age_CE,JLK011_raw,JLK012_raw,JLK021_raw,JLK022_raw,JLK031_raw,JLK032_raw,JLK041_raw,JLK042_raw,JLK051_raw,JLK052_raw,JLK061_raw,JLK063_raw,JLK071_raw,JLK072_raw,JLK081_raw,JLK082_raw,JLK091_raw,JLK092_raw,JLK093_raw,JLK101_raw,JLK102_raw,JLK111_raw,JLK112_raw,JLK121_raw,JLK122_raw,JLK131_raw,JLK132_raw,JLK141_raw,JLK142_raw,JLK151_raw,JLK152_raw,JLK011_raw_outlier_flag,JLK012_raw_outlier_flag,JLK021_raw_outlier_flag,JLK022_raw_outlier_flag,JLK031_raw_outlier_flag,JLK032_raw_outlier_flag,JLK041_raw_outlier_flag,JLK042_raw_outlier_flag,JLK051_raw_outlier_flag,JLK052_raw_outlier_flag,JLK061_raw_outlier_flag,JLK063_raw_outlier_flag,JLK071_raw_outlier_flag,JLK072_raw_outlier_flag,JLK081_raw_outlier_flag,JLK082_raw_outlier_flag,JLK091_raw_outlier_flag,JLK092_raw_outlier_flag,JLK093_raw_outlier_flag,JLK101_raw_outlier_flag,JLK102_raw_outlier_flag,JLK111_raw_outlier_flag,JLK112_raw_outlier_flag,JLK121_raw_outlier_flag,JLK122_raw_outlier_flag,JLK131_raw_outlier_flag,JLK132_raw_outlier_flag,JLK141_raw_outlier_flag,JLK142_raw_outlier_flag,JLK151_raw_outlier_flag,JLK152_raw_outlier_flag
1709,NA,NA,NA,NA,1.27,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.16,NA,NA,NA,0.77,0.59,NA,NA,NA,NA,1,0.89,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1710,NA,NA,NA,NA,1.2,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,NA,NA,NA,0.78,0.28,NA,NA,NA,1.38,1.02,0.91,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE
1711,NA,NA,NA,NA,0.78,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.29,NA,NA,NA,0.9,0.56,NA,NA,NA,1.65,0.8,0.44,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE
1712,NA,NA,NA,NA,0.93,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.39,NA,NA,NA,0.75,0.5,NA,NA,1.25,1.94,1.43,1.34,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1713,NA,NA,NA,NA,1.13,0.93,NA,NA,NA,NA,NA,NA,NA,2.02,NA,NA,NA,NA,4.78,2.93,NA,NA,NA,0.6,0.58,NA,NA,1.46,1.72,1.23,1.25,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1714,NA,NA,NA,NA,1.19,0.98,NA,NA,NA,NA,NA,NA,NA,1.53,NA,NA,NA,NA,3.8,3.84,NA,NA,NA,0.8,0.48,NA,NA,2,2.18,1.19,1.34,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1715,NA,NA,NA,NA,1.61,1.3,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA,NA,NA,3.83,3.32,NA,NA,NA,0.87,0.55,NA,NA,1.39,1.63,1.33,1.6,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1716,NA,NA,NA,NA,2.15,1.46,NA,NA,NA,NA,NA,NA,NA,2.26,NA,NA,NA,NA,4.37,2.69,NA,NA,NA,0.88,0.58,NA,NA,2.09,2.36,1.4,1.23,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1717,NA,NA,NA,NA,2.22,1.07,NA,NA,NA,NA,NA,NA,NA,2.63,NA,NA,NA,NA,3.43,3.12,NA,NA,NA,0.82,0.53,NA,NA,1.98,2.64,1.85,1.5,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1718,NA,NA,NA,NA,2.24,1.35,NA,NA,NA,NA,NA,NA,NA,3.38,NA,NA,NA,NA,4.14,5.82,NA,NA,NA,1.27,0.47,1.73,NA,2.69,3.82,1.86,1.28,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,FALSE
1719,NA,NA,NA,NA,2.15,1.77,NA,NA,NA,NA,NA,NA,NA,2.98,NA,NA,NA,NA,5.83,5.35,NA,NA,NA,1.2,1.03,3.07,NA,3,4.65,2.91,1.98,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,TRUE,NA,TRUE,TRUE,FALSE,FALSE
1720,NA,NA,NA,NA,2.99,1.82,NA,NA,NA,NA,NA,NA,NA,3.07,NA,NA,NA,NA,6.44,6.71,NA,NA,NA,2.1,1.41,3.68,NA,3.99,4.64,3.11,2.01,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,TRUE,NA,TRUE,TRUE,FALSE,FALSE
1721,NA,NA,NA,NA,2.47,1.7,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,4.34,5.62,NA,NA,NA,1.35,0.95,2.75,NA,2.59,1.71,2.21,1.58,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE
1722,NA,NA,NA,NA,1.46,1.09,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,3.18,3.26,NA,NA,NA,0.7,0.72,1.36,NA,1.1,1.25,1.57,1.29,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1723,NA,NA,NA,NA,2.93,2.34,NA,NA,NA,NA,NA,NA,NA,1.62,NA,NA,NA,NA,4.44,4.53,NA,NA,NA,1.82,1.95,3.43,NA,2.69,1.68,2.03,2.03,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,TRUE,NA,TRUE,FALSE,FALSE,FALSE
1724,NA,NA,NA,NA,2.08,1.57,NA,NA,NA,NA,NA,NA,NA,2.24,NA,NA,NA,NA,4.71,3.2,NA,NA,NA,1.66,1.27,1.56,NA,1.94,1.94,1.09,0.94,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1725,NA,NA,NA,NA,1.43,0.6,NA,NA,NA,NA,NA,NA,NA,3.27,NA,NA,NA,NA,5.37,4.75,NA,NA,NA,1.84,1.95,1.82,NA,2.89,3.16,1.84,1.81,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,FALSE
1726,NA,NA,NA,NA,2.79,2.01,NA,NA,NA,NA,NA,NA,NA,2.78,NA,NA,NA,NA,6.29,3.59,NA,NA,NA,1.61,1.9,2.12,NA,2.99,2.04,1.95,1.42,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE
1727,NA,NA,NA,NA,1.77,1.45,NA,1.26,NA,NA,NA,3.73,NA,2.86,NA,NA,NA,NA,4.84,1.86,NA,NA,NA,1.51,1.54,1.24,NA,2.54,1.35,1.2,0.97,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1728,NA,NA,NA,NA,2.03,2.09,NA,1.54,NA,NA,NA,2.6,NA,2.97,NA,NA,NA,NA,4.95,1.84,NA,NA,NA,1.32,1.09,1.36,NA,1.43,0.87,0.92,0.6,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1729,NA,NA,NA,NA,1.24,0.79,NA,0.58,NA,NA,NA,0.63,NA,2.17,NA,NA,NA,NA,2.5,0.59,NA,NA,NA,0.34,0.56,0.51,NA,0.48,0.25,0.31,0.16,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1730,NA,NA,NA,2.38,1.03,0.22,NA,1.17,NA,NA,NA,3.43,NA,2.47,NA,NA,NA,NA,4.47,2.12,NA,NA,NA,1.14,1.26,1.07,NA,1.62,0.85,0.99,0.86,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1731,NA,NA,NA,2.85,2,0.97,NA,1.07,NA,NA,NA,3.09,NA,1.81,NA,NA,NA,NA,5.2,1.7,NA,NA,NA,1.64,1.68,1.47,NA,1.44,1.01,0.93,0.83,NA,NA,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1732,NA,NA,NA,3.36,2.61,1.29,NA,1.42,NA,NA,NA,3.76,NA,1.83,NA,NA,NA,NA,3.68,1.73,NA,NA,NA,1.36,1.14,1.58,NA,1.66,1.21,0.96,0.75,NA,NA,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1733,NA,NA,NA,2.03,1.8,1.3,NA,1.11,NA,NA,NA,2.78,NA,2.13,NA,NA,NA,NA,3.63,3.11,NA,NA,NA,1.33,1.31,1.6,NA,1.52,1.01,0.67,0,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1734,0.62,NA,NA,1.75,1.23,1.19,NA,1.22,NA,NA,NA,3.52,NA,1.76,NA,NA,NA,NA,3.81,2.9,NA,NA,NA,1.46,1.23,0.83,NA,1.7,1.5,1.15,0.86,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1735,0.73,NA,NA,1.23,0.61,0.56,NA,0.63,NA,NA,NA,1.22,NA,2.49,NA,NA,NA,NA,1.81,2.29,NA,NA,NA,0.42,0.45,0.16,NA,0.37,0.4,0.14,0.73,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1736,0.22,NA,NA,1.58,0.59,0.47,NA,0.32,NA,NA,NA,0.88,NA,1.34,NA,NA,NA,NA,2.13,2.63,NA,NA,NA,0.59,0.53,0.04,NA,0.58,0.75,0.34,0.22,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1737,0.86,NA,NA,3.25,0.8,1.07,NA,0.76,NA,NA,NA,2.42,NA,2.46,NA,NA,NA,NA,2.04,2.53,NA,NA,NA,0.99,0.95,0.9,NA,0.73,0.71,0.37,0.19,FALSE,NA,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1738,1.14,NA,NA,1.38,1.74,1.43,NA,2.12,NA,NA,NA,4.63,NA,3.05,NA,NA,NA,NA,3.76,2.66,NA,NA,NA,1.1,1.29,1.82,NA,1.67,2,0.74,0.76,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1739,0.78,NA,NA,1.94,0.94,1.25,NA,0.83,NA,NA,NA,2.09,NA,2.62,NA,NA,NA,NA,3.12,1.06,NA,NA,2.6,0.68,0.79,0.53,NA,0.82,0.83,0.37,0.29,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1740,0.77,NA,NA,1.68,0.93,1.09,NA,0.48,NA,NA,NA,2.99,NA,3.14,NA,NA,NA,NA,3.87,2.29,NA,NA,2.57,1.5,1.75,0.93,NA,1.12,1.26,0.81,0.74,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1741,1.67,NA,NA,2.91,1.83,2.35,NA,1.08,NA,NA,NA,4.15,NA,2.98,NA,NA,NA,NA,5.32,3.06,NA,NA,1.93,1.89,1.48,1.08,NA,1.55,1.65,0.75,0.66,FALSE,NA,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1742,2.11,NA,NA,2.6,0.96,1.33,NA,1.27,NA,NA,NA,4.56,NA,3.47,NA,NA,NA,NA,4.57,2.96,NA,NA,0.89,1.27,1.58,1.21,NA,1.24,1.59,0.8,0.62,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1743,2.22,NA,NA,1.91,2.03,1.83,NA,1.55,NA,NA,NA,4.56,NA,2.95,NA,NA,NA,NA,3.92,4.23,NA,NA,2.1,2.04,1.97,1.5,NA,1.68,1.89,1.59,1.29,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1744,2.26,NA,NA,1.93,2.29,2.5,NA,2.11,NA,3.48,NA,4.69,NA,4.2,NA,NA,NA,NA,4.25,2.5,1.62,NA,1.52,2.41,1.69,2.5,NA,1.97,2.32,1.52,1.23,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,TRUE,NA,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE
1745,2.41,NA,NA,1.54,1.64,1.1,NA,1.41,NA,3.31,NA,5.14,NA,2.35,NA,NA,NA,NA,5.36,1.84,1.44,NA,3.27,2.44,1.89,1.62,NA,2.28,2.33,1.55,1.37,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,TRUE,NA,TRUE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1746,2.56,NA,NA,1.8,1.56,1.49,NA,2.64,NA,3.62,NA,2.93,NA,2.46,NA,NA,NA,NA,4.01,1.11,2.69,NA,2.43,2.85,1.93,1.41,NA,2.25,2.62,1.75,1.43,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,TRUE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1747,2.68,NA,NA,0.51,1.17,0.93,NA,3.45,NA,3.7,NA,2.86,3.28,2.56,NA,NA,NA,NA,3.31,1.5,3.74,NA,2.26,2.14,1.73,1.36,NA,1.67,1.91,1.93,1.47,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,TRUE,NA,TRUE,NA,FALSE,TRUE,FALSE,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1748,0.41,NA,NA,0.09,1.01,0.89,1.49,0.75,NA,0.93,NA,0.82,0.9,0.8,NA,NA,NA,NA,2.75,2.07,5.93,NA,1.01,1.46,1.48,0.6,NA,0.91,0.93,0.87,0.61,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1749,0.17,NA,NA,0.17,1.74,1.59,3.61,1.78,NA,0.13,NA,0.88,1.1,0.43,NA,NA,NA,NA,5.2,3.63,3.32,NA,1.66,2.86,1.76,1.48,NA,1.34,2.32,1.76,1.57,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1750,1.04,NA,NA,0.02,1.21,1.04,0.41,0.33,NA,0.4,NA,1.29,0.9,0.56,NA,NA,NA,NA,3.06,3.42,1.53,NA,0.79,2.12,0.95,0.75,NA,1.13,0.89,0.91,0.75,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1751,1.74,NA,NA,0.32,1.03,0.81,0.45,0.75,NA,0.45,NA,2.64,2.25,1.28,NA,NA,NA,NA,2.97,3,1.87,NA,1.21,1.93,1.45,0.52,NA,0.95,0.81,0.8,0.75,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1752,0.78,NA,NA,0.06,1.2,0.88,0.44,0.42,NA,0.45,NA,2.05,2.14,1.31,NA,NA,NA,NA,2.58,1.9,1.28,NA,0.42,1.66,1.07,0.64,NA,0.53,0.45,0.44,0.19,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1753,1.16,NA,NA,0.32,1.12,0.55,2.36,1.02,NA,0.68,NA,3.36,2.28,1.79,NA,NA,NA,NA,3.48,2.97,1.99,NA,1.43,2.24,1.11,0.75,NA,1.09,1.03,0.51,0.69,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1754,1.86,NA,NA,0.84,0.9,0.75,3.23,1.46,NA,1.52,NA,3.86,2.77,1.92,NA,NA,NA,NA,2.84,2.36,3.44,NA,1.88,2.78,2.09,0.79,NA,1.58,1.14,0.91,0.59,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1755,1.59,NA,NA,0.7,0.91,0.84,2.57,0.98,NA,1.36,NA,2.83,2.32,1.36,NA,NA,NA,NA,2.69,2.66,2.72,NA,1.46,2.83,1.98,1.12,NA,0.96,1.08,0.76,0.62,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1756,2.04,NA,NA,0.8,0.92,0.87,2.43,1.29,NA,1.82,NA,2.8,1.53,1.59,NA,NA,NA,NA,1.57,1.71,1.85,NA,1.64,2.28,1.19,1.81,NA,1.33,1.34,1.19,0.53,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1757,1.59,NA,NA,0.75,1.16,1.03,2.63,0.96,NA,1.94,NA,2.91,2.92,2.22,NA,NA,NA,NA,2.29,2.38,2.41,NA,1.49,1.96,1.38,1.35,NA,0.89,0.86,0.82,0.71,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1758,2.08,NA,NA,1.35,1.23,0.94,4.32,1.71,NA,2.79,NA,2.73,2.99,1.82,NA,4.63,NA,NA,4.39,1.87,1.38,NA,2.31,2.85,1.8,1.62,NA,1.35,1.81,1.5,0.93,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1759,2.11,NA,NA,1.86,1.03,0.84,3.48,1.43,NA,2.37,NA,4.36,2.33,2,NA,5.19,NA,NA,3.74,2.46,2.46,NA,1.62,2.67,1.28,1.4,NA,1.19,2.13,1.08,0.46,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1760,2.58,NA,NA,1.52,1.21,1.28,5.08,2.68,NA,2.49,3.74,3.48,2.17,2.55,NA,4.81,NA,NA,3.09,2.32,1.85,NA,1.69,2.28,1.67,2,NA,1.16,1.68,1.19,0.73,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1761,3.17,NA,NA,0.96,1.53,1.19,4.11,1.89,NA,2.19,4.48,3.49,3.16,2.73,NA,4.96,NA,NA,2.88,2.27,1.88,NA,2.3,2.54,1.55,1.13,NA,1,1.74,1.5,0.97,TRUE,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,TRUE,FALSE,TRUE,FALSE,NA,TRUE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1762,2.36,NA,NA,1.94,1.12,1.2,3.72,2.03,NA,2.68,3.54,2.44,2.1,1.94,NA,2.86,NA,NA,1.34,2.39,2.18,NA,1.29,2.57,1.2,1.65,NA,1.57,1.79,1.4,0.8,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1763,1.62,NA,NA,1.11,1.31,1.03,2.99,1.44,NA,2.04,4.27,3.55,1.73,2.78,NA,3.01,NA,NA,1.41,0.75,0,NA,1.52,2.67,1.76,1.53,NA,1.45,1.07,0.81,0.77,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
