age_CE,FCG01A_raw,FCG01B_raw,FCG02A_raw,FCG02B_raw,FCG03A_raw,FCG03B_raw,FCG04A_raw,FCG04B1_raw,FCG04B2_raw,FCG05A1_raw,FCG05B1_raw,FCG05B2_raw,FCG06A_raw,FCG06B_raw,FCG07A_raw,FCG07B_raw,FCG08A1_raw,FCG08A2_raw,FCG08B_raw,FCG09B_raw,FCG10B2_raw,FCG11A_raw,FCG11B_raw,FCG12A_raw,FCG12B_raw,FCG13A_raw,FCG14A_raw,FCG14B_raw,FCG15A_raw,FCG15B_raw,FCG16A_raw,FCG16B_raw,FCG17B_raw,FCG18A_raw,FCG19A_raw,FCG19B_raw,FCG20A_raw,FCG20B_raw,FCG21A_raw,FCG21B_raw,FCG22A_raw,FCG22B_raw,FCG23B_raw,FCG24A_raw,FCG26A_raw,FCG26B_raw,FCG27A_raw,FCG27B_raw,FCG28A1_raw,FCG28A2_raw,FCG28B_raw,fcg06c_raw,FCG01A_raw_outlier_flag,FCG01B_raw_outlier_flag,FCG02A_raw_outlier_flag,FCG02B_raw_outlier_flag,FCG03A_raw_outlier_flag,FCG03B_raw_outlier_flag,FCG04A_raw_outlier_flag,FCG04B1_raw_outlier_flag,FCG04B2_raw_outlier_flag,FCG05A1_raw_outlier_flag,FCG05B1_raw_outlier_flag,FCG05B2_raw_outlier_flag,FCG06A_raw_outlier_flag,FCG06B_raw_outlier_flag,FCG07A_raw_outlier_flag,FCG07B_raw_outlier_flag,FCG08A1_raw_outlier_flag,FCG08A2_raw_outlier_flag,FCG08B_raw_outlier_flag,FCG09B_raw_outlier_flag,FCG10B2_raw_outlier_flag,FCG11A_raw_outlier_flag,FCG11B_raw_outlier_flag,FCG12A_raw_outlier_flag,FCG12B_raw_outlier_flag,FCG13A_raw_outlier_flag,FCG14A_raw_outlier_flag,FCG14B_raw_outlier_flag,FCG15A_raw_outlier_flag,FCG15B_raw_outlier_flag,FCG16A_raw_outlier_flag,FCG16B_raw_outlier_flag,FCG17B_raw_outlier_flag,FCG18A_raw_outlier_flag,FCG19A_raw_outlier_flag,FCG19B_raw_outlier_flag,FCG20A_raw_outlier_flag,FCG20B_raw_outlier_flag,FCG21A_raw_outlier_flag,FCG21B_raw_outlier_flag,FCG22A_raw_outlier_flag,FCG22B_raw_outlier_flag,FCG23B_raw_outlier_flag,FCG24A_raw_outlier_flag,FCG26A_raw_outlier_flag,FCG26B_raw_outlier_flag,FCG27A_raw_outlier_flag,FCG27B_raw_outlier_flag,FCG28A1_raw_outlier_flag,FCG28A2_raw_outlier_flag,FCG28B_raw_outlier_flag,fcg06c_raw_outlier_flag
1412,NA,NA,0.52,0.67,NA,NA,NA,1.35,NA,0.75,NA,NA,1.11,0.81,NA,NA,0.51,NA,0.49,0.23,NA,NA,0.58,NA,NA,0.34,0.62,0.36,0.3,0.65,1.23,NA,NA,NA,NA,NA,0.65,NA,NA,NA,0.55,0.62,NA,0.43,0.53,0.32,0.79,0.41,0.81,NA,0.7,0.79,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1413,NA,NA,0.54,0.66,NA,NA,1.03,1.18,NA,0.61,NA,NA,1.04,0.52,NA,NA,0.45,NA,0.33,0.14,NA,NA,0.59,NA,NA,0.21,0.44,0.38,0.21,0.5,1.11,NA,NA,NA,NA,NA,0.47,NA,NA,NA,0.5,0.63,NA,0.35,0.48,0.25,0.59,0.32,0.65,NA,0.49,0.65,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1414,NA,NA,0.52,0.6,NA,NA,1.53,1.14,NA,0.88,NA,NA,0.97,0.62,NA,NA,0.47,NA,0.48,0.11,NA,NA,0.49,NA,NA,0.38,0.51,0.38,0.37,0.59,1,NA,NA,NA,NA,NA,0.49,NA,NA,NA,0.5,0.49,NA,0.36,0.6,0.34,0.65,0.33,0.8,NA,0.68,0.72,NA,NA,FALSE,FALSE,NA,NA,TRUE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1415,NA,NA,0.58,0.5,NA,NA,1.38,1.34,NA,0.95,NA,NA,0.96,0.8,NA,NA,0.47,NA,0.48,0.19,NA,NA,0.37,NA,NA,0.35,0.56,0.37,0.34,0.47,1.07,NA,NA,NA,NA,NA,0.64,NA,NA,NA,0.72,0.47,NA,0.37,0.61,0.3,0.59,0.17,0.64,NA,0.53,0.86,NA,NA,FALSE,FALSE,NA,NA,TRUE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1416,NA,NA,0.61,0.66,NA,NA,1.56,1.04,NA,0.77,NA,NA,0.86,0.7,NA,NA,0.38,NA,0.35,0.24,NA,NA,0.47,NA,NA,0.38,0.49,0.4,0.26,0.62,0.97,NA,NA,NA,NA,NA,0.5,NA,NA,NA,0.43,0.57,NA,0.41,0.51,0.4,0.33,0.19,0.56,NA,0.54,0.75,NA,NA,FALSE,FALSE,NA,NA,TRUE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1417,NA,NA,0.58,0.65,NA,NA,1.27,1.15,NA,0.73,NA,NA,0.9,0.59,NA,NA,0.44,NA,0.33,0.2,NA,NA,0.45,NA,NA,0.39,0.5,0.33,0.32,0.69,1.03,NA,NA,NA,NA,NA,0.52,NA,NA,NA,0.48,0.69,NA,0.37,0.44,0.37,0.53,0.18,0.65,NA,0.51,0.79,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1418,NA,NA,0.76,0.63,NA,NA,1.71,1.24,NA,0.74,NA,NA,0.99,0.73,NA,NA,0.35,NA,0.51,0.39,NA,NA,0.45,NA,NA,0.54,0.59,0.36,0.39,0.54,1.15,NA,NA,NA,NA,NA,0.56,NA,NA,NA,0.76,0.65,NA,0.46,0.53,0.41,0.53,0.32,0.63,NA,0.56,0.8,NA,NA,FALSE,FALSE,NA,NA,TRUE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1419,NA,NA,0.76,0.7,NA,NA,1.29,1.11,NA,0.46,NA,NA,0.81,0.65,NA,NA,0.36,NA,0.37,0.34,NA,NA,0.44,NA,NA,0.4,0.51,0.31,0.3,0.56,1.1,NA,NA,NA,NA,NA,0.45,NA,NA,NA,0.63,0.63,NA,0.39,0.51,0.33,0.49,0.25,0.59,NA,0.47,0.78,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1420,NA,NA,0.78,0.64,NA,NA,1.65,1.32,NA,0.86,NA,NA,0.74,0.79,NA,NA,0.43,NA,0.5,0.48,NA,NA,0.43,NA,NA,0.49,0.51,0.26,0.29,0.69,1.16,NA,NA,NA,NA,NA,0.58,NA,NA,NA,0.64,0.73,NA,0.55,0.46,0.37,0.67,0.41,0.52,NA,0.53,0.92,NA,NA,FALSE,FALSE,NA,NA,TRUE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1421,NA,NA,0.9,0.65,NA,NA,1.58,1.12,NA,0.53,NA,NA,0.91,0.72,NA,NA,0.57,NA,0.46,0.22,NA,NA,0.48,NA,NA,0.24,0.45,0.39,0.25,0.48,0.96,NA,NA,NA,NA,NA,0.56,NA,NA,NA,0.63,0.56,NA,0.41,0.38,0.39,0.74,0.35,0.53,NA,0.44,0.72,NA,NA,FALSE,FALSE,NA,NA,TRUE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1422,NA,NA,0.99,0.75,NA,NA,1.48,1.26,NA,0.86,NA,NA,0.91,0.8,NA,NA,0.48,NA,0.49,0.38,NA,NA,0.43,NA,NA,0.55,0.49,0.51,0.33,0.68,1.1,NA,NA,NA,NA,NA,0.57,NA,NA,NA,0.61,0.67,NA,0.63,0.41,0.33,0.59,0.5,0.59,NA,0.47,0.94,NA,NA,FALSE,FALSE,NA,NA,TRUE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1423,NA,NA,0.92,0.53,NA,NA,1.55,1.17,NA,0.56,NA,NA,0.82,0.72,NA,NA,0.55,NA,0.41,0.28,NA,NA,0.49,NA,NA,0.48,0.5,0.4,0.38,0.71,1.29,NA,NA,NA,NA,NA,0.44,NA,NA,NA,0.58,0.53,NA,0.45,0.44,0.23,0.8,0.36,0.55,NA,0.56,0.88,NA,NA,FALSE,FALSE,NA,NA,TRUE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1424,NA,NA,1.04,0.84,NA,NA,1.29,1.25,NA,0.85,NA,NA,0.88,0.7,NA,NA,0.61,NA,0.56,0.3,NA,NA,0.52,NA,NA,0.72,0.64,0.58,0.54,0.57,1.26,NA,NA,NA,NA,NA,0.45,NA,NA,NA,0.8,0.69,NA,0.53,0.54,0.31,0.73,0.51,0.53,NA,0.6,0.83,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1425,NA,NA,0.76,0.56,NA,NA,1.45,1.08,NA,0.52,NA,NA,0.85,0.7,NA,NA,0.24,NA,0.28,0.08,NA,NA,0.37,NA,NA,0.57,0.39,0.59,0.31,0.65,1.03,NA,NA,NA,NA,NA,0.37,NA,NA,NA,0.41,0.44,NA,0.43,0.43,0.24,0.73,0.51,0.55,NA,0.47,0.64,NA,NA,FALSE,FALSE,NA,NA,TRUE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1426,NA,NA,0.73,0.46,NA,NA,0.95,0.83,NA,0.48,NA,NA,0.74,0.47,NA,NA,0.29,NA,0.33,0.08,NA,NA,0,NA,NA,0.3,0.44,0.65,0.39,0.62,0.99,NA,NA,NA,NA,NA,0.62,NA,NA,NA,0.61,0.47,NA,0.41,0.44,0.24,0.43,0.48,0.51,NA,0.58,0.6,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1427,NA,NA,0.7,0.63,NA,NA,1.37,1,NA,0.59,NA,NA,0.7,0.65,NA,NA,0.31,NA,0.36,0.11,NA,NA,0.32,NA,NA,0.6,0.45,0.62,0.42,0.66,1,NA,NA,NA,NA,NA,0.45,NA,NA,NA,0.81,0.43,NA,0.58,0.5,0.35,0.74,0.54,0.64,NA,0.62,0.56,NA,NA,FALSE,FALSE,NA,NA,TRUE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1428,NA,NA,0.66,0.74,NA,NA,0.67,0.95,NA,0.57,NA,NA,0.84,0.55,NA,NA,0.34,NA,0.36,0.16,NA,NA,0.31,NA,NA,0.62,0.43,0.55,0.32,0.48,0.97,NA,NA,NA,NA,NA,0.59,NA,NA,NA,0.66,0.42,NA,0.51,0.5,0.33,0.57,0.58,0.57,NA,0.7,0.59,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1429,NA,NA,0.55,0.55,NA,NA,0.44,0.75,NA,0.47,NA,NA,0.89,0.74,NA,NA,0.38,NA,0.37,0.26,NA,NA,0.22,NA,NA,0.58,0.52,0.68,0.49,0.73,1.2,NA,NA,NA,NA,NA,0.79,NA,NA,NA,0.64,0.44,NA,0.66,0.49,0.35,0.82,0.45,0.68,NA,0.75,0.66,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1430,NA,NA,0.68,0.58,NA,NA,0.49,1,NA,0.7,NA,NA,0.82,0.67,NA,NA,0.41,NA,0.35,0.23,NA,NA,0.24,NA,NA,0.4,0.45,0.65,0.28,0.55,0.8,NA,NA,NA,NA,NA,0.77,NA,NA,NA,0.84,0.49,NA,0.63,0.49,0.35,0.57,0.59,0.67,NA,0.59,0.69,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1431,NA,NA,0.59,0.49,NA,NA,0.33,0.99,NA,0.58,NA,NA,0.65,0.49,NA,NA,0.28,NA,0.29,0.25,NA,NA,0.22,NA,NA,0.22,0.41,0.61,0.37,0.59,0.92,NA,NA,NA,NA,NA,0.67,NA,NA,NA,0.72,0.39,NA,0.57,0.39,0.23,0.61,0.57,0.66,NA,0.39,0.56,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1432,NA,NA,0.79,0.49,NA,NA,0.52,1.06,NA,0.56,NA,NA,0.83,0.6,NA,NA,0.56,NA,0.35,0.3,NA,NA,0.32,NA,NA,0.65,0.54,0.65,0.54,0.78,1.32,NA,NA,NA,NA,NA,0.65,NA,NA,NA,0.85,0.59,NA,0.73,0.46,0.3,0.74,0.52,0.78,NA,0.63,0.54,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1433,NA,NA,0.79,0.82,NA,NA,0.49,0.95,NA,0.62,NA,NA,0.85,0.66,NA,NA,0.45,NA,0.35,0.37,NA,NA,0.14,NA,NA,0.82,0.45,0.61,0.47,0.52,1.19,NA,NA,NA,NA,NA,0.71,NA,NA,NA,0.89,0.66,NA,0.66,0.41,0.3,0.65,0.59,0.69,NA,0.64,0.58,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1434,NA,NA,0.98,0.76,NA,NA,0.32,0.98,NA,0.53,NA,NA,0.66,0.76,NA,NA,0.34,NA,0.26,0.21,NA,NA,0.26,NA,NA,0.64,0.57,0.63,0.34,0.66,1.33,NA,NA,NA,NA,NA,0.68,NA,NA,NA,0.72,0.38,NA,0.7,0.55,0.32,0.89,0.51,0.57,NA,0.6,0.57,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1435,NA,NA,0.89,0.64,NA,NA,0.49,0.87,NA,0.47,NA,NA,0.76,0.67,NA,NA,0.4,NA,0.14,0.21,NA,NA,0.26,NA,NA,0.77,0.41,0.49,0.39,0.59,1.11,NA,NA,NA,NA,NA,0.53,NA,NA,NA,0.7,0.45,NA,0.59,0.46,0.23,0.74,0.52,0.62,NA,0.44,0.46,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1436,NA,NA,0.84,0.71,NA,NA,0.47,0.98,NA,0.52,NA,NA,0.75,0.75,NA,NA,0.44,NA,0.33,0.15,NA,NA,0.49,NA,NA,0.82,0.46,0.6,0.53,0.6,1.28,NA,NA,NA,NA,NA,0.53,NA,NA,NA,0.91,0.63,NA,0.59,0.74,0.3,0.73,0.66,0.64,NA,0.64,0.61,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1437,NA,NA,0.83,0.59,NA,NA,0.3,0.78,NA,0.49,NA,NA,0.81,0.63,NA,NA,0.26,NA,0.09,0.14,NA,NA,0.3,NA,NA,0.67,0.5,0.45,0.45,0.49,1.31,NA,NA,NA,NA,NA,0.7,NA,NA,NA,0.76,0.58,NA,0.75,0.7,0.31,0.77,0.55,0.5,NA,0.44,0.65,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1438,NA,NA,0.8,0.67,NA,NA,0.39,0.93,NA,0.43,NA,NA,0.45,0.68,NA,NA,0.37,NA,0.33,0.18,NA,NA,0.32,NA,NA,0.37,0.47,0.43,0.5,0.65,1.19,NA,NA,NA,NA,NA,0.61,NA,NA,NA,0.73,0.45,NA,0.69,0.72,0.22,0.64,0.59,0.54,NA,0.34,0.87,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1439,NA,NA,0.92,0.48,NA,NA,0.36,0.83,NA,0.26,NA,NA,0.41,0.62,NA,NA,0.3,NA,0.17,0.14,NA,NA,0.36,NA,NA,0.44,0.48,0.5,0.44,0.57,1.03,NA,NA,NA,NA,NA,0.47,NA,NA,0.84,0.69,0.38,NA,0.68,0.69,0.27,0.83,0.53,0.56,NA,0.49,0.53,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1440,NA,NA,0.9,0.6,NA,NA,0.49,0.99,NA,0.39,NA,NA,0.93,0.61,NA,NA,0.39,NA,0.24,0.22,NA,NA,0.21,NA,NA,0.49,0.23,0.58,0.57,0.65,1.08,NA,NA,NA,NA,NA,0.74,NA,NA,0.84,0.89,0.34,NA,0.84,0.74,0.28,0.84,0.7,0.71,NA,0.58,0.6,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1441,NA,NA,0.84,0.43,NA,NA,0.43,0.77,NA,0.47,0.47,NA,1.03,0.68,NA,NA,0.43,NA,0.24,0.28,NA,NA,0.33,NA,NA,0.44,0.48,0.81,0.58,0.46,0.73,NA,NA,NA,NA,NA,0.42,NA,NA,0.84,0.9,0.62,NA,0.81,0.58,0.26,0.77,0.66,0.56,NA,0.47,0.72,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1442,NA,NA,0.47,0.16,NA,NA,0.36,0.43,NA,0.2,0.2,NA,0.71,0.33,NA,NA,0.16,NA,0.09,0.08,NA,NA,0.11,NA,NA,0.26,0.32,0.49,0.29,0.41,0.79,NA,NA,NA,NA,NA,0.45,NA,NA,0.6,0.48,0.25,NA,0.49,0.39,0.15,0.48,0.36,0.35,NA,0.15,0.4,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
