age_CE,RMP011_raw,RMP012_raw,RMP021_raw,RMP022_raw,RMP031_raw,RMP032_raw,RMP042_raw,RMP051_raw,RMP052_raw,RMP061_raw,RMP062_raw,RMP071_raw,RMP072_raw,RMP081_raw,RMP091_raw,RMP092_raw,RMP101_raw,RMP102_raw,RMP111_raw,RMP112_raw,RMP131_raw,RMP132_raw,RMP141_raw,RMP142_raw,RMP151_raw,RMP152_raw,RMP011_raw_outlier_flag,RMP012_raw_outlier_flag,RMP021_raw_outlier_flag,RMP022_raw_outlier_flag,RMP031_raw_outlier_flag,RMP032_raw_outlier_flag,RMP042_raw_outlier_flag,RMP051_raw_outlier_flag,RMP052_raw_outlier_flag,RMP061_raw_outlier_flag,RMP062_raw_outlier_flag,RMP071_raw_outlier_flag,RMP072_raw_outlier_flag,RMP081_raw_outlier_flag,RMP091_raw_outlier_flag,RMP092_raw_outlier_flag,RMP101_raw_outlier_flag,RMP102_raw_outlier_flag,RMP111_raw_outlier_flag,RMP112_raw_outlier_flag,RMP131_raw_outlier_flag,RMP132_raw_outlier_flag,RMP141_raw_outlier_flag,RMP142_raw_outlier_flag,RMP151_raw_outlier_flag,RMP152_raw_outlier_flag
1807,0.61,1.42,0.72,1.23,0.73,0.51,0.64,0.33,0.38,0.59,0.7,0.93,1.17,0.69,0.83,0.91,0.66,1.23,0.6,0.82,0.42,0.62,0.57,0.9,0.88,0.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1808,0.75,1.79,1.08,1.31,1.06,1.09,0.34,0.07,0.24,0.59,0.58,0.92,0.84,0.54,0.69,1.06,0.8,1.24,0.54,0.89,0.2,0.43,0.71,0.79,1.33,0.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1809,0.56,1.91,0.73,1.19,1.08,1.28,0.38,0.11,0.17,0.69,0.94,1.07,1.17,0.65,0.83,0.86,0.51,1.09,0.66,0.86,0.1,0.2,0.77,1.31,0.97,1.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1810,0.54,1.64,0.84,1.27,0.94,0.98,0.48,0.22,0.32,0.66,0.71,1.47,1.55,0.85,0.75,0.89,0.66,1.2,0.78,1.33,0.34,0.53,1.03,1.28,1.08,1.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1811,0.44,1.68,0.63,1.08,1.2,1.05,0.44,0.15,0.26,0.79,0.86,1.46,1.21,0.89,0.82,1.04,0.44,1.18,0.97,1.22,0.42,0.62,1.11,1.04,0.99,1.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1812,0.61,1.66,0.85,1.26,1.38,1.31,0.67,0.24,0.34,0.78,0.65,1.22,0.86,0.88,0.83,0.88,0.88,1.28,1.08,1.43,0.44,0.56,0.69,1,1.46,1.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1813,0,0.49,0.21,0.46,0.57,0.31,0,0,0.06,0.24,0.06,0.33,0.13,0,0,0,0,0,0,0.32,0,0,0,0,0.45,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1814,0.15,1.09,0.69,0.92,0.94,0.56,0.34,0.07,0.11,0.44,0.46,0.85,1.01,0.67,0.73,0.77,0.37,0.75,0.48,0.98,0.25,0.28,0.53,0.6,0.92,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1815,0.41,1.64,0.87,1.12,1.18,1.09,0.43,0.1,0.22,0.31,0.53,1.18,1.38,0.71,0.74,0.82,0.59,1,0.55,1.04,0.33,0.28,0.56,0.55,1.01,0.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1816,0.59,1.96,0.95,1.29,0.8,0.92,0.76,0.13,0.43,0.32,0.68,1.29,1.19,0.94,1.06,1.2,0.93,1.21,0.69,0.85,0.57,0.6,0.6,0.8,0.89,1.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1817,0.54,1.71,0.96,0.94,0.94,0.85,1,0.33,0.46,0.52,0.55,0.95,1,0.9,0.74,0.79,0.72,1.01,0.69,0.84,0.47,0.64,0.43,0.55,0.97,1.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1818,0.31,1.57,0.67,0.57,0.64,0.71,0.52,0.35,0.29,0.73,0.57,0.35,0.41,0.27,0.5,0.43,0,0.28,0.24,0.37,0.3,0.29,0.24,0.27,0.72,0.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1819,0.2,1.35,0.74,0.84,0.56,0.5,0.17,0.26,0.15,1.05,0.74,0.63,0.77,0.29,0.48,0.58,0.22,0.65,0.38,0.5,0.03,0.07,0.34,0.58,0.77,0.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1820,0.25,1.4,0.45,0.82,0.77,0.66,0.26,0.07,0.14,0.52,0.72,0.4,0.51,0.26,0.41,0.64,0.26,0.51,0.38,0.23,0.14,0.18,0.29,0.51,0.83,1.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1821,0.46,1.59,1.19,1.74,1.25,1.16,0.48,0.06,0.22,1.02,0.96,0.95,1.01,0.81,0.82,1.03,0.61,0.83,0.71,0.75,0.68,0.62,0.64,0.97,1.16,1.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1822,0.37,1.8,0.82,1.13,0.7,0.71,0.32,0.13,0,0.28,0.43,0.25,0.36,0.12,0.16,0.46,0,0.73,0.18,0.31,0.27,0.31,0.21,0.29,0.76,0.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1823,0.48,1.62,0.65,1.07,0.74,0.48,0.4,0,0,0.5,0.47,0.6,0.43,0.63,0.53,0.62,0.61,0.67,0.62,0.72,0.39,0.47,0.44,0.37,0.55,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1824,0.57,1.44,1.12,1.58,0.91,0.8,0.43,0,0.2,0.52,0.6,0.63,0.79,0.82,0.63,0.82,0.63,0.9,0.66,1.06,0.41,0.46,0.44,0.66,1.12,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1825,0.87,2.14,1.34,1.66,1.17,1.19,0.63,0.11,0.37,0.9,0.98,0.76,1.26,0.81,0.58,1.04,1,1.28,0.85,1.57,0.86,0.64,0.66,0.72,1.27,1.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1826,1.02,2.33,1.52,1.7,1.19,1.1,0.64,0.25,0.38,0.68,1.13,0.85,0.86,1.03,0.74,1.16,1.11,1.32,0.91,1.26,0.65,0.62,0.96,0.8,1.5,1.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1827,0.77,2.45,1.11,1.38,1.44,1.03,0.52,0.09,0.27,0.69,0.81,0.7,0.62,0.87,0.68,1.04,0.74,1.01,1.12,1.58,0.38,0.44,0.73,0.56,1.06,1.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1828,1.29,2.38,2.05,2.18,1.81,1.64,1.11,0.27,0.34,1.04,1.34,0.86,0.8,1.02,0.74,1.12,1.28,1.45,1.31,1.46,0.71,0.91,0.6,0.68,1.69,1.62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1829,1,1.72,1.32,1.1,0.64,0.83,0.59,0.21,0.16,0.29,0.72,0.19,0.32,0.14,0.21,0.55,0.38,0.57,0.39,0.76,0.27,0.42,0.25,0.17,0.85,0.88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1830,1.16,2.66,1.5,1.41,1,0.95,0.69,0.17,0.2,0.6,1.09,0.82,0.58,0.28,0.55,0.81,0.37,0.78,0.93,1.54,0.39,0.41,0.45,0.57,1.37,1.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1831,1.51,2.9,1.82,1.69,1.03,0.76,1.07,0.29,0.37,0.76,1.01,1.34,1.16,0.53,1.12,1.3,0.73,1.16,1.16,1.83,0.73,1.18,1.15,1.14,1.95,1.53,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1832,1.44,1.99,1.47,1.66,0.68,0.8,0.84,0.41,0.35,0.61,0.86,0.56,0.49,0.34,0.66,0.72,0.74,0.95,0.44,1.08,0.39,0.6,0.33,0.63,1.3,1.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1833,1.38,2.86,1.13,1.69,0.97,1.05,0.86,0.45,0.37,0.97,1.17,0.98,1.28,0.6,0.92,1.06,1.04,1.04,0.82,1.98,0.77,0.58,0.78,1.07,1.48,1.08,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1834,0.84,1.7,0.64,0.84,0.52,0.39,0.4,0.27,0.33,0.52,0.56,0.62,0.38,0.21,0.51,0.62,0.4,0.32,0.44,0.69,0.29,0.36,0.45,0.45,0.87,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1835,0.85,2.96,0.99,1.42,0.66,0.65,0.79,0.42,0.59,0.67,0.46,0.97,0.83,0.68,1.13,1.14,0.64,0.56,0.89,1.36,0.4,0.45,0.73,0.77,1.15,0.67,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1836,0.59,1.8,0.71,0.88,0.75,0.64,0.46,0.21,0.28,0.43,0.23,0.39,0.3,0.3,0.67,0.53,0.05,0.12,0.43,0.61,0.1,0.22,0.28,0.54,0.87,0.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1837,0.75,1.54,0.76,0.87,0.85,0.68,0.44,0.27,0.42,0.63,0.47,0.5,0.68,0.43,0.67,0.78,0.45,0.61,0.56,0.9,0.34,0.41,0.45,0.5,0.79,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1838,1.26,2.32,1.32,1.27,1.02,0.87,0.69,0.37,0.53,1.08,0.69,0.93,1.16,0.84,0.63,1,0.89,1.12,0.79,1.04,0.72,0.79,0.74,0.92,1.17,0.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1839,1.51,3.16,1.24,1.28,1.1,1.55,0.98,0.55,0.87,1.05,1.05,1.2,1.4,0.67,1.01,1.16,1.14,1.24,1.36,1.62,0.77,0.9,0.93,1.2,1.95,1.02,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1840,1.44,2.69,1.22,1.68,1.19,1.2,0.71,0.65,0.83,0.78,0.81,0.64,0.59,0.63,0.81,0.97,0.86,0.97,0.92,1.32,0.68,0.81,0.62,0.56,1.37,1.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1841,1.19,2.1,0.73,1.4,0.93,0.76,0.7,0.36,0.57,0.7,0.6,0.58,0.75,0.7,0.55,0.73,0.46,0.49,0.53,0.75,0.23,0.42,0.66,0.49,0.99,0.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1842,0.72,1.26,0.47,0.72,0.8,0.43,0.31,0.21,0.34,0.42,0.26,0.35,0.38,0.24,0.28,0.43,0.11,0.24,0.22,0.37,0.04,0.15,0.18,0.21,0.79,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1843,0.78,1.37,0.51,0.87,0.67,0.61,0.61,0.25,0.31,0.94,0.59,0.72,0.8,0.67,0.8,0.81,0.73,0.77,0.47,0.75,0.27,0.32,0.53,0.5,1.04,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1844,1.3,1.5,0.76,1.31,0.86,0.51,0.56,0.28,0.44,0.81,0.59,0.89,0.72,0.59,1.02,1.09,1.05,1.3,0.56,1.3,0.38,0.51,0.74,0.85,1.06,0.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1845,0.68,1.18,0.44,0.8,0.21,0.02,0.38,0.2,0.22,0,0,0.26,0.1,0,0.28,0.36,0.17,0.25,0.18,0.45,0,0,0.09,0.14,0.26,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1846,0.62,1.23,0.44,0.89,0.39,0.23,0.37,0.07,0.14,0.43,0.26,0.32,0.31,0.32,0.41,0.58,0.07,0.29,0.17,0.58,0,0.17,0.18,0.16,0.61,0.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1847,0,0.48,0,0.18,0.02,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1848,1.13,1.53,0.48,0.92,0.34,0.22,0.48,0.17,0.2,0,0.16,0.7,0.57,0.51,0.66,0.83,0.46,0.81,0.49,0.59,0.2,0.22,0.42,0.42,0.62,0.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1849,1.07,1.82,0.78,1.37,0.67,0.55,0.65,0.21,0.17,0.59,0.43,0.81,0.58,0.47,0.74,1.06,0.87,1.17,0.56,0.99,0.46,0.61,0.42,0.53,0.78,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1850,1.57,2.71,1.12,1.67,0.7,0.74,1.52,0.34,0.23,0.71,0.63,0.74,0.51,0.47,0.71,1.06,1.25,1.36,0.88,1.55,0.65,0.67,0.74,0.89,1.48,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1851,1.25,2.05,1,1.42,0.21,0.37,0.78,0.35,0.36,0.38,0.4,0.36,0.26,0.28,0.52,0.71,0.49,0.67,0.58,0.85,0.35,0.64,0.43,0.39,1.16,0.79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1852,1.32,2.01,0.81,1.78,0.6,0.79,0.71,0.41,0.41,1.02,0.8,1.05,0.65,0.72,0.97,1.03,1.24,0.56,1.17,1.42,0.38,0.82,0.56,0.65,0.5,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1853,1.18,1.41,0.93,1.49,0.47,0.9,0.55,0.3,0.4,0.64,0.55,0.58,0.57,0.42,0.61,0.68,0.48,0.81,0.84,0.79,0.64,0.8,0.42,0.38,0.77,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1854,1.03,1.82,1.01,1.58,0.48,0.65,0.38,0.21,0.42,0.78,0.61,0.67,0.51,0.54,0.81,0.86,0.21,0.37,0.97,0.85,0.47,0.58,0.39,0.52,0.89,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1855,1.07,1.4,0.95,1.27,0.49,0.53,0.51,0.44,0.39,0.55,0.65,0.64,0.49,0.54,0.65,0.86,0.57,0.68,0.81,0.79,0.47,0.64,0.61,0.51,0.68,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1856,0.96,1.19,0.59,0.53,0.36,0.36,0.34,0.27,0.29,0.42,0.45,0.41,0.29,0.24,0.52,0.48,0.38,0.57,0.5,0.57,0.22,0.45,0.23,0.28,0.62,0.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1857,0,0.37,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.01,0,0,0,0,0.22,0.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1858,0.74,1.3,1.06,0.54,0.44,0.3,0.51,0.26,0.33,0.67,0.53,0.75,0.53,0.63,0.65,0.83,0.73,0.83,0.56,0.86,0.33,0.44,0.37,0.46,0.4,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1859,0.27,1.01,0.43,0.14,0.08,0.01,0.04,0.16,0.09,0.31,0.19,0.26,0.2,0.17,0.22,0.33,0.02,0.2,0.18,0.42,0,0,0.05,0.14,0.4,0.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1860,0.67,1.43,0.73,0.51,0.44,0.55,0.58,0.19,0.26,0.44,0.46,0.45,0.5,0.43,0.47,0.71,0.32,0.51,0.35,0.87,0.28,0.26,0.44,0.52,0.67,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1861,0.92,1.55,0.72,0.44,0.34,0.35,0.52,0.34,0.19,0.58,0.36,0.81,0.66,0.47,0.56,0.8,0.47,0.53,0.43,0.87,0.21,0.25,0.5,0.54,0.39,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1862,0.98,1.68,0.71,0.71,0.48,0.47,0.6,0.63,0.39,0.61,0.67,0.67,0.61,0.45,0.52,0.79,0.56,0.96,0.55,0.81,0.41,0.46,0.58,0.58,0.65,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1863,0.54,0.8,0.39,0.38,0.31,0.2,0.38,0.37,0.3,0.43,0.31,0.29,0.22,0.2,0.29,0.41,0.03,0.02,0.38,0.49,0.15,0.22,0.08,0.1,0.44,0.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
