Doi,Author,Pub_year,Case,id_site,Country,Lat,Long,Temp,Prec,Species,Mix_pure,Broad_conif,Un_evenaged,Age,BA,Number,Last_cut,Observ_treat,MS,Clim_assoc,Year,Resist_qual,Resil_qual,Recov_qual,Resist_quant,Resil_quant,Recov_quant
10.1111/1365-2664.12847,Bottero,2017,Botte_bhef Pinus_ponderosa 2002_2002,site_19,USA,44° 10',-103° 38',4.8,610,Pinus_ponderosa,Pure,Conifer,Even,84,17.7,41,1998,Treatm,NA,NA,2002,NA,NA,NA,0.37,0.72,1.96
10.1111/1365-2664.12847,Bottero,2017,Botte_bhef Pinus_ponderosa 2002_2002,site_19,USA,44° 10',-103° 38',4.8,610,Pinus_ponderosa,Pure,Conifer,Even,80,27.7,67,1998,Treatm,NA,NA,2002,NA,NA,NA,0.35,0.73,2.07
10.1111/1365-2664.12847,Bottero,2017,Botte_bhef Pinus_ponderosa 2002_2002,site_19,USA,44° 10',-103° 38',4.8,610,Pinus_ponderosa,Pure,Conifer,Even,83,21.1,61,1998,Treatm,NA,NA,2002,NA,NA,NA,0.31,0.68,2.17
10.1111/1365-2664.12847,Bottero,2017,Botte_fvef Pinus_ponderosa 2002_2002,site_3,USA,35° 16',-111° 43',7,574,Pinus_ponderosa,Pure,Conifer,Even,67,40.7,102,2002,Treatm,NA,NA,2002,Neg,Neg,NA,0.04,0.50,NA
10.1111/1365-2664.12847,Bottero,2017,Botte_fvef Pinus_ponderosa 2002_2002,site_3,USA,35° 16',-111° 43',7,574,Pinus_ponderosa,Pure,Conifer,Even,69,35.2,93,2002,Treatm,NA,NA,2002,NA,NA,NA,0.01,0.38,NA
10.1111/1365-2664.12847,Bottero,2017,Botte_fvef Pinus_ponderosa 2002_2002,site_3,USA,35° 16',-111° 43',7,574,Pinus_ponderosa,Pure,Conifer,Even,73,36.5,47,2002,Treatm,NA,NA,2002,NA,NA,NA,0.00,0.42,NA
10.1111/1365-2664.12847,Bottero,2017,Botte_fvef Pinus_ponderosa 2002_2002,site_3,USA,35° 16',-111° 43',7,574,Pinus_ponderosa,Pure,Conifer,Even,68,28.7,26,2002,Treatm,NA,NA,2002,NA,NA,NA,0.02,0.70,NA
10.1111/1365-2664.12847,Bottero,2017,Botte_fvef Pinus_ponderosa 2002_2002,site_3,USA,35° 16',-111° 43',7,574,Pinus_ponderosa,Pure,Conifer,Even,69,28.9,31,2002,Treatm,NA,NA,2002,NA,NA,NA,0.13,0.68,NA
10.1111/1365-2664.12847,Bottero,2017,Botte_fvef Pinus_ponderosa 2002_2002,site_3,USA,35° 16',-111° 43',7,574,Pinus_ponderosa,Pure,Conifer,Even,73,28.9,32,2002,Treatm,NA,NA,2002,NA,NA,NA,0.09,0.70,NA
10.1111/1365-2664.12847,Bottero,2017,Botte_fvef Pinus_ponderosa 2002_2002,site_3,USA,35° 16',-111° 43',7,574,Pinus_ponderosa,Pure,Conifer,Even,71,39.9,75,2002,Treatm,NA,NA,2002,NA,NA,NA,0.01,0.60,NA
10.1111/1365-2664.12847,Bottero,2017,Botte_fvef Pinus_ponderosa 2002_2002,site_3,USA,35° 16',-111° 43',7,574,Pinus_ponderosa,Pure,Conifer,Even,71,40.4,70,2002,Treatm,NA,NA,2002,NA,NA,NA,0.02,0.64,NA
10.1111/1365-2664.12847,Bottero,2017,Botte_fvef Pinus_ponderosa 2002_2002,site_3,USA,35° 16',-111° 43',7,574,Pinus_ponderosa,Pure,Conifer,Even,72,40.5,83,2002,Treatm,NA,NA,2002,NA,NA,NA,0.03,0.56,NA
10.1111/1365-2664.12847,Bottero,2017,Botte_fvef Pinus_ponderosa 2002_2002,site_3,USA,35° 16',-111° 43',7,574,Pinus_ponderosa,Pure,Conifer,Even,70,12.5,5,2002,Treatm,NA,NA,2002,NA,NA,NA,0.16,0.88,NA
10.1111/1365-2664.12847,Bottero,2017,Botte_fvef Pinus_ponderosa 2002_2002,site_3,USA,35° 16',-111° 43',7,574,Pinus_ponderosa,Pure,Conifer,Even,35,11.9,13,2002,Treatm,NA,NA,2002,NA,NA,NA,0.15,0.82,NA
10.1111/1365-2664.12847,Bottero,2017,Botte_fvef Pinus_ponderosa 2002_2002,site_3,USA,35° 16',-111° 43',7,574,Pinus_ponderosa,Pure,Conifer,Even,29,12.3,21,2002,Treatm,NA,NA,2002,NA,NA,NA,0.34,1.03,NA
10.1002/ecs2.1849,Gleason,2017,Gleas Pinus_ponderosa Arizona,site_3,USA,35° 16',-111° 43',7.1,553,Pinus_ponderosa,Pure,Conifer,Even,NA,NA,598,NA,Treatm,NA,Neg,NA,NA,NA,NA,NA,NA,NA
10.1002/ecs2.1849,Gleason,2017,Gleas Pinus_ponderosa South_Dak,site_19,USA,44° 10',-103° 38',5.1,584,Pinus_ponderosa,Pure,Conifer,Even,NA,NA,420,NA,Treatm,NA,Neut,NA,NA,NA,NA,NA,NA,NA
10.1002/ecs2.1849,Gleason,2017,Gleas Pinus_resinosa Min1,site_27,USA,47° 33',-94° 05',4.1,679,Pinus_resinosa,Pure,Conifer,Even,NA,NA,956,NA,Treatm,NA,Neut,NA,NA,NA,NA,NA,NA,NA
10.1002/ecs2.1849,Gleason,2017,Gleas Pinus_resinosa Min2,site_20,USA,47° 42',-91° 56',3.3,720,Pinus_resinosa,Pure,Conifer,Even,NA,NA,1477,NA,Treatm,NA,Pos,NA,NA,NA,NA,NA,NA,NA
10.1002/ecs2.1849,Gleason,2017,Gleas Acer_saccharum,site_7,USA,45° 44',-88° 59',4.3,791,Acer_saccharum,Mixed,Broadleaf,Even,NA,NA,1038,NA,Treatm,NA,Neg,NA,NA,NA,NA,NA,NA,NA
10.1002/ecs2.1849,Gleason,2017,Gleas Quercus_spp,site_100,USA,39° 12',-82° 24',10.8,1056,Quercus_spp,Mixed,Broadleaf,Uneven,NA,NA,321,NA,Treatm,NA,Neg,NA,NA,NA,NA,NA,NA,NA
10.1002/ecs2.1849,Gleason,2017,Gleas Fagus_gandifolia,site_17,USA,44° 03',-71° 01',5.6,1293,Fagus_grandifolia,Mixed,Broadleaf,Even,NA,NA,1031,NA,Treatm,NA,Neg,NA,NA,NA,NA,NA,NA,NA
10.1002/ecs2.1849,Gleason,2017,Gleas Tsuga_canadensis,site_75,USA,44° 51',-68° 37',6.5,1035,Tsuga_canadensis,Mixed,Conifer,Uneven,NA,NA,564,NA,Treatm,NA,Neg,NA,NA,NA,NA,NA,NA,NA
10.1890/13-0677.1,D_Amato,2013,D_Ama Pinus_resinosa 1961_1961,site_20,USA,47° 42',-91° 56',3.3,720,Pinus_resinosa,Pure,Conifer,Even,49,7,350,1957,Treatm,NA,NA,1961,NA,NA,NA,1.60,2.20,1.38
10.1890/13-0677.1,D_Amato,2013,D_Ama Pinus_resinosa 1961_1961,site_20,USA,47° 42',-91° 56',3.3,720,Pinus_resinosa,Pure,Conifer,Even,49,14,350,1957,Treatm,NA,NA,1961,NA,NA,NA,1.38,1.85,1.34
10.1890/13-0677.1,D_Amato,2013,D_Ama Pinus_resinosa 1961_1961,site_20,USA,47° 42',-91° 56',3.3,720,Pinus_resinosa,Pure,Conifer,Even,49,21,350,1957,Treatm,NA,NA,1961,NA,NA,NA,0.98,1.60,1.63
10.1890/13-0677.1,D_Amato,2013,D_Ama Pinus_resinosa 1961_1961,site_20,USA,47° 42',-91° 56',3.3,720,Pinus_resinosa,Pure,Conifer,Even,49,28,350,1957,Treatm,NA,NA,1961,NA,NA,NA,0.70,1.20,1.71
10.1890/13-0677.1,D_Amato,2013,D_Ama Pinus_resinosa 1961_1961,site_20,USA,47° 42',-91° 56',3.3,720,Pinus_resinosa,Pure,Conifer,Even,49,35,350,1957,Treatm,NA,Neg,1961,NA,NA,NA,0.60,1.05,1.75
10.1890/13-0677.1,D_Amato,2013,D_Ama Pinus_resinosa 1961_1961,site_20,USA,47° 42',-91° 56',3.3,720,Pinus_resinosa,Pure,Conifer,Even,49,NA,350,1957,Treatm,NA,NA,1961,NA,NA,NA,0.62,0.85,1.37
10.1890/13-0677.1,D_Amato,2013,D_Ama Pinus_resinosa 1988_1988,site_20,USA,47° 42',-91° 56',3.3,720,Pinus_resinosa,Pure,Conifer,Even,76,7,350,1982,Treatm,NA,NA,1988,NA,NA,NA,0.56,0.69,1.23
10.1890/13-0677.1,D_Amato,2013,D_Ama Pinus_resinosa 1988_1988,site_20,USA,47° 42',-91° 56',3.3,720,Pinus_resinosa,Pure,Conifer,Even,76,14,350,1982,Treatm,NA,NA,1988,NA,NA,NA,0.60,0.71,1.18
10.1890/13-0677.1,D_Amato,2013,D_Ama Pinus_resinosa 1988_1988,site_20,USA,47° 42',-91° 56',3.3,720,Pinus_resinosa,Pure,Conifer,Even,76,21,350,1982,Treatm,NA,NA,1988,NA,NA,NA,0.66,0.78,1.18
10.1890/13-0677.1,D_Amato,2013,D_Ama Pinus_resinosa 1988_1988,site_20,USA,47° 42',-91° 56',3.3,720,Pinus_resinosa,Pure,Conifer,Even,76,28,350,1982,Treatm,NA,NA,1988,NA,NA,NA,0.69,0.75,1.09
10.1890/13-0677.1,D_Amato,2013,D_Ama Pinus_resinosa 1988_1988,site_20,USA,47° 42',-91° 56',3.3,720,Pinus_resinosa,Pure,Conifer,Even,76,35,350,1982,Treatm,NA,NA,1988,NA,NA,NA,0.72,0.80,1.11
10.1890/13-0677.1,D_Amato,2013,D_Ama Pinus_resinosa 1988_1988,site_20,USA,47° 42',-91° 56',3.3,720,Pinus_resinosa,Pure,Conifer,Even,76,NA,350,1982,Treatm,NA,NA,1988,NA,NA,NA,0.62,0.72,1.16
10.1007/s13595-016-0575-0,Keyser,2016,Keyse Quercus_rubra 1985_1988,site_107,USA,36° 00',-82° 42',13.3,1262,Quercus_rubra,Pure,Broadleaf,Even,44,19.1,91,1975,Treatm,NA,NA,1985,Neut,Neut,NA,NA,NA,NA
10.1007/s13595-016-0575-0,Keyser,2016,Keyse Quercus_velutina 1985_1988,site_107,USA,36° 00',-82° 42',13.3,1262,Quercus_velutina,Pure,Broadleaf,Even,50,17.1,25,1975,Treatm,NA,NA,1985,Neg,Neut,NA,NA,NA,NA
10.1007/s13595-016-0575-0,Keyser,2016,Keyse Quercus_montana 1985_1988,site_107,USA,36° 00',-82° 42',13.3,1262,Quercus_montana,Pure,Broadleaf,Even,44,18.3,54,1975,Treatm,NA,NA,1985,Neut,Neut,NA,NA,NA,NA
10.1007/s13595-016-0575-0,Keyser,2016,Keyse Quercus_alba 1985_1988,site_107,USA,36° 00',-82° 42',13.3,1262,Quercus_alba,Pure,Broadleaf,Even,56,17.5,50,1975,Treatm,NA,NA,1985,Neut,Neut,NA,NA,NA,NA
10.1007/s13595-016-0575-0,Keyser,2016,Keyse Quercus_rubra 1985_1988,site_107,USA,36° 00',-82° 42',13.3,1262,Quercus_rubra,Pure,Broadleaf,Even,44,19.1,91,1975,Treatm,NA,NA,1986,NA,NA,NA,NA,NA,NA
10.1007/s13595-016-0575-0,Keyser,2016,Keyse Quercus_velutina 1985_1988,site_107,USA,36° 00',-82° 42',13.3,1262,Quercus_velutina,Pure,Broadleaf,Even,50,17.1,25,1975,Treatm,NA,NA,1986,NA,NA,NA,NA,NA,NA
10.1007/s13595-016-0575-0,Keyser,2016,Keyse Quercus_montana 1985_1988,site_107,USA,36° 00',-82° 42',13.3,1262,Quercus_montana,Pure,Broadleaf,Even,44,18.3,54,1975,Treatm,NA,NA,1986,NA,NA,NA,NA,NA,NA
10.1007/s13595-016-0575-0,Keyser,2016,Keyse Quercus_alba 1985_1988,site_107,USA,36° 00',-82° 42',13.3,1262,Quercus_alba,Pure,Broadleaf,Even,56,17.5,50,1975,Treatm,NA,NA,1986,NA,NA,NA,NA,NA,NA
10.1007/s13595-016-0575-0,Keyser,2016,Keyse Quercus_rubra 1985_1988,site_107,USA,36° 00',-82° 42',13.3,1262,Quercus_rubra,Pure,Broadleaf,Even,44,19.1,91,1975,Treatm,NA,NA,1987,NA,NA,NA,NA,NA,NA
10.1007/s13595-016-0575-0,Keyser,2016,Keyse Quercus_velutina 1985_1988,site_107,USA,36° 00',-82° 42',13.3,1262,Quercus_velutina,Pure,Broadleaf,Even,50,17.1,25,1975,Treatm,NA,NA,1987,NA,NA,NA,NA,NA,NA
10.1007/s13595-016-0575-0,Keyser,2016,Keyse Quercus_montana 1985_1988,site_107,USA,36° 00',-82° 42',13.3,1262,Quercus_montana,Pure,Broadleaf,Even,44,18.3,54,1975,Treatm,NA,NA,1987,NA,NA,NA,NA,NA,NA
10.1007/s13595-016-0575-0,Keyser,2016,Keyse Quercus_alba 1985_1988,site_107,USA,36° 00',-82° 42',13.3,1262,Quercus_alba,Pure,Broadleaf,Even,56,17.5,50,1975,Treatm,NA,NA,1987,NA,NA,NA,NA,NA,NA
10.1007/s13595-016-0575-0,Keyser,2016,Keyse Quercus_rubra 1985_1988,site_107,USA,36° 00',-82° 42',13.3,1262,Quercus_rubra,Pure,Broadleaf,Even,44,19.1,91,1975,Treatm,NA,NA,1988,NA,NA,NA,NA,NA,NA
10.1007/s13595-016-0575-0,Keyser,2016,Keyse Quercus_velutina 1985_1988,site_107,USA,36° 00',-82° 42',13.3,1262,Quercus_velutina,Pure,Broadleaf,Even,50,17.1,25,1975,Treatm,NA,NA,1988,NA,NA,NA,NA,NA,NA
10.1007/s13595-016-0575-0,Keyser,2016,Keyse Quercus_montana 1985_1988,site_107,USA,36° 00',-82° 42',13.3,1262,Quercus_montana,Pure,Broadleaf,Even,44,18.3,54,1975,Treatm,NA,NA,1988,NA,NA,NA,NA,NA,NA
10.1007/s13595-016-0575-0,Keyser,2016,Keyse Quercus_alba 1985_1988,site_107,USA,36° 00',-82° 42',13.3,1262,Quercus_alba,Pure,Broadleaf,Even,56,17.5,50,1975,Treatm,NA,NA,1988,NA,NA,NA,NA,NA,NA
10.1007/s13595-016-0575-0,Keyser,2016,Keyse Quercus_rubra 2006_2008,site_107,USA,36° 00',-82° 42',13.3,1262,Quercus_rubra,Pure,Broadleaf,Even,64,26.9,91,1975,Treatm,NA,NA,2006,Neut,Neut,NA,NA,NA,NA
10.1007/s13595-016-0575-0,Keyser,2016,Keyse Quercus_velutina 2006_2008,site_107,USA,36° 00',-82° 42',13.3,1262,Quercus_velutina,Pure,Broadleaf,Even,70,24.3,25,1975,Treatm,NA,NA,2006,Neut,Neut,NA,NA,NA,NA
10.1007/s13595-016-0575-0,Keyser,2016,Keyse Quercus_montana 2006_2008,site_107,USA,36° 00',-82° 42',13.3,1262,Quercus_montana,Pure,Broadleaf,Even,64,25.3,54,1975,Treatm,NA,NA,2006,Neut,Neut,NA,NA,NA,NA
10.1007/s13595-016-0575-0,Keyser,2016,Keyse Quercus_alba 2006_2008,site_107,USA,36° 00',-82° 42',13.3,1262,Quercus_alba,Pure,Broadleaf,Even,76,24.6,50,1975,Treatm,NA,NA,2006,Neut,Neut,NA,NA,NA,NA
10.1007/s13595-016-0575-0,Keyser,2016,Keyse Quercus_rubra 2006_2008,site_107,USA,36° 00',-82° 42',13.3,1262,Quercus_rubra,Pure,Broadleaf,Even,64,26.9,91,1975,Treatm,NA,NA,2007,NA,NA,NA,NA,NA,NA
10.1007/s13595-016-0575-0,Keyser,2016,Keyse Quercus_velutina 2006_2008,site_107,USA,36° 00',-82° 42',13.3,1262,Quercus_velutina,Pure,Broadleaf,Even,70,24.3,25,1975,Treatm,NA,NA,2007,NA,NA,NA,NA,NA,NA
10.1007/s13595-016-0575-0,Keyser,2016,Keyse Quercus_montana 2006_2008,site_107,USA,36° 00',-82° 42',13.3,1262,Quercus_montana,Pure,Broadleaf,Even,64,25.3,54,1975,Treatm,NA,NA,2007,NA,NA,NA,NA,NA,NA
10.1007/s13595-016-0575-0,Keyser,2016,Keyse Quercus_alba 2006_2008,site_107,USA,36° 00',-82° 42',13.3,1262,Quercus_alba,Pure,Broadleaf,Even,76,24.6,50,1975,Treatm,NA,NA,2007,NA,NA,NA,NA,NA,NA
10.1007/s13595-016-0575-0,Keyser,2016,Keyse Quercus_rubra 2006_2008,site_107,USA,36° 00',-82° 42',13.3,1262,Quercus_rubra,Pure,Broadleaf,Even,64,26.9,91,1975,Treatm,NA,NA,2008,NA,NA,NA,NA,NA,NA
10.1007/s13595-016-0575-0,Keyser,2016,Keyse Quercus_velutina 2006_2008,site_107,USA,36° 00',-82° 42',13.3,1262,Quercus_velutina,Pure,Broadleaf,Even,70,24.3,25,1975,Treatm,NA,NA,2008,NA,NA,NA,NA,NA,NA
10.1007/s13595-016-0575-0,Keyser,2016,Keyse Quercus_montana 2006_2008,site_107,USA,36° 00',-82° 42',13.3,1262,Quercus_montana,Pure,Broadleaf,Even,64,25.3,54,1975,Treatm,NA,NA,2008,NA,NA,NA,NA,NA,NA
10.1007/s13595-016-0575-0,Keyser,2016,Keyse Quercus_alba 2006_2008,site_107,USA,36° 00',-82° 42',13.3,1262,Quercus_alba,Pure,Broadleaf,Even,76,24.6,50,1975,Treatm,NA,NA,2008,NA,NA,NA,NA,NA,NA
10.1139/cjfr-2013-0088,Magruder,2013,Magru Pinus_resinosa above,site_61,USA,44° 17',-85° 47',6.1,819,Pinus_resinosa,Pure,Conifer,Even,79,47.08,24,NA,Treatm,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1139/cjfr-2013-0088,Magruder,2013,Magru Pinus_resinosa above,site_61,USA,44° 17',-85° 47',6.1,819,Pinus_resinosa,Pure,Conifer,Even,79,14.41,24,NA,Treatm,NA,Pos,NA,NA,NA,NA,NA,NA,NA
10.1139/cjfr-2013-0088,Magruder,2013,Magru Pinus_resinosa above,site_61,USA,44° 17',-85° 47',6.1,819,Pinus_resinosa,Pure,Conifer,Even,79,24.71,24,NA,Treatm,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1139/cjfr-2013-0088,Magruder,2013,Magru Pinus_resinosa above,site_61,USA,44° 17',-85° 47',6.1,819,Pinus_resinosa,Pure,Conifer,Even,79,34.66,24,NA,Treatm,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1139/cjfr-2013-0088,Magruder,2013,Magru Pinus_resinosa below,site_61,USA,44° 17',-85° 47',6.1,819,Pinus_resinosa,Pure,Conifer,Even,79,17.56,24,NA,Treatm,NA,Neg,NA,NA,NA,NA,NA,NA,NA
10.1139/cjfr-2013-0088,Magruder,2013,Magru Pinus_resinosa below,site_61,USA,44° 17',-85° 47',6.1,819,Pinus_resinosa,Pure,Conifer,Even,79,25.69,24,NA,Treatm,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1139/cjfr-2013-0088,Magruder,2013,Magru Pinus_resinosa below,site_61,USA,44° 17',-85° 47',6.1,819,Pinus_resinosa,Pure,Conifer,Even,79,31.61,24,NA,Treatm,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3390/f3041086,Magruder,2012,Magru_H Pinus_resinosa,site_49,USA,44° 34',-83° 50',6.8,715,Pinus_resinosa,Mixed,Conifer,Even,64,34.48,NA,NA,Treatm,NA,Neg,NA,NA,NA,NA,NA,NA,NA
10.3390/f3041086,Magruder,2012,Magru_H Pinus_resinosa,site_49,USA,44° 34',-83° 50',6.8,715,Pinus_resinosa,Mixed,Conifer,Even,57,44.91,NA,NA,Treatm,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1093/sjaf/21.1.19,Clinton,1997,Clint Pinus_strobus,site_2,USA,35° 00',-83° 00',14,1700,Pinus_strobus,Mixed,Conifer,Even,15,NA,72,1977,Treatm,NA,NA,1984,Neut,NA,NA,NA,NA,NA
10.1093/sjaf/21.1.19,Clinton,1997,Clint Pinus_strobus,site_2,USA,35° 00',-83° 00',14,1700,Pinus_strobus,Mixed,Conifer,Even,15,NA,72,1977,Treatm,NA,NA,1985,NA,NA,NA,NA,NA,NA
10.1093/sjaf/21.1.19,Clinton,1997,Clint Pinus_strobus,site_2,USA,35° 00',-83° 00',14,1700,Pinus_strobus,Mixed,Conifer,Even,15,NA,72,1977,Treatm,NA,NA,1986,NA,NA,NA,NA,NA,NA
10.1093/sjaf/21.1.19,Clinton,1997,Clint Pinus_strobus,site_2,USA,35° 00',-83° 00',14,1700,Pinus_strobus,Mixed,Conifer,Even,15,NA,72,1977,Treatm,NA,NA,1987,NA,NA,NA,NA,NA,NA
10.1093/sjaf/21.1.19,Clinton,1997,Clint Pinus_strobus,site_2,USA,35° 00',-83° 00',14,1700,Pinus_strobus,Mixed,Conifer,Even,15,NA,72,1977,Treatm,NA,NA,1988,NA,NA,NA,NA,NA,NA
10.1007/s004680050110,Orwig,1997,Orwig Carya_glabra,site_34,USA,38° 12',-77° 36',13,1020,Carya_glabra,Mixed,Broadleaf,Even,100,31.5,19,NA,Observ,NA,NA,1930,Pos,Pos,NA,NA,NA,NA
10.1007/s004680050110,Orwig,1997,Orwig Carya_glabra,site_34,USA,38° 12',-77° 36',13,1020,Carya_glabra,Mixed,Broadleaf,Even,100,23,15,NA,Observ,NA,NA,1930,NA,NA,NA,NA,NA,NA
10.1007/s004680050110,Orwig,1997,Orwig Liriodendron_tulipifera,site_34,USA,38° 12',-77° 36',13,1020,Liriodendron_tulipifera,Mixed,Broadleaf,Even,100,31.5,8,NA,Observ,NA,NA,1930,Neut,Neut,NA,NA,NA,NA
10.1007/s004680050110,Orwig,1997,Orwig Nyssa_sylvatica,site_34,USA,38° 12',-77° 36',13,1020,Nyssa_sylvatica,Mixed,Broadleaf,Even,100,31.5,20,NA,Observ,NA,NA,1930,Neut,Neut,NA,NA,NA,NA
10.1007/s004680050110,Orwig,1997,Orwig Nyssa_sylvatica,site_34,USA,38° 12',-77° 36',13,1020,Nyssa_sylvatica,Mixed,Broadleaf,Even,100,23,20,NA,Observ,NA,NA,1930,NA,NA,NA,NA,NA,NA
10.1007/s004680050110,Orwig,1997,Orwig Quercus_alba,site_34,USA,38° 12',-77° 36',13,1020,Quercus_alba,Mixed,Broadleaf,Even,100,31.5,20,NA,Observ,NA,NA,1930,Pos,Neut,NA,NA,NA,NA
10.1007/s004680050110,Orwig,1997,Orwig Quercus_alba,site_34,USA,38° 12',-77° 36',13,1020,Quercus_alba,Mixed,Broadleaf,Even,100,23,20,NA,Observ,NA,NA,1930,NA,NA,NA,NA,NA,NA
10.1007/s004680050110,Orwig,1997,Orwig Quercus_velutina,site_34,USA,38° 12',-77° 36',13,1020,Quercus_velutina,Mixed,Broadleaf,Even,100,31.5,15,NA,Observ,NA,NA,1930,Pos,Neut,NA,NA,NA,NA
10.1007/s004680050110,Orwig,1997,Orwig Carya_glabra,site_34,USA,38° 12',-77° 36',13,1020,Carya_glabra,Mixed,Broadleaf,Even,100,31.5,19,NA,Observ,NA,NA,1942,NA,NA,NA,NA,NA,NA
10.1007/s004680050110,Orwig,1997,Orwig Carya_glabra,site_34,USA,38° 12',-77° 36',13,1020,Carya_glabra,Mixed,Broadleaf,Even,100,23,15,NA,Observ,NA,NA,1942,NA,NA,NA,NA,NA,NA
10.1007/s004680050110,Orwig,1997,Orwig Liriodendron_tulipifera,site_34,USA,38° 12',-77° 36',13,1020,Liriodendron_tulipifera,Mixed,Broadleaf,Even,100,31.5,8,NA,Observ,NA,NA,1942,NA,NA,NA,NA,NA,NA
10.1007/s004680050110,Orwig,1997,Orwig Nyssa_sylvatica,site_34,USA,38° 12',-77° 36',13,1020,Nyssa_sylvatica,Mixed,Broadleaf,Even,100,31.5,20,NA,Observ,NA,NA,1942,NA,NA,NA,NA,NA,NA
10.1007/s004680050110,Orwig,1997,Orwig Nyssa_sylvatica,site_34,USA,38° 12',-77° 36',13,1020,Nyssa_sylvatica,Mixed,Broadleaf,Even,100,23,20,NA,Observ,NA,NA,1942,NA,NA,NA,NA,NA,NA
10.1007/s004680050110,Orwig,1997,Orwig Quercus_alba,site_34,USA,38° 12',-77° 36',13,1020,Quercus_alba,Mixed,Broadleaf,Even,100,31.5,20,NA,Observ,NA,NA,1942,NA,NA,NA,NA,NA,NA
10.1007/s004680050110,Orwig,1997,Orwig Quercus_alba,site_34,USA,38° 12',-77° 36',13,1020,Quercus_alba,Mixed,Broadleaf,Even,100,23,20,NA,Observ,NA,NA,1942,NA,NA,NA,NA,NA,NA
10.1007/s004680050110,Orwig,1997,Orwig Quercus_velutina,site_34,USA,38° 12',-77° 36',13,1020,Quercus_velutina,Mixed,Broadleaf,Even,100,31.5,15,NA,Observ,NA,NA,1942,NA,NA,NA,NA,NA,NA
10.1007/s004680050110,Orwig,1997,Orwig Carya_glabra,site_34,USA,38° 12',-77° 36',13,1020,Carya_glabra,Mixed,Broadleaf,Even,100,31.5,19,NA,Observ,NA,NA,1954,NA,NA,NA,NA,NA,NA
10.1007/s004680050110,Orwig,1997,Orwig Carya_glabra,site_34,USA,38° 12',-77° 36',13,1020,Carya_glabra,Mixed,Broadleaf,Even,100,23,15,NA,Observ,NA,NA,1954,NA,NA,NA,NA,NA,NA
10.1007/s004680050110,Orwig,1997,Orwig Liriodendron_tulipifera,site_34,USA,38° 12',-77° 36',13,1020,Liriodendron_tulipifera,Mixed,Broadleaf,Even,100,31.5,8,NA,Observ,NA,NA,1954,NA,NA,NA,NA,NA,NA
10.1007/s004680050110,Orwig,1997,Orwig Nyssa_sylvatica,site_34,USA,38° 12',-77° 36',13,1020,Nyssa_sylvatica,Mixed,Broadleaf,Even,100,31.5,20,NA,Observ,NA,NA,1954,NA,NA,NA,NA,NA,NA
10.1007/s004680050110,Orwig,1997,Orwig Nyssa_sylvatica,site_34,USA,38° 12',-77° 36',13,1020,Nyssa_sylvatica,Mixed,Broadleaf,Even,100,23,20,NA,Observ,NA,NA,1954,NA,NA,NA,NA,NA,NA
10.1007/s004680050110,Orwig,1997,Orwig Quercus_alba,site_34,USA,38° 12',-77° 36',13,1020,Quercus_alba,Mixed,Broadleaf,Even,100,31.5,20,NA,Observ,NA,NA,1954,NA,NA,NA,NA,NA,NA
10.1007/s004680050110,Orwig,1997,Orwig Quercus_alba,site_34,USA,38° 12',-77° 36',13,1020,Quercus_alba,Mixed,Broadleaf,Even,100,23,20,NA,Observ,NA,NA,1954,NA,NA,NA,NA,NA,NA
10.1007/s004680050110,Orwig,1997,Orwig Quercus_velutina,site_34,USA,38° 12',-77° 36',13,1020,Quercus_velutina,Mixed,Broadleaf,Even,100,31.5,15,NA,Observ,NA,NA,1954,NA,NA,NA,NA,NA,NA
10.1007/s004680050110,Orwig,1997,Orwig Carya_glabra,site_34,USA,38° 12',-77° 36',13,1020,Carya_glabra,Mixed,Broadleaf,Even,100,31.5,19,NA,Observ,NA,NA,1966,NA,NA,NA,NA,NA,NA
10.1007/s004680050110,Orwig,1997,Orwig Carya_glabra,site_34,USA,38° 12',-77° 36',13,1020,Carya_glabra,Mixed,Broadleaf,Even,100,23,15,NA,Observ,NA,NA,1966,NA,NA,NA,NA,NA,NA
10.1007/s004680050110,Orwig,1997,Orwig Liriodendron_tulipifera,site_34,USA,38° 12',-77° 36',13,1020,Liriodendron_tulipifera,Mixed,Broadleaf,Even,100,31.5,8,NA,Observ,NA,NA,1966,NA,NA,NA,NA,NA,NA
10.1007/s004680050110,Orwig,1997,Orwig Nyssa_sylvatica,site_34,USA,38° 12',-77° 36',13,1020,Nyssa_sylvatica,Mixed,Broadleaf,Even,100,31.5,20,NA,Observ,NA,NA,1966,NA,NA,NA,NA,NA,NA
10.1007/s004680050110,Orwig,1997,Orwig Nyssa_sylvatica,site_34,USA,38° 12',-77° 36',13,1020,Nyssa_sylvatica,Mixed,Broadleaf,Even,100,23,20,NA,Observ,NA,NA,1966,NA,NA,NA,NA,NA,NA
10.1007/s004680050110,Orwig,1997,Orwig Quercus_alba,site_34,USA,38° 12',-77° 36',13,1020,Quercus_alba,Mixed,Broadleaf,Even,100,31.5,20,NA,Observ,NA,NA,1966,NA,NA,NA,NA,NA,NA
