age_CE,RRR05A_raw,RRR05B_raw,RRR05C_raw,RRR06A_raw,RRR06B_raw,RRR07A_raw,RRR07B_raw,RRR15A_raw,RRR15B_raw,RRR15C_raw,RRR15D_raw,RRR15E_raw,RRR19A_raw,RRR19B_raw,RRR22A_raw,RRR24A_raw,RRR24B_raw,RRR26A_raw,RRR26B_raw,RRR27A_raw,RRR27B_raw,RRR28A_raw,RRR28B_raw,RRR30A1_raw,RRR05A_raw_outlier_flag,RRR05B_raw_outlier_flag,RRR05C_raw_outlier_flag,RRR06A_raw_outlier_flag,RRR06B_raw_outlier_flag,RRR07A_raw_outlier_flag,RRR07B_raw_outlier_flag,RRR15A_raw_outlier_flag,RRR15B_raw_outlier_flag,RRR15C_raw_outlier_flag,RRR15D_raw_outlier_flag,RRR15E_raw_outlier_flag,RRR19A_raw_outlier_flag,RRR19B_raw_outlier_flag,RRR22A_raw_outlier_flag,RRR24A_raw_outlier_flag,RRR24B_raw_outlier_flag,RRR26A_raw_outlier_flag,RRR26B_raw_outlier_flag,RRR27A_raw_outlier_flag,RRR27B_raw_outlier_flag,RRR28A_raw_outlier_flag,RRR28B_raw_outlier_flag,RRR30A1_raw_outlier_flag
1398,NA,NA,0.67,NA,NA,NA,NA,0.47,NA,0.25,NA,NA,0.36,0.68,NA,NA,NA,NA,NA,NA,NA,0.59,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1399,NA,NA,0.49,NA,NA,NA,NA,0.2,NA,0.11,NA,NA,0.31,0.33,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1400,NA,NA,0.71,NA,NA,NA,NA,0.54,NA,0.27,NA,NA,0.48,0.65,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1401,NA,NA,0.66,NA,NA,NA,NA,0.32,NA,0.11,NA,NA,0.64,0.58,NA,NA,NA,NA,NA,NA,NA,0.41,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1402,NA,NA,0.73,NA,NA,NA,NA,0.45,NA,0.28,NA,NA,0.62,0.67,NA,NA,NA,NA,NA,NA,NA,0.41,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1403,NA,NA,0.78,NA,NA,NA,NA,0.45,NA,0.3,NA,NA,0.57,0.71,NA,NA,NA,NA,NA,NA,NA,0.43,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1404,NA,NA,0.78,NA,NA,NA,NA,0.43,NA,0.31,NA,NA,0.43,0.51,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1405,NA,NA,0.95,NA,NA,NA,NA,0.46,NA,0.31,NA,NA,0.47,0.58,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1406,NA,NA,1.02,NA,NA,NA,NA,0.49,NA,0.25,NA,NA,0.38,0.52,NA,NA,NA,NA,NA,NA,NA,0.39,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1407,NA,NA,0.98,NA,NA,NA,NA,0.44,NA,0.21,NA,NA,0.41,0.54,NA,NA,NA,NA,NA,NA,NA,0.32,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1408,NA,NA,1,NA,NA,NA,NA,0.54,NA,0.32,NA,NA,0.34,0.42,NA,NA,NA,NA,NA,NA,NA,0.31,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1409,NA,NA,1.09,NA,NA,NA,NA,0.53,NA,0.32,NA,NA,0.37,0.43,NA,NA,NA,NA,NA,NA,NA,0.33,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1410,NA,NA,1.05,NA,NA,NA,NA,0.45,NA,0.25,NA,NA,0.33,0.51,NA,NA,NA,NA,NA,NA,NA,0.33,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1411,NA,NA,1.12,NA,NA,NA,NA,0.49,NA,0.34,NA,NA,0.54,0.61,NA,NA,NA,NA,NA,NA,NA,0.39,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1412,NA,NA,1.04,NA,NA,NA,NA,0.42,NA,0.25,NA,NA,0.54,0.56,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1413,NA,NA,1.04,NA,NA,NA,NA,0.56,NA,0.36,NA,NA,0.51,0.64,NA,NA,NA,NA,NA,NA,NA,0.36,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1414,NA,NA,1.07,NA,NA,NA,NA,0.51,NA,0.34,NA,NA,0.46,0.4,NA,NA,NA,NA,NA,NA,NA,0.35,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1415,NA,NA,1.37,NA,NA,NA,NA,0.46,NA,0.41,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,0.39,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1416,NA,NA,1.32,NA,NA,NA,NA,0.69,NA,0.45,NA,NA,0.52,0.45,NA,NA,NA,NA,NA,NA,NA,0.41,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1417,NA,NA,1.4,NA,NA,NA,NA,0.31,NA,0.27,NA,NA,0.31,0.35,NA,NA,NA,NA,NA,NA,NA,0.17,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1418,NA,NA,1.15,NA,NA,NA,NA,0.43,NA,0.35,NA,NA,0.23,0.26,NA,NA,NA,NA,NA,NA,NA,0.33,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1419,NA,NA,1.48,NA,NA,NA,NA,0.62,NA,0.44,NA,NA,0.43,0.42,NA,NA,NA,NA,NA,NA,NA,0.55,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1420,NA,NA,1.27,NA,NA,NA,NA,0.45,NA,0.37,NA,NA,0.3,0.45,NA,NA,NA,NA,NA,NA,NA,0.56,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1421,NA,NA,1.18,NA,NA,NA,NA,0.32,NA,0.28,NA,NA,0.54,0.43,NA,NA,NA,NA,NA,NA,NA,0.61,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1422,NA,NA,1.19,NA,NA,NA,NA,0.47,NA,0.28,NA,NA,0.34,0.38,NA,NA,NA,NA,NA,NA,NA,0.61,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1423,NA,NA,0.96,NA,NA,NA,NA,0.34,NA,0.32,NA,NA,0.61,0.48,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1424,NA,NA,0.94,NA,NA,NA,NA,0.49,NA,0.42,NA,NA,0.45,0.47,NA,NA,NA,NA,NA,NA,NA,0.65,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1425,NA,NA,1.17,NA,NA,NA,NA,0.53,NA,0.38,NA,NA,0.32,0.27,NA,NA,NA,NA,NA,NA,NA,0.54,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1426,NA,NA,1.2,NA,NA,NA,NA,0.48,NA,0.46,NA,NA,0.38,0.27,NA,NA,NA,NA,NA,NA,NA,0.71,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1427,NA,NA,0.98,NA,NA,NA,NA,0.38,NA,0.33,NA,NA,0.38,0.32,NA,NA,NA,NA,NA,NA,NA,0.48,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1428,NA,NA,1.16,NA,NA,NA,NA,0.55,NA,0.42,NA,NA,0.43,0.44,NA,NA,NA,NA,NA,NA,NA,0.54,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1429,NA,NA,0.91,NA,NA,NA,NA,0.33,NA,0.24,NA,NA,0.43,0.32,NA,NA,NA,NA,NA,NA,NA,0.31,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1430,NA,NA,0.95,NA,NA,NA,NA,0.46,NA,0.38,NA,NA,0.39,0.33,NA,NA,NA,NA,NA,NA,NA,0.42,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1431,NA,NA,1,NA,NA,NA,NA,0.53,NA,0.42,NA,NA,0.48,0.41,NA,NA,NA,NA,NA,NA,NA,0.55,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1432,NA,NA,1.15,NA,NA,NA,NA,0.49,NA,0.46,NA,NA,0.51,0.49,NA,NA,NA,NA,NA,NA,NA,0.54,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1433,NA,NA,1.31,NA,NA,NA,NA,0.6,NA,0.31,NA,NA,0.6,0.52,NA,NA,NA,NA,NA,NA,NA,0.51,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1434,NA,NA,1.08,NA,NA,NA,NA,0.41,NA,0.25,NA,NA,0.71,0.55,NA,NA,NA,NA,NA,NA,NA,0.27,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1435,NA,NA,1.19,NA,NA,NA,NA,0.35,NA,0.26,NA,NA,0.68,0.5,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1436,NA,NA,1.26,NA,NA,NA,NA,0.4,NA,0.26,NA,NA,0.69,0.6,NA,NA,NA,NA,NA,NA,NA,0.48,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1437,NA,NA,1.13,NA,NA,NA,NA,0.38,NA,0.2,NA,NA,0.46,0.44,NA,NA,NA,NA,NA,NA,NA,0.32,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1438,NA,NA,1.08,NA,NA,NA,NA,0.23,NA,0.1,NA,NA,0.58,0.55,NA,NA,NA,NA,NA,NA,NA,0.32,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1439,NA,NA,0.87,NA,NA,NA,NA,0.38,NA,0.19,NA,NA,0.58,0.56,NA,NA,NA,NA,NA,NA,NA,0.36,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1440,NA,NA,1.04,NA,NA,NA,NA,0.28,NA,0.17,NA,NA,0.44,0.41,NA,NA,NA,NA,NA,NA,NA,0.43,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1441,NA,NA,0.66,NA,NA,NA,NA,0.26,NA,0.18,NA,NA,0.27,0.34,NA,NA,NA,NA,NA,NA,NA,0.33,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1442,NA,NA,0.77,NA,NA,NA,NA,0.31,NA,0.31,NA,NA,0.35,0.42,NA,NA,NA,NA,NA,NA,NA,0.48,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1443,NA,0.83,0.76,NA,NA,NA,NA,0.52,NA,0.29,NA,NA,0.27,0.35,NA,NA,NA,NA,NA,NA,NA,0.35,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1444,NA,0.6,0.71,NA,NA,NA,NA,0.56,NA,0.37,NA,NA,0.31,0.3,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1445,NA,0.71,0.59,NA,NA,NA,NA,0.52,NA,0.42,NA,NA,0.34,0.45,NA,NA,NA,NA,NA,NA,NA,0.39,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1446,NA,0.74,0.78,NA,NA,NA,NA,0.46,NA,0.38,NA,NA,0.41,0.34,NA,NA,NA,NA,NA,NA,NA,0.41,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1447,NA,0.59,0.61,NA,NA,NA,NA,0.4,NA,0.35,NA,NA,0.27,0.4,NA,NA,NA,NA,NA,NA,NA,0.34,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1448,NA,0.52,0.56,NA,NA,NA,NA,0.28,NA,0.24,NA,NA,0.17,0.21,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1449,NA,0.5,0.45,NA,NA,NA,NA,0.31,NA,0.23,NA,NA,0.32,0.28,NA,NA,NA,NA,NA,NA,NA,0.35,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1450,NA,0.53,0.5,NA,NA,NA,NA,0.25,NA,0.14,NA,NA,0.41,0.29,NA,NA,NA,NA,NA,NA,NA,0.23,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1451,NA,0.59,0.57,NA,NA,NA,NA,0.34,NA,0.24,NA,NA,0.37,0.32,NA,NA,NA,NA,NA,NA,NA,0.26,1.28,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1452,NA,0.63,0.57,NA,NA,NA,NA,0.33,NA,0.28,NA,NA,0.48,0.4,NA,NA,NA,NA,NA,NA,NA,0.33,1.43,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1453,NA,0.71,0.54,NA,NA,NA,NA,0.44,NA,0.38,NA,NA,0.46,0.4,NA,NA,NA,NA,NA,NA,NA,0.39,1.51,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1454,NA,0.53,0.48,NA,NA,NA,NA,0.36,NA,0.36,NA,NA,0.37,0.41,NA,NA,NA,NA,NA,NA,NA,0.33,1.16,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1455,NA,0.69,0.61,NA,NA,NA,NA,0.44,NA,0.43,NA,NA,0.49,0.5,NA,NA,NA,NA,NA,NA,NA,0.46,1.32,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1456,NA,0.55,0.47,NA,NA,NA,NA,0.28,NA,0.25,NA,NA,0.37,0.41,NA,NA,NA,NA,NA,NA,NA,0.36,1.27,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1457,NA,0.49,0.36,NA,NA,NA,NA,0.3,NA,0.27,NA,NA,0.38,0.45,NA,NA,NA,NA,NA,NA,NA,0.43,1.51,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1458,NA,0.29,0.27,NA,NA,NA,NA,0.19,NA,0.22,NA,NA,0.15,0.18,NA,NA,NA,NA,NA,NA,NA,0.23,0.49,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1459,NA,0.3,0.23,NA,NA,NA,NA,0.23,NA,0.28,NA,NA,0.26,0.27,NA,NA,NA,NA,NA,NA,NA,0.34,1,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1460,NA,0.32,0.18,NA,NA,NA,NA,0.15,NA,0.18,NA,NA,0.28,0.26,NA,NA,NA,NA,NA,NA,NA,0.37,1.07,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1461,NA,0.41,0.27,NA,NA,NA,NA,0.14,NA,0.19,NA,NA,0.22,0.22,NA,NA,NA,NA,NA,NA,NA,0.38,0.9,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1462,NA,0.37,0.3,NA,NA,NA,NA,0.25,NA,0.23,NA,NA,0.26,0.27,NA,NA,NA,NA,NA,NA,NA,0.29,1.02,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1463,NA,0.43,0.32,NA,NA,NA,NA,0.2,NA,0.2,NA,NA,0.24,0.27,NA,NA,NA,NA,NA,NA,NA,0.27,1.01,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1464,NA,0.48,0.32,NA,NA,NA,NA,0.23,NA,0.23,NA,NA,0.26,0.33,NA,NA,NA,NA,NA,NA,NA,0.24,0.81,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1465,NA,0.54,0.38,NA,NA,NA,NA,0.3,NA,0.28,NA,NA,0.34,0.32,NA,NA,NA,NA,NA,NA,NA,0.36,1.05,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1466,NA,0.52,0.3,NA,NA,NA,NA,0.3,NA,0.23,NA,NA,0.41,0.3,NA,NA,NA,NA,NA,NA,NA,0.35,1.17,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1467,NA,0.4,0.29,NA,NA,NA,NA,0.25,NA,0.27,NA,NA,0.36,0.31,NA,NA,NA,NA,NA,NA,NA,0.34,1.22,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1468,NA,0.54,0.48,NA,NA,NA,NA,0.3,NA,0.25,NA,NA,0.33,0.28,NA,NA,NA,NA,NA,NA,NA,0.26,1.16,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1469,NA,0.56,0.39,NA,NA,NA,NA,0.31,NA,0.28,NA,NA,0.3,0.47,NA,NA,NA,NA,NA,NA,NA,0.31,1.19,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1470,NA,0.53,0.4,NA,NA,NA,NA,0.25,NA,0.29,NA,NA,0.39,0.38,NA,NA,NA,NA,NA,NA,NA,0.36,1.03,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1471,NA,0.4,0.27,NA,NA,NA,NA,0.34,NA,0.29,NA,NA,0.26,0.32,NA,NA,NA,NA,NA,NA,NA,0.29,0.7,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1472,NA,0.69,0.51,NA,NA,NA,NA,0.28,NA,0.22,NA,NA,0.44,0.4,NA,NA,NA,NA,NA,NA,NA,0.25,0.47,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1473,NA,0.48,0.27,NA,NA,NA,NA,0.22,NA,0.22,NA,NA,0.49,0.25,NA,NA,NA,NA,NA,NA,NA,0.32,0.71,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1474,NA,0.52,0.32,NA,NA,NA,NA,0.22,NA,0.2,NA,NA,0.4,0.29,NA,NA,NA,NA,NA,NA,NA,0.25,0.66,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1475,NA,0.47,0.35,NA,NA,NA,NA,0.19,NA,0.17,NA,NA,0.29,0.25,NA,NA,NA,NA,NA,NA,NA,0.24,0.68,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1476,NA,0.61,0.45,NA,NA,NA,NA,0.24,NA,0.3,NA,NA,0.35,0.38,NA,NA,NA,NA,NA,NA,NA,0.39,1.23,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1477,NA,0.59,0.43,NA,NA,NA,NA,0.21,NA,0.24,NA,NA,0.34,0.2,NA,NA,NA,NA,NA,NA,NA,0.31,0.93,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
