ID,SPECIES,TYPE,INNER_YR,PITH,OUTER_YR,AGE,EVENT,RATING,LAB_NOTES,RESPONSE_1,RESPONSE_2,RESPONSE_3,RESPONSE_4,MEASURED_RING_WIDTH,FIELD_NOTES,UTM_E,UTM_N,ZONE,DBH,HEIGHT,STATUS,COUNTY
STA_04C,PICO,TRANSPORTED,1922,Y,2019,97,1958,1,Scar (~1/4th circumference) with associated TRDs and growth suppression multiple years,SCAR,TRDs,GS,NA,N,Tree laying is same pile with STA02 and STA03. Far side or highway from startingzone,369006,4325624,13,28,5.6,LIVE,Lake
STA_04C,PICO,TRANSPORTED,1922,Y,2019,97,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,Tree laying is same pile with STA02 and STA03. Far side or highway from startingzone,369006,4325624,13,28,5.6,LIVE,Lake
STA_05A,PICO,TRANSPORTED,1958,Y,2019,61,1962,4,RW 2 years / Bark fully intact; visually dated; 2019 EW,RW,NA,NA,NA,N,Tree splits into two bikes at .5 meters. DBH at .4 meters was 45cm,369058,4325611,13,29,6.2,LIVE,Lake
STA_05A,PICO,TRANSPORTED,1958,Y,2019,61,1965,3,RW 4 years (poorly defined; partially obscurred by branch trace),RW,NA,NA,NA,N,Tree splits into two bikes at .5 meters. DBH at .4 meters was 45cm,369058,4325611,13,29,6.2,LIVE,Lake
STA_05A,PICO,TRANSPORTED,1958,Y,2019,61,1986,3,RW 2 years (pronounced; directional shift),RW,NA,NA,NA,N,Tree splits into two bikes at .5 meters. DBH at .4 meters was 45cm,369058,4325611,13,29,6.2,LIVE,Lake
STA_05A,PICO,TRANSPORTED,1958,Y,2019,61,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,Tree splits into two bikes at .5 meters. DBH at .4 meters was 45cm,369058,4325611,13,29,6.2,LIVE,Lake
STA_05B,PICO,TRANSPORTED,1947,Y,2019,72,1951,1,Small scar (~1 cm) with RW multiple years / Bark fully intact; very large sample with minimal signal; wide complacent rings; visually dated; 2019 EW,SCAR,RW,NA,NA,N,Tree splits into two bikes at .5 meters. DBH at .4 meters was 45cm,369058,4325611,13,29,6.2,LIVE,Lake
STA_05B,PICO,TRANSPORTED,1947,Y,2019,72,1960,3,Growth suppression ~4 years,GS,NA,NA,NA,N,Tree splits into two bikes at .5 meters. DBH at .4 meters was 45cm,369058,4325611,13,29,6.2,LIVE,Lake
STA_05B,PICO,TRANSPORTED,1947,Y,2019,72,1986,3,Growth suppression ~5 years,GS,NA,NA,NA,N,Tree splits into two bikes at .5 meters. DBH at .4 meters was 45cm,369058,4325611,13,29,6.2,LIVE,Lake
STA_05B,PICO,TRANSPORTED,1947,Y,2019,72,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,Tree splits into two bikes at .5 meters. DBH at .4 meters was 45cm,369058,4325611,13,29,6.2,LIVE,Lake
STA_06A,PICO,IN PLACE,1894,Y,2019,125,1928,2,RW multiple years with associated TRDs / Bark fully intact; large sample; visually dated; 2019 EW,RW,TRDs,NA,NA,N,Large tree with many scars. Many branches still intact above around 8 meters. Large hole just downslope from rootball suggests it was just pushed over and not transported. Big scar in side facing path could be slide or highway caused(Sample A),369060,4325615,13,48,15.6,LIVE,Lake
STA_06A,PICO,IN PLACE,1894,Y,2019,125,1953,1,Scar (~1/8th circumference of tree) with associated TRDs but no RW,SCAR,TRDs,NA,NA,N,Large tree with many scars. Many branches still intact above around 8 meters. Large hole just downslope from rootball suggests it was just pushed over and not transported. Big scar in side facing path could be slide or highway caused(Sample A),369060,4325615,13,48,15.6,LIVE,Lake
STA_06A,PICO,IN PLACE,1894,Y,2019,125,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,Large tree with many scars. Many branches still intact above around 8 meters. Large hole just downslope from rootball suggests it was just pushed over and not transported. Big scar in side facing path could be slide or highway caused(Sample A),369060,4325615,13,48,15.6,LIVE,Lake
STA_06B,PICO,IN PLACE,1889,Y,2019,130,2019,1,EW death date / Bark fully intact; large sample with no discernable signal; visually dated; 2019 EW,OBSV_DD,NA,NA,NA,N,Large tree with many scars. Many branches still intact above around 8 meters. Large hole just downslope from rootball suggests it was just pushed over and not transported. Big scar in side facing path could be slide or highway caused(Sample A),369060,4325615,13,48,15.6,LIVE,Lake
STA_07A,PICO,TRANSPORTED,1941,Y,2019,78,1947,4,RW 3 years (poorly defined) / Bark fully intact; large sample with minimal signal; wide complacent rings; visually dated; 2019 EW,RW,NA,NA,NA,N,Previous cut on this tree at 2.2 meters.,369044,4325620,13,33,19.2,LIVE,Lake
STA_07A,PICO,TRANSPORTED,1941,Y,2019,78,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,Previous cut on this tree at 2.2 meters.,369044,4325620,13,33,19.2,LIVE,Lake
STA_09A,PIEN,TRANSPORTED,1909,Y,2019,110,1923,2,Small scar (potentially cambial damage due to proximity to branch trace) / Bark fully intact; large sample with minimal signal; wide complacent rings; visually dated; 2019 EW,SCAR,NA,NA,NA,N,NO DATA,369079,4325638,13,33,5.2,LIVE,Lake
STA_09A,PIEN,TRANSPORTED,1909,Y,2019,110,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,NO DATA,369079,4325638,13,33,5.2,LIVE,Lake
STA_09B,PIEN,TRANSPORTED,1894,Y,2019,125,1902,6,Frost ring (cellular disruption in earlywood) / Bark fully intact; large sample with minimal signal; visually dated; 2019 EW,FR,NA,NA,NA,N,NO DATA,369079,4325638,13,33,5.2,LIVE,Lake
STA_09B,PIEN,TRANSPORTED,1894,Y,2019,125,1916,2,RW multiple years,RW,NA,NA,NA,N,NO DATA,369079,4325638,13,33,5.2,LIVE,Lake
STA_09B,PIEN,TRANSPORTED,1894,Y,2019,125,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,NO DATA,369079,4325638,13,33,5.2,LIVE,Lake
STA_10A,PICO,IN PLACE,1889,Y,2019,130,1899,5,RW 1 year / Bark fully intact; measured; 2019 EW,RW,NA,NA,NA,Y,Another tree that was pushed over and not transported. Many similar trees close by with lots of flagging but still standing,369071,4325629,13,29,16.5,LIVE,Lake
STA_10A,PICO,IN PLACE,1889,Y,2019,130,2019,1,EW death date,OBSV_DD,NA,NA,NA,Y,Another tree that was pushed over and not transported. Many similar trees close by with lots of flagging but still standing,369071,4325629,13,29,16.5,LIVE,Lake
STA_10B,PICO,IN PLACE,1883,Y,2019,136,1889,6,Frost ring (cellular disruption in earlywood) / Bark fully intact; large sample with minimal signal; visually dated; 2019 EW,FR,NA,NA,NA,N,Another tree that was pushed over and not transported. Many similar trees close by with lots of flagging but still standing,369071,4325629,13,29,16.5,LIVE,Lake
STA_10B,PICO,IN PLACE,1883,Y,2019,136,1899,5,RW 1 year,RW,NA,NA,NA,N,Another tree that was pushed over and not transported. Many similar trees close by with lots of flagging but still standing,369071,4325629,13,29,16.5,LIVE,Lake
STA_10B,PICO,IN PLACE,1883,Y,2019,136,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,Another tree that was pushed over and not transported. Many similar trees close by with lots of flagging but still standing,369071,4325629,13,29,16.5,LIVE,Lake
STA_11A,PIEN,TRANSPORTED,1947,Y,2019,72,1954,6,Frost ring (cellular disruption in earlywood) / Bark fully intact; internal rot in sample; medium-sized sample with minimal signal; visually dated; 2019 EW,FR,NA,NA,NA,N,"Tree is laying parallel to path across highway from starting zone with rootball going upslope. We think it was transported from the other side of the highway, through some standing trees and deposited.",369094,4325622,13,30,5.3,LIVE,Lake
STA_11A,PIEN,TRANSPORTED,1947,Y,2019,72,1957,2,RW ~6 years with associated growth suppression on opposite side of tree,RW,GS,NA,NA,N,"Tree is laying parallel to path across highway from starting zone with rootball going upslope. We think it was transported from the other side of the highway, through some standing trees and deposited.",369094,4325622,13,30,5.3,LIVE,Lake
STA_11A,PIEN,TRANSPORTED,1947,Y,2019,72,1965,5,Isolated RW 1 year (poorly defined),RW,NA,NA,NA,N,"Tree is laying parallel to path across highway from starting zone with rootball going upslope. We think it was transported from the other side of the highway, through some standing trees and deposited.",369094,4325622,13,30,5.3,LIVE,Lake
STA_11A,PIEN,TRANSPORTED,1947,Y,2019,72,1984,2,RW 4 years (pronounced; full circumference) with growth release,RW,NA,NA,NA,N,"Tree is laying parallel to path across highway from starting zone with rootball going upslope. We think it was transported from the other side of the highway, through some standing trees and deposited.",369094,4325622,13,30,5.3,LIVE,Lake
STA_11A,PIEN,TRANSPORTED,1947,Y,2019,72,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,"Tree is laying parallel to path across highway from starting zone with rootball going upslope. We think it was transported from the other side of the highway, through some standing trees and deposited.",369094,4325622,13,30,5.3,LIVE,Lake
STA_11B,PIEN,TRANSPORTED,1928,Y,2019,91,1940,4,RW 3 years (very small tree) / Bark fully intact; wide complacent rings; lots of ecological disturbance in sample; visually dated; 2019 EW,RW,NA,NA,NA,N,"Tree is laying parallel to path across highway from starting zone with rootball going upslope. We think it was transported from the other side of the highway, through some standing trees and deposited.",369094,4325622,13,30,5.3,LIVE,Lake
STA_11B,PIEN,TRANSPORTED,1928,Y,2019,91,1984,2,RW 4 years (pronounced; full circumference) with growth release,RW,GS,NA,NA,N,"Tree is laying parallel to path across highway from starting zone with rootball going upslope. We think it was transported from the other side of the highway, through some standing trees and deposited.",369094,4325622,13,30,5.3,LIVE,Lake
STA_11B,PIEN,TRANSPORTED,1928,Y,2019,91,2005,1,Impact scar (~1/4 circumference) with localized TRDs,SCAR,TRDs,NA,NA,N,"Tree is laying parallel to path across highway from starting zone with rootball going upslope. We think it was transported from the other side of the highway, through some standing trees and deposited.",369094,4325622,13,30,5.3,LIVE,Lake
STA_11B,PIEN,TRANSPORTED,1928,Y,2019,91,2010,2,Isolated unusual cambial damage with associated TRDs,CD,TRDs,NA,NA,N,"Tree is laying parallel to path across highway from starting zone with rootball going upslope. We think it was transported from the other side of the highway, through some standing trees and deposited.",369094,4325622,13,30,5.3,LIVE,Lake
STA_11B,PIEN,TRANSPORTED,1928,Y,2019,91,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,"Tree is laying parallel to path across highway from starting zone with rootball going upslope. We think it was transported from the other side of the highway, through some standing trees and deposited.",369094,4325622,13,30,5.3,LIVE,Lake
STA_11C,PIEN,TRANSPORTED,1928,Y,2019,91,1940,4,RW 3 years (very small tree) / Bark fully intact; wide complacent rings; lots of ecological disturbance in sample; massive branch trace osbscurring sample date; visually dated; 2019 EW,RW,NA,NA,NA,N,"Tree is laying parallel to path across highway from starting zone with rootball going upslope. We think it was transported from the other side of the highway, through some standing trees and deposited.",369094,4325622,13,30,5.3,LIVE,Lake
STA_11C,PIEN,TRANSPORTED,1928,Y,2019,91,1957,2,RW ~6 years with associated growth suppression on opposite side of tree,RW,GS,NA,NA,N,"Tree is laying parallel to path across highway from starting zone with rootball going upslope. We think it was transported from the other side of the highway, through some standing trees and deposited.",369094,4325622,13,30,5.3,LIVE,Lake
STA_11C,PIEN,TRANSPORTED,1928,Y,2019,91,1984,2,RW 4 years (pronounced; full circumference) with growth release,RW,GS,NA,NA,N,"Tree is laying parallel to path across highway from starting zone with rootball going upslope. We think it was transported from the other side of the highway, through some standing trees and deposited.",369094,4325622,13,30,5.3,LIVE,Lake
STA_11C,PIEN,TRANSPORTED,1928,Y,2019,91,2005,1,Impact scar (~1/4 circumference) with localized TRDs,SCAR,TRDs,NA,NA,N,"Tree is laying parallel to path across highway from starting zone with rootball going upslope. We think it was transported from the other side of the highway, through some standing trees and deposited.",369094,4325622,13,30,5.3,LIVE,Lake
STA_11C,PIEN,TRANSPORTED,1928,Y,2019,91,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,"Tree is laying parallel to path across highway from starting zone with rootball going upslope. We think it was transported from the other side of the highway, through some standing trees and deposited.",369094,4325622,13,30,5.3,LIVE,Lake
STA_12A,PICO,TRANSPORTED,1941,Y,2019,78,1958,2,Growth suppression for 10+ years / Bark fully intact; medium-sized sample with minimal signal; visually dated; 2019 EW,GS,NA,NA,NA,N,NO DATA,369092,4325613,13,31,8.8,LIVE,Lake
STA_12A,PICO,TRANSPORTED,1941,Y,2019,78,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,NO DATA,369092,4325613,13,31,8.8,LIVE,Lake
STA_12B,PICO,TRANSPORTED,1952,Y,2019,67,1961,4,RW 2 years (small tree) / Bark fully intact; visually dated; 2019 EW,RW,NA,NA,NA,N,NO DATA,369092,4325613,13,31,8.8,LIVE,Lake
STA_12B,PICO,TRANSPORTED,1952,Y,2019,67,1978,5,RW 1 year (directional shift),RW,NA,NA,NA,N,NO DATA,369092,4325613,13,31,8.8,LIVE,Lake
STA_12B,PICO,TRANSPORTED,1952,Y,2019,67,1979,3,Isolated small unusual cambial damage with highly localized TRDs,CD,TRDs,NA,NA,N,NO DATA,369092,4325613,13,31,8.8,LIVE,Lake
STA_12B,PICO,TRANSPORTED,1952,Y,2019,67,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,NO DATA,369092,4325613,13,31,8.8,LIVE,Lake
STA_13A,PICO,TRANSPORTED,1966,Y,2019,53,1986,4,RW 2 years / Bark mostly intact; visually dated; 2019 EW,RW,NA,NA,NA,N,NO DATA,369083,4325598,13,28,11.7,LIVE,Lake
STA_13A,PICO,TRANSPORTED,1966,Y,2019,53,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,NO DATA,369083,4325598,13,28,11.7,LIVE,Lake
STA_13B,PICO,TRANSPORTED,1952,Y,2019,67,1960,5,RW 1 year / Bark fully intact; large sample with minimal signal; visually dated; 2019 EW,RW,NA,NA,NA,N,NO DATA,369083,4325598,13,28,11.7,LIVE,Lake
STA_13B,PICO,TRANSPORTED,1952,Y,2019,67,1962,4,RW 3 years (poorly defined),RW,NA,NA,NA,N,NO DATA,369083,4325598,13,28,11.7,LIVE,Lake
STA_13B,PICO,TRANSPORTED,1952,Y,2019,67,1986,5,RW 1 year (poorly defined),RW,NA,NA,NA,N,NO DATA,369083,4325598,13,28,11.7,LIVE,Lake
STA_13B,PICO,TRANSPORTED,1952,Y,2019,67,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,NO DATA,369083,4325598,13,28,11.7,LIVE,Lake
STA_14A,PICO,TRANSPORTED,1934,Y,2019,85,1939,6,Frost ring (cellular disruption in earlywood) / Bark fully intact; visually dated; 2019 EW,FR,NA,NA,NA,N,NO DATA,369036,4325614,13,32,13.6,LIVE,Lake
STA_14A,PICO,TRANSPORTED,1934,Y,2019,85,1954,2,Isolated unusual cambial damage in two separate locations with associated TRDs,CD,TRDs,NA,NA,N,NO DATA,369036,4325614,13,32,13.6,LIVE,Lake
STA_14A,PICO,TRANSPORTED,1934,Y,2019,85,1995,1,Scar (~2 in) with associated RW,SCAR,RW,NA,NA,N,NO DATA,369036,4325614,13,32,13.6,LIVE,Lake
STA_14A,PICO,TRANSPORTED,1934,Y,2019,85,1999,2,Isolated unusual cambial damage in three separate locations with associated TRDs,CD,TRDs,NA,NA,N,NO DATA,369036,4325614,13,32,13.6,LIVE,Lake
STA_14A,PICO,TRANSPORTED,1934,Y,2019,85,2009,2,Isolated unusual cambial damage in three separate locations with associated TRDs,CD,TRDs,NA,NA,N,NO DATA,369036,4325614,13,32,13.6,LIVE,Lake
STA_14A,PICO,TRANSPORTED,1934,Y,2019,85,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,NO DATA,369036,4325614,13,32,13.6,LIVE,Lake
STA_14B,PICO,TRANSPORTED,1928,Y,2019,91,1932,5,RW 1 year (smaller tree) / Bark fully intact; visually dated; 2019 EW,RW,NA,NA,NA,N,NO DATA,369036,4325614,13,32,13.6,LIVE,Lake
STA_14B,PICO,TRANSPORTED,1928,Y,2019,91,1961,2,RW (growth release) 6 years,RW,NA,NA,NA,N,NO DATA,369036,4325614,13,32,13.6,LIVE,Lake
STA_14B,PICO,TRANSPORTED,1928,Y,2019,91,1986,2,RW (growth release) multiple years,RW,NA,NA,NA,N,NO DATA,369036,4325614,13,32,13.6,LIVE,Lake
STA_14B,PICO,TRANSPORTED,1928,Y,2019,91,2005,1,Scar (~1.5 in) with RW and localized TRDs,SCAR,RW,TRDs,NA,N,NO DATA,369036,4325614,13,32,13.6,LIVE,Lake
STA_14B,PICO,TRANSPORTED,1928,Y,2019,91,2009,2,Isolated unusual cambial damage (~2 cm) with associated TRDs,CD,TRDs,NA,NA,N,NO DATA,369036,4325614,13,32,13.6,LIVE,Lake
STA_14B,PICO,TRANSPORTED,1928,Y,2019,91,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,NO DATA,369036,4325614,13,32,13.6,LIVE,Lake
STA_15A,PICO,IN PLACE,1927,Y,2019,92,1939,6,Frost ring (cellular disruption in earlywood) / Bark partially intact; visually dated; 2019 EW,FR,NA,NA,NA,N,"Large tree on same side of highway as starting zone. 
",NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,DEAD,Lake
STA_15A,PICO,IN PLACE,1927,Y,2019,92,1943,6,Frost ring (cellular disruption in earlywood),FR,NA,NA,NA,N,Two metadata entries,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,LIVE,Lake
STA_15A,PICO,IN PLACE,1927,Y,2019,92,1947,6,Frost ring (cellular disruption in earlywood),FR,NA,NA,NA,N,"Large tree on same side of highway as starting zone. 
",NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,Lake
STA_15A,PICO,IN PLACE,1927,Y,2019,92,1953,3,RW 3 years with growth suppression on opposite side of tree,RW,NA,NA,NA,N,"Large tree on same side of highway as starting zone. 
",NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,Lake
STA_15A,PICO,IN PLACE,1927,Y,2019,92,1963,2,RW 4 years with ~10 years of growth suppression on opposite side of tree,RW,GS,NA,NA,N,"Large tree on same side of highway as starting zone. 
",NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,Lake
STA_15A,PICO,IN PLACE,1927,Y,2019,92,1983,3,RW 4 years (inconsistent),RW,NA,NA,NA,N,"Large tree on same side of highway as starting zone. 
",NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,Lake
STA_15A,PICO,IN PLACE,1927,Y,2019,92,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,"Large tree on same side of highway as starting zone. 
",NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,Lake
STA_15B,PICO,IN PLACE,1920,Y,2019,99,2019,1,EW death date / Bark fully intact; large sample with no discernable signal; visually dated; 2019 EW,OBSV_DD,NA,NA,NA,N,"Large tree on same side of highway as starting zone. 
",369102,4325536,13,35,11,DEAD,Lake
STA_16A,PICO,TRANSPORTED,1913,Y,2019,106,1926,4,RW 2 years / Bark fully intact; large sample with minimal signal; visually dated; 2019 EW,RW,NA,NA,NA,N,NO DATA,369032,4325605,13,38,7,LIVE,Lake
STA_16A,PICO,TRANSPORTED,1913,Y,2019,106,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,NO DATA,369032,4325605,13,38,7,LIVE,Lake
STA_17A,PICO,TRANSPORTED,1955,Y,2019,64,1973,1,Scar (~1/2 circumference) with associated TRDs and RW / Bark partially intact; visually dated; 2019 EW,SCAR,TRDs,RW,NA,N,Tree sitting in mess of timber on near side of highway to starting zone. Some trees show signs of movement by heavy equipment,369098,4325534,13,26,12,DEAD,Lake
STA_17A,PICO,TRANSPORTED,1955,Y,2019,64,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,Two metadata entries,369012,4325608,13,34,6.5,LIVE,Lake
STA_18A,PICO,TRANSPORTED,1921,Y,2019,98,1932,5,RW 1 year (smaller tree) / Bark mostly intact; visually dated; 2019 EW,RW,NA,NA,NA,N,See STA17A,369011,4325609,13,30,3.2,LIVE,Lake
STA_18A,PICO,TRANSPORTED,1921,Y,2019,98,1947,3,RW 3 years,RW,NA,NA,NA,N,See STA17A,369011,4325609,13,30,3.2,LIVE,Lake
STA_18A,PICO,TRANSPORTED,1921,Y,2019,98,1950,3,Growth suppression (opposite side of tree) for multiple years,GS,NA,NA,NA,N,See STA17A,369011,4325609,13,30,3.2,LIVE,Lake
STA_18A,PICO,TRANSPORTED,1921,Y,2019,98,1960,2,RW (growth release) 6 years,RW,NA,NA,NA,N,See STA17A,369011,4325609,13,30,3.2,LIVE,Lake
STA_18A,PICO,TRANSPORTED,1921,Y,2019,98,1986,2,RW (growth release) multiple years,RW,NA,NA,NA,N,See STA17A,369011,4325609,13,30,3.2,LIVE,Lake
STA_18A,PICO,TRANSPORTED,1921,Y,2019,98,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,See STA17A,369011,4325609,13,30,3.2,LIVE,Lake
STA_19A,PICO,TRANSPORTED,1911,Y,2019,108,1926,4,RW 2 years (poorly defined) / Bark fully intact; large sample with minimal signal; visually dated; 2019 EW,RW,NA,NA,NA,N,NO DATA,369099,4325524,13,25,4.7,DEAD,Lake
STA_19A,PICO,TRANSPORTED,1911,Y,2019,108,1960,3,Localized growth suppression for multiple years,GS,NA,NA,NA,N,NO DATA,369099,4325524,13,25,4.7,DEAD,Lake
STA_19A,PICO,TRANSPORTED,1911,Y,2019,108,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,NO DATA,369099,4325524,13,25,4.7,DEAD,Lake
STA_19B,PICO,TRANSPORTED,1918,Y,2019,101,1926,5,RW 1 year / Bark fully intact; visually dated; 2019 EW,RW,NA,NA,NA,N,NO DATA,369008,4325600,13,34,11.5,LIVE,Lake
STA_19B,PICO,TRANSPORTED,1918,Y,2019,101,1953,2,Multiple isolated unusual cambial damage across circumference with associated TRDs and RW for 4 years,CDS,TRDs,RW,NA,N,NO DATA,369008,4325600,13,34,11.5,LIVE,Lake
STA_19B,PICO,TRANSPORTED,1918,Y,2019,101,1958,1,Scar (~1/10 circumference) with associated TRDs and RW,SCAR,TRDs,RW,NA,N,NO DATA,369008,4325600,13,34,11.5,LIVE,Lake
STA_19B,PICO,TRANSPORTED,1918,Y,2019,101,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,NO DATA,369008,4325600,13,34,11.5,LIVE,Lake
STA_20A,PIEN,TRANSPORTED,1952,Y,2019,67,1962,5,RW 1 year (poorly defined) / Bark partiallty intact; smaller sample with minimal signal; visually dated; 2019 EW,RW,NA,NA,NA,N,"Large tree on far skiers right extent of debris on the near side of the highway to the starting zone. Lots of big low branches so this tree was likely not being flagged in smaller events. Young tree. Was probably close to water
",369069,4325570,13,44,6.2,LIVE,Lake
STA_20A,PIEN,TRANSPORTED,1952,Y,2019,67,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,"Large tree on far skiers right extent of debris on the near side of the highway to the starting zone. Lots of big low branches so this tree was likely not being flagged in smaller events. Young tree. Was probably close to water
",369069,4325570,13,44,6.2,LIVE,Lake
STA_21A,PIEN,TRANSPORTED,1961,Y,2019,58,1962,6,Frost ring (cellular disruption in earlywood) / Bark mostly intact; medium-sized sample with minimal signal; visually dated; 2019 EW,FR,NA,NA,NA,N,Another young healthy tree before this event. Huge growth rings,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,DEAD,Lake
STA_21A,PIEN,TRANSPORTED,1961,Y,2019,58,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,Two metadata entries. Second entry lists species as PICO.,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,LIVE,Lake
STA_22A,PICO,TRANSPORTED,1967,Y,2019,52,1968,4,RW 2 years (young small tree) / Bark fully intact; large sample with no discernable signal; visually dated; 2019 EW,RW,NA,NA,NA,N,Another young fast growing tree,369081,4325547,13,37,11,LIVE,Lake
STA_22A,PICO,TRANSPORTED,1967,Y,2019,52,1969,6,Frost ring (cellular disruption in earlywood),FR,NA,NA,NA,N,Another young fast growing tree,369081,4325547,13,37,11,LIVE,Lake
STA_22A,PICO,TRANSPORTED,1967,Y,2019,52,2019,1,EW death date,OBSV_DD,NA,NA,NA,N,Another young fast growing tree,369081,4325547,13,37,11,LIVE,Lake
STA_23A,PICO,TRANSPORTED,1949,Y,2019,70,1968,1,Scars (~ 1.5 in and ~ 1 cm) on two isolated sections with TRDs and localized RW / Bark fully intact; visually dated; 2019 EW,SCAR,TRDs,RW,NA,N,NO DATA,369091,4325517,13,21,12.1,DEAD,Lake
