age_CE,008011_raw,008012_raw,008021_raw,008022_raw,008031_raw,008032_raw,008041_raw,008042_raw,008051_raw,008052_raw,008061_raw,008062_raw,008071_raw,008072_raw,008081_raw,008082_raw,008091_raw,008092_raw,008101_raw,008102_raw,008111_raw,008112_raw,008121_raw,008122_raw,008131_raw,008132_raw,008141_raw,008142_raw,008151_raw,008152_raw,008161_raw,008162_raw,008181_raw,008182_raw,008191_raw,008192_raw,008011_raw_outlier_flag,008012_raw_outlier_flag,008021_raw_outlier_flag,008022_raw_outlier_flag,008031_raw_outlier_flag,008032_raw_outlier_flag,008041_raw_outlier_flag,008042_raw_outlier_flag,008051_raw_outlier_flag,008052_raw_outlier_flag,008061_raw_outlier_flag,008062_raw_outlier_flag,008071_raw_outlier_flag,008072_raw_outlier_flag,008081_raw_outlier_flag,008082_raw_outlier_flag,008091_raw_outlier_flag,008092_raw_outlier_flag,008101_raw_outlier_flag,008102_raw_outlier_flag,008111_raw_outlier_flag,008112_raw_outlier_flag,008121_raw_outlier_flag,008122_raw_outlier_flag,008131_raw_outlier_flag,008132_raw_outlier_flag,008141_raw_outlier_flag,008142_raw_outlier_flag,008151_raw_outlier_flag,008152_raw_outlier_flag,008161_raw_outlier_flag,008162_raw_outlier_flag,008181_raw_outlier_flag,008182_raw_outlier_flag,008191_raw_outlier_flag,008192_raw_outlier_flag
1839,0.92,0.77,0.54,0.68,1.13,0.57,0.88,0.58,0.63,0.46,0.23,0.27,0.26,0.33,0.36,0.54,0.74,0.48,0.84,1.05,0.7,0.61,0.4,0.3,0.46,0.95,0.41,0.22,0.28,0.32,0.7,0.54,0.26,0.35,0.27,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1840,0.58,0.56,0.33,0.4,0.63,0.33,0.71,0.58,0.46,0.31,0.19,0.15,0.21,0.23,0.26,0.42,0.48,0.35,0.66,0.75,0.57,0.58,0.31,0.26,0.51,0.81,0.34,0.18,0.18,0.22,0.54,0.42,0.21,0.28,0.21,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1841,0.64,0.62,0.41,0.54,0.76,0.41,0.81,0.47,0.49,0.32,0.21,0.11,0.23,0.27,0.24,0.43,0.52,0.33,0.81,0.88,0.56,0.6,0.32,0.28,0.51,0.77,0.3,0.18,0.17,0.21,0.49,0.38,0.16,0.27,0.2,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1842,0.72,0.57,0.38,0.47,0.71,0.28,1.28,0.42,0.42,0.27,0.08,0.06,0.16,0.25,0.27,0.42,0.38,0.34,0.68,0.68,0.57,0.43,0.26,0.3,0.32,0.48,0.29,0.14,0.14,0.18,0.41,0.36,0.18,0.26,0.23,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1843,0.68,0.72,0.31,0.65,0.76,0.3,1.77,0.54,0.44,0.33,0.13,0.13,0.12,0.29,0.4,0.53,0.39,0.37,0.72,0.81,0.7,0.45,0.28,0.28,0.39,0.64,0.37,0.21,0.23,0.27,0.41,0.37,0.22,0.32,0.24,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1844,0.66,0.76,0.53,0.83,0.96,0.32,1.64,0.55,0.49,0.37,0.18,0.16,0.23,0.39,0.46,0.68,0.47,0.42,0.84,0.76,0.88,0.62,0.35,0.32,0.59,0.7,0.32,0.16,0.26,0.3,0.42,0.35,0.21,0.37,0.19,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1845,0.63,0.61,0.55,0.65,0.98,0.46,1.41,0.68,0.62,0.35,0.16,0.16,0.25,0.42,0.27,0.61,0.41,0.4,0.82,0.81,0.73,0.61,0.37,0.28,0.59,0.89,0.33,0.2,0.26,0.26,0.68,0.39,0.25,0.31,0.27,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1846,0.69,0.49,0.49,0.68,1.19,0.55,1.65,0.62,0.62,0.34,0.17,0.18,0.29,0.38,0.16,0.39,0.51,0.43,0.95,0.8,0.76,0.58,0.28,0.32,0.56,0.79,0.33,0.24,0.27,0.28,0.65,0.43,0.22,0.31,0.28,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1847,0.57,0.48,0.43,0.47,0.82,0.53,1.34,0.41,0.41,0.35,0.15,0.13,0.22,0.36,0.15,0.27,0.41,0.4,0.7,0.7,0.6,0.49,0.21,0.19,0.4,0.48,0.25,0.22,0.22,0.27,0.49,0.42,0.2,0.28,0.27,0.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1848,0.65,0.53,0.53,0.51,0.79,0.47,1.33,0.45,0.45,0.44,0.16,0.24,0.26,0.42,0.21,0.35,0.38,0.31,0.83,0.89,0.66,0.53,0.19,0.27,0.42,0.45,0.28,0.23,0.27,0.24,0.46,0.42,0.25,0.29,0.29,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1849,0.44,0.42,0.25,0.33,0.56,0.27,0.78,0.34,0.34,0.33,0.08,0.15,0.2,0.32,0.18,0.19,0.18,0.18,0.67,0.64,0.52,0.45,0.13,0.18,0.27,0.26,0.22,0.2,0.17,0.18,0.29,0.3,0.18,0.16,0.21,0.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1850,0.62,0.43,0.3,0.42,0.62,0.31,1.05,0.39,0.32,0.27,0.12,0.13,0.17,0.39,0.15,0.23,0.21,0.16,0.7,0.65,0.55,0.48,0.09,0.16,0.23,0.25,0.22,0.22,0.18,0.19,0.27,0.3,0.14,0.2,0.17,0.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1851,0.87,0.54,0.48,0.57,0.79,0.4,1.13,0.37,0.43,0.33,0.13,0.23,0.21,0.39,0.18,0.26,0.28,0.24,0.9,0.89,0.73,0.63,0.17,0.2,0.37,0.48,0.26,0.29,0.23,0.29,0.38,0.39,0.24,0.29,0.17,0.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1852,0.66,0.49,0.39,0.35,0.57,0.33,0.86,0.36,0.41,0.33,0.12,0.16,0.14,0.41,0.18,0.28,0.27,0.27,0.74,0.68,0.71,0.54,0.2,0.2,0.38,0.56,0.26,0.23,0.24,0.19,0.43,0.45,0.2,0.26,0.23,0.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1853,0.56,0.32,0.34,0.52,0.72,0.36,0.62,0.33,0.42,0.3,0.11,0.14,0.18,0.37,0.16,0.27,0.19,0.23,0.67,0.67,0.59,0.51,0.17,0.13,0.27,0.43,0.18,0.21,0.18,0.15,0.38,0.37,0.22,0.23,0.19,0.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1854,0.55,0.42,0.43,0.67,0.79,0.35,0.48,0.27,0.38,0.28,0.15,0.11,0.17,0.32,0.17,0.29,0.22,0.21,0.76,0.65,0.67,0.59,0.21,0.19,0.25,0.49,0.18,0.13,0.15,0.19,0.3,0.31,0.17,0.2,0.16,0.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1855,0.61,0.53,0.49,0.61,0.89,0.47,0.47,0.37,0.45,0.42,0.16,0.21,0.28,0.34,0.21,0.4,0.34,0.3,0.74,0.83,0.64,0.59,0.33,0.25,0.38,0.67,0.23,0.2,0.27,0.22,0.47,0.49,0.23,0.28,0.23,0.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1856,0.54,0.54,0.43,0.92,0.87,0.53,0.4,0.37,0.52,0.39,0.15,0.18,0.27,0.33,0.21,0.35,0.35,0.27,0.89,0.88,0.63,0.62,0.27,0.33,0.42,0.67,0.24,0.19,0.2,0.24,0.68,0.41,0.24,0.3,0.49,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1857,0.52,0.5,0.48,1.04,0.85,0.54,0.49,0.41,0.53,0.4,0.14,0.16,0.29,0.25,0.21,0.38,0.4,0.31,0.96,0.82,0.57,0.53,0.2,0.3,0.38,0.54,0.27,0.16,0.22,0.2,0.54,0.37,0.27,0.32,0.37,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1858,0.62,0.49,0.47,0.88,0.83,0.51,0.54,0.37,0.5,0.46,0.14,0.14,0.39,0.28,0.25,0.32,0.43,0.31,1.1,0.89,0.63,0.58,0.28,0.31,0.38,0.61,0.36,0.21,0.25,0.24,0.54,0.4,0.24,0.3,0.58,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1859,0.56,0.54,0.45,0.87,0.93,0.51,0.86,0.41,0.48,0.33,0.12,0.18,0.34,0.32,0.26,0.36,0.39,0.33,1.03,0.74,0.56,0.52,0.32,0.35,0.38,0.46,0.37,0.18,0.21,0.23,0.5,0.42,0.26,0.28,0.4,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1860,0.68,0.57,0.54,0.97,1.02,0.59,0.89,0.41,0.58,0.36,0.15,0.18,0.42,0.27,0.28,0.37,0.44,0.39,1.02,1.03,0.56,0.65,0.24,0.26,0.45,0.56,0.4,0.18,0.26,0.24,0.58,0.38,0.27,0.3,0.52,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1861,0.61,0.54,0.53,0.97,1,0.65,0.91,0.48,0.81,0.42,0.14,0.17,0.5,0.29,0.25,0.41,0.5,0.38,1.19,1.07,0.64,0.63,0.24,0.3,0.4,0.56,0.39,0.18,0.27,0.25,0.62,0.43,0.28,0.32,0.5,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1862,0.51,0.37,0.4,0.57,0.93,0.43,0.84,0.38,0.57,0.33,0.14,0.06,0.44,0.27,0.24,0.27,0.39,0.28,0.88,0.87,0.52,0.52,0.17,0.19,0.3,0.3,0.31,0.15,0.26,0.22,0.45,0.42,0.28,0.31,0.26,0.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1863,0.72,0.45,0.53,0.89,0.85,0.55,0.74,0.49,0.57,0.36,0.16,0.17,0.47,0.37,0.28,0.38,0.48,0.38,1.18,0.88,0.63,0.54,0.28,0.29,0.36,0.45,0.39,0.22,0.34,0.28,0.72,0.53,0.32,0.31,0.33,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1864,0.57,0.32,0.36,0.74,0.67,0.41,0.5,0.35,0.29,0.23,0.06,0.05,0.45,0.22,0.13,0.25,0.29,0.21,0.84,0.71,0.53,0.58,0.14,0.15,0.26,0.26,0.23,0.13,0.22,0.19,0.46,0.32,0.22,0.24,0.25,0.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1865,0.71,0.46,0.43,0.9,0.89,0.47,0.54,0.41,0.4,0.41,0.17,0.14,0.47,0.35,0.28,0.34,0.32,0.34,1,0.79,0.55,0.51,0.27,0.29,0.27,0.3,0.29,0.16,0.19,0.21,0.55,0.4,0.32,0.27,0.38,0.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1866,0.56,0.41,0.37,0.94,1.09,0.66,0.41,0.35,0.48,0.42,0.15,0.14,0.42,0.27,0.27,0.34,0.33,0.27,0.99,0.75,0.61,0.62,0.23,0.22,0.34,0.38,0.19,0.15,0.23,0.29,0.53,0.52,0.29,0.27,0.32,0.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1867,0.53,0.4,0.4,0.77,0.81,0.62,0.46,0.33,0.45,0.31,0.12,0.15,0.32,0.24,0.23,0.28,0.23,0.25,0.95,0.88,0.57,0.59,0.18,0.15,0.33,0.35,0.18,0.17,0.22,0.27,0.51,0.42,0.24,0.27,0.26,0.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1868,0.54,0.46,0.58,0.93,0.89,0.69,0.43,0.32,0.59,0.4,0.14,0.13,0.33,0.28,0.2,0.35,0.4,0.32,1.03,0.78,0.61,0.62,0.24,0.19,0.32,0.39,0.32,0.2,0.29,0.31,0.56,0.46,0.27,0.27,0.34,0.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1869,0.64,0.37,0.41,0.61,0.46,0.33,0.54,0.27,0.4,0.27,0.12,0.09,0.25,0.24,0.22,0.32,0.27,0.19,0.82,0.64,0.52,0.45,0.21,0.19,0.22,0.26,0.27,0.17,0.16,0.21,0.45,0.41,0.21,0.2,0.26,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1870,0.6,0.4,0.42,0.71,0.67,0.43,0.44,0.33,0.44,0.3,0.13,0.17,0.25,0.27,0.24,0.36,0.27,0.25,1.03,0.72,0.51,0.46,0.29,0.2,0.24,0.3,0.21,0.17,0.18,0.24,0.41,0.39,0.22,0.24,0.3,0.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1871,0.52,0.35,0.39,0.74,0.6,0.35,0.4,0.31,0.29,0.32,0.1,0.1,0.22,0.18,0.23,0.3,0.27,0.23,0.93,0.69,0.5,0.49,0.2,0.19,0.23,0.26,0.2,0.18,0.21,0.22,0.39,0.28,0.22,0.2,0.22,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1872,0.63,0.38,0.51,0.85,0.72,0.41,0.42,0.32,0.37,0.4,0.15,0.1,0.26,0.24,0.26,0.33,0.37,0.26,0.97,0.78,0.49,0.57,0.23,0.18,0.28,0.29,0.24,0.19,0.24,0.24,0.42,0.33,0.25,0.2,0.24,0.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1873,0.65,0.51,0.52,0.83,0.83,0.44,0.5,0.34,0.37,0.45,0.14,0.11,0.29,0.23,0.28,0.46,0.38,0.25,1,0.7,0.58,0.54,0.25,0.2,0.32,0.37,0.23,0.19,0.24,0.25,0.43,0.36,0.25,0.21,0.24,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1874,0.61,0.4,0.46,0.73,0.94,0.49,0.52,0.29,0.47,0.45,0.11,0.1,0.31,0.21,0.27,0.39,0.35,0.25,0.96,0.73,0.58,0.59,0.25,0.23,0.27,0.36,0.23,0.23,0.23,0.23,0.41,0.41,0.27,0.22,0.29,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1875,0.64,0.57,0.56,0.75,0.94,0.47,0.6,0.36,0.51,0.52,0.14,0.14,0.33,0.27,0.37,0.59,0.38,0.25,0.92,0.55,0.66,0.53,0.24,0.19,0.33,0.41,0.22,0.21,0.25,0.24,0.34,0.35,0.27,0.22,0.51,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1876,0.47,0.43,0.35,0.58,0.74,0.39,0.48,0.27,0.28,0.37,0.05,0.04,0.23,0.17,0.21,0.33,0.26,0.13,0.73,0.51,0.59,0.56,0.19,0.13,0.21,0.22,0.13,0.2,0.15,0.17,0.41,0.28,0.15,0.17,0.47,0.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1877,0.65,0.37,0.41,0.57,0.89,0.52,0.35,0.28,0.33,0.37,0.15,0.12,0.31,0.26,0.23,0.34,0.29,0.15,0.79,0.63,0.55,0.52,0.22,0.16,0.25,0.37,0.17,0.22,0.22,0.22,0.65,0.37,0.23,0.21,0.44,0.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1878,0.62,0.44,0.52,0.74,0.91,0.55,0.49,0.37,0.35,0.43,0.12,0.1,0.38,0.29,0.28,0.36,0.35,0.22,0.96,0.59,0.57,0.54,0.24,0.17,0.25,0.32,0.17,0.23,0.25,0.22,0.61,0.43,0.24,0.24,0.39,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
