age_CE,180011_raw,180012_raw,180021_raw,180022_raw,180031_raw,180032_raw,180041_raw,180042_raw,180051_raw,180052_raw,180061_raw,180062_raw,180071_raw,180072_raw,180081_raw,180082_raw,180091_raw,180092_raw,180101_raw,180011_raw_outlier_flag,180012_raw_outlier_flag,180021_raw_outlier_flag,180022_raw_outlier_flag,180031_raw_outlier_flag,180032_raw_outlier_flag,180041_raw_outlier_flag,180042_raw_outlier_flag,180051_raw_outlier_flag,180052_raw_outlier_flag,180061_raw_outlier_flag,180062_raw_outlier_flag,180071_raw_outlier_flag,180072_raw_outlier_flag,180081_raw_outlier_flag,180082_raw_outlier_flag,180091_raw_outlier_flag,180092_raw_outlier_flag,180101_raw_outlier_flag
1724,NA,NA,NA,NA,0.52,0.44,0.44,0.69,NA,NA,NA,NA,0.78,0.99,0.2,0.07,0.75,0.99,0.31,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1725,NA,NA,NA,NA,0.65,0.66,0.73,0.95,NA,NA,NA,NA,0.94,1.21,0.48,0.37,0.91,1,0.45,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1726,NA,NA,NA,NA,0.69,0.62,0.88,1.24,NA,NA,NA,NA,1.06,1.5,0.51,0.41,1.37,1.44,0.49,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1727,NA,NA,NA,NA,0.42,0.46,0.65,0.98,NA,NA,NA,NA,0.47,0.84,0.24,0.22,0.86,0.98,0.43,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1728,NA,NA,NA,NA,0.43,0.4,0.72,0.98,NA,NA,NA,NA,0.7,1.02,0.38,0.31,0.78,1.2,0.37,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1729,NA,NA,NA,NA,0.33,0.16,0.31,0.33,NA,NA,NA,NA,0.31,0.53,0.27,0.19,0.39,0.84,0.22,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1730,NA,NA,NA,NA,0.42,0.33,0.33,0.5,NA,NA,NA,NA,0.44,0.58,0.35,0.29,0.77,1.41,0.32,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1731,NA,NA,NA,NA,0.47,0.42,0.53,0.68,NA,0.33,NA,NA,0.66,1.04,0.46,0.35,0.91,1.37,0.54,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1732,NA,NA,NA,NA,0.66,0.7,0.48,0.93,NA,0.79,NA,NA,0.79,0.9,0.57,0.43,1.23,1.58,0.33,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1733,NA,NA,NA,NA,0.56,0.52,0.48,0.75,NA,0.54,NA,NA,0.83,0.73,0.32,0.18,0.83,1.34,0.17,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1734,NA,NA,NA,NA,0.51,0.44,0.33,0.64,NA,0.79,NA,NA,0.58,0.55,0.46,0.34,0.79,1.27,0.28,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1735,NA,NA,NA,NA,0.22,0.15,0.1,0.1,NA,0.82,NA,NA,0.15,0.34,0,0.02,0.24,0.62,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1736,NA,NA,NA,NA,0.24,0.19,0.23,0.13,NA,0.25,NA,NA,0.29,0.4,0.25,0.26,0.62,0.97,0.29,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1737,NA,NA,NA,NA,0.39,0.31,0.27,0.35,NA,0.34,NA,NA,0.25,0.43,0.28,0.18,0.48,0.84,0.16,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1738,NA,NA,NA,NA,0.57,0.44,0.41,0.36,NA,0.56,NA,NA,0.5,0.65,0.44,0.39,0.83,1.2,0.38,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1739,NA,NA,NA,NA,0.05,0,0,0,NA,0.63,NA,NA,0,0.07,0.18,0.12,0.03,0.07,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1740,NA,NA,NA,NA,0.28,0.22,0.23,0.28,NA,0.05,NA,NA,0.26,0.37,0.5,0.43,0.39,0.75,0.46,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1741,NA,NA,NA,NA,0.34,0.35,0.65,0.44,NA,0.5,NA,NA,0.45,0.78,0.57,0.39,0.74,1.06,0.4,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1742,NA,NA,NA,NA,0.43,0.27,0.26,0.26,NA,1.04,NA,NA,0.22,0.57,0.18,0.24,0.24,0.61,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1743,NA,NA,NA,NA,0.88,0.68,0.67,0.67,NA,0.75,NA,NA,1.1,1.57,0.58,0.44,0.92,1.18,0.59,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1744,NA,NA,NA,NA,0.88,0.65,0.5,0.79,NA,0.88,NA,NA,0.94,1.53,0.59,0.55,0.98,1.23,0.27,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1745,NA,NA,NA,NA,0.88,0.73,0.97,1.15,NA,1.07,NA,NA,1.35,2.03,1.14,0.77,1.22,2.23,0.8,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1746,NA,NA,NA,NA,0.95,0.68,0.95,1.18,NA,1.43,NA,NA,1.58,1.8,0.78,0.66,0.94,1.82,0.64,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1747,NA,NA,NA,NA,0.82,0.65,1.02,1.25,NA,0.91,NA,NA,1.51,1.56,0.41,0.33,0.73,1.58,0.55,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1748,NA,NA,NA,NA,0.56,0.54,0.49,0.77,NA,0.67,NA,NA,1.02,0.68,0.5,0.33,0.46,0.73,0.24,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1749,NA,NA,NA,NA,1.04,0.65,1.05,1.13,NA,1.32,NA,NA,1.88,1.4,0.78,0.55,1.59,1.87,0.7,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1750,NA,0.51,NA,NA,0.74,0.55,0.63,0.82,1.41,1.12,NA,NA,1.27,1,0.37,0.24,0.94,1.38,0.32,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1751,NA,0.28,NA,NA,0.41,0.29,0.32,0.47,0.73,0.84,NA,NA,0.98,0.66,0.36,0.35,0.55,1,0.2,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1752,NA,0.02,NA,NA,0.25,0.14,0.18,0.34,0.42,0.56,NA,NA,0.96,0.56,0.16,0.1,0.26,0.78,0.14,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1753,NA,0.24,NA,NA,0.24,0.27,0.21,0.4,0.4,0.55,NA,NA,0.77,0.52,0.39,0.39,0.42,0.75,0.36,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1754,NA,0.04,NA,NA,0.09,0.12,0.07,0.15,0.24,0.41,NA,NA,0.35,0.25,0.29,0.3,0.09,0.33,0.16,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1755,NA,0.4,NA,NA,0.34,0.23,0.4,0.43,1.24,0.82,NA,NA,0.8,0.64,0.35,0.38,0.68,0.9,0.45,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1756,NA,0.72,NA,NA,0.68,0.48,0.84,0.59,2.24,1.49,NA,NA,0.93,0.8,0.51,0.43,0.86,0.9,0.45,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1757,NA,1.63,NA,NA,0.55,0.42,0.85,0.76,1.95,1.14,NA,NA,0.94,0.81,0.47,0.38,0.62,1.47,0.32,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1758,NA,1.56,NA,NA,0.62,0.5,0.88,1.05,1.3,1,NA,NA,1,0.94,0.77,0.63,0.73,1.07,0.46,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1759,NA,0.99,NA,NA,0.35,0.45,0.67,0.96,1.39,1.41,NA,NA,0.91,0.86,0.49,0.45,0.78,1.08,0.43,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1760,NA,0.75,NA,NA,0.55,0.53,1.04,1.2,1.15,1.45,0.86,2.28,0.76,1.07,0.53,0.41,1.08,1.56,0.55,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1761,NA,0.14,NA,NA,0.12,0.14,0.38,0.66,0.39,0.57,0.05,0.85,0.27,0.46,0.2,0.22,0.35,0.56,0.08,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1762,NA,0.29,NA,NA,0.42,0.4,0.83,0.82,0.69,1.21,0.44,1.92,0.55,0.89,0.42,0.46,0.67,1.09,0.42,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1763,NA,0.28,NA,NA,0.32,0.36,0.64,0.75,0.96,1.1,0.28,1.38,0.3,0.45,0.37,0.32,0.73,0.99,0.33,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1764,NA,0.83,NA,NA,0.39,0.45,1.05,0.96,1.78,1.93,0.88,3.08,0.56,0.83,0.7,0.64,1.12,1.72,0.49,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1765,NA,0.35,NA,NA,0.28,0.28,0.55,0.45,1.2,1.22,0.46,1.96,0.56,0.8,0.31,0.29,0.73,1.13,0.42,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1766,NA,0.37,NA,NA,0.32,0.35,0.58,0.46,0.84,1.27,0.28,1.7,0.22,0.44,0.38,0.42,0.52,1.54,0.34,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1767,NA,0.27,NA,NA,0.18,0.27,0.44,0.43,0.64,0.97,0.24,1.36,0.25,0.43,0.38,0.38,0.6,0.77,0.26,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1768,NA,0.26,NA,NA,0.09,0.29,0.6,0.5,0.41,0.6,0.26,1.54,0.2,0.46,0.23,0.18,0.67,0.97,0.32,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1769,NA,0.53,NA,NA,0.24,0.25,0.64,0.53,1.03,1.21,0.49,1.58,0.3,0.52,0.38,0.34,0.62,0.97,0.35,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1770,NA,0.35,NA,NA,0.14,0.21,0.44,0.39,0.99,0.87,0.28,1.24,0.28,0.43,0.37,0.4,0.41,0.65,0.3,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1771,NA,0.44,NA,NA,0.28,0.47,0.73,0.53,1.39,1.23,0.67,1.83,0.6,0.79,0.51,0.42,0.61,1.05,0.59,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1772,NA,0.11,NA,NA,0.24,0.28,0.83,0.82,1.52,1.16,0.85,1.51,0.3,0.62,0.46,0.36,0.48,0.81,0.37,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1773,NA,0.29,NA,NA,0.1,0.13,0.36,0.52,0.98,0.64,0.15,0.41,0.29,0.29,0.14,0.17,0.17,0.55,0.03,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1774,NA,0.37,NA,NA,0.19,0.24,0.49,0.47,1.21,1.13,0.44,0.83,0.43,0.46,0.42,0.27,0.3,0.65,0.35,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1775,NA,0.53,NA,NA,0.54,0.52,0.86,0.71,1.92,2.68,1.26,1.39,0.73,0.9,0.64,0.55,0.61,1.03,0.72,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1776,NA,0.61,NA,NA,0.4,0.29,0.89,0.53,1.71,2.26,1.26,2.01,0.99,0.92,0.57,0.5,0.57,1.02,0.61,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1777,NA,0.36,NA,NA,0.46,0.52,0.81,0.7,1.53,1.84,1.15,1.93,0.97,0.97,0.62,0.54,0.79,1.13,0.68,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1778,NA,0.32,NA,NA,0.17,0.13,0.38,0.25,0.9,0.93,0.47,0.83,0.58,0.53,0.28,0.28,0.41,0.54,0.34,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1779,NA,0.27,NA,NA,0.24,0.18,0.51,0.22,0.83,1.17,0.65,1.22,0.57,0.43,0.52,0.39,0.4,0.54,0.35,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1780,NA,0.34,NA,NA,0.29,0.2,0.42,0.3,0.63,0.97,0.54,1.46,0.39,0.33,0.58,0.4,0.38,0.81,0.58,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1781,NA,0.6,NA,NA,0.57,0.39,0.85,0.51,1.54,2.29,1.12,2.52,0.98,0.72,0.68,0.39,0.71,1.18,0.84,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1782,NA,0.51,NA,NA,0.45,0.15,0.66,0.59,1.04,1.24,0.44,1.02,0.58,0.59,0.26,0.25,0.36,0.56,0.53,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1783,NA,0.91,NA,NA,0.58,0.3,0.56,0.4,1.13,1.24,0.64,1.53,0.84,0.58,0.62,0.53,0.64,1.05,0.69,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1784,1.23,0.63,NA,NA,0.86,0.47,1.19,0.95,2.04,3.26,1.14,2.05,1.19,1.05,0.74,0.52,0.85,1.46,1.04,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1785,0.78,0.67,NA,NA,0.3,0.21,0.5,0.56,0.67,1.2,0.35,0.54,0.43,0.45,0.23,0.2,0.4,0.59,0.35,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1786,0.67,0.68,NA,NA,0.6,0.29,0.62,0.46,0.83,1.77,0.52,0.83,0.63,0.53,0.45,0.35,0.7,0.94,0.82,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1787,0.57,0.33,NA,NA,0.85,0.43,0.91,0.87,1.4,2.58,0.88,1.58,0.8,0.73,0.67,0.52,0.89,1.14,0.88,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1788,0.27,0.74,NA,NA,0.5,0.24,0.42,0.47,0.69,1.14,0.26,1.03,0.34,0.34,0.4,0.34,0.45,0.7,0.26,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1789,0.51,0.86,NA,NA,0.5,0.3,0.54,0.56,0.89,1.32,0.31,1.42,0.58,0.52,0.41,0.26,0.62,1.02,0.4,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1790,0.64,0.69,NA,NA,0.45,0.17,0.48,0.63,0.9,1.07,0.3,1.59,0.83,0.73,0.42,0.34,0.54,0.91,0.47,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1791,0.52,0.4,NA,NA,0.47,0.39,0.62,0.63,0.94,1.15,0.36,1.69,0.93,0.78,0.44,0.33,0.46,0.72,0.6,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1792,0.38,0.44,NA,0.47,0.71,0.51,0.84,0.92,1.26,1.75,0.55,1.74,1.35,0.94,0.57,0.42,0.68,1.18,0.66,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1793,0.43,0.47,NA,0.5,0.5,0.44,0.87,0.83,1.36,2.11,0.96,1.86,1.13,0.83,0.59,0.4,0.69,1.24,0.88,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1794,0.37,0.67,NA,0.56,0.35,0.17,0.52,0.53,1.05,1.08,0.57,0.94,0.64,0.6,0.24,0.2,0.46,0.54,0.31,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1795,0.57,0.32,NA,0.4,0.57,0.27,0.73,0.62,1.51,1.25,1.09,1,0.93,0.72,0.56,0.38,0.59,0.83,0.69,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1796,0.28,0.47,NA,0.35,0.3,0.13,0.43,0.42,1,0.95,0.78,0.58,0.47,0.3,0.44,0.42,0.36,0.44,0.5,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1797,0.26,0.59,NA,0.61,0.26,0.11,0.46,0.38,0.97,1.06,1.03,0.37,0.42,0.46,0.25,0.17,0.27,0.47,0.42,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1798,0.31,0.41,NA,0.42,0.25,0.26,0.45,0.39,0.91,1.3,0.99,0.52,0.56,0.52,0.24,0.21,0.31,0.84,0.55,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1799,0.42,0.44,NA,0.51,0.25,0.15,0.48,0.44,1.06,1.53,1.15,0.65,0.66,0.73,0.54,0.4,0.45,1.04,0.51,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1800,0.24,0.28,NA,0.56,0.18,0.09,0.31,0.25,0.73,0.93,0.64,0.3,0.61,0.5,0.16,0.18,0.26,0.6,0.27,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1801,0.08,0,NA,0.38,0.19,0.07,0.31,0.24,0.65,0.92,0.41,0.1,0.66,0.53,0.15,0.1,0.2,0.56,0.49,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1802,0.76,0.62,NA,0.7,0.38,0.24,0.8,0.55,1.22,1.96,0.84,0.63,1.07,1.08,0.52,0.4,0.63,1.3,0.75,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1803,0.67,0.48,NA,0.5,0.28,0.16,0.65,0.52,1.19,1.58,0.68,0.72,0.73,0.77,0.33,0.19,0.39,0.96,0.52,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1804,0.61,0.46,NA,0.54,0.32,0.27,0.6,0.4,1.23,1.26,0.41,0.42,0.62,0.67,0.4,0.25,0.43,0.86,0.52,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1805,0.36,0.29,NA,0.39,0.05,0.12,0.27,0.16,0.68,0.63,0,0.03,0.18,0.38,0.13,0.02,0.14,0.29,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1806,0.39,0.26,NA,0.31,0.21,0.18,0.5,0.39,1.11,0.92,0.19,0.2,0.25,0.33,0.16,0.13,0.34,0.49,0.2,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1807,0.28,0.26,NA,0.34,0.28,0.23,0.34,0.3,1.14,1.15,0.33,0.21,0.33,0.51,0.2,0.17,0.43,0.65,0.29,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
