age_CE,PRL011_raw,PRL021_raw,PRL031_raw,PRL041_raw,PRL042_raw,PRL051_raw,PRL052_raw,PRL063_raw,PRL071_raw,PRL074_raw,PRL081_raw,PRL091_raw,PRL111_raw,PRL121_raw,PRL131_raw,PRL132_raw,PRL141_raw,PRL151_raw,PRL161_raw,PRL173_raw,PRL181_raw,PRL192_raw,PRL202_raw,PRL203_raw,PRL211_raw,PRL222_raw,PRL223_raw,PRL231_raw,PRL241_raw,PRL251_raw,PRL271_raw,PRL281_raw,PRL291_raw,PRL301_raw,PRL311_raw,PRL322_raw,PRL331_raw,PRL332_raw,PRL341_raw,PRL342_raw,PRL351_raw,PRL362_raw,PRL363_raw,PRL371_raw,PRL011_raw_outlier_flag,PRL021_raw_outlier_flag,PRL031_raw_outlier_flag,PRL041_raw_outlier_flag,PRL042_raw_outlier_flag,PRL051_raw_outlier_flag,PRL052_raw_outlier_flag,PRL063_raw_outlier_flag,PRL071_raw_outlier_flag,PRL074_raw_outlier_flag,PRL081_raw_outlier_flag,PRL091_raw_outlier_flag,PRL111_raw_outlier_flag,PRL121_raw_outlier_flag,PRL131_raw_outlier_flag,PRL132_raw_outlier_flag,PRL141_raw_outlier_flag,PRL151_raw_outlier_flag,PRL161_raw_outlier_flag,PRL173_raw_outlier_flag,PRL181_raw_outlier_flag,PRL192_raw_outlier_flag,PRL202_raw_outlier_flag,PRL203_raw_outlier_flag,PRL211_raw_outlier_flag,PRL222_raw_outlier_flag,PRL223_raw_outlier_flag,PRL231_raw_outlier_flag,PRL241_raw_outlier_flag,PRL251_raw_outlier_flag,PRL271_raw_outlier_flag,PRL281_raw_outlier_flag,PRL291_raw_outlier_flag,PRL301_raw_outlier_flag,PRL311_raw_outlier_flag,PRL322_raw_outlier_flag,PRL331_raw_outlier_flag,PRL332_raw_outlier_flag,PRL341_raw_outlier_flag,PRL342_raw_outlier_flag,PRL351_raw_outlier_flag,PRL362_raw_outlier_flag,PRL363_raw_outlier_flag,PRL371_raw_outlier_flag
1299,0.37,NA,0.1,0.3,0.23,0.16,0.13,0.18,0.2,0.24,0.17,0.17,NA,0.32,0.18,NA,0.3,0.09,0.21,0.45,0.24,0.33,NA,0.19,0.27,NA,0.18,0.19,0.2,0.39,0.26,NA,0.21,0.64,0.51,0.24,0.23,NA,NA,NA,NA,NA,0.18,0.13,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1300,0.36,NA,0.11,0.33,0.28,0.14,0.16,0.14,0.22,0.11,0.29,0.38,NA,0.36,0.19,NA,0.4,0.1,0.21,0.34,0.22,0.25,NA,0.2,0.38,NA,0.26,0.32,0.27,0.29,0.29,NA,0.27,0.61,0.59,0.25,0.36,NA,NA,NA,NA,NA,0.32,0.36,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1301,0.54,NA,0.06,0.36,0.31,0.13,0.14,0.21,0.17,0.14,0.47,0.29,NA,0.47,0.17,NA,0.37,0.12,0.27,0.49,0.3,0.47,NA,0.25,0.34,NA,0.36,0.31,0.3,0.36,0.3,NA,0.3,0.55,0.53,0.3,0.32,NA,NA,NA,NA,NA,0.32,0.36,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1302,0.43,NA,0.09,0.31,0.25,0.18,0.13,0.14,0.19,0.05,0.28,0.23,NA,0.51,0.18,NA,0.37,0.07,0.23,0.43,0.25,0.54,NA,0.23,0.4,NA,0.35,0.33,0.32,0.32,0.23,NA,0.28,0.41,0.39,0.32,0.26,NA,NA,NA,NA,NA,0.24,0.29,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1303,0.41,NA,0.09,0.26,0.21,0.18,0.15,0.16,0.19,0.21,0.45,0.36,NA,0.45,0.08,NA,0.56,0.13,0.22,0.41,0.28,0.47,NA,0.19,0.34,NA,0.33,0.35,0.31,0.33,0.17,NA,0.29,0.35,0.35,0.27,0.27,NA,NA,NA,NA,NA,0.26,0.41,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1304,0.32,NA,0.16,0.23,0.26,0.11,0.09,0.12,0.14,0.08,0.3,0.35,NA,0.34,0.13,NA,0.44,0.08,0.25,0.37,0.28,0.3,NA,0.18,0.31,NA,0.26,0.38,0.25,0.35,0.23,NA,0.24,0.36,0.34,0.19,0.29,NA,NA,NA,NA,NA,0.27,0.34,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1305,0.37,NA,0.12,0.25,0.2,0.15,0.14,0.16,0.16,0.24,0.22,0.26,NA,0.29,0.18,NA,0.49,0.08,0.22,0.17,0.08,0.34,NA,0.2,0.25,NA,0.33,0.3,0.2,0.3,0.12,NA,0.22,0.31,0.11,0.24,0.22,NA,NA,NA,NA,NA,0.23,0.31,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1306,0.47,NA,0.14,0.37,0.31,0.16,0.18,0.16,0.23,0.11,0.33,0.27,NA,0.47,0.15,NA,0.4,0.06,0.24,0.41,0.31,0.63,NA,0.25,0.42,NA,0.43,0.36,0.27,0.27,0.19,NA,0.29,0.47,0.47,0.23,0.21,NA,NA,NA,NA,NA,0.31,0.27,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1307,0.42,NA,0.19,0.38,0.33,0.14,0.19,0.16,0.28,0.5,0.35,0.24,NA,0.44,0.16,NA,0.34,0.1,0.16,0.29,0.3,0.34,NA,0.24,0.27,NA,0.35,0.39,0.35,0.26,0.27,NA,0.27,0.45,0.33,0.32,0.24,NA,NA,NA,NA,NA,0.11,0.33,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1308,0.45,NA,0.21,0.27,0.25,0.19,0.16,0.17,0.22,0.36,0.33,0.31,NA,0.46,0.22,NA,0.46,0.1,0.22,0.41,0.34,0.67,NA,0.28,0.56,NA,0.47,0.48,0.4,0.48,0.39,NA,0.35,0.49,0.49,0.39,0.28,NA,NA,NA,NA,NA,0.27,0.52,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1309,0.35,NA,0.14,0.24,0.21,0.12,0.08,0.13,0,0,0.17,0.21,NA,0.32,0,NA,0.37,0.07,0.2,0.3,0.33,0.34,NA,0.23,0.24,NA,0.33,0.24,0.29,0.25,0.35,NA,0.24,0.35,0.11,0.24,0.16,NA,NA,NA,NA,NA,0.19,0,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1310,0.38,NA,0.17,0.29,0.24,0.2,0.15,0.16,0.3,0.28,0.35,0.33,NA,0.41,0.2,NA,0.46,0.12,0.41,0.58,0.35,0.59,NA,0.28,0.41,NA,0.51,0.37,0.43,0.4,0.36,NA,0.28,0.52,0.35,0.25,0.2,NA,NA,NA,NA,NA,0.25,0.4,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1311,0.51,NA,0.17,0.37,0.32,0.3,0.21,0.21,0.31,0.31,0.44,0.41,NA,0.56,0.23,NA,0.56,0.1,0.32,0.59,0.41,0.43,NA,0.31,0.39,NA,0.54,0.33,0.42,0.48,0.39,NA,0.33,0.55,0.46,0.32,0.24,NA,NA,NA,NA,NA,0.34,0.41,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1312,0.48,NA,0.19,0.42,0.32,0.23,0.17,0.21,0.26,0.37,0.32,0.35,NA,0.58,0.2,NA,0.49,0.13,0.37,0.5,0.34,0.45,NA,0.22,0.45,NA,0.5,0.36,0.4,0.46,0.41,NA,0.28,0.61,0.5,0.31,0.23,NA,NA,NA,NA,NA,0.34,0.58,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1313,0.43,NA,0.11,0.29,0.23,0.23,0.16,0.13,0.21,0.44,0.27,0.42,NA,0.49,0.17,NA,0.52,0.13,0.28,0.52,0.39,0.6,NA,0.16,0.43,NA,0.46,0.37,0.34,0.52,0.47,NA,0.31,0.56,0.58,0.27,0.24,NA,NA,NA,NA,NA,0.24,0.53,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1314,0.42,NA,0.13,0.36,0.28,0.27,0.21,0.18,0.26,1.03,0.22,0.46,NA,0.6,0.19,NA,0.59,0.17,0.36,0.51,0.32,0.69,NA,0.15,0.46,NA,0.51,0.44,0.44,0.51,0.46,NA,0.42,0.54,0.51,0.31,0.2,NA,NA,NA,NA,NA,0.26,0.57,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1315,0.42,NA,0.14,0.27,0.3,0.28,0.17,0.16,0.08,0.36,0.38,0.43,NA,0.45,0.14,NA,0.39,0.13,0.34,0.42,0.23,0.47,NA,0.14,0.33,NA,0.35,0.3,0.32,0.36,0.44,NA,0.32,0.56,0.5,0.31,0.22,NA,NA,NA,NA,NA,0.39,0.6,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1316,0.41,NA,0.18,0.38,0.28,0.23,0.16,0.22,0.21,0.51,0.45,0.41,NA,0.53,0.15,NA,0.43,0.14,0.33,0.47,0.34,0.55,NA,0.21,0.44,NA,0.47,0.38,0.35,0.42,0.4,NA,0.33,0.54,0.61,0.31,0.24,NA,NA,NA,NA,NA,0.48,0.47,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1317,0.4,NA,0.19,0.37,0.25,0.26,0.16,0.2,0.28,0.55,0.42,0.42,NA,0.56,0.21,NA,0.41,0.18,0.3,0.56,0.48,0.53,NA,0.23,0.41,NA,0.5,0.42,0.45,0.51,0.4,NA,0.4,0.5,0.61,0.36,0.29,NA,NA,NA,NA,NA,0.48,0.37,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1318,0.39,NA,0.17,0.26,0.25,0.22,0.16,0.15,0.24,0.29,0.43,0.4,NA,0.45,0.18,NA,0.47,0.08,0.38,0.41,0.27,0.38,NA,0.22,0.36,NA,0.41,0.3,0.45,0.42,0.38,NA,0.31,0.43,0.47,0.37,0.19,NA,NA,NA,NA,NA,0.28,0.49,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1319,0.46,NA,0.18,0.32,0.27,0.16,0.16,0.21,0.25,0.29,0.37,0.31,NA,0.52,0.16,NA,0.32,0.12,0.31,0.47,0.33,0.35,NA,0.27,0.38,NA,0.38,0.27,0.31,0.32,0.36,NA,0.28,0.48,0.45,0.3,0.2,NA,NA,NA,NA,NA,0.24,0.35,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1320,0.57,NA,0.19,0.39,0.28,0.22,0.18,0.19,0.22,0.41,0.37,0.3,NA,0.56,0.18,NA,0.52,0.14,0.48,0.6,0.3,0.39,NA,0.28,0.38,NA,0.32,0.32,0.35,0.41,0.37,NA,0.38,0.63,0.53,0.39,0.24,NA,NA,NA,NA,NA,0.31,0.34,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1321,0.39,NA,0.22,0.35,0.29,0.21,0.17,0.22,0.29,0.37,0.37,0.31,NA,0.46,0.23,NA,0.38,0.18,0.37,0.6,0.26,0.45,NA,0.24,0.35,NA,0.4,0.41,0.38,0.47,0.4,NA,0.3,0.52,0.48,0.41,0.23,NA,NA,NA,NA,NA,0.25,0.29,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1322,0.35,NA,0.18,0.3,0.25,0.19,0.13,0.19,0.21,0.3,0.52,0.36,NA,0.4,0.18,NA,0.5,0.18,0.33,0.42,0.08,0.39,NA,0.22,0.25,NA,0.35,0.37,0.28,0.45,0.3,NA,0.3,0.5,0.38,0.35,0.19,NA,NA,NA,NA,NA,0.24,0.28,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1323,0.35,NA,0.2,0.39,0.32,0.21,0.15,0.17,0.18,0.22,0.4,0.39,NA,0.54,0.14,NA,0.39,0.17,0.36,0.66,0.39,0.41,NA,0.28,0.44,NA,0.36,0.41,0.32,0.4,0.27,NA,0.37,0.6,0.54,0.33,0.27,NA,NA,NA,NA,NA,0.31,0.27,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1324,0.36,NA,0.2,0.3,0.25,0.16,0.17,0.15,0.17,0.23,0.26,0.43,NA,0.46,0.13,NA,0.3,0.1,0.19,0.39,0.05,0.17,NA,0.17,0.35,NA,0.3,0.25,0.26,0.32,0.21,NA,0.28,0.64,0.44,0.39,0.27,NA,NA,NA,NA,NA,0.23,0.35,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1325,0.34,NA,0.16,0.32,0.22,0.17,0.13,0.17,0.24,0.3,0.48,0.43,NA,0.52,0.16,NA,0.42,0.13,0.25,0.67,0.41,0.49,NA,0.27,0.47,NA,0.42,0.44,0.33,0.51,0.33,NA,0.31,0.54,0.57,0.22,0.23,NA,NA,NA,NA,NA,0.34,0.3,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1326,0.3,NA,0.17,0.25,0.19,0.11,0.13,0.16,0.22,0.28,0.38,0.43,NA,0.47,0.17,NA,0.39,0.11,0.22,0.37,0.32,0.45,NA,0.16,0.28,NA,0.36,0.29,0.22,0.33,0.24,NA,0.3,0.51,0.42,0.25,0.22,NA,NA,NA,NA,NA,0.31,0.37,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1327,0.41,NA,0.15,0.38,0.27,0.16,0.19,0.2,0.25,0.28,0.28,0.43,NA,0.54,0.15,NA,0.44,0.13,0.28,0.54,0.43,0.34,NA,0.23,0.42,NA,0.4,0.4,0.32,0.59,0.4,NA,0.32,0.54,0.53,0.32,0.27,NA,NA,NA,NA,NA,0.35,0.19,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1328,0.42,NA,0.15,0.28,0.25,0.14,0.21,0.22,0.23,0.26,0.27,0.57,NA,0.52,0.13,NA,0.48,0.13,0.29,0.53,0.44,0.44,NA,0.2,0.42,NA,0.39,0.35,0.33,0.52,0.43,NA,0.33,0.66,0.63,0.3,0.25,NA,NA,NA,NA,NA,0.32,0.46,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1329,0.47,NA,0.19,0.32,0.32,0.17,0.17,0.23,0.28,0.26,0.31,0.47,NA,0.62,0.18,NA,0.61,0.16,0.44,0.59,0.62,0.51,NA,0.28,0.3,NA,0.43,0.36,0.36,0.44,0.55,0.51,0.31,0.75,0.65,0.38,0.21,NA,NA,NA,NA,NA,0.5,0.31,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1330,0.12,NA,0.04,0.21,0.17,0.06,0.01,0.18,0.11,0.15,0.16,0.26,NA,0.31,0.1,NA,0,0.09,0.3,0.25,0.09,0.23,NA,0.13,0.12,NA,0,0.21,0.28,0.14,0.08,0.33,0.27,0.3,0.24,0.22,0,NA,NA,NA,NA,NA,0.18,0.32,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1331,0.41,NA,0.13,0.19,0.2,0.15,0.16,0.16,0.1,0.15,0.22,0.43,NA,0.58,0.16,NA,0.44,0.15,0.28,0.3,0.32,0.32,NA,0.16,0.23,NA,0.38,0.3,0.33,0.28,0.26,0.5,0.25,0.62,0.44,0.3,0.2,NA,NA,NA,NA,NA,0.29,0.37,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1332,0.26,NA,0,0.02,0,0,0,0.1,0,0,0.25,0.23,NA,0.41,0,NA,0.24,0.05,0.18,0.14,0,0.24,NA,0.12,0,NA,0.35,0.3,0.16,0,0.04,0.51,0,0.45,0.28,0.17,0.12,NA,NA,NA,NA,NA,0.11,0,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1333,0.31,NA,0.11,0.24,0.18,0.17,0.16,0.23,0.15,0.15,0.2,0.34,NA,0.48,0.1,NA,0.45,0.12,0.13,0.32,0.3,0.4,NA,0.17,0.09,NA,0.33,0.33,0.33,0.4,0.33,0.58,0.37,0.63,0.44,0.26,0.17,NA,NA,NA,NA,NA,0.35,0.32,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
