age_CE,G0001W_raw,G0001S_raw,G0002S_raw,G0002E_raw,G0003N_raw,G0003E_raw,G0004N_raw,G0004S_raw,G0005N_raw,G0005S_raw,G0006S_raw,G0007N_raw,G0007S_raw,G0009W_raw,G0010N_raw,G0010S_raw,G0011S_raw,G0012S_raw,G0012E_raw,G0013W_raw,G0013S_raw,G0014N_raw,G0015W_raw,G0015E_raw,G0016N_raw,G0016S_raw,G0017E_raw,G0017S_raw,G0017N_raw,G0018E_raw,G0018W_raw,G0019S_raw,G0021S_raw,G0022N_raw,G0022S_raw,G0023N_raw,...38,G0001W_raw_outlier_flag,G0001S_raw_outlier_flag,G0002S_raw_outlier_flag,G0002E_raw_outlier_flag,G0003N_raw_outlier_flag,G0003E_raw_outlier_flag,G0004N_raw_outlier_flag,G0004S_raw_outlier_flag,G0005N_raw_outlier_flag,G0005S_raw_outlier_flag,G0006S_raw_outlier_flag,G0007N_raw_outlier_flag,G0007S_raw_outlier_flag,G0009W_raw_outlier_flag,G0010N_raw_outlier_flag,G0010S_raw_outlier_flag,G0011S_raw_outlier_flag,G0012S_raw_outlier_flag,G0012E_raw_outlier_flag,G0013W_raw_outlier_flag,G0013S_raw_outlier_flag,G0014N_raw_outlier_flag,G0015W_raw_outlier_flag,G0015E_raw_outlier_flag,G0016N_raw_outlier_flag,G0016S_raw_outlier_flag,G0017E_raw_outlier_flag,G0017S_raw_outlier_flag,G0017N_raw_outlier_flag,G0018E_raw_outlier_flag,G0018W_raw_outlier_flag,G0019S_raw_outlier_flag,G0021S_raw_outlier_flag,G0022N_raw_outlier_flag,G0022S_raw_outlier_flag,G0023N_raw_outlier_flag,...38_outlier_flag
1920,332,NA,920,959,332,470,847,NA,304,274,740,487,205,527,958,596,689,563,309,433,540,590,331,139,492,645,226,285,711,NA,257,229,554,447,458,238,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1921,371,NA,750,718,247,305,697,NA,269,277,683,419,172,361,996,438,541,569,258,444,451,635,291,116,368,487,158,341,569,NA,262,190,436,461,426,209,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1922,322,NA,891,796,318,402,690,NA,298,277,718,538,242,450,1496,477,616,662,335,484,496,894,412,164,513,730,243,392,600,NA,367,240,535,678,648,229,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1923,354,NA,791,769,319,433,839,NA,332,267,593,459,189,510,1227,561,636,559,321,445,459,667,400,135,411,590,194,369,605,NA,335,166,414,692,554,300,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1924,403,NA,805,730,254,356,753,NA,262,194,596,464,200,465,1124,498,765,466,262,494,470,538,317,136,461,551,213,349,588,NA,265,209,402,604,427,297,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1925,393,NA,736,777,269,416,786,NA,289,192,674,481,223,458,1201,426,807,467,290,414,494,495,323,218,458,546,226,406,657,NA,340,204,463,663,366,294,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1926,361,NA,821,949,304,356,835,NA,246,222,638,534,222,470,1448,536,580,608,269,463,604,555,344,111,668,711,172,346,562,NA,304,293,508,738,388,385,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1927,448,NA,984,1072,294,477,735,NA,328,307,713,591,192,491,649,458,717,868,281,438,549,722,416,187,597,701,211,427,684,NA,445,296,593,619,416,376,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1928,371,NA,629,907,302,477,639,NA,243,170,734,458,153,342,302,227,314,689,174,307,512,546,226,128,478,625,102,270,596,NA,363,121,388,216,192,303,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1929,330,NA,570,712,231,296,792,NA,244,171,544,445,194,524,410,302,610,788,330,425,580,624,310,180,543,598,256,312,473,NA,421,240,507,307,251,326,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1930,414,NA,487,660,250,337,561,NA,216,239,409,408,223,347,690,329,489,638,281,428,565,785,356,219,479,717,158,313,511,NA,365,294,611,302,243,350,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1931,393,NA,460,720,292,451,673,NA,251,282,613,411,222,417,807,260,506,578,293,625,694,944,377,210,700,973,195,284,602,NA,410,209,596,399,209,545,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1932,386,NA,477,517,237,462,580,NA,194,247,527,362,172,360,677,265,695,610,242,466,555,861,333,213,699,916,203,296,473,NA,412,281,645,270,186,315,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1933,369,NA,412,576,227,464,667,NA,229,194,606,551,229,423,923,212,638,919,351,408,542,852,377,211,596,934,214,237,394,NA,381,358,594,246,141,290,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1934,305,NA,475,494,253,407,604,NA,251,210,740,388,223,316,1238,245,771,774,246,405,539,593,328,202,638,801,208,318,476,NA,312,281,447,301,290,305,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1935,374,NA,647,603,340,542,768,NA,324,315,593,391,228,540,1611,314,709,759,313,464,600,788,481,269,683,872,304,568,487,NA,323,406,669,510,335,329,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1936,391,NA,452,604,277,509,949,NA,246,265,658,400,228,307,1936,201,774,642,296,482,575,620,472,260,642,897,203,319,527,NA,266,412,634,438,274,365,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1937,351,NA,527,583,222,466,901,NA,207,238,591,400,256,503,1349,318,921,677,299,467,596,625,519,246,577,939,310,402,504,NA,289,515,759,486,505,356,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1938,384,NA,531,542,328,613,914,NA,324,245,514,480,257,448,1792,190,1120,1062,349,504,688,652,481,241,611,979,186,315,631,NA,284,664,712,568,578,459,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1939,244,NA,177,365,209,393,732,NA,218,186,449,271,159,273,1257,202,1036,889,216,307,409,437,340,176,408,688,143,257,354,NA,237,488,557,615,709,238,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1940,350,NA,503,638,231,294,643,NA,244,229,492,300,229,338,1512,451,933,1012,218,367,532,548,379,203,425,573,159,398,588,NA,192,559,527,697,1015,284,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1941,291,NA,632,725,252,341,597,NA,281,218,417,395,209,327,1641,456,907,945,231,380,583,737,433,276,508,750,246,651,739,NA,274,479,491,1064,1048,435,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1942,244,NA,561,572,305,391,564,NA,333,258,435,347,252,350,1131,328,734,757,216,345,521,583,351,198,381,632,247,372,527,NA,268,406,554,799,869,229,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1943,442,NA,650,627,345,522,811,NA,410,241,596,482,290,367,1486,451,882,1010,290,419,611,825,476,303,506,789,280,527,451,NA,393,526,618,958,940,352,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1944,361,NA,552,786,348,522,921,NA,416,255,494,354,217,250,1682,482,913,910,271,436,742,984,370,268,613,1004,179,543,420,NA,267,416,713,962,1005,369,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1945,500,NA,759,1027,385,466,912,NA,365,212,412,347,239,302,1545,419,968,1113,346,548,725,1057,495,349,704,1023,202,659,554,NA,344,417,740,951,948,409,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1946,345,NA,473,785,376,431,578,NA,371,153,399,269,136,125,1591,403,899,917,220,359,606,1076,460,246,470,832,183,452,385,NA,300,315,531,594,663,333,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1947,376,NA,841,1087,417,484,641,NA,456,251,464,430,222,250,1760,568,764,982,332,512,694,1129,437,265,643,916,281,607,504,NA,373,482,809,982,1008,430,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1948,485,NA,954,1455,406,513,709,NA,619,262,409,568,222,302,1725,690,807,1290,358,507,673,1066,483,330,704,920,304,659,507,NA,360,472,876,1113,1115,538,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1949,516,NA,899,1298,386,520,788,NA,561,277,442,578,386,239,1753,389,507,977,414,548,758,844,444,255,701,881,375,468,384,NA,361,447,688,1047,1036,652,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1950,466,NA,1033,1087,399,543,833,NA,440,267,419,463,333,314,1580,547,826,870,453,384,638,883,514,307,756,1012,398,611,403,NA,376,505,799,680,704,635,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1951,261,NA,374,690,309,484,823,NA,343,188,412,374,277,169,1276,464,484,611,282,412,638,682,501,258,601,699,272,399,265,NA,253,550,654,664,750,439,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1952,294,NA,466,527,229,300,622,NA,242,85,214,251,180,141,679,217,333,451,208,261,383,533,282,143,393,532,113,285,10,NA,127,274,360,615,521,314,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1953,276,NA,793,708,330,388,919,NA,304,250,391,417,267,321,945,564,635,627,335,367,576,694,500,270,518,680,194,640,468,NA,274,493,625,720,716,407,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1954,311,NA,718,687,328,377,787,NA,311,269,277,284,229,225,796,395,698,746,346,251,438,541,474,250,433,521,208,379,321,NA,174,448,628,578,655,302,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1955,298,NA,596,562,283,398,861,NA,311,208,428,357,380,290,940,412,451,852,381,363,507,512,500,231,440,480,181,342,241,NA,243,503,602,571,639,277,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1956,261,NA,353,386,330,473,842,NA,266,208,473,324,277,261,705,368,257,551,318,288,416,405,435,202,349,395,201,297,90,NA,262,437,651,583,664,189,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1957,376,NA,730,621,279,417,1203,NA,212,218,529,337,274,287,908,579,393,566,263,263,456,435,365,192,346,410,277,388,265,NA,227,426,548,798,930,229,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1958,491,NA,745,643,255,414,1404,NA,201,155,489,347,275,284,667,480,566,601,319,286,357,424,398,241,453,473,290,378,239,NA,259,464,571,871,841,238,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1959,570,NA,914,671,304,505,995,NA,248,234,350,365,366,455,498,482,521,812,326,347,470,580,615,262,466,465,330,453,296,NA,202,615,696,866,696,172,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1960,489,NA,674,447,256,389,812,NA,203,159,386,370,389,391,449,403,333,819,315,304,402,442,495,216,360,380,239,282,234,NA,167,468,557,699,449,135,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1961,532,NA,529,496,237,321,723,NA,139,182,395,305,322,449,568,543,438,821,218,358,389,541,379,209,344,351,208,233,211,NA,161,441,577,669,388,150,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1962,635,NA,463,456,283,412,701,NA,178,185,529,291,319,336,875,351,384,849,206,335,526,685,372,197,335,286,240,392,411,NA,158,386,452,555,377,214,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1963,650,NA,682,639,333,626,809,NA,248,244,533,312,381,443,1210,574,466,779,262,399,507,638,428,253,395,417,332,621,606,NA,266,396,481,600,459,253,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1964,621,NA,591,585,254,412,781,NA,248,219,440,285,289,492,1237,717,447,720,291,358,449,554,437,190,356,288,365,478,498,NA,271,285,430,633,487,212,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1965,643,NA,388,427,269,455,794,NA,211,222,738,302,347,421,994,422,404,718,227,328,482,545,455,208,277,402,314,417,417,NA,236,201,335,638,398,177,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1966,482,NA,324,419,199,356,755,NA,184,220,444,361,420,462,770,360,419,554,206,361,457,550,472,222,300,325,295,372,311,NA,222,218,417,746,356,167,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1967,341,NA,319,410,198,293,777,NA,188,178,293,293,338,296,733,385,483,507,265,388,421,657,453,223,303,237,251,383,468,NA,238,197,341,597,343,138,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1968,346,NA,184,236,209,234,751,NA,127,118,232,293,293,209,792,364,486,406,242,300,430,576,418,211,236,183,185,262,279,NA,227,167,330,535,338,128,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1969,347,NA,240,295,242,279,770,NA,166,147,241,174,211,160,501,209,416,317,173,287,285,541,321,118,258,158,180,276,472,NA,179,126,345,604,311,119,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
