age_CE,PPF32A_raw,PPF32B_raw,PPF33A_raw,PPF33B_raw,PPF34A_raw,PPF34B_raw,PPF35A_raw,PPF35B_raw,PPF36A_raw,PPF36B_raw,PPF37B_raw,PPF38A_raw,PPF38B_raw,PPF39A_raw,PPF39B_raw,PPF40A_raw,PPF40B_raw,PPF04A_raw,PPF15_raw,PPF16B_raw,PPF17A_raw,PPF17B_raw,PPF18B_raw,PPF20A_raw,PPF20B_raw,PPF21_raw,PPF22_raw,PPF23A_raw,PPF23B_raw,PPF09_raw,PPF32A_raw_outlier_flag,PPF32B_raw_outlier_flag,PPF33A_raw_outlier_flag,PPF33B_raw_outlier_flag,PPF34A_raw_outlier_flag,PPF34B_raw_outlier_flag,PPF35A_raw_outlier_flag,PPF35B_raw_outlier_flag,PPF36A_raw_outlier_flag,PPF36B_raw_outlier_flag,PPF37B_raw_outlier_flag,PPF38A_raw_outlier_flag,PPF38B_raw_outlier_flag,PPF39A_raw_outlier_flag,PPF39B_raw_outlier_flag,PPF40A_raw_outlier_flag,PPF40B_raw_outlier_flag,PPF04A_raw_outlier_flag,PPF15_raw_outlier_flag,PPF16B_raw_outlier_flag,PPF17A_raw_outlier_flag,PPF17B_raw_outlier_flag,PPF18B_raw_outlier_flag,PPF20A_raw_outlier_flag,PPF20B_raw_outlier_flag,PPF21_raw_outlier_flag,PPF22_raw_outlier_flag,PPF23A_raw_outlier_flag,PPF23B_raw_outlier_flag,PPF09_raw_outlier_flag
1486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92,NA,NA,NA,NA,NA,NA,0.59,NA,0.52,0.83,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA
1487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06,NA,NA,NA,0.46,NA,0.47,0.9,NA,0.67,1.17,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82,NA,NA,NA,0.79,NA,0.38,0.69,NA,0.63,1.12,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,0.43,NA,0.56,0.83,NA,0.83,0.91,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,NA,NA,NA,0.77,NA,0.57,0.61,NA,0.85,1.48,1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03,NA,NA,NA,0.67,NA,0.77,0.74,NA,0.85,1.25,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.53,NA,NA,NA,0.33,NA,0.83,0.55,NA,0.97,1.22,1.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,1.09,NA,1.35,NA,0.29,NA,1,0.65,NA,1.34,1.44,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,1.02,NA,0.98,NA,0.46,NA,0.9,0.91,NA,1.12,1.6,1.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,0.83,NA,0.73,NA,0.39,0.55,0.77,0.71,NA,1.11,1.3,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09,1.2,NA,0.88,NA,0.34,0.65,0.96,0.91,NA,1.27,1.58,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,1.23,NA,0.75,NA,0.46,1.01,0.66,0.8,NA,1.45,1.55,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,1.18,NA,1.3,NA,0.31,1.27,0.63,0.99,NA,1.69,1.5,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01,1.36,NA,0.79,NA,0.53,1.06,0.83,1.43,NA,1.32,1.7,1.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,1.11,NA,1,NA,0.5,1.09,0.84,1.09,NA,1.37,1.8,1.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24,1.07,NA,1.31,NA,0.47,0.99,1.07,1.19,NA,0.86,1.11,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05,0.88,NA,1.4,NA,0.6,1.27,0.88,0.85,NA,1.6,1.39,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,1.09,NA,1.44,NA,0.55,1.56,1.1,1.13,NA,1.56,1.35,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,1.14,NA,1.13,NA,0.57,2.05,0.88,1.13,NA,1.92,0.9,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,1.28,NA,1.48,NA,0.56,1.85,1.27,0.98,NA,2.04,0.73,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12,1.52,NA,1.17,NA,0.52,1.8,1.46,1.21,NA,2.18,0.69,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83,1.29,NA,1.25,NA,0.54,1.63,0.91,0.99,NA,1.8,0.78,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,1.47,NA,1.33,NA,0.53,1.23,1.19,1.08,NA,1.89,0.56,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,1.25,NA,1.52,NA,0.47,1.13,1.17,1.08,NA,1.68,0.57,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,1.11,NA,1.51,NA,0.51,1.77,0.82,1.15,NA,1.93,0.58,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,1.74,NA,1.31,NA,0.54,1.29,1.25,1.04,NA,1.78,0.76,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,1.69,NA,1.05,NA,0.72,1.52,1.23,0.66,0.52,0,0.69,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,1.4,NA,1.21,NA,0.89,2.35,1.04,0.54,0.75,1.7,0.53,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,1.45,NA,0.91,NA,0.89,1.68,0.81,0.62,0.68,2.06,0.76,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,1.61,NA,0.77,NA,0.84,1.51,0.97,0.79,0.62,2.02,0.51,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,1.44,NA,0.99,NA,0.53,2.09,1.02,0.7,0.97,1.86,0.67,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,1.54,NA,0.69,NA,0.32,2.51,1.04,0.43,0.74,1.84,0.3,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,1.6,NA,0.88,NA,0.32,1.99,0.63,0.31,0.09,1.97,0.16,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,1.51,NA,0.13,NA,0.42,2.58,0.56,0.5,0.14,1.32,0.19,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,1.18,NA,0.31,NA,0.34,2.42,0.48,0.55,0.13,2.19,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,1.55,NA,0.41,NA,0.41,3.1,0.67,0.42,0.28,2.06,0.18,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,2.22,NA,0.31,NA,0.32,2.12,0.71,0.23,0.31,1.45,0.18,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67,2.31,NA,0.54,NA,0.47,4.17,0.59,0.32,0.49,1.85,0.21,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94,2.73,NA,1.3,NA,0.64,3.16,0.72,0.43,0.97,1.56,0.34,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92,3.63,NA,1.51,NA,0.69,2.74,0.98,0.44,1.05,1.86,0.55,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,NA,NA,0.67,2.43,NA,2.08,NA,0.59,2.53,0.67,0.48,0.72,2.16,0.41,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,NA,NA,0.73,3.39,NA,1.68,NA,0.48,3.34,0.91,0.46,1.17,1.64,0.61,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,NA,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83,NA,NA,1.08,3.52,NA,1.93,NA,0.74,3.19,1.06,0.49,1.42,1.87,0.9,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,NA,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89,NA,NA,0.96,2.54,NA,1.49,NA,0.55,2.11,0.71,0.33,1.01,1.68,0.71,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,0.94,2.57,NA,1.1,NA,0.6,2.33,1.08,0.46,1.14,1.07,0.93,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,NA,NA,0.78,1.82,NA,1.33,NA,0.56,2.17,1.1,0.32,1.22,1.5,1.11,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,NA,NA,0.74,2.5,NA,1.87,NA,0.97,2.82,0.84,0.47,1.13,1.38,1.25,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76,NA,NA,0.46,2.28,NA,1.59,NA,0.74,2.45,1.13,0.48,1.45,1.34,1.06,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,NA,NA,0.72,2.37,NA,1.86,NA,0.71,1.41,1.07,0.45,1.54,1.18,1.36,1.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,0.62,3.02,NA,1.59,NA,0.69,1.78,0.72,0.41,1.73,1.25,1.15,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,NA,NA,0.95,3.86,NA,1.82,NA,0.72,2.29,0.99,0.32,1.2,1.9,1.65,2.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,NA,NA,0.78,2.56,NA,1.73,NA,0.57,1.88,1.1,0.46,1.36,2.03,1.19,1.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,NA,NA,0.56,2.43,NA,1.43,NA,0.59,2.15,1.12,0.42,1.46,1.67,0.93,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,NA,NA,0.58,1.65,NA,1.56,NA,0.53,1.79,1.07,0.74,2.1,1.07,0.65,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,NA,NA,0.59,1.56,NA,1.66,NA,0.55,1.22,1.97,0.6,1.36,0.83,0.7,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,NA,NA,0.56,1.6,NA,1.68,NA,0.45,1.58,1.53,0.56,1.16,0.94,0.61,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59,NA,NA,0.68,1.72,NA,2.22,NA,0.57,1.13,1.21,0.62,1.11,1,0.88,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,NA,NA,0.69,1.97,NA,1.62,NA,0.46,2.11,1.07,0.64,1.23,1.44,0.84,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,NA,NA,0.63,2.07,NA,2.39,NA,0.56,1.46,1.02,0.49,1.27,1.68,1.47,1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59,NA,NA,0.91,2.32,NA,1.58,NA,0.38,1.62,1.16,0.72,1.32,1.84,1.66,1.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,NA,NA,0.64,1.82,NA,1.91,NA,0.63,1.63,0.8,0.57,1.79,1.97,1.31,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
