age_CE,HL1A_raw,HL1B_raw,HL2A_raw,HL2B_raw,HL3A_raw,HL3B_raw,HL4A_raw,HL4B_raw,HL5A_raw,HL5B_raw,HL6A_raw,HL6B_raw,HL7A_raw,HL7B_raw,HL8A_raw,HL8B_raw,HL9A_raw,HL9B_raw,HL10A_raw,HL10B_raw,HL11A_raw,HL11B_raw,HL12A_raw,HL12B_raw,HL13A_raw,HL13B_raw,HL14A_raw,HL14B_raw,HL15B_raw,HL16A_raw,HL16B_raw,HL17A_raw,HL17B_raw,HL18A_raw,HL18B_raw,HL19A_raw,HL19B_raw,HL20A_raw,HL20B-1_raw,HL20B-2_raw,HL1A_raw_outlier_flag,HL1B_raw_outlier_flag,HL2A_raw_outlier_flag,HL2B_raw_outlier_flag,HL3A_raw_outlier_flag,HL3B_raw_outlier_flag,HL4A_raw_outlier_flag,HL4B_raw_outlier_flag,HL5A_raw_outlier_flag,HL5B_raw_outlier_flag,HL6A_raw_outlier_flag,HL6B_raw_outlier_flag,HL7A_raw_outlier_flag,HL7B_raw_outlier_flag,HL8A_raw_outlier_flag,HL8B_raw_outlier_flag,HL9A_raw_outlier_flag,HL9B_raw_outlier_flag,HL10A_raw_outlier_flag,HL10B_raw_outlier_flag,HL11A_raw_outlier_flag,HL11B_raw_outlier_flag,HL12A_raw_outlier_flag,HL12B_raw_outlier_flag,HL13A_raw_outlier_flag,HL13B_raw_outlier_flag,HL14A_raw_outlier_flag,HL14B_raw_outlier_flag,HL15B_raw_outlier_flag,HL16A_raw_outlier_flag,HL16B_raw_outlier_flag,HL17A_raw_outlier_flag,HL17B_raw_outlier_flag,HL18A_raw_outlier_flag,HL18B_raw_outlier_flag,HL19A_raw_outlier_flag,HL19B_raw_outlier_flag,HL20A_raw_outlier_flag,HL20B-1_raw_outlier_flag,HL20B-2_raw_outlier_flag
1784,0.582,0.498,0.548,0.802,0.626,0.884,NA,1.066,0.728,0.774,1.006,0.652,0.562,0.638,0.608,1.04,0.9,0.856,0.778,0.352,0.98,1.236,0.646,0.794,0.584,0.83,1.11,1.164,1,NA,1.304,1.382,1.168,0.99,0.934,NA,1.926,0.886,NA,0.254,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1785,0.81,0.448,0.648,0.736,0.606,0.8,NA,0.822,0.598,0.944,0.972,0.518,0.49,0.314,0.678,1.064,0.934,0.868,0.764,0.294,0.994,1.138,0.7,0.844,0.732,0.85,0.862,0.974,0.816,NA,0.964,1.138,0.676,0.844,1.062,NA,1.84,0.898,NA,0.228,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1786,0.836,0.462,0.618,0.842,1.02,0.952,NA,0.902,0.822,2.016,1.15,0.776,0.744,0.354,0.758,0.72,0.954,1.208,0.926,0.342,0.948,1.504,0.954,1.242,0.916,1.052,1.082,0.992,1.176,NA,1.33,1.398,1.026,1.56,1.782,NA,2.162,1.18,NA,0.306,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1787,0.542,0.444,0.748,0.586,0.82,0.938,NA,0.832,0.784,2.088,1.21,0.774,0.566,0.306,0.692,0.892,1.248,1.342,0.942,0.314,0.91,1.118,0.826,1.202,0.902,1.072,1.374,0.988,1.034,NA,1.178,1.276,0.846,1.06,1.494,NA,2.76,0.978,NA,0.368,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1788,0.734,0.38,0.694,0.578,1.018,0.918,NA,1.594,0.898,1.682,1.244,1.038,0.964,0.502,0.798,1.004,1.416,1.222,0.88,0.382,1.336,1.25,1.276,1.69,1.028,1.214,1.646,1.152,1.204,NA,1.434,1.754,1.29,1.164,1.4,NA,2.722,1.664,NA,0.466,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1789,0.512,0.196,0.504,0.454,0.902,0.678,NA,1.17,0.618,0.982,1.134,0.762,0.588,0.338,0.486,0.818,1.11,1.236,0.656,0.286,0.908,0.774,0.936,1.168,0.888,1.058,1.196,0.86,0.778,NA,1.182,1.53,0.946,0.772,1.33,NA,1.626,1.43,NA,0.342,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1790,0.564,0.226,0.68,0.638,0.914,0.928,NA,1.562,1.166,1.192,1.282,0.908,0.73,0.38,0.808,0.918,1.348,1.418,0.85,0.372,1.242,1.116,0.73,0.972,0.946,1.104,1.358,0.93,1.06,NA,1.156,1.37,1.034,1.036,1.704,NA,1.352,0.806,NA,0.184,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1791,0.644,0.42,0.918,0.732,0.768,0.968,NA,1.854,1.294,1.558,1.398,0.942,0.968,0.754,0.888,0.902,1.202,1.058,0.924,0.504,1.366,1.168,0.754,1.102,0.968,1.064,1.3,0.884,1.34,NA,1.528,1.926,1.258,1.618,2.216,NA,2.264,1.288,NA,0.272,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1792,0.502,0.432,0.71,0.634,0.716,0.752,NA,0.958,0.93,0.898,1.122,0.718,0.77,0.528,0.634,1.16,1.152,1.046,0.936,0.39,0.9,0.81,0.902,0.868,1.016,0.94,0.972,0.92,1.05,NA,1.716,1.442,0.982,0.972,1.022,NA,1.872,1.458,NA,0.396,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1793,0.404,0.406,0.852,0.734,0.902,0.78,NA,1.212,0.95,1.002,1.302,0.91,0.814,0.586,0.756,1.306,1.26,1.12,1.174,0.476,1.414,1.046,0.87,1.052,0.99,1.006,0.92,1.06,0.98,NA,1.85,1.656,0.898,1.266,1.158,NA,1.884,1.726,NA,0.398,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1794,0.352,0.51,0.736,0.714,1.152,0.928,NA,1.264,0.968,0.954,1.256,1.038,0.866,0.554,0.964,1.302,1.394,1.4,1.254,0.608,1.654,1.238,1.072,1.216,1.044,1.146,0.986,1.032,1.116,NA,1.818,1.624,1.044,1.25,1.286,NA,3.432,1.884,NA,0.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1795,0.442,0.508,0.714,0.696,0.832,0.842,NA,1.038,0.812,0.916,1.214,0.798,0.63,0.472,0.812,1.146,1.474,1.516,1.268,0.54,1.4,1.178,0.92,1.192,0.93,1.164,0.974,1.224,1.008,NA,1.658,1.544,0.944,1.024,1.254,NA,2.62,1.938,NA,0.402,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1796,0.454,0.416,0.924,0.702,0.988,0.7,NA,1.07,0.9,0.92,1.242,0.736,0.708,0.56,0.73,0.87,1.182,1.426,1.288,0.638,1.95,1.418,0.79,1.094,0.824,0.996,1.018,1.018,1.01,NA,1.656,1.37,1.08,1.194,1.312,NA,2.608,1.894,NA,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1797,0.288,0.33,0.824,0.59,1.042,0.72,NA,1.168,0.85,0.96,0.994,0.714,0.63,0.238,0.726,1.2,1.116,1.314,1.084,0.71,1.498,1.206,1.062,1.368,1.014,1.356,1.052,1.096,0.786,NA,1.636,0.932,0.828,1.18,1.014,NA,2.412,1.718,NA,0.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1798,0.728,0.588,0.854,0.632,1.248,0.88,NA,1.514,1.168,1.066,1.394,1.106,1.176,0.778,0.924,1.194,1.52,1.624,1.192,0.896,1.914,1.31,1.034,1.242,0.99,1.15,1.222,1.388,1.248,NA,1.808,1.558,1.376,1.57,1.282,NA,2.988,2.18,NA,0.482,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1799,0.7,0.532,0.68,0.72,1.172,0.868,NA,1.146,1.052,1.026,1.264,1.01,0.858,0.73,0.74,1.366,1.282,1.222,1.134,0.684,1.442,1.46,1.298,1.396,0.992,1.272,1.414,1.48,1.19,NA,1.892,1.646,1.236,1.12,0.982,NA,3.15,2.204,NA,0.516,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1800,0.858,0.708,0.892,0.998,1.266,0.876,NA,1.718,1.214,1.35,1.46,1.022,0.866,0.77,0.756,1.526,1.356,1.466,1.16,0.806,1.832,1.618,0.856,1.332,0.92,1.084,1.344,1.176,1.198,1.784,1.51,1.602,1.384,1.302,1.232,NA,1.628,1.084,NA,0.244,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1801,0.148,0.162,0.288,0.424,0.782,0.478,NA,0.568,0.634,0.7,0.89,0.542,0.156,0.1,0.552,1.022,0.742,0.89,0.496,0.31,0.682,0.752,0.446,0.652,0.432,0.536,0.67,0.688,0.51,1.036,0.824,0.526,0.428,0.538,0.738,NA,1.164,0.46,NA,0.102,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1802,0.622,0.438,0.42,0.392,0.672,0.57,NA,0.946,1.004,0.822,0.878,0.4,0.252,0.23,0.772,0.864,0.762,0.644,0.302,0.276,0.354,0.476,0.446,0.606,0.442,0.546,0.748,0.754,0.78,1.228,1.066,0.646,0.706,1.156,1.172,NA,1.618,0.676,NA,0.098,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1803,0.858,0.418,0.686,0.728,0.834,0.744,NA,1.48,1.162,0.966,1.128,0.854,0.74,0.41,0.82,1.24,0.966,1.016,0.658,0.518,0.562,0.848,0.864,0.902,0.558,0.72,0.804,0.598,0.746,1.206,1.192,1.12,1.054,1.27,0.878,NA,1.734,0.61,NA,0.096,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1804,0.778,0.4,0.702,0.706,1.172,0.598,NA,1.422,1.018,0.766,1.252,0.996,0.758,0.296,0.67,1.174,0.998,1.082,0.916,0.722,0.584,1.074,0.908,0.984,0.67,0.924,1.056,0.892,0.894,1.056,1.314,1.288,1.108,1.15,0.944,NA,2.286,0.608,NA,0.168,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1805,0.66,0.34,0.812,0.704,0.99,0.592,NA,1.194,0.802,0.644,1.35,1.126,0.612,0.222,0.796,1.218,1.172,1.286,0.914,0.818,0.858,1.306,1.01,1.264,0.79,0.83,0.994,0.882,0.732,1.158,1.442,0.83,1.06,1.29,0.974,NA,2.132,0.796,NA,0.204,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1806,0.426,0.342,0.47,0.548,0.906,0.734,NA,1.006,0.744,0.53,1.086,0.726,0.458,0.24,0.616,0.906,1.058,1.428,0.846,0.682,0.886,1.208,0.878,1.064,0.866,0.958,0.85,0.808,0.846,1.226,1.288,0.7,0.752,0.9,0.846,NA,1.726,0.84,NA,0.298,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1807,0.494,0.282,0.752,0.536,1.06,0.654,NA,1.074,0.814,0.452,0.922,0.732,0.644,0.282,0.758,1.22,1.472,1.566,0.734,0.654,0.862,1.062,1.072,1.5,0.784,1.012,0.844,0.838,0.772,1.502,1.342,0.986,0.756,1.076,1.096,NA,1.666,1.088,NA,0.406,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1808,0.324,0.246,0.67,0.526,1.014,0.694,NA,0.96,0.694,0.494,0.912,0.55,0.316,0.184,0.588,0.982,1.294,1.364,0.938,0.604,0.722,1.144,1.124,1.56,0.738,1.002,0.726,0.762,0.566,1.444,1.218,1,0.678,1.41,1.02,NA,1.956,1.132,NA,0.312,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1809,0.264,0.25,0.592,0.476,0.638,0.106,NA,1.114,0.946,0.442,0.958,0.616,0.282,0.054,0.378,1.05,1.492,1.606,0.884,0.636,1.072,1.136,0.994,1.198,0.514,0.744,0.702,0.704,0.576,1.272,1.272,1.082,0.77,2.162,1.682,NA,2.554,1.08,NA,0.306,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,NA,FALSE
1810,0,0,0.084,0.156,0.686,0,NA,0.24,0.336,0.182,0.474,0.314,0,0,0.154,0.558,0.502,0.486,0.504,0.302,0,0.332,0.5,0.718,0.238,0.364,0.236,0.47,0,0.81,0.588,0.204,0,0.758,0.508,NA,1.414,0.452,NA,0.086,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1811,0.218,0.256,0.174,0.1,0.716,0.214,NA,0.446,0.846,0.188,0.726,0.49,0,0.064,0.662,0.826,0.778,0.88,0.916,0.622,0.7,0.802,0.67,1.01,0.422,0.676,0.54,0.556,0.314,1.174,0.974,0.648,0.63,1.296,0.936,NA,1.184,0.724,NA,0.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1812,0.246,0.088,0.522,0.362,0.646,0.652,NA,0.828,0.494,0.646,0.974,0.55,1.288,0.438,1.35,1.012,1.476,1.422,0.928,0.692,0.872,0.838,1.11,1.446,0.65,0.818,0.566,0.856,0.762,1.382,1.286,1.318,1.01,2.402,2.086,NA,2.04,1.09,NA,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,NA,FALSE
1813,0.504,0.386,0.432,0.368,0.56,0.692,NA,0.726,0.664,0.588,0.744,0.644,0.928,0.242,1.276,1.208,1.324,1.16,0.62,0.372,0.578,0.728,0.952,1.01,0.602,0.664,0.478,0.696,0.64,1.246,1.004,0.992,0.916,1.604,1.342,NA,2.602,1.09,NA,0.234,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1814,0.504,0.336,0.498,0.378,0.738,0.696,NA,0.812,0.588,0.498,1.082,0.496,0.838,0.242,1.49,1.122,1.33,1.232,0.946,0.644,0.692,0.808,0.764,0.98,0.62,0.758,0.642,0.914,0.706,1.294,1.452,1.262,1.066,2.378,1.246,NA,1.788,1.052,NA,0.352,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,NA,FALSE
1815,0.634,0.422,0.838,0.488,0.532,0.586,NA,0.776,0.666,0.482,0.958,0.556,0.602,0.322,1.26,1.068,1.138,1.434,1.104,0.504,0.682,0.758,0.682,0.788,0.624,0.772,0.448,0.836,0.594,1.124,1.292,0.822,0.588,1.44,1.446,NA,3.088,1.026,NA,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1816,0.602,0.33,0.942,0.63,0.748,0.636,NA,0.742,0.526,0.612,1.09,0.674,0.73,0.552,0.838,0.958,1.066,1.214,1.08,0.646,0.738,0.888,0.65,0.942,0.878,0.982,0.658,1.046,0.612,1.508,1.656,1.198,0.742,2.062,1.506,NA,2.092,0.952,NA,0.372,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,NA,FALSE
1817,0.408,0.262,0.672,0.462,0.686,0.648,NA,0.708,0.518,0.504,1.226,0.566,0.828,0.42,0.662,0.942,0.97,1.302,0.966,0.478,0.726,0.63,0.892,1.012,0.73,0.876,0.512,0.93,0.634,0.936,1.348,1.148,0.706,1.25,1.786,NA,2.926,1.474,NA,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1818,0.39,0.154,0.542,0.464,0.67,0.482,NA,0.806,0.24,0.438,1.008,0.476,0.588,0.382,0.512,0.964,1.068,1.098,0.838,0.322,0.48,0.562,0.706,0.84,0.472,0.576,0.524,1.12,0.266,0.964,0.95,0.984,0.63,1.11,1.484,NA,2.412,1.61,NA,0.298,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1819,0.3,0.15,0.43,0.37,0.552,0.368,NA,0.546,0.328,0.284,0.844,0.424,0.462,0.274,0.564,0.85,1.04,0.874,0.816,0.334,0.51,0.468,0.544,0.952,0.688,0.75,0.444,0.676,0.296,1.168,1.37,0.714,0.304,0.644,1.024,NA,2.418,1.01,NA,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1820,0,0,0.442,0.24,0.464,0.268,NA,0.454,0,0.354,0.826,0,0.122,0,0.48,0.572,1.04,0.852,0.698,0.272,0.48,0.444,0.324,0.758,0.476,0.534,0.46,0.568,0.174,0.876,1.122,0.64,0.33,0.524,1.116,NA,1.818,0.73,NA,0.222,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
