"","lag","propsign","propsign_neg","propsign_pos","SiteID","clim_var","season","spline","nr_evnts","N_series","N_series_analysed","clim_var_long"
"1392",2,0.0833333333333333,0.0416666666666667,0.0416666666666667,"arge064","CWD","Wet season",20,5,25,25,"Climatic Water Deficit"
"1393",0,0,0,0,"arge067","CWD","Wet season",20,5,15,14,"Climatic Water Deficit"
"1394",1,0.307692307692308,0.307692307692308,0,"arge067","CWD","Wet season",20,5,15,14,"Climatic Water Deficit"
"1395",2,0.230769230769231,0,0.230769230769231,"arge067","CWD","Wet season",20,5,15,14,"Climatic Water Deficit"
"1396",0,0,0,0,"ASCAS_BRA_01","CWD","Wet season",20,6,40,3,"Climatic Water Deficit"
"1397",1,0,0,0,"ASCAS_BRA_01","CWD","Wet season",20,6,40,3,"Climatic Water Deficit"
"1398",2,0,0,0,"ASCAS_BRA_01","CWD","Wet season",20,6,40,3,"Climatic Water Deficit"
"1399",0,0.166666666666667,0.166666666666667,0,"ASMUL_BRA_01","CWD","Wet season",20,6,48,31,"Climatic Water Deficit"
"1400",1,0.266666666666667,0,0.266666666666667,"ASMUL_BRA_01","CWD","Wet season",20,6,48,31,"Climatic Water Deficit"
"1401",2,0.1,0.0333333333333333,0.0666666666666667,"ASMUL_BRA_01","CWD","Wet season",20,6,48,31,"Climatic Water Deficit"
"1402",0,0.1875,0.1875,0,"ASPOL_BRA_01","CWD","Wet season",20,8,39,17,"Climatic Water Deficit"
"1403",1,0.125,0.125,0,"ASPOL_BRA_01","CWD","Wet season",20,8,39,17,"Climatic Water Deficit"
"1404",2,0.1875,0.1875,0,"ASPOL_BRA_01","CWD","Wet season",20,8,39,17,"Climatic Water Deficit"
"1405",0,0.25,0.25,0,"ASPOL_BRA_02","CWD","Wet season",20,8,27,17,"Climatic Water Deficit"
"1406",1,0.0625,0.0625,0,"ASPOL_BRA_02","CWD","Wet season",20,8,27,17,"Climatic Water Deficit"
"1407",2,0.1875,0.1875,0,"ASPOL_BRA_02","CWD","Wet season",20,8,27,17,"Climatic Water Deficit"
"1408",0,0,0,0,"ASPYR_BRA_02","CWD","Wet season",20,4,12,7,"Climatic Water Deficit"
"1409",1,0,0,0,"ASPYR_BRA_02","CWD","Wet season",20,4,12,7,"Climatic Water Deficit"
"1410",2,0.333333333333333,0.333333333333333,0,"ASPYR_BRA_02","CWD","Wet season",20,4,12,7,"Climatic Water Deficit"
"1411",0,0.633333333333333,0.633333333333333,0,"ASSUB_BRA_01","CWD","Wet season",20,7,67,31,"Climatic Water Deficit"
"1412",1,0.133333333333333,0,0.133333333333333,"ASSUB_BRA_01","CWD","Wet season",20,7,67,31,"Climatic Water Deficit"
"1413",2,0.2,0,0.2,"ASSUB_BRA_01","CWD","Wet season",20,7,67,31,"Climatic Water Deficit"
"1414",0,0.0952380952380952,0,0.0952380952380952,"ASTOM_BOL_01","CWD","Wet season",20,8,21,22,"Climatic Water Deficit"
"1415",1,0.0952380952380952,0.0952380952380952,0,"ASTOM_BOL_01","CWD","Wet season",20,8,21,22,"Climatic Water Deficit"
"1416",2,0.19047619047619,0.19047619047619,0,"ASTOM_BOL_01","CWD","Wet season",20,8,21,22,"Climatic Water Deficit"
"1417",0,0.176470588235294,0,0.176470588235294,"ausl037","CWD","Wet season",20,8,41,35,"Climatic Water Deficit"
"1418",1,0.0294117647058824,0,0.0294117647058824,"ausl037","CWD","Wet season",20,8,41,35,"Climatic Water Deficit"
"1419",2,0.0588235294117647,0,0.0588235294117647,"ausl037","CWD","Wet season",20,8,41,35,"Climatic Water Deficit"
"1420",0,0,0,0,"BAPLU_ZAM_01","CWD","Wet season",20,4,11,5,"Climatic Water Deficit"
"1421",1,0,0,0,"BAPLU_ZAM_01","CWD","Wet season",20,4,11,5,"Climatic Water Deficit"
"1422",2,0,0,0,"BAPLU_ZAM_01","CWD","Wet season",20,4,11,5,"Climatic Water Deficit"
"1423",0,0.142857142857143,0,0.142857142857143,"BAPLU_ZAM_02","CWD","Wet season",20,5,10,8,"Climatic Water Deficit"
"1424",1,0,0,0,"BAPLU_ZAM_02","CWD","Wet season",20,5,10,8,"Climatic Water Deficit"
"1425",2,0.571428571428571,0.571428571428571,0,"BAPLU_ZAM_02","CWD","Wet season",20,5,10,8,"Climatic Water Deficit"
"1426",0,0,0,0,"BAPLU_ZAM_03","CWD","Wet season",20,5,8,4,"Climatic Water Deficit"
"1427",1,0,0,0,"BAPLU_ZAM_03","CWD","Wet season",20,5,8,4,"Climatic Water Deficit"
"1428",2,0,0,0,"BAPLU_ZAM_03","CWD","Wet season",20,5,8,4,"Climatic Water Deficit"
"1429",0,0.0789473684210526,0.0526315789473684,0.0263157894736842,"bol002","CWD","Wet season",20,7,40,39,"Climatic Water Deficit"
"1430",1,0.0263157894736842,0,0.0263157894736842,"bol002","CWD","Wet season",20,7,40,39,"Climatic Water Deficit"
"1431",2,0.157894736842105,0.157894736842105,0,"bol002","CWD","Wet season",20,7,40,39,"Climatic Water Deficit"
"1432",0,0.0408163265306122,0.0204081632653061,0.0204081632653061,"bol004","CWD","Wet season",20,7,49,50,"Climatic Water Deficit"
"1433",1,0.0408163265306122,0.0204081632653061,0.0204081632653061,"bol004","CWD","Wet season",20,7,49,50,"Climatic Water Deficit"
"1434",2,0.102040816326531,0.0816326530612245,0.0204081632653061,"bol004","CWD","Wet season",20,7,49,50,"Climatic Water Deficit"
"1435",0,0.480519480519481,0.467532467532468,0.012987012987013,"bra002","CWD","Wet season",20,8,91,78,"Climatic Water Deficit"
"1436",1,0.155844155844156,0.0909090909090909,0.0649350649350649,"bra002","CWD","Wet season",20,8,91,78,"Climatic Water Deficit"
"1437",2,0.415584415584416,0,0.415584415584416,"bra002","CWD","Wet season",20,8,91,78,"Climatic Water Deficit"
"1438",0,0.166666666666667,0.166666666666667,0,"BRBOE_ZAM_01","CWD","Wet season",20,7,6,7,"Climatic Water Deficit"
"1439",1,0.333333333333333,0,0.333333333333333,"BRBOE_ZAM_01","CWD","Wet season",20,7,6,7,"Climatic Water Deficit"
"1440",2,0.333333333333333,0.166666666666667,0.166666666666667,"BRBOE_ZAM_01","CWD","Wet season",20,7,6,7,"Climatic Water Deficit"
"1441",0,0.111111111111111,0,0.111111111111111,"BRBOE_ZAM_02","CWD","Wet season",20,7,9,10,"Climatic Water Deficit"
"1442",1,0.111111111111111,0.111111111111111,0,"BRBOE_ZAM_02","CWD","Wet season",20,7,9,10,"Climatic Water Deficit"
"1443",2,0.222222222222222,0.222222222222222,0,"BRBOE_ZAM_02","CWD","Wet season",20,7,9,10,"Climatic Water Deficit"
"1444",0,0.105263157894737,0.0105263157894737,0.0947368421052632,"BRSPI_TAN_01","CWD","Wet season",20,8,95,96,"Climatic Water Deficit"
"1445",1,0.189473684210526,0.189473684210526,0,"BRSPI_TAN_01","CWD","Wet season",20,8,95,96,"Climatic Water Deficit"
"1446",2,0.157894736842105,0.0421052631578947,0.115789473684211,"BRSPI_TAN_01","CWD","Wet season",20,8,95,96,"Climatic Water Deficit"
"1447",0,0.2,0.2,0,"BRSPI_TAN_09","CWD","Wet season",20,5,9,6,"Climatic Water Deficit"
"1448",1,0.2,0.2,0,"BRSPI_TAN_09","CWD","Wet season",20,5,9,6,"Climatic Water Deficit"
"1449",2,0,0,0,"BRSPI_TAN_09","CWD","Wet season",20,5,9,6,"Climatic Water Deficit"
"1450",0,0,0,0,"BRSPI_ZAM_02","CWD","Wet season",20,7,11,12,"Climatic Water Deficit"
"1451",1,0.272727272727273,0.272727272727273,0,"BRSPI_ZAM_02","CWD","Wet season",20,7,11,12,"Climatic Water Deficit"
"1452",2,0.363636363636364,0.363636363636364,0,"BRSPI_ZAM_02","CWD","Wet season",20,7,11,12,"Climatic Water Deficit"
"1453",0,0.125,0.125,0,"BRSPI_ZAM_03","CWD","Wet season",20,7,8,9,"Climatic Water Deficit"
"1454",1,0.125,0,0.125,"BRSPI_ZAM_03","CWD","Wet season",20,7,8,9,"Climatic Water Deficit"
"1455",2,0.25,0.125,0.125,"BRSPI_ZAM_03","CWD","Wet season",20,7,8,9,"Climatic Water Deficit"
"1456",0,0.214285714285714,0.142857142857143,0.0714285714285714,"BRSPI_ZAM_04","CWD","Wet season",20,7,14,15,"Climatic Water Deficit"
"1457",1,0,0,0,"BRSPI_ZAM_04","CWD","Wet season",20,7,14,15,"Climatic Water Deficit"
"1458",2,0.0714285714285714,0.0714285714285714,0,"BRSPI_ZAM_04","CWD","Wet season",20,7,14,15,"Climatic Water Deficit"
"1459",0,0.111111111111111,0,0.111111111111111,"BRSPI_ZAM_05","CWD","Wet season",20,6,18,10,"Climatic Water Deficit"
"1460",1,0.222222222222222,0.222222222222222,0,"BRSPI_ZAM_05","CWD","Wet season",20,6,18,10,"Climatic Water Deficit"
"1461",2,0.111111111111111,0,0.111111111111111,"BRSPI_ZAM_05","CWD","Wet season",20,6,18,10,"Climatic Water Deficit"
"1462",0,0.142857142857143,0.142857142857143,0,"BRSPI_ZAM_06","CWD","Wet season",20,4,16,8,"Climatic Water Deficit"
"1463",1,0.285714285714286,0.142857142857143,0.142857142857143,"BRSPI_ZAM_06","CWD","Wet season",20,4,16,8,"Climatic Water Deficit"
"1464",2,0.428571428571429,0.142857142857143,0.285714285714286,"BRSPI_ZAM_06","CWD","Wet season",20,4,16,8,"Climatic Water Deficit"
"1465",0,0.136363636363636,0.0454545454545455,0.0909090909090909,"BRSPI_ZAM_08","CWD","Wet season",20,7,29,23,"Climatic Water Deficit"
"1466",1,0.0909090909090909,0.0454545454545455,0.0454545454545455,"BRSPI_ZAM_08","CWD","Wet season",20,7,29,23,"Climatic Water Deficit"
"1467",2,0.181818181818182,0.0909090909090909,0.0909090909090909,"BRSPI_ZAM_08","CWD","Wet season",20,7,29,23,"Climatic Water Deficit"
"1468",0,0.04,0,0.04,"bt001","CWD","Wet season",20,7,26,26,"Climatic Water Deficit"
"1469",1,0.12,0.08,0.04,"bt001","CWD","Wet season",20,7,26,26,"Climatic Water Deficit"
"1470",2,0.12,0.12,0,"bt001","CWD","Wet season",20,7,26,26,"Climatic Water Deficit"
"1471",0,0.162790697674419,0.0465116279069767,0.116279069767442,"bt002","CWD","Wet season",20,7,43,44,"Climatic Water Deficit"
"1472",1,0.13953488372093,0.0697674418604651,0.0697674418604651,"bt002","CWD","Wet season",20,7,43,44,"Climatic Water Deficit"
"1473",2,0.325581395348837,0.27906976744186,0.0465116279069767,"bt002","CWD","Wet season",20,7,43,44,"Climatic Water Deficit"
"1474",0,0.2,0.1,0.1,"bt003","CWD","Wet season",20,7,22,21,"Climatic Water Deficit"
"1475",1,0.25,0.2,0.05,"bt003","CWD","Wet season",20,7,22,21,"Climatic Water Deficit"
"1476",2,0.2,0.2,0,"bt003","CWD","Wet season",20,7,22,21,"Climatic Water Deficit"
"1477",0,0.0588235294117647,0,0.0588235294117647,"bt004","CWD","Wet season",20,7,20,18,"Climatic Water Deficit"
"1478",1,0.117647058823529,0,0.117647058823529,"bt004","CWD","Wet season",20,7,20,18,"Climatic Water Deficit"
"1479",2,0.176470588235294,0.0588235294117647,0.117647058823529,"bt004","CWD","Wet season",20,7,20,18,"Climatic Water Deficit"
"1480",0,0.0909090909090909,0.0909090909090909,0,"bt005","CWD","Wet season",20,7,13,12,"Climatic Water Deficit"
"1481",1,0,0,0,"bt005","CWD","Wet season",20,7,13,12,"Climatic Water Deficit"
"1482",2,0,0,0,"bt005","CWD","Wet season",20,7,13,12,"Climatic Water Deficit"
"1483",0,0.571428571428571,0.0714285714285714,0.5,"bt006","CWD","Wet season",20,7,17,15,"Climatic Water Deficit"
"1484",1,0.285714285714286,0.0714285714285714,0.214285714285714,"bt006","CWD","Wet season",20,7,17,15,"Climatic Water Deficit"
"1485",2,0.0714285714285714,0.0714285714285714,0,"bt006","CWD","Wet season",20,7,17,15,"Climatic Water Deficit"
"1486",0,0.8,0,0.8,"bt007","CWD","Wet season",20,7,15,16,"Climatic Water Deficit"
"1487",1,0.6,0,0.6,"bt007","CWD","Wet season",20,7,15,16,"Climatic Water Deficit"
"1488",2,0.466666666666667,0,0.466666666666667,"bt007","CWD","Wet season",20,7,15,16,"Climatic Water Deficit"
"1489",0,0.0277777777777778,0.0277777777777778,0,"bt008","CWD","Wet season",20,7,44,37,"Climatic Water Deficit"
"1490",1,0.0555555555555556,0.0277777777777778,0.0277777777777778,"bt008","CWD","Wet season",20,7,44,37,"Climatic Water Deficit"
"1491",2,0.25,0.25,0,"bt008","CWD","Wet season",20,7,44,37,"Climatic Water Deficit"
"1492",0,0.222222222222222,0.222222222222222,0,"bt009","CWD","Wet season",20,7,19,19,"Climatic Water Deficit"
"1493",1,0.111111111111111,0.111111111111111,0,"bt009","CWD","Wet season",20,7,19,19,"Climatic Water Deficit"
"1494",2,0.111111111111111,0.0555555555555556,0.0555555555555556,"bt009","CWD","Wet season",20,7,19,19,"Climatic Water Deficit"
"1495",0,0.2,0,0.2,"bt010","CWD","Wet season",20,7,17,16,"Climatic Water Deficit"
"1496",1,0.2,0,0.2,"bt010","CWD","Wet season",20,7,17,16,"Climatic Water Deficit"
"1497",2,0.133333333333333,0.0666666666666667,0.0666666666666667,"bt010","CWD","Wet season",20,7,17,16,"Climatic Water Deficit"
"1498",0,0,0,0,"bt011","CWD","Wet season",20,7,13,11,"Climatic Water Deficit"
"1499",1,0,0,0,"bt011","CWD","Wet season",20,7,13,11,"Climatic Water Deficit"
"1500",2,0,0,0,"bt011","CWD","Wet season",20,7,13,11,"Climatic Water Deficit"
"1501",0,0.0571428571428571,0.0571428571428571,0,"bt012","CWD","Wet season",20,7,37,36,"Climatic Water Deficit"
"1502",1,0.0285714285714286,0.0285714285714286,0,"bt012","CWD","Wet season",20,7,37,36,"Climatic Water Deficit"
"1503",2,0.114285714285714,0.114285714285714,0,"bt012","CWD","Wet season",20,7,37,36,"Climatic Water Deficit"
"1504",0,0,0,0,"bt013","CWD","Wet season",20,7,12,13,"Climatic Water Deficit"
"1505",1,0.0833333333333333,0,0.0833333333333333,"bt013","CWD","Wet season",20,7,12,13,"Climatic Water Deficit"
"1506",2,0.0833333333333333,0,0.0833333333333333,"bt013","CWD","Wet season",20,7,12,13,"Climatic Water Deficit"
"1507",0,0.0666666666666667,0.0333333333333333,0.0333333333333333,"bt014","CWD","Wet season",20,7,47,31,"Climatic Water Deficit"
"1508",1,0.366666666666667,0.3,0.0666666666666667,"bt014","CWD","Wet season",20,7,47,31,"Climatic Water Deficit"
"1509",2,0.633333333333333,0.633333333333333,0,"bt014","CWD","Wet season",20,7,47,31,"Climatic Water Deficit"
"1510",0,0.12,0.08,0.04,"bt015","CWD","Wet season",20,7,30,26,"Climatic Water Deficit"
"1511",1,0.56,0.56,0,"bt015","CWD","Wet season",20,7,30,26,"Climatic Water Deficit"
"1512",2,0.52,0.52,0,"bt015","CWD","Wet season",20,7,30,26,"Climatic Water Deficit"
"1513",0,0.333333333333333,0,0.333333333333333,"bt016","CWD","Wet season",20,7,21,22,"Climatic Water Deficit"
"1514",1,0.238095238095238,0.0476190476190476,0.19047619047619,"bt016","CWD","Wet season",20,7,21,22,"Climatic Water Deficit"
"1515",2,0.333333333333333,0.19047619047619,0.142857142857143,"bt016","CWD","Wet season",20,7,21,22,"Climatic Water Deficit"
"1516",0,0.0434782608695652,0,0.0434782608695652,"bt017","CWD","Wet season",20,7,25,24,"Climatic Water Deficit"
"1517",1,0.0434782608695652,0,0.0434782608695652,"bt017","CWD","Wet season",20,7,25,24,"Climatic Water Deficit"
"1518",2,0.0869565217391304,0.0434782608695652,0.0434782608695652,"bt017","CWD","Wet season",20,7,25,24,"Climatic Water Deficit"
"1519",0,0.181818181818182,0.136363636363636,0.0454545454545455,"bt018","CWD","Wet season",20,7,23,23,"Climatic Water Deficit"
"1520",1,0.136363636363636,0.0454545454545455,0.0909090909090909,"bt018","CWD","Wet season",20,7,23,23,"Climatic Water Deficit"
"1521",2,0.272727272727273,0.136363636363636,0.136363636363636,"bt018","CWD","Wet season",20,7,23,23,"Climatic Water Deficit"
"1522",0,0,0,0,"bt019","CWD","Wet season",20,7,15,15,"Climatic Water Deficit"
"1523",1,0,0,0,"bt019","CWD","Wet season",20,7,15,15,"Climatic Water Deficit"
"1524",2,0,0,0,"bt019","CWD","Wet season",20,7,15,15,"Climatic Water Deficit"
"1525",0,0.307692307692308,0.153846153846154,0.153846153846154,"bt020","CWD","Wet season",20,7,16,14,"Climatic Water Deficit"
"1526",1,0.461538461538462,0.384615384615385,0.0769230769230769,"bt020","CWD","Wet season",20,7,16,14,"Climatic Water Deficit"
"1527",2,0.461538461538462,0.461538461538462,0,"bt020","CWD","Wet season",20,7,16,14,"Climatic Water Deficit"
"1528",0,0.261538461538462,0.261538461538462,0,"bt021","CWD","Wet season",20,8,77,66,"Climatic Water Deficit"
"1529",1,0.0307692307692308,0.0307692307692308,0,"bt021","CWD","Wet season",20,8,77,66,"Climatic Water Deficit"
"1530",2,0.184615384615385,0.0615384615384615,0.123076923076923,"bt021","CWD","Wet season",20,8,77,66,"Climatic Water Deficit"
"1531",0,0.2,0.1,0.1,"BUAFR_NAM_01","CWD","Wet season",20,6,15,11,"Climatic Water Deficit"
"1532",1,0.2,0.1,0.1,"BUAFR_NAM_01","CWD","Wet season",20,6,15,11,"Climatic Water Deficit"
"1533",2,0.3,0.2,0.1,"BUAFR_NAM_01","CWD","Wet season",20,6,15,11,"Climatic Water Deficit"
"1534",0,0.163265306122449,0.142857142857143,0.0204081632653061,"BUGRA_ECU_01","CWD","Wet season",20,8,51,50,"Climatic Water Deficit"
"1535",1,0.204081632653061,0.0408163265306122,0.163265306122449,"BUGRA_ECU_01","CWD","Wet season",20,8,51,50,"Climatic Water Deficit"
"1536",2,0.163265306122449,0.163265306122449,0,"BUGRA_ECU_01","CWD","Wet season",20,8,51,50,"Climatic Water Deficit"
"1537",0,0.285714285714286,0.285714285714286,0,"CAODO_COL_01","CWD","Wet season",20,5,45,8,"Climatic Water Deficit"
"1538",1,0,0,0,"CAODO_COL_01","CWD","Wet season",20,5,45,8,"Climatic Water Deficit"
"1539",2,0.428571428571429,0,0.428571428571429,"CAODO_COL_01","CWD","Wet season",20,5,45,8,"Climatic Water Deficit"
"1540",0,0.032258064516129,0,0.032258064516129,"CAPLU_BOL_01","CWD","Wet season",20,8,31,32,"Climatic Water Deficit"
"1541",1,0.0967741935483871,0,0.0967741935483871,"CAPLU_BOL_01","CWD","Wet season",20,8,31,32,"Climatic Water Deficit"
"1542",2,0.258064516129032,0,0.258064516129032,"CAPLU_BOL_01","CWD","Wet season",20,8,31,32,"Climatic Water Deficit"
"1543",0,0.1875,0,0.1875,"CAPYR_COL_01","CWD","Wet season",20,8,32,33,"Climatic Water Deficit"
"1544",1,0.21875,0.1875,0.03125,"CAPYR_COL_01","CWD","Wet season",20,8,32,33,"Climatic Water Deficit"
"1545",2,0.03125,0,0.03125,"CAPYR_COL_01","CWD","Wet season",20,8,32,33,"Climatic Water Deficit"
"1546",0,0.142857142857143,0.0952380952380952,0.0476190476190476,"CEANG_ARG_01","CWD","Wet season",20,7,24,22,"Climatic Water Deficit"
"1547",1,0.142857142857143,0.0952380952380952,0.0476190476190476,"CEANG_ARG_01","CWD","Wet season",20,7,24,22,"Climatic Water Deficit"
"1548",2,0.523809523809524,0.0476190476190476,0.476190476190476,"CEANG_ARG_01","CWD","Wet season",20,7,24,22,"Climatic Water Deficit"
"1549",0,0.217391304347826,0.217391304347826,0,"CEANG_ARG_02","CWD","Wet season",20,7,32,24,"Climatic Water Deficit"
"1550",1,0.0434782608695652,0.0434782608695652,0,"CEANG_ARG_02","CWD","Wet season",20,7,32,24,"Climatic Water Deficit"
"1551",2,0,0,0,"CEANG_ARG_02","CWD","Wet season",20,7,32,24,"Climatic Water Deficit"
"1552",0,0.0952380952380952,0.0952380952380952,0,"CEANG_ARG_03","CWD","Wet season",20,6,24,22,"Climatic Water Deficit"
"1553",1,0.0476190476190476,0.0476190476190476,0,"CEANG_ARG_03","CWD","Wet season",20,6,24,22,"Climatic Water Deficit"
"1554",2,0.0476190476190476,0.0476190476190476,0,"CEANG_ARG_03","CWD","Wet season",20,6,24,22,"Climatic Water Deficit"
"1555",0,0.272727272727273,0.0454545454545455,0.227272727272727,"CEANG_ARG_04","CWD","Wet season",20,5,24,23,"Climatic Water Deficit"
"1556",1,0.227272727272727,0.0909090909090909,0.136363636363636,"CEANG_ARG_04","CWD","Wet season",20,5,24,23,"Climatic Water Deficit"
"1557",2,0.0454545454545455,0,0.0454545454545455,"CEANG_ARG_04","CWD","Wet season",20,5,24,23,"Climatic Water Deficit"
"1558",0,0.136363636363636,0.0454545454545455,0.0909090909090909,"CECAT_BOL_01","CWD","Wet season",20,7,22,23,"Climatic Water Deficit"
"1559",1,0.0909090909090909,0,0.0909090909090909,"CECAT_BOL_01","CWD","Wet season",20,7,22,23,"Climatic Water Deficit"
"1560",2,0.0454545454545455,0,0.0454545454545455,"CECAT_BOL_01","CWD","Wet season",20,7,22,23,"Climatic Water Deficit"
"1561",0,0.153846153846154,0,0.153846153846154,"CEFIS_BRA_01","CWD","Wet season",20,7,16,14,"Climatic Water Deficit"
"1562",1,0,0,0,"CEFIS_BRA_01","CWD","Wet season",20,7,16,14,"Climatic Water Deficit"
"1563",2,0.153846153846154,0.0769230769230769,0.0769230769230769,"CEFIS_BRA_01","CWD","Wet season",20,7,16,14,"Climatic Water Deficit"
"1564",0,0.235294117647059,0.235294117647059,0,"CEFIS_BRA_02","CWD","Wet season",20,7,21,18,"Climatic Water Deficit"
"1565",1,0.235294117647059,0.235294117647059,0,"CEFIS_BRA_02","CWD","Wet season",20,7,21,18,"Climatic Water Deficit"
"1566",2,0.235294117647059,0,0.235294117647059,"CEFIS_BRA_02","CWD","Wet season",20,7,21,18,"Climatic Water Deficit"
"1567",0,0.333333333333333,0.333333333333333,0,"CEFIS_BRA_03","CWD","Wet season",20,7,10,10,"Climatic Water Deficit"
"1568",1,0.111111111111111,0.111111111111111,0,"CEFIS_BRA_03","CWD","Wet season",20,7,10,10,"Climatic Water Deficit"
"1569",2,0.222222222222222,0,0.222222222222222,"CEFIS_BRA_03","CWD","Wet season",20,7,10,10,"Climatic Water Deficit"
"1570",0,0.163636363636364,0.0181818181818182,0.145454545454545,"CEFIS_BRA_05","CWD","Wet season",20,8,62,56,"Climatic Water Deficit"
"1571",1,0.145454545454545,0.0727272727272727,0.0727272727272727,"CEFIS_BRA_05","CWD","Wet season",20,8,62,56,"Climatic Water Deficit"
"1572",2,0.272727272727273,0.0363636363636364,0.236363636363636,"CEFIS_BRA_05","CWD","Wet season",20,8,62,56,"Climatic Water Deficit"
"1573",0,0.1875,0.09375,0.09375,"CEFIS_BRA_06","CWD","Wet season",20,8,35,33,"Climatic Water Deficit"
"1574",1,0.3125,0.1875,0.125,"CEFIS_BRA_06","CWD","Wet season",20,8,35,33,"Climatic Water Deficit"
"1575",2,0.1875,0.15625,0.03125,"CEFIS_BRA_06","CWD","Wet season",20,8,35,33,"Climatic Water Deficit"
