age_CE,DLK02B_raw,DLK05A_raw,DLK05B_raw,DLK05C_raw,DLK06A_raw,DLK06B_raw,DLK06C_raw,DLK07A_raw,DLK07B_raw,DLK07C_raw,DLK08A_raw,DLK08B_raw,DLK09A_raw,DLK09B_raw,DLK10A_raw,DLK10B_raw,DLK11A_raw,DLK11B_raw,DLK12A_raw,DLK12B_raw,DLK02B_raw_outlier_flag,DLK05A_raw_outlier_flag,DLK05B_raw_outlier_flag,DLK05C_raw_outlier_flag,DLK06A_raw_outlier_flag,DLK06B_raw_outlier_flag,DLK06C_raw_outlier_flag,DLK07A_raw_outlier_flag,DLK07B_raw_outlier_flag,DLK07C_raw_outlier_flag,DLK08A_raw_outlier_flag,DLK08B_raw_outlier_flag,DLK09A_raw_outlier_flag,DLK09B_raw_outlier_flag,DLK10A_raw_outlier_flag,DLK10B_raw_outlier_flag,DLK11A_raw_outlier_flag,DLK11B_raw_outlier_flag,DLK12A_raw_outlier_flag,DLK12B_raw_outlier_flag
1980,0.56,0.83,0.34,0.75,0.68,0.65,0.91,0.36,0.61,0.28,0.74,0.76,0.48,0.43,0.54,0.62,0.62,0.42,0.69,0.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1981,0.61,0.74,0.43,0.66,0.54,0.55,0.82,0.54,0.55,0.33,0.72,0.96,0.67,0.3,0.26,0.41,0.55,0.29,0.63,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1982,0.53,0.67,0.52,0.62,0.84,0.76,0.88,0.43,0.66,0.35,0.79,0.83,0.82,0.53,0.54,0.61,0.65,0.46,0.8,0.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1983,0.6,0.78,0.6,0.52,0.91,0.8,0.98,0.57,0.57,0.31,0.77,0.68,0.95,0.52,0.69,0.91,0.62,0.42,0.51,0.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,0.92,0.76,0.61,0.73,0.93,0.74,1.09,0.51,0.57,0.5,0.76,0.84,1.1,0.61,0.65,0.85,0.75,0.52,0.94,0.89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,0.78,0.58,0.6,0.56,0.81,0.77,0.87,0.56,0.61,0.52,0.73,0.99,0.99,0.59,0.51,0.8,0.56,0.44,0.74,0.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1986,0.54,0.55,0.62,0.46,0.65,0.55,1.07,0.44,0.79,0.28,0.77,0.64,1.03,0.85,0.36,0.64,0.58,0.43,0.83,0.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1987,0.67,0.47,0.63,0.46,0.65,0.57,0.71,0.49,0.55,0.37,0.45,0.65,0.85,0.72,0.48,0.67,0.58,0.31,0.77,0.89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1988,0.81,0.64,0.84,0.63,0.85,0.56,0.9,0.58,0.56,0.47,0.83,0.67,0.85,0.82,0.58,0.74,0.5,0.4,0.78,0.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1989,0.63,0.54,0.51,0.47,0.43,0.34,0.55,0.46,0.49,0.41,0.72,0.47,0.71,0.44,0.33,0.46,0.47,0.32,0.71,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1990,0.94,0.57,0.95,0.53,0.44,0.46,0.93,0.62,0.58,0.37,0.42,0.7,1.09,0.77,0.43,0.78,0.62,0.47,0.77,0.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1991,NA,0.56,0.65,0.55,0.63,0.5,0.91,0.57,0.62,0.42,0.32,0.67,0.7,0.68,0.41,0.59,0.4,0.27,0.86,0.58,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1992,NA,0.57,0.75,0.56,0.97,0.62,0.94,0.61,0.63,0.46,0.63,0.66,1,0.9,0.36,0.46,0.61,0.45,0.84,0.66,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1993,NA,0.47,0.51,0.55,0.61,0.56,0.83,0.45,0.48,0.33,0.43,0.49,0.92,0.82,0.36,0.66,0.51,0.31,0.77,0.7,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1994,NA,0.5,0.65,0.46,0.83,0.87,1.09,0.56,0.6,0.35,0.39,0.62,1.16,0.83,0.49,0.48,0.63,0.47,0.85,0.72,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1995,NA,0.22,0.53,0.5,0.81,0.79,1.1,0.56,0.72,0.4,0.45,0.51,1.31,1.1,0.32,0.66,0.42,0.36,0.62,0.52,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
