age_CE,B604E1_raw,B613NW_raw,B618N2_raw,B619NE_raw,B8207_raw,B8216E_raw,B8218N_raw,B8219N_raw,B8225N_raw,B8225S_raw,B8250B_raw,B8250C_raw,B8250M_raw,B8250_raw,B8601N_raw,B8608_raw,B8609E_raw,B8609N_raw,B8610E_raw,B8610N_raw,B8611E_raw,B8612F_raw,B8613_raw,B8614_raw,B8616_raw,B8618N_raw,B8618W_raw,B8619_raw,B8621N_raw,B8622N_raw,B8622W_raw,B8623W_raw,B8626S_raw,B8630W_raw,B8637N_raw,B8637S_raw,B8638N_raw,B8639W_raw,B8640W_raw,B8644A_raw,B8644E_raw,B8644M_raw,B8644N_raw,B8648N_raw,B8648S_raw,B8649A_raw,B8649B_raw,B8649K_raw,B8649M_raw,B8649Z_raw,B8649_raw,B864E2_raw,B8661N_raw,B8663E_raw,B8663N_raw,B8664V_raw,B8666W_raw,B8667E_raw,B8669N_raw,B869EF_raw,B869N2_raw,B9022S_raw,B9026N_raw,B9026S_raw,B9063N_raw,B9069E_raw,B9702S_raw,B9702N_raw,B9706W_raw,B9709W_raw,B9711N_raw,B9712N_raw,B9717N_raw,B9717S_raw,B9718E_raw,B9719N_raw,B9719S_raw,B9722N_raw,B9722S_raw,B9723E_raw,B9723W_raw,B9731S_raw,B9731N_raw,...85,B604E1_raw_outlier_flag,B613NW_raw_outlier_flag,B618N2_raw_outlier_flag,B619NE_raw_outlier_flag,B8207_raw_outlier_flag,B8216E_raw_outlier_flag,B8218N_raw_outlier_flag,B8219N_raw_outlier_flag,B8225N_raw_outlier_flag,B8225S_raw_outlier_flag,B8250B_raw_outlier_flag,B8250C_raw_outlier_flag,B8250M_raw_outlier_flag,B8250_raw_outlier_flag,B8601N_raw_outlier_flag,B8608_raw_outlier_flag,B8609E_raw_outlier_flag,B8609N_raw_outlier_flag,B8610E_raw_outlier_flag,B8610N_raw_outlier_flag,B8611E_raw_outlier_flag,B8612F_raw_outlier_flag,B8613_raw_outlier_flag,B8614_raw_outlier_flag,B8616_raw_outlier_flag,B8618N_raw_outlier_flag,B8618W_raw_outlier_flag,B8619_raw_outlier_flag,B8621N_raw_outlier_flag,B8622N_raw_outlier_flag,B8622W_raw_outlier_flag,B8623W_raw_outlier_flag,B8626S_raw_outlier_flag,B8630W_raw_outlier_flag,B8637N_raw_outlier_flag,B8637S_raw_outlier_flag,B8638N_raw_outlier_flag,B8639W_raw_outlier_flag,B8640W_raw_outlier_flag,B8644A_raw_outlier_flag,B8644E_raw_outlier_flag,B8644M_raw_outlier_flag,B8644N_raw_outlier_flag,B8648N_raw_outlier_flag,B8648S_raw_outlier_flag,B8649A_raw_outlier_flag,B8649B_raw_outlier_flag,B8649K_raw_outlier_flag,B8649M_raw_outlier_flag,B8649Z_raw_outlier_flag,B8649_raw_outlier_flag,B864E2_raw_outlier_flag,B8661N_raw_outlier_flag,B8663E_raw_outlier_flag,B8663N_raw_outlier_flag,B8664V_raw_outlier_flag,B8666W_raw_outlier_flag,B8667E_raw_outlier_flag,B8669N_raw_outlier_flag,B869EF_raw_outlier_flag,B869N2_raw_outlier_flag,B9022S_raw_outlier_flag,B9026N_raw_outlier_flag,B9026S_raw_outlier_flag,B9063N_raw_outlier_flag,B9069E_raw_outlier_flag,B9702S_raw_outlier_flag,B9702N_raw_outlier_flag,B9706W_raw_outlier_flag,B9709W_raw_outlier_flag,B9711N_raw_outlier_flag,B9712N_raw_outlier_flag,B9717N_raw_outlier_flag,B9717S_raw_outlier_flag,B9718E_raw_outlier_flag,B9719N_raw_outlier_flag,B9719S_raw_outlier_flag,B9722N_raw_outlier_flag,B9722S_raw_outlier_flag,B9723E_raw_outlier_flag,B9723W_raw_outlier_flag,B9731S_raw_outlier_flag,B9731N_raw_outlier_flag,...85_outlier_flag
1772,29,NA,NA,52,29,98,25,41,42,48,NA,NA,NA,NA,26,31,30,NA,26,782,62,23,NA,123,683,NA,15,49,52,NA,28,27,25,NA,15,17,21,31,24,NA,37,NA,20,34,27,8,NA,23,NA,NA,NA,32,17,38,26,32,27,35,37,13,NA,15,21,42,30,24,756,446,238,685,113,NA,459,284,NA,334,140,342,253,NA,NA,373,318,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
1773,42,NA,NA,65,29,136,31,62,38,53,NA,NA,NA,NA,28,41,26,NA,26,751,64,29,NA,104,744,NA,14,58,59,NA,29,35,25,NA,24,24,24,34,22,NA,47,NA,22,51,48,12,NA,29,NA,NA,NA,29,22,43,29,43,30,57,33,15,NA,20,29,56,31,25,851,563,265,657,123,NA,472,395,NA,455,140,447,496,NA,NA,541,384,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
1774,36,NA,NA,65,32,108,35,40,30,33,NA,NA,NA,NA,30,39,39,NA,34,810,61,30,NA,102,767,NA,12,45,49,NA,28,28,24,NA,18,22,22,24,23,NA,45,NA,29,40,25,11,NA,22,NA,NA,NA,30,23,47,29,32,26,34,33,12,NA,18,24,43,27,27,895,550,217,626,117,NA,387,277,NA,448,153,249,243,NA,NA,405,297,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
1775,26,NA,NA,62,29,128,34,45,33,31,NA,NA,NA,NA,30,30,38,NA,32,813,64,23,NA,130,678,NA,9,38,43,NA,29,32,23,NA,17,24,18,28,20,NA,37,NA,20,41,34,11,NA,20,NA,NA,NA,27,12,41,33,27,25,40,34,9,NA,15,24,46,33,25,930,696,287,788,99,NA,395,375,NA,510,169,378,413,NA,NA,346,251,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
1776,27,NA,NA,78,31,116,33,42,29,30,NA,NA,NA,NA,30,34,34,NA,30,647,58,24,NA,107,802,NA,10,54,45,NA,24,39,23,NA,18,20,21,31,22,NA,45,NA,21,43,37,12,NA,24,NA,NA,NA,24,13,36,40,37,24,23,26,14,NA,19,32,37,31,23,1031,845,390,850,149,NA,376,437,NA,602,177,489,421,NA,NA,358,240,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
1777,30,NA,NA,57,32,115,35,44,24,34,NA,NA,NA,NA,30,42,39,NA,40,591,68,27,NA,94,1041,NA,9,44,44,NA,26,39,29,NA,20,17,22,33,28,NA,49,NA,23,47,39,13,NA,20,NA,NA,NA,28,14,38,34,33,30,41,45,10,NA,18,36,51,33,36,994,625,326,850,149,NA,358,340,NA,729,183,408,323,NA,NA,323,297,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
1778,25,NA,NA,37,34,126,22,31,34,27,NA,NA,NA,NA,20,21,27,NA,23,636,56,22,NA,67,681,NA,7,27,27,NA,18,20,20,277,10,13,16,21,19,NA,25,NA,16,37,33,6,NA,14,NA,NA,NA,23,10,24,24,28,30,19,32,9,NA,13,24,37,23,24,877,555,251,758,115,NA,420,201,NA,527,180,235,270,NA,NA,208,214,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
1779,34,NA,NA,39,21,66,15,34,26,26,NA,NA,NA,NA,24,25,27,NA,30,554,50,25,NA,92,608,NA,7,24,43,NA,18,21,16,270,8,10,14,23,16,NA,36,NA,16,25,29,11,NA,14,NA,NA,NA,32,10,27,21,25,23,32,29,11,NA,9,22,22,19,12,649,447,210,652,135,NA,411,145,NA,585,174,126,216,NA,NA,262,159,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
1780,30,NA,NA,36,27,79,17,34,35,32,NA,NA,NA,NA,30,36,30,NA,29,565,62,21,NA,99,601,NA,10,31,42,NA,19,21,21,251,14,19,15,20,22,NA,38,NA,21,36,32,13,NA,19,NA,NA,NA,31,19,24,27,27,26,26,NA,12,NA,17,22,23,28,24,773,443,193,627,168,NA,358,170,NA,458,129,135,212,NA,NA,254,266,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
1781,33,NA,NA,68,35,99,28,56,44,44,NA,NA,NA,NA,36,57,31,NA,38,672,70,36,NA,130,863,NA,12,54,61,NA,23,30,33,308,23,24,24,24,22,NA,56,NA,27,40,35,18,NA,23,NA,NA,NA,26,24,37,33,42,31,46,NA,18,NA,23,35,30,28,37,762,550,238,674,217,NA,502,223,NA,607,175,255,236,NA,NA,394,305,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
1782,19,NA,NA,36,24,84,21,38,37,38,NA,NA,NA,NA,26,28,38,NA,19,801,48,22,NA,87,482,NA,7,31,37,NA,18,26,21,248,12,14,13,18,20,NA,34,NA,19,32,32,12,NA,21,NA,NA,NA,19,20,28,25,28,27,21,NA,13,NA,14,22,26,29,24,587,435,215,428,159,NA,365,197,NA,440,121,171,244,NA,NA,349,236,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
1783,32,NA,NA,56,26,148,24,46,35,45,NA,NA,NA,NA,34,49,49,NA,55,598,58,28,NA,93,620,NA,14,48,59,NA,20,32,22,288,12,20,20,25,27,NA,53,NA,24,38,39,9,NA,23,NA,NA,NA,57,25,37,34,40,28,32,NA,13,NA,23,42,37,32,28,713,555,225,468,221,NA,511,170,NA,437,201,274,350,NA,NA,452,354,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
1784,31,NA,NA,39,23,146,25,29,34,42,NA,NA,NA,NA,22,40,46,NA,19,673,57,14,NA,62,565,NA,5,36,55,NA,17,25,22,240,8,9,11,27,20,NA,45,NA,19,32,25,4,NA,18,NA,NA,NA,36,17,46,21,34,20,25,NA,9,NA,20,47,49,26,22,724,499,152,501,180,NA,487,127,NA,396,191,213,366,NA,NA,435,317,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
1785,19,NA,NA,32,23,94,23,28,33,41,NA,NA,NA,NA,18,24,44,NA,18,739,47,17,NA,85,424,NA,6,27,27,NA,11,19,19,226,10,13,11,24,21,NA,45,NA,13,28,25,9,NA,13,NA,NA,NA,20,12,34,21,25,19,20,NA,9,NA,14,27,24,21,10,604,456,180,562,201,NA,481,168,NA,395,233,263,307,NA,NA,371,298,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
1786,35,NA,NA,44,34,118,22,56,47,50,NA,NA,NA,NA,34,37,45,NA,31,712,61,22,NA,80,736,NA,10,31,48,NA,17,37,25,244,14,17,22,24,28,NA,56,NA,23,33,33,12,NA,21,NA,NA,NA,29,19,43,22,34,29,36,NA,11,NA,18,41,36,39,18,590,443,180,684,243,NA,617,241,NA,527,244,312,279,NA,NA,432,388,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
1787,28,NA,NA,50,28,107,19,33,61,59,NA,NA,NA,NA,36,34,29,NA,34,911,71,24,NA,101,582,NA,9,40,43,NA,18,36,26,192,15,19,18,27,30,NA,47,NA,20,33,32,9,NA,27,NA,NA,NA,24,19,45,19,32,30,30,NA,11,NA,21,29,33,30,16,524,532,219,540,210,NA,569,222,NA,436,217,380,330,NA,NA,374,336,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
1788,27,NA,NA,52,34,84,18,51,38,56,NA,NA,NA,NA,40,39,31,NA,39,729,59,27,NA,66,666,NA,11,37,47,NA,20,31,24,206,12,16,25,25,23,NA,48,NA,23,51,39,9,NA,19,NA,NA,NA,25,21,51,18,36,24,31,NA,11,NA,15,30,26,34,22,561,520,188,461,210,NA,402,217,NA,429,178,239,263,NA,NA,344,314,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
1789,36,NA,NA,53,42,71,17,47,40,50,NA,NA,NA,NA,40,40,35,NA,38,763,63,23,NA,63,601,NA,8,39,48,NA,23,31,32,186,11,11,21,27,22,NA,52,NA,24,53,37,9,NA,19,NA,NA,NA,35,19,47,18,35,25,29,NA,10,NA,21,36,26,31,16,510,486,165,503,186,NA,472,215,NA,381,225,225,222,NA,NA,363,354,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
1790,23,NA,NA,50,28,82,35,48,36,60,NA,NA,NA,NA,38,39,28,NA,39,652,58,28,NA,93,540,NA,7,41,41,NA,17,31,27,188,11,14,20,21,27,NA,53,NA,27,49,31,10,NA,22,NA,NA,NA,22,26,46,21,29,28,24,NA,13,NA,20,37,43,35,16,460,456,204,409,208,NA,469,233,NA,376,240,215,296,NA,NA,352,440,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
1791,22,NA,NA,40,29,77,38,32,40,56,NA,NA,NA,NA,40,28,30,NA,34,653,66,19,NA,122,513,NA,10,34,37,NA,16,27,21,220,11,13,11,31,34,NA,68,NA,18,51,32,12,NA,28,NA,NA,NA,19,18,47,18,32,32,21,NA,11,NA,15,33,41,30,21,518,631,203,520,183,NA,512,352,NA,534,159,250,392,NA,NA,359,490,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
1792,37,NA,NA,56,34,121,50,50,44,55,NA,NA,NA,NA,42,30,33,NA,40,658,89,27,NA,136,559,NA,11,43,40,NA,17,49,25,244,18,19,15,40,47,NA,68,NA,26,48,25,14,NA,28,NA,NA,NA,38,23,51,23,36,44,42,NA,9,NA,16,35,69,33,19,587,591,223,543,154,NA,404,216,NA,627,218,280,478,NA,NA,317,513,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
