age_CE,HL14a_raw,HL20b_raw,HL21a_raw,HL10a_raw,HL11b_raw,HL12b_raw,HL04b_raw,HL01a_raw,HL07b_raw,HL18b_raw,HL13a_raw,HL16b_raw,HL02b_raw,HL09b_raw,HL08b_raw,HL17b_raw,HL06_raw,HL14a_raw_outlier_flag,HL20b_raw_outlier_flag,HL21a_raw_outlier_flag,HL10a_raw_outlier_flag,HL11b_raw_outlier_flag,HL12b_raw_outlier_flag,HL04b_raw_outlier_flag,HL01a_raw_outlier_flag,HL07b_raw_outlier_flag,HL18b_raw_outlier_flag,HL13a_raw_outlier_flag,HL16b_raw_outlier_flag,HL02b_raw_outlier_flag,HL09b_raw_outlier_flag,HL08b_raw_outlier_flag,HL17b_raw_outlier_flag,HL06_raw_outlier_flag
1585,NA,NA,NA,NA,NA,NA,NA,0.161,NA,0.312,NA,NA,NA,NA,NA,0.214,0.167,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1586,NA,NA,NA,NA,NA,NA,NA,0.236,NA,0.302,NA,NA,NA,NA,NA,0.264,0.386,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1587,NA,NA,NA,NA,NA,NA,NA,0.187,NA,0.296,NA,NA,NA,NA,NA,0.209,0.416,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1588,NA,NA,NA,NA,NA,NA,NA,0.143,NA,0.399,NA,NA,NA,NA,NA,0.274,0.237,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1589,NA,NA,NA,NA,NA,NA,NA,0.258,NA,0.343,NA,NA,NA,NA,NA,0.346,0.206,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1590,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0.232,NA,NA,NA,NA,NA,0.298,0.314,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1591,NA,NA,NA,NA,NA,NA,NA,0.122,NA,0.208,NA,NA,NA,NA,NA,0.413,0.279,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1592,NA,NA,NA,NA,NA,NA,NA,0.171,NA,0.393,NA,NA,NA,NA,NA,0.307,0.37,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1593,NA,NA,NA,NA,NA,NA,NA,0.259,NA,0.398,NA,NA,NA,NA,NA,0.442,0.386,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1594,NA,NA,NA,NA,NA,NA,NA,0.158,NA,0.304,NA,NA,NA,NA,NA,0.329,0.327,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1595,NA,NA,NA,NA,NA,NA,NA,0.082,NA,0.414,NA,NA,NA,NA,NA,0.382,0.204,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1596,NA,NA,NA,NA,NA,NA,NA,0.081,NA,0.218,NA,NA,NA,NA,NA,0.433,0.287,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1597,NA,NA,NA,NA,NA,NA,NA,0.186,NA,0.258,NA,NA,NA,NA,NA,0.527,0.245,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1598,NA,NA,NA,NA,NA,NA,NA,0.193,NA,0.357,NA,NA,NA,NA,NA,0.445,0.336,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1599,NA,NA,NA,NA,NA,NA,NA,0.166,NA,0.401,NA,NA,NA,NA,NA,0.451,0.282,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1600,NA,NA,NA,NA,NA,NA,NA,0.18,NA,0.324,NA,NA,NA,NA,NA,0.431,0.295,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1601,NA,NA,NA,NA,NA,NA,NA,0.085,NA,0.437,NA,NA,NA,NA,NA,0.246,0.374,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1602,NA,NA,NA,NA,NA,NA,NA,0.139,NA,0.219,NA,NA,NA,NA,NA,0.554,0.443,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1603,NA,NA,NA,NA,NA,NA,NA,0.145,NA,0.281,NA,NA,NA,NA,0.176,0.001,0.279,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE
1604,NA,NA,NA,NA,NA,NA,NA,0.065,NA,0.252,NA,NA,NA,NA,0.215,0.468,0.352,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE
1605,NA,NA,NA,NA,NA,NA,NA,0.158,NA,0.288,NA,NA,NA,NA,0.251,0.508,0.382,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE
1606,NA,NA,NA,NA,NA,NA,NA,0.096,NA,0.31,NA,NA,NA,NA,0.282,0.414,0.49,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE
1607,NA,NA,NA,NA,NA,NA,NA,0.104,NA,0.555,NA,NA,NA,NA,0.269,0.331,0.388,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE
1608,NA,NA,NA,NA,NA,NA,NA,0.001,NA,0.001,NA,NA,NA,NA,0.156,0.001,0.227,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE
1609,NA,NA,NA,NA,NA,NA,NA,0.068,NA,0.447,NA,NA,NA,NA,0.132,0.418,0.458,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE
1610,NA,NA,NA,NA,NA,NA,NA,0.069,NA,0.426,NA,NA,NA,NA,0.199,0.368,0.234,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE
1611,NA,NA,NA,NA,NA,NA,NA,0.044,NA,0.252,NA,NA,NA,NA,0.313,0.367,0.392,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE
1612,NA,NA,NA,NA,NA,NA,NA,0.042,NA,0.297,NA,NA,NA,NA,0.28,0.332,0.422,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE
1613,NA,NA,NA,NA,NA,NA,NA,0.071,NA,0.437,NA,NA,NA,NA,0.253,0.39,0.389,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE
1614,NA,NA,NA,NA,NA,NA,NA,0.129,NA,0.355,NA,NA,NA,NA,0.241,0.363,0.421,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE
1615,NA,NA,NA,NA,NA,NA,NA,0.085,NA,0.335,NA,NA,NA,NA,0.161,0.482,0.355,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE
1616,NA,NA,NA,NA,NA,NA,NA,0.13,NA,0.391,NA,NA,NA,NA,0.18,0.424,0.419,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE
1617,NA,NA,NA,NA,NA,NA,NA,0.158,NA,0.371,NA,NA,NA,NA,0.241,0.426,0.328,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE
1618,NA,NA,NA,NA,NA,NA,NA,0.106,NA,0.222,NA,NA,NA,NA,0.161,0.309,0.182,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE
1619,NA,NA,NA,NA,NA,NA,NA,0.001,NA,0.001,NA,NA,NA,NA,0.001,0.395,0.229,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE
1620,NA,NA,NA,NA,NA,NA,NA,0.122,NA,0.225,NA,NA,NA,NA,0.244,0.365,0.313,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE
1621,NA,NA,NA,NA,NA,NA,NA,0.101,NA,0.318,NA,NA,NA,NA,0.368,0.296,0.467,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE
1622,NA,NA,NA,NA,NA,NA,NA,0.123,NA,0.433,NA,NA,NA,NA,0.257,0.294,0.524,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE
1623,NA,NA,NA,NA,NA,NA,NA,0.176,NA,0.349,NA,NA,NA,NA,0.292,0.408,0.586,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE
1624,NA,NA,NA,NA,NA,NA,NA,0.22,NA,0.366,NA,NA,NA,NA,0.282,0.474,0.571,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE
1625,NA,NA,NA,NA,NA,NA,NA,0.126,NA,0.219,NA,NA,NA,NA,0.112,0.299,0.464,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE
1626,NA,NA,NA,NA,NA,NA,NA,0.096,NA,0.295,NA,NA,NA,NA,0.076,0.281,0.442,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE
1627,NA,NA,NA,NA,NA,NA,NA,0.106,NA,0.284,NA,NA,NA,NA,0.236,0.219,0.799,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE
1628,NA,0.349,NA,NA,NA,NA,NA,0.076,NA,0.317,NA,NA,NA,NA,0.067,0.259,0.715,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE
1629,NA,0.309,NA,NA,NA,NA,NA,0.205,NA,0.359,NA,NA,NA,NA,0.084,0.168,0.236,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE
1630,NA,0.678,NA,NA,NA,NA,NA,0.06,NA,0.389,NA,0.142,NA,NA,0.169,0.261,0.87,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,TRUE
1631,NA,0.318,NA,NA,NA,NA,NA,0.097,NA,0.2,NA,0.205,NA,NA,0.427,0.351,0.527,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
1632,NA,0.366,NA,NA,NA,NA,NA,0.102,NA,0.288,NA,0.277,NA,NA,0.432,0.25,0.698,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
1633,NA,0.268,NA,NA,NA,NA,NA,0.131,NA,0.186,NA,0.14,NA,NA,0.179,0.174,0.353,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
1634,NA,0.399,NA,NA,NA,NA,NA,0.161,NA,0.206,NA,0.083,NA,NA,0.342,0.136,0.363,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
1635,NA,0.816,NA,NA,NA,NA,NA,0.108,NA,0.23,NA,0.128,NA,NA,0.375,0.248,0.563,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
1636,NA,0.253,NA,NA,NA,NA,NA,0.282,NA,0.237,NA,0.35,NA,NA,0.64,0.258,0.615,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
1637,NA,0.383,NA,NA,NA,NA,NA,0.247,NA,0.393,NA,0.313,NA,NA,0.528,0.223,0.647,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
1638,NA,0.587,NA,NA,NA,NA,NA,0.202,NA,0.377,NA,0.123,NA,0.874,0.396,0.209,0.29,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1639,NA,0.739,NA,NA,NA,NA,NA,0.337,NA,0.242,NA,0.149,NA,1.229,0.5,0.344,0.78,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,FALSE,FALSE,FALSE
1640,NA,0.479,NA,NA,NA,NA,NA,0.209,NA,0.219,NA,0.159,NA,0.911,0.561,0.367,1.188,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,TRUE
1641,NA,0.228,NA,0.293,NA,NA,NA,0.165,NA,0.3,NA,0.269,NA,0.809,0.444,0.244,0.724,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1642,NA,0.31,NA,0.262,NA,NA,NA,0.132,NA,0.255,NA,0.22,NA,0.82,0.354,0.211,0.635,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1643,NA,0.248,NA,0.161,NA,NA,NA,0.102,NA,0.25,NA,0.001,NA,0.353,0.31,0.213,0.539,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1644,NA,0.308,NA,0.118,NA,NA,NA,0.188,NA,0.322,NA,0.134,NA,0.456,0.428,0.275,0.427,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1645,NA,0.348,NA,0.09,NA,NA,NA,0.001,NA,0.225,NA,0.001,NA,0.277,0.267,0.21,0.334,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1646,NA,0.417,NA,0.081,NA,NA,NA,0.233,NA,0.193,NA,0.221,NA,0.979,0.204,0.257,0.229,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1647,NA,0.526,NA,0.135,NA,NA,NA,0.219,NA,0.287,NA,0.136,NA,0.806,0.299,0.226,0.297,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1648,NA,0.412,NA,0.202,NA,NA,NA,0.223,NA,0.285,NA,0.068,NA,0.688,0.518,0.231,0.18,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1649,NA,0.68,NA,0.3,NA,NA,NA,0.287,NA,0.314,NA,0.057,NA,0.562,0.602,0.181,0.336,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1650,NA,0.302,NA,0.206,NA,NA,NA,0.39,NA,0.212,NA,0.131,NA,1.088,0.331,0.29,0.249,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1651,NA,0.74,NA,0.201,NA,NA,NA,0.336,NA,0.29,NA,0.309,NA,0.706,0.527,0.397,0.434,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1652,NA,0.561,NA,0.174,NA,NA,NA,0.484,NA,0.234,NA,0.249,NA,0.794,0.44,0.174,0.376,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1653,NA,0.377,NA,0.415,NA,NA,NA,0.295,NA,0.199,NA,0.24,NA,0.572,0.565,0.18,0.36,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1654,NA,0.538,NA,0.416,NA,NA,NA,0.256,NA,0.123,NA,0.102,NA,0.261,0.507,0.251,0.589,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1655,NA,0.001,NA,0.132,NA,NA,NA,0.001,NA,0.001,NA,0.001,NA,0.252,0.132,0.188,0.227,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1656,NA,0.495,NA,0.2,NA,NA,NA,0.338,NA,0.187,NA,0.001,NA,0.908,0.156,0.164,0.385,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1657,NA,0.677,NA,0.397,NA,NA,NA,0.238,NA,0.269,NA,0.247,NA,1.156,0.588,0.22,0.364,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1658,NA,0.404,NA,0.435,NA,NA,NA,0.253,NA,0.223,NA,0.187,NA,1.384,0.653,0.216,0.396,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,FALSE,FALSE,FALSE
1659,NA,0.457,NA,0.627,NA,NA,NA,0.322,NA,0.281,NA,0.122,NA,0.794,0.72,0.206,0.33,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1660,NA,0.43,NA,0.253,NA,NA,NA,0.269,NA,0.184,0.415,0.081,NA,0.755,0.521,0.242,0.315,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1661,NA,0.773,NA,0.267,NA,NA,NA,0.366,NA,0.276,0.161,0.229,NA,1.023,0.43,0.247,0.377,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1662,NA,0.608,NA,0.462,NA,NA,NA,0.264,NA,0.176,0.313,0.283,NA,1.01,0.709,0.236,0.413,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1663,NA,0.822,NA,0.789,NA,NA,NA,0.426,NA,0.222,0.329,0.261,NA,1.252,0.617,0.461,0.395,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE
1664,NA,0.718,NA,0.421,NA,NA,NA,0.495,NA,0.259,0.173,0.188,NA,0.76,0.463,0.23,0.414,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1665,NA,0.643,NA,0.424,NA,NA,NA,0.388,NA,0.305,0.149,0.15,NA,0.569,0.403,0.37,0.537,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1666,NA,0.465,NA,0.377,NA,NA,NA,0.34,NA,0.384,0.191,0.255,NA,0.478,0.642,0.389,0.581,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1667,NA,1.148,NA,0.527,NA,NA,NA,0.17,NA,0.279,0.294,0.635,NA,0.693,0.629,0.362,0.522,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1668,NA,0.438,NA,0.256,NA,NA,NA,0.24,NA,0.256,0.121,0.2,NA,0.677,0.558,0.23,0.325,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1669,NA,1.255,NA,0.418,NA,NA,NA,0.201,NA,0.229,0.427,0.229,NA,0.45,0.665,0.252,0.254,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1670,NA,0.692,NA,0.319,NA,NA,NA,0.24,NA,0.262,0.439,0.108,NA,0.447,0.361,0.3,0.278,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1671,NA,0.502,NA,0.394,NA,NA,NA,0.001,NA,0.198,0.197,0.001,NA,0.397,0.44,0.18,0.348,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1672,NA,0.716,NA,0.34,NA,NA,NA,0.206,NA,0.195,0.171,0.372,NA,0.871,0.385,0.23,0.432,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1673,NA,0.781,NA,0.59,NA,NA,NA,0.23,NA,0.168,0.269,0.121,NA,0.952,0.5,0.243,0.19,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1674,NA,0.507,NA,0.564,NA,NA,NA,0.415,NA,0.247,0.251,0.299,NA,1.094,0.438,0.384,0.364,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1675,NA,0.353,NA,0.465,NA,NA,NA,0.243,NA,0.136,0.135,0.001,NA,0.571,0.695,0.269,0.247,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1676,NA,0.812,NA,0.361,NA,NA,NA,0.259,NA,0.131,0.338,0.097,NA,0.862,0.775,0.255,0.297,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1677,NA,0.708,NA,0.366,NA,NA,NA,0.445,NA,0.113,0.3,0.117,NA,0.978,0.81,0.233,0.205,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1678,NA,0.652,NA,0.536,NA,NA,NA,0.351,NA,0.271,0.133,0.094,NA,1.067,0.531,0.351,0.438,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1679,NA,1.114,NA,0.401,NA,NA,NA,0.289,NA,0.152,0.325,0.193,NA,0.805,0.654,0.38,0.401,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1680,NA,1.138,NA,0.404,NA,NA,NA,0.413,NA,0.174,0.789,0.102,NA,1.022,1,0.306,0.457,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE
1681,NA,1.338,NA,0.38,NA,NA,NA,0.403,NA,0.199,0.785,0.2,NA,0.889,0.905,0.322,0.569,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE
1682,NA,1.363,NA,0.725,NA,NA,NA,0.285,NA,0.249,1.033,0.093,NA,0.763,0.593,0.319,0.657,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1683,NA,0.988,NA,0.922,NA,NA,NA,0.294,NA,0.229,0.916,0.233,NA,0.796,0.816,0.414,0.328,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1684,NA,0.716,NA,0.433,NA,NA,NA,0.141,NA,0.17,0.718,0.144,NA,0.713,0.82,0.311,0.472,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1685,NA,0.954,NA,0.356,NA,0.991,NA,0.235,0.696,0.128,0.677,0.081,NA,0.442,0.623,0.129,0.464,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1686,NA,0.948,NA,0.415,NA,0.433,NA,0.144,0.249,0.2,0.535,0.082,NA,0.675,0.617,0.164,0.579,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1687,NA,0.525,NA,0.475,NA,0.489,NA,0.19,0.64,0.237,0.261,0.109,NA,0.584,0.679,0.151,0.549,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1688,NA,0.746,NA,0.301,NA,0.567,NA,0.16,0.284,0.377,0.359,0.229,NA,0.537,0.46,0.223,0.445,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1689,NA,0.725,NA,0.397,NA,0.718,NA,0.129,0.666,0.256,0.42,0.142,NA,0.574,0.329,0.208,0.291,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1690,NA,0.554,NA,0.469,NA,0.615,NA,0.348,0.897,0.28,0.449,0.128,NA,0.356,0.391,0.278,0.437,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
