Series,Site,Tree,Year,RW,dch_mm,Tree.Size,Basal.Area,next.Basal.Area,BAI,x,y,bio01,bio12,bio01.norm,bio12.norm,p.jj_tmax,p.as_tmax,p.on_tmax,djf_tmax,ma_tmax,mj_tmax,ja_tmax,so_tmax,p.jj_ppt,p.as_ppt,p.on_ppt,djf_ppt,ma_ppt,mj_ppt,ja_ppt,so_ppt
ash_12,ash,12,1911,1.5,932,768.36,463681.0819,467308.9617,3627.87978,-122.72225,42.05317,6.710000343,871.0610466,8.034934641,1054.40721,21.47574997,20.54850006,11.00245023,2.643033286,10.87199974,14.99679995,24.17045021,14.31684971,20.71200013,23.20800018,335.0490036,445.5810242,147.2510071,113.9000072,11.20400047,87.00700378
ash_12,ash,12,1912,2,932,771.36,467308.9617,472168.1259,4859.164189,-122.72225,42.05317,6.965833644,1240.365037,8.034934641,1054.40721,21.67199993,19.02909994,10.00119972,4.411466678,6.825750113,15.56614971,20.60160065,14.07280016,31.39400101,43.93100357,127.5900078,483.4070053,256.3190079,168.7690125,24.20800114,161.5650024
ash_12,ash,12,1913,1.57,932,775.36,472168.1259,476000.1781,3832.052201,-122.72225,42.05317,7.090750292,908.1530328,8.034934641,1054.40721,19.18984985,18.91075039,9.382250309,3.318966707,8.23210001,15.99220037,21.68809986,16.61874962,70.92400551,100.6740026,202.1070023,372.1080112,158.8510056,125.022007,86.89700747,62.87000275
ash_12,ash,12,1914,1.19,932,778.5,476000.1781,478915.0454,2914.867368,-122.72225,42.05317,8.705000455,929.7450461,8.034934641,1054.40721,18.10825014,21.63424969,10.59109974,3.91413331,11.92565012,17.76500034,25.47649956,15.54214954,157.6570129,39.27800226,136.4010029,551.4050217,132.659008,95.977005,13.00100088,169.803009
ash_12,ash,12,1915,1.1,932,780.88,478915.0454,481617.3743,2702.328886,-122.72225,42.05317,8.5141671,817.6580319,8.034934641,1054.40721,21.63885021,21.55009937,11.49364996,3.925500075,11.81545019,15.80985022,24.70720005,17.99585056,56.92000389,75.59300184,147.5340118,321.5120163,135.3060074,87.723001,33.7300024,14.38100052
ash_12,ash,12,1916,1.34,932,783.08,481617.3743,484919.574,3302.199667,-122.72225,42.05317,7.396583746,916.5610466,8.034934641,1054.40721,21.41730022,22.97590065,11.50010014,4.573999981,11.20489979,15.61424971,22.61629963,17.65364981,35.09200239,7.425000191,152.2950058,507.1240234,148.7190056,73.97600555,82.25000381,25.2840004
ash_12,ash,12,1917,0.98,932,785.76,484919.574,487341.7582,2422.184272,-122.72225,42.05317,7.943333612,708.5660341,8.034934641,1054.40721,19.95844936,22.21245003,10.75844979,2.370100021,6.280299783,16.00124931,26.25074959,19.67135048,76.45900345,42.7300024,105.7150011,366.2990189,191.0720062,59.60000372,21.49300027,11.52700043
ash_12,ash,12,1918,0.46,932,787.72,487341.7582,488480.7829,1139.024629,-122.72225,42.05317,8.547500337,778.0130317,8.034934641,1054.40721,23.52599907,23.1427002,14.37750053,6.346700191,10.79275036,20.18454981,23.72375011,17.98440027,22.34900045,15.40200067,115.9990082,378.8830109,100.3750038,32.7010026,22.89800096,136.3320084
ash_12,ash,12,1919,0.83,932,788.64,488480.7829,490539.3432,2058.560316,-122.72225,42.05317,7.84916695,930.6120386,8.034934641,1054.40721,24.66020012,22.37045002,10.57529998,4.242233276,10.44199967,18.49695015,25.58914948,15.85640001,7.969000578,89.20900345,170.0900116,460.8310089,212.8210144,14.17700052,4.018000126,84.89600372
ash_12,ash,12,1920,0.9,932,790.3,490539.3432,492776.4085,2237.065297,-122.72225,42.05317,7.565833767,953.339057,8.034934641,1054.40721,22.89855003,22.1079998,9.523799896,5.781766574,7.606050253,17.41099977,24.84789944,14.84250021,8.657000542,36.625,133.8700104,179.9680099,230.2020111,69.85500526,40.49000263,155.0790024
ash_12,ash,12,1921,1.16,932,792.1,492776.4085,495667.2442,2890.835755,-122.72225,42.05317,8.275000453,886.0370307,8.034934641,1054.40721,21.40084934,22.41044998,9.066999912,4.607566833,10.31564999,16.64764977,24.60560036,17.26629972,63.6720047,91.8380022,286.4410172,573.838028,125.1080017,118.1470051,1.610000134,71.7610054
ash_12,ash,12,1922,0.58,932,794.42,495667.2442,497115.8326,1448.588373,-122.72225,42.05317,7.23583356,814.1010408,8.034934641,1054.40721,22.21850014,21.6573,12.51074982,3.086499969,7.351450205,18.72525024,24.71800041,18.15530014,20.90600014,16.7400012,192.1600113,254.681015,173.3120041,80.98500443,8.793000221,78.78400421
ash_12,ash,12,1923,1.14,932,795.58,497115.8326,499969.2181,2853.385457,-122.72225,42.05317,7.939167185,697.274025,8.034934641,1054.40721,24.30525017,22.39375019,10.41740012,4.290566683,10.01429987,15.67350006,24.15380001,16.7321496,41.99700069,21.13500023,131.2310104,381.511013,106.6710052,116.4020042,26.07600021,128.3040047
ash_12,ash,12,1924,0.81,932,797.86,499969.2181,502001.5857,2032.367602,-122.72225,42.05317,8.298333883,691.9390233,8.034934641,1054.40721,20.42500019,22.59344959,11.48719978,5.919400056,10.59465027,21.48420048,25.02785015,16.46785021,81.88600159,56.71900177,126.6880035,255.006012,69.94600296,16.76700068,24.34400058,205.1620026
ash_12,ash,12,1925,0.7,932,799.48,502001.5857,503761.2734,1759.687727,-122.72225,42.05317,8.51750045,875.978034,8.034934641,1054.40721,23.78859997,22.74995041,9.59705019,4.099566698,10.57824993,18.09004974,25.13045025,15.02545023,12.55800033,46.57500076,281.8410034,433.9920197,177.7900047,78.76500702,27.49700069,105.7400017
ash_12,ash,12,1926,0.8,932,800.88,503761.2734,505776.115,2014.841599,-122.72225,42.05317,10.14833379,1055.386033,8.034934641,1054.40721,23.14159966,19.89125061,10.72370005,6.611299992,14.33654976,20.39414978,24.18185043,15.92890024,43.53000355,105.3970013,113.4310036,376.6760101,43.02400112,59.57000327,48.49000168,114.8660069
ash_12,ash,12,1927,0.56,932,802.48,505776.115,507188.8968,1412.781756,-122.72225,42.05317,8.405833811,1077.83305,8.034934641,1054.40721,24.93545055,20.16985035,12.26154995,4.756133238,8.721099854,16.56640005,25.00489998,15.58255005,16.12400031,43.09100151,424.7060165,589.7170258,178.0540085,97.06500244,13.0890007,87.28800201
ash_12,ash,12,1928,0.98,932,803.6,507188.8968,509666.0061,2477.109365,-122.72225,42.05317,8.466667086,919.3020498,8.034934641,1054.40721,22.77260017,20.59119987,10.63635015,5.00939997,8.379499912,18.85194969,25.15969944,17.24465036,39.76100254,52.38400173,223.1160088,314.321022,321.4690247,34.49300098,0.67900002,89.47200584
ash_12,ash,12,1929,0.76,932,805.56,509666.0061,511591.1842,1925.178031,-122.72225,42.05317,8.356666967,786.0600357,8.034934641,1054.40721,22.06979942,22.86275005,10.48195004,4.110633373,8.538600206,17.35689926,25.51520061,18.20020008,26.59800065,26.45900154,160.8410072,302.1750107,216.5860062,76.84200478,0,36.83600092
ash_12,ash,12,1930,0.92,932,807.08,511591.1842,513926.5185,2335.334315,-122.72225,42.05317,8.162500401,710.8210306,8.034934641,1054.40721,21.26084995,23.12040043,15.32210016,5.106666565,11.66925001,16.22550058,24.52655029,16.2265501,55.77700424,1.407000065,38.51800108,611.5960236,110.8560028,79.66600132,8.868000031,65.28400421
ash_12,ash,12,1931,0.68,932,808.92,513926.5185,515656.0532,1729.53472,-122.72225,42.05317,8.965000441,963.1710368,8.034934641,1054.40721,22.22615051,21.24470043,13.29139996,6.808033466,11.53025007,19.32054996,26.55494976,16.72669983,12.52900028,53.36800385,109.9640083,259.775013,168.9930077,88.26200676,0.620000005,126.2270069
ash_12,ash,12,1932,0.96,932,810.28,515656.0532,518102.6954,2446.642199,-122.72225,42.05317,8.270000239,960.3870442,8.034934641,1054.40721,22.66625023,22.59774971,9.8343997,3.656033357,9.520800114,17.27474976,22.95275021,19.57844973,68.18500519,31.3830024,232.9490051,469.2660141,274.2240143,118.6940088,4.410000086,59.93700409
ash_12,ash,12,1933,0.51,932,812.2,518102.6954,519404.8293,1302.13392,-122.72225,42.05317,7.742500484,934.1480475,8.034934641,1054.40721,21.7326498,23.57534981,12.69299984,1.772166689,9.057449818,14.24859953,25.6406002,17.80000019,14.16600108,2.230000019,189.0370102,433.2160187,157.8080063,174.3410034,2.986000121,98.03400612
ash_12,ash,12,1934,0.72,932,813.22,519404.8293,521245.9182,1841.088906,-122.72225,42.05317,9.755833785,970.6650338,8.034934641,1054.40721,22.17990017,21.61219978,15.12910032,7.328466574,15.15579939,17.65135002,25.0013504,17.97825003,25.71100068,30.35900098,77.98500538,427.7540245,134.845005,99.60300446,11.08700037,147.3020096
ash_12,ash,12,1935,0.41,932,814.66,521245.9182,522295.7716,1049.853349,-122.72225,42.05317,7.669166856,889.4770308,8.034934641,1054.40721,21.27570057,23.7507,11.37270021,4.868466775,7.922999859,18.22140026,23.79850006,17.93429947,40.82600307,31.47700071,310.7000122,418.9020157,265.378006,13.13500071,28.63800097,110.3690071
ash_12,ash,12,1936,0.45,932,815.48,522295.7716,523449.2654,1153.493862,-122.72225,42.05317,8.390000559,938.6810433,8.034934641,1054.40721,21.55885029,23.99949932,10.12014985,4.615166664,10.64585018,17.72060013,24.08294964,19.50124931,26.4900012,18.93400049,134.1820068,710.4480286,112.0280056,123.45401,11.05900025,15.51500034
ash_12,ash,12,1937,0.45,932,816.38,523449.2654,524604.0316,1154.766207,-122.72225,42.05317,7.177500317,1268.976046,8.034934641,1054.40721,21.22544956,22.61924934,15.84109974,1.150099993,7.549600124,16.97585011,23.88604927,17.25999975,58.75600433,16.25500035,0.841000021,441.4000092,307.803009,158.3600082,9.413000584,137.423008
ash_12,ash,12,1938,0.44,932,817.28,524604.0316,525734.3666,1130.334984,-122.72225,42.05317,7.85583376,1202.718051,8.034934641,1054.40721,21.3345499,21.72019958,11.14889956,4.540233215,7.103250027,18.49294996,24.5031004,17.10879993,98.64500809,44.71300364,297.2460098,634.4910278,400.7920151,25.78100014,9.359000206,61.04300117
ash_12,ash,12,1939,0.49,932,818.16,525734.3666,526994.5804,1260.213765,-122.72225,42.05317,8.522500361,917.7630301,8.034934641,1054.40721,23.31309986,22.4552002,9.69810009,3.862399896,11.93260002,17.44609928,25.70545006,17.52834988,14.77200031,22.22400093,150.378006,402.0320206,126.064003,78.20600319,17.30300093,99.4410038
ash_12,ash,12,1940,0.48,932,819.14,526994.5804,528230.5382,1235.957842,-122.72225,42.05317,9.064167261,1225.909029,8.034934641,1054.40721,21.86590004,23.56814957,13.38409996,5.891333262,10.7649498,20.75329971,24.6688509,15.41365004,36.77100086,25.73800135,83.57000303,746.4260101,217.9540062,68.46500206,4.471000314,194.3460083
ash_12,ash,12,1941,0.65,932,820.1,528230.5382,529906.5386,1676.000411,-122.72225,42.05317,8.485000412,1207.373052,8.034934641,1054.40721,23.33250046,21.69190025,10.10365033,6.074566682,11.06104994,15.27644968,23.3413496,15.06750011,22.23200107,112.0990018,174.5820084,520.0680161,145.7550087,211.7270126,25.2850008,98.25000381
ash_12,ash,12,1942,0.79,932,821.4,529906.5386,531947.0976,2040.55899,-122.72225,42.05317,8.147500344,1295.962052,8.034934641,1054.40721,20.73524952,19.36404991,11.05375004,4.127966642,9.384550095,14.83630037,25.55815029,19.06925011,99.40700817,56.87600136,143.7820091,612.2900238,132.5320091,190.6370087,1.673000038,51.85900211
ash_12,ash,12,1943,0.78,932,822.98,531947.0976,533965.6739,2018.576324,-122.72225,42.05317,8.434917137,949.7340384,8.034934641,1054.40721,21.4171505,23.87005043,11.53629994,4.95206658,11.05070019,15.45895004,23.56579971,19.1541996,27.14000183,13.89200032,340.2670135,658.2500153,226.6300125,141.1070061,22.25000095,159.9550076
ash_12,ash,12,1944,0.76,932,824.54,533965.6739,535936.1688,1970.494877,-122.72225,42.05317,8.19833375,814.7900352,8.034934641,1054.40721,20.38304996,23.74154949,11.4833498,4.876533349,9.178499699,16.35694981,24.27579975,19.67595005,102.7720032,16.59400082,196.1310081,250.4090042,187.7360077,90.32800484,25.39100075,88.15300751
ash_12,ash,12,1945,0.96,932,826.06,535936.1688,538430.4024,2494.233558,-122.72225,42.05317,8.368333757,1255.87506,8.034934641,1054.40721,20.6072998,23.19274998,11.76765013,5.664700031,8.231899977,16.6765995,25.82109928,18.73580027,79.88000488,44.1570034,181.0130081,381.7390289,229.6700058,165.5730076,13.01400065,85.76600266
ash_12,ash,12,1946,0.76,932,827.98,538430.4024,540409.1106,1978.708257,-122.72225,42.05317,7.663333608,836.0390348,8.034934641,1054.40721,22.82309914,23.36369991,10.83455014,4.12043341,9.640799999,16.85294914,24.52085018,14.97785044,19.58000064,40.69200134,267.3930054,513.4350281,111.6950035,73.06400299,9.317000389,118.4880066
ash_12,ash,12,1947,0.86,932,829.5,540409.1106,542652.5521,2243.441473,-122.72225,42.05317,8.439916953,829.292028,8.034934641,1054.40721,20.41129971,22.34895039,8.61135006,6.349566619,11.53305006,17.41585064,21.47784996,17.21185017,35.0500021,28.63800049,257.2690125,248.0620117,197.9230042,153.3210068,30.55300093,185.373003
ash_12,ash,12,1948,0.72,932,831.22,542652.5521,544534.3561,1881.803946,-122.72225,42.05317,5.812500219,1328.105062,8.034934641,1054.40721,18.77320004,21.74295044,9.531350136,4.221766631,3.218249917,13.45815039,19.74715042,16.09149981,134.024004,13.74800062,224.6630058,398.8010254,305.6880112,191.393013,77.02100372,100.9880047
ash_12,ash,12,1949,0.8,932,832.66,544534.3561,546629.0695,2094.71345,-122.72225,42.05317,7.451666911,570.2490225,8.034934641,1054.40721,18.29915047,18.97469997,9.868150234,0.654799993,9.599600077,17.90974998,23.68365002,16.79125023,85.89700699,88.85600471,181.4720078,357.9090071,111.8600025,96.28300285,0,79.96400452
ash_12,ash,12,1950,0.63,932,834.26,546629.0695,548281.4866,1652.417103,-122.72225,42.05317,7.65333366,1360.380077,8.034934641,1054.40721,22.33040047,22.11174965,12.47350025,2.415899913,7.882000208,16.97734976,25.3664999,16.32740021,24.3010006,22.95500183,111.8340034,475.1760254,263.1900177,87.85700417,9.081000328,284.2410231
ash_12,ash,12,1951,0.76,932,835.52,548281.4866,550278.1975,1996.710839,-122.72225,42.05317,7.929167011,1065.580022,8.034934641,1054.40721,21.76060009,22.85449982,10.2972002,4.029866656,10.30864978,18.31780052,24.93449974,17.65920019,57.7120018,23.15500069,372.0560303,592.4820099,108.5790081,41.54000092,3.690000057,167.4190078
ash_12,ash,12,1952,0.84,932,837.04,550278.1975,552489.3107,2211.113228,-122.72225,42.05317,7.836667087,1081.953027,8.034934641,1054.40721,23.70090008,23.82970047,9.590149879,1.614933352,7.959050179,15.80910015,24.83129978,20.83710003,0,7.470000267,258.7210083,626.0360107,139.7610083,126.6220016,22.54100037,35.77300072
ash_12,ash,12,1953,0.93,932,838.72,552489.3107,554942.5003,2453.189593,-122.72225,42.05317,7.416667089,1402.444044,8.034934641,1054.40721,21.00125027,23.2387495,13.39185023,4.111400127,7.396450043,11.97479963,22.93445015,18.19265032,88.63000107,43.13800049,63.05000114,877.821022,175.9730072,226.4380035,20.35000038,113.734005
ash_12,ash,12,1954,0.93,932,840.58,554942.5003,557401.1242,2458.62392,-122.72225,42.05317,7.485000263,1116.36404,8.034934641,1054.40721,19.20410013,22.18564987,10.62615013,4.906566779,9.144649982,16.6413002,21.81939983,16.13364983,67.42500305,41.25900078,305.2550125,643.7030182,176.3460083,86.72900391,17.93000031,83.06100464
ash_12,ash,12,1955,0.78,932,842.44,557401.1242,559467.3861,2066.261931,-122.72225,42.05317,6.510000351,1156.346043,8.034934641,1054.40721,19.8057003,19.01554966,11.84525013,2.545666655,5.196400166,16.98150063,23.41225052,17.43759966,66.67500305,64.78900146,85.87400436,333.6320152,214.9840088,33.15500069,5.385000229,134.5480042
ash_12,ash,12,1956,1.05,932,844,559467.3861,562254.9291,2787.543016,-122.72225,42.05317,7.462500402,1312.424066,8.034934641,1054.40721,20.44545078,22.75979996,9.814249754,2.064899971,8.457299709,16.36919975,23.48469925,16.08550024,12.19700027,46.7490027,252.8230057,1076.570053,101.1650047,176.4010124,28.35400009,277.2860088
ash_12,ash,12,1957,0.89,932,846.1,562254.9291,564623.128,2368.19883,-122.72225,42.05317,7.435000231,1301.545049,8.034934641,1054.40721,21.13159943,21.38934994,10.06015015,4.118466616,8.009350061,17.59845018,22.15780067,15.82989979,73.77800369,24.75300026,275.3570089,400.9580154,352.5740128,82.5530014,5.411000252,171.1930084
ash_12,ash,12,1958,1.07,932,847.88,564623.128,567476.8769,2853.748939,-122.72225,42.05317,8.916667255,1282.403045,8.034934641,1054.40721,21.5971508,21.7975502,8.219749928,4.916299979,6.971100092,18.3220005,25.3821497,18.57715034,8.65500021,62.97200346,208.640007,913.4180298,176.5290108,132.3570061,53.35100079,57.40200424
ash_12,ash,12,1959,0.71,932,850.02,567476.8769,569374.4564,1897.579454,-122.72225,42.05317,7.829167098,828.7680273,8.034934641,1054.40721,21.30105019,22.72375011,12.46294999,4.975533287,10.75094986,16.24650002,25.31254959,16.30914974,131.9060059,41.94900227,118.925005,541.7390137,135.5230026,114.4710073,20.34000015,77.49200249
ash_12,ash,12,1960,1.17,932,851.44,569374.4564,572508.3637,3133.907375,-122.72225,42.05317,7.860833678,1240.108041,8.034934641,1054.40721,23.29594994,20.59079933,13.37195015,3.473333319,8.581049919,16.34190035,24.46354961,18.37389946,10.59500027,71.82300186,33.10200119,520.3810272,289.8490067,131.1080004,19.05700111,52.12500072
ash_12,ash,12,1961,0.92,932,853.78,572508.3637,574978.6734,2470.309702,-122.72225,42.05317,7.842500264,1218.21906,8.034934641,1054.40721,23.61740017,22.46254921,10.34445,5.920599937,7.454849958,16.77034998,24.80615044,15.34770012,15.17100108,9.315000296,248.852005,418.4540176,308.5160065,142.0060081,19.9800005,173.4180031
ash_12,ash,12,1962,0.77,932,855.62,574978.6734,577050.3034,2071.62997,-122.72225,42.05317,7.452500309,1181.398053,8.034934641,1054.40721,23.00804996,21.30430031,10.08370018,3.019099951,8.685800076,14.07405043,22.52050018,17.44000053,35.51000118,54.85700035,264.8040161,333.7540207,228.3310089,105.0780067,36.78400087,286.3120079
ash_12,ash,12,1963,0.66,932,857.16,577050.3034,578828.9513,1778.647867,-122.72225,42.05317,7.514167051,1024.75003,8.034934641,1054.40721,20.98655033,21.78200054,10.32560015,6.624866645,5.287449837,15.38444996,21.13549995,17.00689983,25.80900049,48.94600105,418.7950134,399.4920197,286.0890045,168.8740082,11.09500027,103.8880043
ash_12,ash,12,1964,0.9,932,858.48,578828.9513,581258.791,2429.839705,-122.72225,42.05317,6.910833623,1414.270045,8.034934641,1054.40721,18.60874939,21.46045017,9.339550018,4.862566789,7.316650152,14.17850018,22.86390018,18.16720009,63.52800322,38.78700209,243.8610077,345.0080147,219.678009,115.871006,12.76800036,29.28200102
ash_12,ash,12,1965,0.75,932,860.28,581258.791,583287.5451,2028.754142,-122.72225,42.05317,7.722500294,877.9830217,8.034934641,1054.40721,19.79804993,20.61345005,11.32120013,4.247699976,9.047299862,16.0138998,22.70160007,18.3960495,76.02400494,9.619000673,146.4510098,929.8150101,140.2910042,51.77400398,69.49000454,33.79100037
ash_12,ash,12,1966,0.5,932,861.78,583287.5451,584642.0114,1354.466257,-122.72225,42.05317,7.815000405,1153.059042,8.034934641,1054.40721,21.07234955,20.39214993,12.23389983,2.659833352,10.06925011,17.88984966,22.7947998,17.72089958,34.81400204,55.68700409,136.0080032,636.9600182,192.7370052,29.84200191,17.59000063,82.90700531
ash_12,ash,12,1967,0.62,932,862.78,584642.0114,586323.7311,1681.71968,-122.72225,42.05317,7.909167126,1103.720043,8.034934641,1054.40721,19.68604946,22.07419968,11.49994993,5.108233452,4.527700186,16.87125015,26.20075035,18.68639994,31.17400169,47.28200197,230.7940102,574.880024,276.7900085,96.89700127,1.215000033,98.43600655
ash_12,ash,12,1968,0.83,932,864.02,586323.7311,588578.8464,2255.115317,-122.72225,42.05317,7.600833838,1081.038045,8.034934641,1054.40721,21.90420055,25.41279984,11.75940037,4.339966615,9.233799934,16.90345001,22.64429951,17.60755014,27.39800072,9.996000171,130.5170097,550.5780182,138.6490097,62.82300472,41.54600143,80.32900429
ash_12,ash,12,1969,0.65,932,865.68,588578.8464,590347.9228,1769.076376,-122.72225,42.05317,7.555833717,1157.619068,8.034934641,1054.40721,22.64855003,20.49569988,9.714999914,0.799333354,8.293749809,17.97919941,23.85354996,15.90289974,13.53200054,61.52700233,183.9740105,701.6080322,145.9610062,131.4710083,3.964000225,145.9190102
ash_12,ash,12,1970,0.64,932,866.98,590347.9228,592092.3763,1744.453516,-122.72225,42.05317,7.973250225,1334.213053,8.034934641,1054.40721,21.46614933,22.29080009,10.5767498,5.844066779,7.046299934,18.35015011,25.50279999,16.51904964,80.70500517,18.03300095,161.5590096,764.7330322,193.9130096,87.6570015,1.139000058,102.0610027
ash_12,ash,12,1971,0.6,932,868.26,592092.3763,593730.1388,1637.762516,-122.72225,42.05317,6.799166954,1144.62903,8.034934641,1054.40721,23.4395504,22.14094925,10.79404998,3.153066715,5.572300196,14.67529964,25.1579504,15.34935045,46.76200116,18.89900017,308.4320068,499.6400223,321.8510132,105.6070023,9.690000534,113.9780006
ash_12,ash,12,1972,0.78,932,869.46,593730.1388,595862.6117,2132.472881,-122.72225,42.05317,7.594167143,1176.188053,8.034934641,1054.40721,20.31494999,22.54880047,9.039450169,2.780133406,9.254099846,17.97064972,25.07219982,16.56850052,63.57500124,78.82800055,200.3410072,616.8740234,248.5740128,102.6490059,10.77000046,87.67000198
ash_12,ash,12,1973,0.32,932,871.02,595862.6117,596738.5782,875.9665097,-122.72225,42.05317,7.661666945,1213.418056,8.034934641,1054.40721,23.05319977,21.50345039,10.03400016,3.024833361,8.023599863,19.23945045,24.74155045,16.41930008,36.73700333,48.31600189,121.0580063,431.1930161,163.5460091,32.68700075,18.68500042,165.1360092
ash_12,ash,12,1974,0.44,932,871.66,596738.5782,597944.0827,1205.504499,-122.72225,42.05317,7.490833675,1143.287051,8.034934641,1054.40721,22.61615086,21.96140003,8.192200065,2.460466643,6.787500143,17.69109964,23.59934998,20.46605015,14.69800043,37.81300259,496.1910248,710.3330231,361.6520233,27.66800165,8.186000824,31.64900208
ash_12,ash,12,1975,0.5,932,872.54,597944.0827,599315.4507,1371.368025,-122.72225,42.05317,7.047500259,1399.096057,8.034934641,1054.40721,22.04745007,24.57964993,11.58984995,3.172100067,4.828299999,17.3817997,22.53015041,17.62785006,12.48200083,0,87.08200455,640.312027,404.8130035,56.95900345,27.27900028,204.4950161
ash_12,ash,12,1976,0.68,932,873.54,599315.4507,601183.032,1867.581328,-122.72225,42.05317,8.219167039,629.2190228,8.034934641,1054.40721,21.29360008,22.50860023,8.383699894,5.077866872,7.156749964,17.50419998,22.02484989,18.76644993,32.86200047,34.9470005,286.6390228,379.5520096,169.3860016,27.29700184,119.9360094,46.35600281
ash_12,ash,12,1977,0.35,932,874.9,601183.032,602145.4197,962.3876395,-122.72225,42.05317,8.150000508,1083.306048,8.034934641,1054.40721,21.22665024,20.03084946,14.21845055,6.814500014,9.569299698,16.06359959,25.37625027,16.76115036,34.6220026,127.9080105,46.36000252,143.2780075,127.6460094,163.0900078,24.49400043,187.8490067
ash_12,ash,12,1978,0.65,932,875.6,602145.4197,603934.753,1789.333366,-122.72225,42.05317,7.889167145,915.4160457,8.034934641,1054.40721,23.27304935,22.58340073,10.05295014,4.977499962,9.135699749,17.36124992,23.45764923,17.30764961,30.11200237,166.2970028,228.7570114,596.4680176,157.1880112,105.385006,67.13200378,88.71500731
ash_12,ash,12,1979,0.67,932,876.9,603934.753,605781.9212,1847.168202,-122.72225,42.05317,8.482416942,1077.591043,8.034934641,1054.40721,22.31719971,19.39384937,12.41744971,2.733766675,9.873000145,19.35424995,23.40610027,18.52285004,86.86100388,124.2670097,64.75300169,429.0190201,177.9360085,87.59300423,23.16000032,187.0430059
ash_12,ash,12,1980,0.57,932,878.24,605781.9212,607355.6132,1573.691933,-122.72225,42.05317,8.43500043,965.5090303,8.034934641,1054.40721,23.33685017,22.06690025,10.18444967,5.657399972,8.563000202,15.12025023,24.06075001,19.24359989,24.79600191,30.83400059,311.7580109,441.9890137,206.8440094,106.7490044,2.092000008,87.10500336
ash_12,ash,12,1981,0.79,932,879.38,607355.6132,609540.0703,2184.457129,-122.72225,42.05317,8.866667151,1214.364078,8.034934641,1054.40721,20.70800018,21.98670006,12.97694969,6.995799859,9.839300156,17.12879944,26.38514996,17.16940022,49.25800037,18.66500092,132.0970039,420.6350174,154.9970016,88.10500526,5.679000378,135.1790104
ash_12,ash,12,1982,0.83,932,880.96,609540.0703,611839.357,2299.286738,-122.72225,42.05317,6.965833729,1346.869063,8.034934641,1054.40721,22.61734962,24.75105,9.841000319,3.485533396,6.68715024,16.94734955,22.45055008,15.1163497,23.44600058,25.84700203,348.5930252,696.5140381,270.2910156,97.77300644,20.37900066,168.8960037
ash_12,ash,12,1983,0.98,932,882.62,611839.357,614559.7501,2720.393043,-122.72225,42.05317,7.37250036,1586.272053,8.034934641,1054.40721,19.59770012,20.40734959,9.394899845,3.952400049,6.568749905,16.41280031,21.24419975,16.46254969,100.5440063,76.44800091,202.730011,767.664032,348.2860031,91.86400032,86.0340023,61.49800491
ash_12,ash,12,1984,0.78,932,884.58,614559.7501,616729.2736,2169.523568,-122.72225,42.05317,7.697500224,1130.219054,8.034934641,1054.40721,18.4090004,20.52929974,9.474999666,4.053566615,7.741050243,16.14950037,25.35704994,15.78394938,35.06800079,103.5620041,251.8050194,571.0690193,240.7130127,96.23900604,62.02600193,143.3610096
ash_12,ash,12,1985,1.05,932,886.14,616729.2736,619655.8227,2926.549066,-122.72225,42.05317,7.627500467,667.2140303,8.034934641,1054.40721,21.60790062,22.95459938,7.600349665,4.02306668,9.444499969,17.90344954,24.60400009,14.7184,54.23100376,78.19900322,396.3380203,244.3550148,164.1100082,50.56200218,19.8760004,131.0010071
ash_12,ash,12,1986,1.15,932,888.24,619655.8227,622869.039,3213.216254,-122.72225,42.05317,8.581667165,1068.132034,8.034934641,1054.40721,23.64904976,19.41835022,7.914849877,5.997000058,9.99630022,18.34380007,24.5241003,15.45725012,31.10100079,73.77600098,158.966011,540.655014,184.4070053,89.42600346,9.518000126,149.958004
ash_12,ash,12,1987,0.62,932,890.54,622869.039,624604.8292,1735.79026,-122.72225,42.05317,9.175750377,958.1140356,8.034934641,1054.40721,22.08790016,21.12914991,11.49820018,5.333366553,11.20910001,19.31165028,23.20239925,20.54369926,17.78500032,106.5210028,149.2140083,362.3510132,161.8960018,50.28900337,92.25400376,2.404000044
ash_12,ash,12,1988,0.91,932,891.78,624604.8292,627156.8954,2552.066195,-122.72225,42.05317,8.773333857,906.8590275,8.034934641,1054.40721,21.43109989,23.30674934,13.60114956,5.341066678,9.704099894,14.83424997,25.15859985,20.95499992,104.8780041,1.85800004,74.89500499,478.3490124,132.5050049,191.6050034,7.132000089,28.01300192
ash_12,ash,12,1989,0.92,932,893.6,627156.8954,629742.2955,2585.400064,-122.72225,42.05317,7.93166703,851.5620255,8.034934641,1054.40721,21.13309956,23.41410065,12.29874969,3.588566621,9.079750061,16.75460005,21.63809967,16.53194952,85.37700045,29.26500177,239.7830062,316.1120148,321.3750076,103.6450024,25.04300165,139.5240021
ash_12,ash,12,1990,0.91,932,895.44,629742.2955,632304.8251,2562.529583,-122.72225,42.05317,7.642500475,875.0050373,8.034934641,1054.40721,21.11184978,20.62979984,11.57904959,5.62590011,11.11934996,15.26805019,23.80000019,17.62765026,14.66700029,75.21700287,124.8890038,330.8600101,176.6490097,144.6080093,42.56500053,62.92000198
