age_CE,LML01B_raw,LML02A_raw,LML02B_raw,LML03A_raw,LML03B_raw,LML04A_raw,LML04B_raw,LML05A_raw,LML05B_raw,LML06A_raw,LML06B_raw,LML07A_raw,LML07B_raw,LML08A_raw,LML08B_raw,LML09A_raw,LML09B_raw,LML10A_raw,LML10B_raw,LML01B_raw_outlier_flag,LML02A_raw_outlier_flag,LML02B_raw_outlier_flag,LML03A_raw_outlier_flag,LML03B_raw_outlier_flag,LML04A_raw_outlier_flag,LML04B_raw_outlier_flag,LML05A_raw_outlier_flag,LML05B_raw_outlier_flag,LML06A_raw_outlier_flag,LML06B_raw_outlier_flag,LML07A_raw_outlier_flag,LML07B_raw_outlier_flag,LML08A_raw_outlier_flag,LML08B_raw_outlier_flag,LML09A_raw_outlier_flag,LML09B_raw_outlier_flag,LML10A_raw_outlier_flag,LML10B_raw_outlier_flag
1796,1.26,NA,NA,0.71,0.95,2.14,1.69,0.83,0.85,0.88,0.96,0.92,0.68,1.27,1.56,1.91,2.23,0.89,0.54,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1797,0.94,NA,NA,0.65,1.26,1.92,1.83,0.77,0.63,0.96,0.88,0.94,0.84,0.77,1.46,2.15,1.31,0.85,0.53,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1798,1.07,NA,NA,0.75,1.45,2.06,2.36,0.76,0.82,0.9,0.9,1.11,1.2,1.21,1.23,2.69,2.17,0.74,0.64,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1799,1.28,NA,NA,0.77,1.36,2.63,2.08,1,0.71,1.15,0.84,1.03,0.95,1.3,1.65,2.32,2.08,0.83,0.56,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1800,1.57,NA,NA,0.72,1.49,2.22,1.82,0.94,0.77,0.93,0.7,1.02,0.79,1.2,1.34,2.14,1.46,0.65,0.55,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1801,1.66,NA,NA,0.72,1.25,2.08,2.01,0.88,0.69,0.95,0.98,0.9,0.79,0.83,1.14,1.47,0.97,0.6,0.35,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1802,1.37,NA,NA,0.61,1.11,1.89,1.9,0.65,0.59,0.84,1.03,0.78,0.63,0.98,1.35,1.72,1.92,0.43,0.37,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1803,0.89,NA,NA,0.4,0.74,1.08,1.19,0.57,0.42,0.52,0.53,0.52,0.46,0.75,0.81,0.98,1.2,0.21,0.24,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1804,0.95,NA,NA,0.42,0.54,0.88,0.97,0.49,0.3,0.37,0.35,0.34,0.27,0.41,0.51,1.79,1.19,0.11,0.2,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1805,1.41,NA,NA,0.45,0.63,0.84,1.05,0.44,0.26,0.43,0.3,0.41,0.46,0.57,0.61,1.85,1.33,0.19,0.27,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1806,1.41,NA,NA,0.36,0.55,1.31,1.13,0.54,0.38,0.31,0.27,0.54,0.62,0.54,0.9,1.04,1.25,0.23,0.29,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1807,1.28,NA,NA,0.44,0.56,1.3,1.07,0.57,0.38,0.4,0.38,0.58,0.58,0.59,0.62,1.21,0.94,0.22,0.26,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1808,1.32,NA,NA,0.54,0.75,1.41,1.21,0.46,0.24,0.41,0.39,0.47,0.6,0.47,0.71,1.32,1.06,0.24,0.39,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1809,1.33,NA,NA,0.63,0.87,1.24,1.03,0.57,0.39,0.36,0.41,0.61,0.63,0.56,0.85,1.09,1.5,0.27,0.36,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1810,1.01,NA,NA,0.5,0.72,0.93,1.06,0.56,0.36,0.37,0.36,0.68,0.62,0.75,0.88,1.38,1.22,0.34,0.39,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1811,1.38,NA,NA,0.68,0.93,1.22,1.2,0.52,0.4,0.42,0.5,0.75,0.66,0.68,0.89,1.69,1.12,0.34,0.35,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1812,1.96,NA,NA,0.91,0.9,2.11,1.4,0.59,0.57,0.31,0.65,0.69,0.82,0.65,1.14,2.04,1.52,0.41,0.47,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1813,1.81,NA,NA,0.79,0.84,2.01,1.43,0.72,0.49,0.5,0.48,0.54,0.72,0.65,1.06,1.25,0.89,0.49,0.4,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1814,1.96,NA,NA,0.82,1.05,1.99,1.79,0.82,0.68,0.65,0.73,0.72,0.82,0.93,0.95,2.14,1.31,0.45,0.52,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1815,2.42,NA,NA,0.64,0.67,1.38,1.58,0.58,0.53,0.65,0.46,0.68,0.82,0.88,1.3,1.51,1.46,0.53,0.55,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1816,2.06,NA,NA,0.79,0.81,1.55,1.44,0.63,0.73,0.56,0.63,0.73,0.82,0.84,1.66,1.59,1.11,0.56,0.65,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1817,1.96,NA,NA,0.93,0.97,1.7,1.2,0.52,0.58,0.45,0.45,0.63,0.64,0.99,1.56,1.29,1.43,0.5,0.49,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1818,2.09,NA,NA,1.01,1.03,1.87,1.36,0.77,0.55,0.53,0.77,0.59,0.67,1.02,1.07,1.97,1.6,0.47,0.62,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1819,1.92,NA,NA,0.85,0.52,1.35,1.49,0.42,0.42,0.51,0.55,0.44,0.55,0.91,0.9,1.35,1.49,0.39,0.58,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1820,1.95,NA,NA,0.85,0.69,1.53,1.9,0.62,0.5,0.52,0.61,0.52,0.47,0.67,1.03,1.73,1.06,0.46,0.7,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1821,1.79,NA,NA,0.45,0.66,1.33,1.49,0.56,0.36,0.46,0.41,0.44,0.46,0.71,0.85,1.44,0.99,0.4,0.45,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1822,2.26,NA,2.05,0.67,0.81,1.54,1.48,0.67,0.46,0.69,0.66,0.49,0.66,0.81,1.01,1.1,1.5,0.46,0.73,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1823,1.36,NA,2.05,0.71,0.49,1.16,1.19,0.58,0.35,0.64,0.44,0.48,0.45,0.56,1.18,1.46,0.87,0.45,0.61,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1824,2.31,NA,2.13,0.82,0.71,1.81,1.51,0.64,0.41,0.53,0.52,0.48,0.48,0.98,1.37,1.43,1.32,0.64,0.51,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1825,2.48,NA,2.41,0.56,0.69,1.7,1.82,0.83,0.25,0.59,0.6,0.52,0.56,1.11,1.56,1.57,1.38,0.74,0.54,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1826,2.28,NA,2.52,0.95,0.69,2.13,1.73,0.67,0.45,0.51,0.61,0.6,0.59,1.24,1.45,1.66,1.71,0.67,0.61,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1827,1.53,NA,1.81,0.89,0.59,1.59,1.77,0.65,0.44,0.48,0.55,0.53,0.52,1.29,1.47,1.15,1.23,0.54,0.5,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1828,2.05,NA,2.31,1.22,0.67,1.87,1.65,0.39,0.28,0.54,0.42,0.47,0.53,1.01,1.26,0.95,1.13,0.59,0.42,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1829,2.22,NA,2.35,0.94,0.63,1.94,2.03,0.77,0.5,0.6,0.67,0.63,0.63,1.07,1.43,1.4,1.38,0.58,0.7,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1830,2.03,NA,1.71,0.75,0.71,1.5,1.53,0.53,0.37,0.72,0.34,0.58,0.59,0.89,1.03,1.15,1.28,0.7,0.6,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1831,1.81,NA,1.95,0.9,0.95,1.79,1.69,0.71,0.42,0.48,0.47,0.71,0.76,1.07,1.4,1.13,1.22,0.61,0.53,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1832,1.74,NA,2.05,1,1.07,1.75,1.76,0.85,0.5,0.83,0.59,0.62,0.76,1.11,1.64,1.52,1.46,0.67,0.55,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1833,1.47,NA,1.93,0.81,0.84,1.19,1.6,1.02,0.61,0.86,0.61,0.73,0.8,0.96,1.52,1.23,1.51,0.45,0.52,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1834,1.67,NA,2.13,1.08,1.07,1.49,1.28,0.92,0.41,0.78,0.51,0.71,0.78,1.04,1.34,1.7,1.5,0.63,0.57,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1835,1.78,2.11,2.24,1.01,1.07,1.91,1.18,0.58,0.5,0.7,0.51,0.69,0.81,0.74,1.5,1.65,1.22,0.63,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1836,1.61,2.42,2.5,1.01,0.97,2.28,1.68,0.75,0.49,0.51,0.71,0.62,0.85,1.05,1.43,1.48,1.37,0.79,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1837,1.37,2.37,1.47,0.77,1.1,1.68,1.72,0.66,0.44,0.81,0.58,0.63,0.96,1.23,1.56,1.86,1.47,0.83,0.62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1838,1.38,1.83,1.5,0.89,1.21,1.42,1.51,0.83,0.37,0.82,0.55,0.6,0.75,0.94,1.33,1.46,1.53,0.82,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1839,1.75,2.45,2.2,0.92,1.13,1.57,1.44,0.52,0.44,0.76,0.53,0.67,0.68,0.66,0.98,1.49,1.11,0.64,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1840,1.4,2.69,2.07,0.67,0.89,1.38,1.32,0.48,0.4,0.56,0.55,0.5,0.72,0.87,1.38,1.63,1.18,0.62,0.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1841,1.08,2.44,1.41,0.77,0.83,0.95,1.57,0.59,0.34,0.51,0.62,0.47,0.65,0.95,1.47,1.03,1.45,0.72,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1842,0.93,2.27,1.4,0.79,0.67,1.06,1.54,0.61,0.46,0.68,0.56,0.49,0.62,0.66,0.94,1.19,1,0.6,0.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1843,0.82,2.57,2.26,0.54,0.66,1.06,1.38,0.53,0.34,0.58,0.3,0.3,0.48,0.21,0.49,0.76,0.94,0.35,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1844,0.22,0.23,0.32,0.28,0.45,0.5,0.96,0.23,0.3,0.32,0.31,0.14,0.3,0.03,0.28,0.49,0.55,0.24,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1845,0,0.19,0.16,0.52,0.39,0.54,0.68,0.19,0.26,0.46,0.27,0.01,0.09,0.14,0.45,0.53,0.57,0.23,0.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1846,0.38,0.36,0.64,0.65,0.76,0.55,0.8,0.26,0.27,0.57,0.4,0.03,0.14,0.07,0.29,0.75,0.78,0.21,0.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1847,0.34,0.55,1.13,0.58,0.76,0.62,0.56,0.23,0.22,0.52,0.22,0.02,0.04,0.15,0.35,0.89,0.6,0.25,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1848,0.58,1.35,1.59,0.61,0.67,0.62,0.83,0.32,0.34,0.53,0.34,0.11,0.18,0.1,0.34,0.91,0.71,0.2,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1849,0.38,1.99,1.09,0.6,0.98,0.56,0.78,0.29,0.32,0.49,0.35,0.11,0.17,0.18,0.39,0.75,0.52,0.34,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1850,0.69,1.57,1.28,0.59,0.98,0.78,0.68,0.52,0.4,0.59,0.41,0.1,0.18,0.25,0.31,1.03,0.8,0.4,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1851,0.95,2.3,2.08,0.68,1,0.66,0.77,0.44,0.46,0.52,0.28,0.11,0.17,0.12,0.39,0.88,0.79,0.3,0.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1852,0.88,2.34,2.2,0.77,0.78,0.91,1.1,0.6,0.38,0.48,0.32,0.12,0.22,0.16,0.45,1,0.85,0.33,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1853,1.48,1.97,1.6,0.88,1.15,1.09,1.44,0.5,0.42,0.65,0.44,0.13,0.23,0.34,0.45,1,1.09,0.39,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1854,0.89,2.88,1.94,0.94,1.55,1.98,1.64,0.66,0.49,0.67,0.48,0.16,0.26,0.37,0.36,1.37,1.19,0.4,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1855,1.75,3.26,2.43,1.25,1.37,2.2,1.19,0.85,0.72,0.76,0.58,0.16,0.38,0.34,0.49,1.56,1.66,0.5,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1856,1.69,2.39,1.93,0.97,1.24,2.25,1.48,0.75,0.55,0.63,0.55,0.15,0.3,0.5,0.45,1.48,1.77,0.52,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1857,1.9,2.36,1.56,1.23,1.43,1.52,1.44,0.71,0.69,1.02,0.72,0.14,0.29,0.69,0.7,1.48,1.97,0.64,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1858,1.13,2.64,1.98,0.82,1,2.05,1.28,0.77,0.58,1.02,0.51,0.14,0.4,0.72,0.64,1.34,1.75,0.58,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1859,1.34,2.14,1.54,0.77,1.01,2.55,1.42,0.54,0.69,0.98,0.61,0.23,0.45,0.72,0.93,0.8,2.03,0.46,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1860,1.61,2.47,2.01,0.92,1.18,2.12,2.14,0.86,0.75,1.06,0.78,0.34,0.41,0.97,1.11,1.47,2.83,0.6,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1861,1.98,2.92,2.46,0.97,1.27,2.93,2.66,1.05,0.64,0.9,0.59,0.34,0.55,1.12,0.88,1.85,2.34,0.68,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1862,1.52,2.24,2.13,0.99,0.92,2.33,1.82,0.62,0.42,0.99,0.81,0.32,0.44,0.76,0.88,1.3,2.44,0.64,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1863,1.12,2.81,2.33,0.98,0.99,1.69,2.01,0.99,0.6,0.9,0.82,0.36,0.42,1.01,0.65,1.73,2.27,0.53,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1864,1.45,2.9,2.79,0.78,0.78,0.9,1.42,0.82,0.58,0.91,0.56,0.3,0.4,0.92,0.41,1.6,2.47,0.68,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1865,1.24,2.82,2.47,0.5,0.68,1.13,1.28,0.59,0.58,0.72,0.47,0.17,0.25,0.63,0.52,1.32,1.38,0.64,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1866,0.98,2.9,2.75,0.76,0.77,1.55,1.83,0.62,0.44,0.68,0.6,0.13,0.26,0.92,0.88,1.61,2.16,0.62,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1867,0.74,2.9,2.32,0.79,0.8,1.15,1.55,0.8,0.52,0.91,0.41,0.17,0.36,1.11,0.74,1.7,2.45,0.68,0.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1868,0.83,3.15,2.78,0.88,0.86,1.83,1.16,0.79,0.69,0.94,0.55,0.15,0.29,0.81,0.6,1.75,1.77,0.66,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1869,1,3.31,2.55,0.89,0.83,1.76,1.52,0.62,0.72,0.92,0.63,0.26,0.41,1.19,0.43,1.5,1.67,0.78,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1870,0.99,3.62,3.17,0.98,0.8,1.51,1.52,0.89,0.77,0.84,0.68,0.25,0.44,1.19,0.65,1.7,2.17,0.97,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1871,1.28,3.06,2.63,1.01,1,2.33,1.45,0.8,0.75,0.9,0.72,0.29,0.37,1.01,0.69,1.4,1.37,0.72,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1872,1.19,2.91,2.83,0.75,1.06,2.34,1.33,0.65,0.7,1.05,0.78,0.37,0.54,0.95,0.61,1.44,1,0.78,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1873,1.13,3.03,2.58,0.93,1.17,1.42,1.68,0.95,0.8,1,0.83,0.35,0.56,1.05,0.84,1.21,1.18,0.78,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1874,1.37,3.47,3.6,1.08,1.63,2.19,1.62,1.03,0.7,1.26,1.01,0.45,0.67,1.12,0.99,1.19,1.12,0.82,0.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
