age_CE,BLM01A3_raw,BLM01B3_raw,BLM02A3_raw,BLM02B3_raw,BLM03A3_raw,BLM03B1_raw,BLM03B2_raw,BLM05A3_raw,BLM05B3_raw,BLM07A3_raw,BLM07B3_raw,BLM09A3_raw,BLM09B3_raw,BLM10A3_raw,BLM10B3_raw,BLM11A3_raw,BLM11B3_raw,BLM13A3_raw,BLM13B3_raw,BLM14A3_raw,BLM14B3_raw,BLM01A3_raw_outlier_flag,BLM01B3_raw_outlier_flag,BLM02A3_raw_outlier_flag,BLM02B3_raw_outlier_flag,BLM03A3_raw_outlier_flag,BLM03B1_raw_outlier_flag,BLM03B2_raw_outlier_flag,BLM05A3_raw_outlier_flag,BLM05B3_raw_outlier_flag,BLM07A3_raw_outlier_flag,BLM07B3_raw_outlier_flag,BLM09A3_raw_outlier_flag,BLM09B3_raw_outlier_flag,BLM10A3_raw_outlier_flag,BLM10B3_raw_outlier_flag,BLM11A3_raw_outlier_flag,BLM11B3_raw_outlier_flag,BLM13A3_raw_outlier_flag,BLM13B3_raw_outlier_flag,BLM14A3_raw_outlier_flag,BLM14B3_raw_outlier_flag
1749,NA,NA,NA,0.45,0.13,0.14,NA,0.54,0.45,NA,NA,2.35,0.94,3.41,2.76,0.91,0.87,0.35,0.2,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1750,NA,NA,NA,1.15,0.39,0.32,NA,1.05,0.8,NA,NA,3.11,2.32,3.1,2.79,1.18,1.31,0.61,0.5,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
1751,NA,NA,NA,0.7,0.37,NA,NA,0.73,0.59,NA,NA,2.69,2.21,3.27,2.81,1.16,1.71,0.39,0.46,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
1752,NA,NA,NA,0.17,0.31,NA,NA,0.45,0.38,NA,NA,1.75,0.94,0.94,1.5,0,0,0.27,0.41,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1753,NA,NA,0.59,0.28,0.3,NA,NA,0.33,0.35,NA,NA,0.9,0.49,0.74,3.04,0.28,0.08,0.34,0.3,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1754,NA,NA,0.3,0.23,0,NA,NA,0.32,0.25,NA,NA,0.62,0.5,0.91,3.77,0.45,0.48,0.22,0.26,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA
1755,NA,NA,0.7,0.58,0.16,NA,NA,0.64,0.56,NA,NA,1.34,0.68,2.61,3.94,0.33,0.8,0.45,0.33,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA
1756,NA,NA,0.49,0.41,0,NA,NA,0.3,0.39,NA,NA,0.73,0.4,1.53,2.55,0.5,0.71,0.18,0.22,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1757,NA,NA,0.41,0.33,0.21,NA,NA,0.45,0.35,NA,NA,0.78,0.13,2.69,3.58,0.19,0.43,0.18,0.29,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1758,NA,NA,0.33,0.46,0.14,NA,NA,0.51,0.34,NA,NA,0.62,0.14,2.95,3.34,0.38,0.75,0.27,0.29,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1759,NA,NA,0.57,0.44,0,NA,NA,0.35,0.36,NA,NA,0.54,0.2,3.36,2.92,0.29,0.71,0.28,0.2,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1760,NA,NA,0.45,0.4,0.04,NA,NA,0.79,0.4,NA,NA,0.67,0.36,2.74,2.88,0.56,0.8,0.36,0.25,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1761,NA,NA,0.55,0.45,0.04,NA,NA,1.28,0.43,NA,NA,1.56,1,4.29,3.49,0.5,0.85,0.6,0.42,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1762,NA,NA,0.61,0.69,0.1,NA,NA,0.83,0.55,NA,NA,1.39,0.66,3.37,3.39,0.83,1.09,0.3,0.39,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1763,NA,NA,0.64,0.46,0.19,NA,NA,1,0.84,NA,NA,1.56,0.95,4.16,1.54,0.75,1.16,0.37,0.3,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1764,NA,NA,0.19,0.26,0.12,NA,NA,0.91,0.59,NA,NA,0.62,0.45,2.27,2.08,0.58,0.78,0.31,0.23,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1765,NA,NA,0.23,0.32,0.17,NA,NA,1.35,0.6,NA,NA,1.11,0.43,2.89,2.23,0.75,0.82,0.37,0.32,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1766,NA,NA,0.5,0.46,0.11,NA,NA,1.01,0.77,NA,NA,1.38,0.88,3.16,2.31,0.81,0.85,0.4,0.22,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1767,NA,NA,0.6,0.4,0.15,NA,NA,1,0.62,NA,NA,1.57,1.22,3.08,2.69,0.62,1.05,0.4,0.16,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1768,NA,NA,0.79,0.38,0.2,NA,NA,1.14,0.61,NA,NA,1.63,0.89,2.6,2.29,0.78,1.22,0.35,0.28,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1769,NA,NA,0.71,0.31,0.19,NA,NA,1.04,0.5,NA,NA,1.46,0.9,2.94,2.29,0.81,0.65,0.6,0.39,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1770,NA,NA,0.73,0.72,0.27,NA,NA,0.93,0.94,NA,NA,2.47,1.06,1.57,2.87,1.05,1.34,0.87,0.73,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
1771,NA,NA,0.91,0.39,0.14,NA,NA,1.22,1.18,NA,NA,1.8,1.12,1.56,2.15,0.83,1.14,0.56,0.45,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1772,NA,NA,0.47,0.62,0.4,NA,NA,0.68,0.54,NA,NA,1.67,0.7,1.91,2.75,0.61,1.08,0.68,0.4,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1773,NA,NA,0.7,0.66,0.21,NA,NA,0.88,1.11,NA,NA,2.73,1.4,1.54,3.35,1.17,1.67,0.85,0.65,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
1774,NA,NA,0.33,0.47,0.12,NA,NA,0.75,0.82,NA,NA,2.15,0.81,2.42,1.98,1.17,1.29,0.74,0.62,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
1775,NA,NA,0.21,0.48,0.33,NA,NA,0.7,0.59,NA,NA,2,0.59,2.29,2.29,0.73,1.23,0.59,0.39,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1776,NA,NA,0.2,0.3,0.19,NA,NA,0.53,0.46,NA,NA,1.27,0.54,1.61,1.89,0.57,0.99,0.15,0.37,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1777,NA,NA,0.19,0.34,0.23,NA,NA,0.45,0.63,NA,NA,1.47,0.47,0.84,1.21,0.59,1,0.15,0.38,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1778,NA,NA,0.26,0.33,0.2,NA,NA,0.91,0.6,NA,NA,1.48,0.67,1.38,1.68,0.52,0.88,0.2,0.24,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1779,NA,NA,0.33,0.45,0.22,NA,NA,0.87,0.85,NA,NA,1.52,0.53,1.73,1.66,0.52,0.83,0.18,0.3,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1780,NA,NA,0.35,0.44,0.19,NA,NA,0.9,0.73,NA,NA,1.41,0.39,1.16,1.26,0.4,0.47,0.2,0.29,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1781,NA,NA,0.38,0.49,0.23,NA,NA,1.19,0.54,NA,NA,1.33,0.42,1.59,1.74,0.36,0.69,0.2,0.32,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1782,NA,NA,0.2,0.16,0.18,NA,NA,0.73,0.45,NA,NA,1.01,0.5,1.59,1.73,0.33,0.72,0.33,0.57,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1783,NA,NA,0.35,0.38,0.18,NA,NA,0.74,0.44,NA,NA,0.98,0.54,1.19,1.32,0.25,0.31,0.2,0.32,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1784,NA,NA,0.36,0.36,0,NA,NA,0.73,0.59,NA,NA,0.99,0.26,1.19,1.6,0.31,0.48,0.32,0.6,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1785,NA,NA,0.51,0.67,0.1,NA,NA,0.9,0.46,NA,NA,1.24,0.17,1.37,1.7,0.26,0.37,0.09,0.3,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1786,NA,NA,0.63,0.57,0.14,NA,NA,0.88,0.35,NA,NA,0.81,0.39,1.71,1.57,0.36,0.44,0.22,0.71,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1787,NA,NA,0.35,0.3,0.24,NA,NA,0.81,0.34,NA,NA,0.5,0.29,0.71,1.35,0.27,0.39,0.11,0.5,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1788,NA,NA,0.54,0.36,0.12,NA,NA,0.58,0.49,NA,NA,0.61,0.24,1.16,1.74,0.29,0.51,0.13,0.71,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1789,NA,NA,0.53,0.54,0.21,NA,NA,0.7,0.63,NA,NA,0.94,0.31,1.65,2.07,0.39,0.47,0.27,0.5,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1790,NA,NA,0.51,0.55,0.07,NA,NA,0.75,0.47,NA,NA,0.62,0.14,1.13,1.91,0.33,0.43,0.13,0.56,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1791,NA,NA,1.05,0.83,0.21,NA,NA,1.02,0.49,NA,NA,1.49,0.62,1.39,1.73,0.42,0.65,0.48,0.97,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1792,NA,NA,0.46,0.29,0.24,NA,NA,0.87,0.43,NA,NA,1.02,0.27,1.59,1.49,0.36,0.57,0.34,0.86,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1793,NA,NA,0.62,0.55,0.26,NA,NA,0.93,0.97,NA,NA,1.1,0.39,1.51,1.41,0.08,0.49,0.47,0.69,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1794,NA,NA,0.33,0.27,0.27,NA,NA,0.8,0.59,NA,NA,1.1,0.5,0.69,1.52,0.32,0.29,0.19,0.53,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1795,NA,NA,0.1,0.07,0.2,NA,NA,0.71,0.5,NA,NA,0.74,0.2,0.87,1.47,0.32,0.46,0.33,0.69,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1796,NA,NA,0.27,0.17,0.2,NA,NA,0.55,0.37,NA,NA,0.52,0.29,0.6,1.8,0.6,0.79,0.33,0.64,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1797,NA,NA,0.43,0.3,0.18,NA,NA,0.23,0.19,NA,NA,0.18,0.25,0.91,1.64,0.54,0.48,0.14,0.3,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1798,NA,NA,0.55,0.68,0.12,NA,NA,0.43,0.32,NA,NA,0.29,0.46,1.18,2.02,0.77,0.53,0.11,0.21,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1799,NA,NA,0.84,0.54,0.11,NA,NA,0.32,0.36,NA,NA,0.71,0.31,1.07,1.78,1.52,0.67,0.26,0.49,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1800,NA,NA,0.32,0.59,0.11,NA,NA,0.46,0.3,NA,NA,0.51,0.37,0.7,1.13,0.43,0.26,0.25,0.48,NA,1.23,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1801,NA,NA,0.97,0.62,0.12,NA,NA,0.52,0.44,NA,NA,0.71,0.57,1.52,1.71,1.14,0.35,0.36,0.71,NA,1.48,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1802,NA,NA,0.88,1.15,0.16,NA,NA,0.66,0.35,NA,NA,0.47,0.28,1.71,2.45,1.39,0.46,0.47,0.81,NA,1.6,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1803,NA,NA,1.09,1.45,0.1,NA,NA,0.51,0.42,NA,NA,0.43,0.45,1.68,2.44,1.31,0.22,0.28,0.46,NA,1.11,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1804,NA,NA,0.46,1.22,0.06,NA,NA,0.5,0.37,NA,NA,0.44,0.43,0.87,1.61,0.82,0.27,0.28,0.56,NA,1.38,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1805,NA,NA,0.63,1.09,0.07,NA,NA,0.7,0.21,NA,NA,0.87,0.43,1.34,1.89,0.7,0.48,0.43,0.87,NA,1.61,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1806,NA,NA,0.55,1.09,0.06,NA,NA,0.6,0.41,NA,NA,0.42,0.26,1.48,1.5,1.18,0.4,0.41,0.81,NA,1.83,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1807,NA,NA,0.45,0.8,0.08,NA,NA,0.28,0.23,NA,NA,0.3,0.32,0.95,1.77,1.01,0.42,0.51,0.9,NA,1.21,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1808,NA,NA,0.43,0.97,0.05,NA,NA,0.42,0.29,NA,NA,0.46,0.12,1.42,1.73,1.09,0.46,0.38,0.48,NA,0.59,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1809,NA,NA,0.45,0.99,0.13,NA,NA,0.41,0.33,NA,NA,0.4,0.32,0.97,1.56,1.12,0.38,0.45,0.74,NA,0.64,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1810,NA,NA,0.71,0.97,0.2,NA,NA,0.42,0.29,NA,NA,0.61,0.3,1.23,1.73,0.75,0.35,0.35,0.45,NA,1.07,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1811,NA,NA,1.08,1.47,0.17,NA,NA,0.67,0.16,NA,NA,0.46,0.45,1.49,2.14,0.88,0.55,0.43,0.58,NA,1.62,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1812,NA,NA,1.71,1.75,0.15,NA,NA,0.81,0.39,NA,NA,0.93,0.36,1.7,1.98,1.3,0.52,0.54,0.56,NA,2.07,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1813,NA,NA,1.75,1.46,0.09,NA,NA,0.57,0.25,NA,NA,0.47,0.19,1.52,2.09,1.28,0.25,0.33,0.31,NA,1.74,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1814,NA,NA,1.59,1.2,0.12,NA,NA,0.49,0.31,NA,NA,0.54,0.47,1.61,2.39,0.9,0.32,0.34,0.41,NA,1.67,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1815,NA,NA,1.21,1.05,0.06,NA,NA,0.37,0.45,NA,NA,0.86,0.51,1.03,1.64,1.01,0.19,0.21,0.4,NA,1.43,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1816,NA,NA,1.18,1.04,0.14,NA,NA,0.44,0.27,NA,NA,0.83,0.78,2.05,1.87,1.4,0.39,0.38,0.57,NA,2.06,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1817,NA,NA,1.28,1.13,0.11,NA,NA,0.59,0.37,NA,NA,0.63,0.46,0.98,1.06,1.13,0.46,0.44,0.38,NA,1.49,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1818,NA,NA,1.52,1.08,0.12,NA,NA,0.81,0.34,NA,NA,0.61,0.47,1.45,1.72,0.88,0.34,0.39,0.44,NA,1.96,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1819,NA,NA,1.95,1.39,0.15,NA,NA,0.63,0.41,NA,NA,0.91,0.69,1.43,1.92,1.02,0.44,0.42,0.57,NA,2.02,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1820,NA,NA,0.95,0.87,0.06,NA,NA,0.33,0.33,NA,NA,0.45,0.39,0.77,1.52,0.58,0.23,0.22,0.42,NA,1.23,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1821,NA,NA,0.83,1.31,0.12,NA,NA,0.53,0.25,NA,NA,0.42,0.61,1.16,1.08,0.49,0.33,0.47,0.53,NA,1.2,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1822,NA,NA,1.18,2.03,0.12,NA,NA,0.59,0.54,NA,NA,0.7,0.75,1.51,1.6,0.93,0.52,0.69,0.58,NA,2.16,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1823,NA,NA,0.78,1.37,0.06,NA,NA,0.2,0.28,NA,NA,0.46,0.32,1.13,1.25,0.71,0.45,0.57,0.42,NA,1.18,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1824,NA,NA,0.75,1.08,0.04,NA,NA,0.64,0.49,NA,NA,0.51,0.5,1.27,1.74,0.69,0.45,0.41,0.58,NA,1.79,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1825,NA,NA,0.99,1.37,0.2,NA,NA,0.76,0.67,NA,NA,0.87,1.11,1.63,1.27,0.62,0.43,1.01,0.81,NA,2.45,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1826,NA,NA,1.4,1.21,0.19,NA,NA,0.54,0.65,NA,NA,1.12,0.87,1.25,1.27,0.82,0.55,0.91,0.36,1.29,1.03,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1827,NA,NA,0.81,0.73,0.1,NA,NA,0.31,0.31,NA,NA,1.07,0.47,0.75,0.9,0.65,0.37,0.6,0.32,1.12,1.16,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
