"","State","Tree","Tag","years","Ring_width"
"1655","CO","06L","ABLA-H-06L","1888",0.977
"1656","CO","06L","ABLA-H-06L","1887",0.796
"1657","CO","06L","ABLA-H-06L","1886",0.946
"1658","CO","06L","ABLA-H-06L","1885",1.1165
"1659","CO","06L","ABLA-H-06L","1884",0.729
"1660","CO","06L","ABLA-H-06L","1883",0.941
"1661","CO","06L","ABLA-H-06L","1882",0.8135
"1662","CO","06L","ABLA-H-06L","1881",0.8595
"1663","CO","06L","ABLA-H-06L","1880",0.535
"1664","CO","06L","ABLA-H-06L","1879",0.674
"1665","CO","06L","ABLA-H-06L","1878",0.5855
"1666","CO","06L","ABLA-H-06L","1877",0.5775
"1667","CO","06L","ABLA-H-06L","1876",0.5395
"1668","CO","06L","ABLA-H-06L","1875",0.434
"1669","CO","07H","ABLA-H-07H","2013",0.1215
"1670","CO","07H","ABLA-H-07H","2012",0.8965
"1671","CO","07H","ABLA-H-07H","2011",0.896
"1672","CO","07H","ABLA-H-07H","2010",0.828
"1673","CO","07H","ABLA-H-07H","2009",0.9935
"1674","CO","07H","ABLA-H-07H","2008",1.0175
"1675","CO","07H","ABLA-H-07H","2007",0.936
"1676","CO","07H","ABLA-H-07H","2006",0.8075
"1677","CO","07H","ABLA-H-07H","2005",0.9885
"1678","CO","07H","ABLA-H-07H","2004",0.7555
"1679","CO","07H","ABLA-H-07H","2003",0.772
"1680","CO","07H","ABLA-H-07H","2002",0.738
"1681","CO","07H","ABLA-H-07H","2001",0.9795
"1682","CO","07H","ABLA-H-07H","2000",0.931
"1683","CO","07H","ABLA-H-07H","1999",0.76
"1684","CO","07H","ABLA-H-07H","1998",0.8155
"1685","CO","07H","ABLA-H-07H","1997",0.634
"1686","CO","07H","ABLA-H-07H","1996",0.786
"1687","CO","07H","ABLA-H-07H","1995",0.8745
"1688","CO","07H","ABLA-H-07H","1994",0.9975
"1689","CO","07H","ABLA-H-07H","1993",0.9135
"1690","CO","07H","ABLA-H-07H","1992",0.9225
"1691","CO","07H","ABLA-H-07H","1991",0.8285
"1692","CO","07H","ABLA-H-07H","1990",0.92
"1693","CO","07H","ABLA-H-07H","1989",1.0475
"1694","CO","07H","ABLA-H-07H","1988",0.9655
"1695","CO","07H","ABLA-H-07H","1987",0.927
"1696","CO","07H","ABLA-H-07H","1986",0.757
"1697","CO","07H","ABLA-H-07H","1985",0.7225
"1698","CO","07H","ABLA-H-07H","1984",0.6395
"1699","CO","07H","ABLA-H-07H","1983",0.8135
"1700","CO","07H","ABLA-H-07H","1982",0.6895
"1701","CO","07H","ABLA-H-07H","1981",0.574
"1702","CO","07H","ABLA-H-07H","1980",0.493
"1703","CO","07H","ABLA-H-07H","1979",0.697
"1704","CO","07H","ABLA-H-07H","1978",0.708
"1705","CO","07H","ABLA-H-07H","1977",0.873
"1706","CO","07H","ABLA-H-07H","1976",0.9615
"1707","CO","07H","ABLA-H-07H","1975",0.818
"1708","CO","07H","ABLA-H-07H","1974",0.966
"1709","CO","07H","ABLA-H-07H","1973",1.0225
"1710","CO","07H","ABLA-H-07H","1972",1.0755
"1711","CO","07H","ABLA-H-07H","1971",1.201
"1712","CO","07H","ABLA-H-07H","1970",1.7375
"1713","CO","07H","ABLA-H-07H","1969",2.424
"1714","CO","07H","ABLA-H-07H","1968",2.54
"1715","CO","07H","ABLA-H-07H","1967",2.6265
"1716","CO","07H","ABLA-H-07H","1966",2.42
"1717","CO","07H","ABLA-H-07H","1965",1.608
"1718","CO","07H","ABLA-H-07H","1964",1.727
"1719","CO","07H","ABLA-H-07H","1963",2.0225
"1720","CO","07H","ABLA-H-07H","1962",1.908
"1721","CO","07H","ABLA-H-07H","1961",1.7245
"1722","CO","07H","ABLA-H-07H","1960",1.868
"1723","CO","07H","ABLA-H-07H","1959",1.9915
"1724","CO","07H","ABLA-H-07H","1958",2.151
"1725","CO","07H","ABLA-H-07H","1957",1.4335
"1726","CO","07H","ABLA-H-07H","1956",1.5995
"1727","CO","07H","ABLA-H-07H","1955",1.654
"1728","CO","07H","ABLA-H-07H","1954",1.655
"1729","CO","07H","ABLA-H-07H","1953",1.814
"1730","CO","07H","ABLA-H-07H","1952",1.782
"1731","CO","07H","ABLA-H-07H","1951",1.811
"1732","CO","07H","ABLA-H-07H","1950",1.6215
"1733","CO","07H","ABLA-H-07H","1949",1.773
"1734","CO","07H","ABLA-H-07H","1948",1.622
"1735","CO","07H","ABLA-H-07H","1947",1.6415
"1736","CO","07H","ABLA-H-07H","1946",1.5045
"1737","CO","07H","ABLA-H-07H","1945",1.581
"1738","CO","07H","ABLA-H-07H","1944",1.3575
"1739","CO","07H","ABLA-H-07H","1943",1.3435
"1740","CO","07H","ABLA-H-07H","1942",1.5025
"1741","CO","07H","ABLA-H-07H","1941",1.237
"1742","CO","07H","ABLA-H-07H","1940",1.278
"1743","CO","07H","ABLA-H-07H","1939",1.197
"1744","CO","07H","ABLA-H-07H","1938",0.92
"1745","CO","07H","ABLA-H-07H","1937",1.022
"1746","CO","07H","ABLA-H-07H","1936",1.134
"1747","CO","07H","ABLA-H-07H","1935",1.076
"1748","CO","07H","ABLA-H-07H","1934",1.438
"1749","CO","07H","ABLA-H-07H","1933",1.281
"1750","CO","07H","ABLA-H-07H","1932",0.797
"1751","CO","07H","ABLA-H-07H","1931",1.434
"1752","CO","07H","ABLA-H-07H","1930",1.1795
"1753","CO","07H","ABLA-H-07H","1929",1.112
"1754","CO","07H","ABLA-H-07H","1928",1.0805
"1755","CO","07H","ABLA-H-07H","1927",1.1915
"1756","CO","07H","ABLA-H-07H","1926",1.379
"1757","CO","07H","ABLA-H-07H","1925",1.493
"1758","CO","07H","ABLA-H-07H","1924",1.188
"1759","CO","07H","ABLA-H-07H","1923",1.012
"1760","CO","07H","ABLA-H-07H","1922",1.215
"1761","CO","07H","ABLA-H-07H","1921",1.133
"1762","CO","07H","ABLA-H-07H","1920",1.283
"1763","CO","07H","ABLA-H-07H","1919",1.464
"1764","CO","07H","ABLA-H-07H","1918",1.1625
"1765","CO","07H","ABLA-H-07H","1917",0.686
"1766","CO","07H","ABLA-H-07H","1916",0.5485
"1767","CO","07H","ABLA-H-07H","1915",0.886
"1768","CO","07H","ABLA-H-07H","1914",0.8985
"1769","CO","07H","ABLA-H-07H","1913",1.4905
"1770","CO","07H","ABLA-H-07H","1912",1.4985
"1771","CO","07H","ABLA-H-07H","1911",1.2615
"1772","CO","07H","ABLA-H-07H","1910",1.291
"1773","CO","07H","ABLA-H-07H","1909",0.9945
"1774","CO","07H","ABLA-H-07H","1908",1.455
"1775","CO","07H","ABLA-H-07H","1907",1.16
"1776","CO","07H","ABLA-H-07H","1906",1.211
"1777","CO","07H","ABLA-H-07H","1905",1.0885
"1778","CO","07H","ABLA-H-07H","1904",1.4855
"1779","CO","07H","ABLA-H-07H","1903",1.38
"1780","CO","07H","ABLA-H-07H","1902",1.6545
"1781","CO","07H","ABLA-H-07H","1901",1.5125
"1782","CO","07H","ABLA-H-07H","1900",1.5685
"1783","CO","07H","ABLA-H-07H","1899",1.534
"1784","CO","07H","ABLA-H-07H","1898",1.333
"1785","CO","07H","ABLA-H-07H","1897",0.927
"1786","CO","07H","ABLA-H-07H","1896",1.047
"1787","CO","07H","ABLA-H-07H","1895",1.544
"1788","CO","07H","ABLA-H-07H","1894",1.09
"1789","CO","07H","ABLA-H-07H","1893",NA
"1790","CO","07H","ABLA-H-07H","1892",NA
"1791","CO","07H","ABLA-H-07H","1891",NA
"1792","CO","07H","ABLA-H-07H","1890",NA
"1793","CO","07H","ABLA-H-07H","1889",NA
"1794","CO","07H","ABLA-H-07H","1888",NA
"1795","CO","07H","ABLA-H-07H","1887",NA
"1796","CO","07H","ABLA-H-07H","1886",NA
"1797","CO","07H","ABLA-H-07H","1885",NA
"1798","CO","07H","ABLA-H-07H","1884",NA
"1799","CO","07H","ABLA-H-07H","1883",NA
"1800","CO","07H","ABLA-H-07H","1882",NA
"1801","CO","07H","ABLA-H-07H","1881",NA
"1802","CO","07H","ABLA-H-07H","1880",NA
"1803","CO","07H","ABLA-H-07H","1879",NA
"1804","CO","07H","ABLA-H-07H","1878",NA
"1805","CO","07H","ABLA-H-07H","1877",NA
"1806","CO","07H","ABLA-H-07H","1876",NA
"1807","CO","07H","ABLA-H-07H","1875",NA
"1808","CO","07L","ABLA-H-07L","2013",0.169
"1809","CO","07L","ABLA-H-07L","2012",0.8055
"1810","CO","07L","ABLA-H-07L","2011",0.715
"1811","CO","07L","ABLA-H-07L","2010",0.611
"1812","CO","07L","ABLA-H-07L","2009",0.7485
"1813","CO","07L","ABLA-H-07L","2008",0.634
"1814","CO","07L","ABLA-H-07L","2007",0.768
"1815","CO","07L","ABLA-H-07L","2006",0.7045
"1816","CO","07L","ABLA-H-07L","2005",0.9105
"1817","CO","07L","ABLA-H-07L","2004",0.899
"1818","CO","07L","ABLA-H-07L","2003",0.9355
"1819","CO","07L","ABLA-H-07L","2002",0.989
"1820","CO","07L","ABLA-H-07L","2001",1.1785
"1821","CO","07L","ABLA-H-07L","2000",1.0745
"1822","CO","07L","ABLA-H-07L","1999",0.916
"1823","CO","07L","ABLA-H-07L","1998",0.9325
"1824","CO","07L","ABLA-H-07L","1997",0.7075
"1825","CO","07L","ABLA-H-07L","1996",0.9155
"1826","CO","07L","ABLA-H-07L","1995",1.008
"1827","CO","07L","ABLA-H-07L","1994",0.8935
"1828","CO","07L","ABLA-H-07L","1993",0.803
"1829","CO","07L","ABLA-H-07L","1992",0.877
"1830","CO","07L","ABLA-H-07L","1991",0.9025
"1831","CO","07L","ABLA-H-07L","1990",0.801
"1832","CO","07L","ABLA-H-07L","1989",0.6995
"1833","CO","07L","ABLA-H-07L","1988",0.7005
"1834","CO","07L","ABLA-H-07L","1987",0.6695
"1835","CO","07L","ABLA-H-07L","1986",0.6855
"1836","CO","07L","ABLA-H-07L","1985",0.68
"1837","CO","07L","ABLA-H-07L","1984",0.785
"1838","CO","07L","ABLA-H-07L","1983",0.7155
"1839","CO","07L","ABLA-H-07L","1982",0.763
"1840","CO","07L","ABLA-H-07L","1981",0.5855
"1841","CO","07L","ABLA-H-07L","1980",0.4905
"1842","CO","07L","ABLA-H-07L","1979",0.5835
"1843","CO","07L","ABLA-H-07L","1978",0.539
"1844","CO","07L","ABLA-H-07L","1977",0.6735
"1845","CO","07L","ABLA-H-07L","1976",0.661
"1846","CO","07L","ABLA-H-07L","1975",0.645
"1847","CO","07L","ABLA-H-07L","1974",0.609
"1848","CO","07L","ABLA-H-07L","1973",0.6505
"1849","CO","07L","ABLA-H-07L","1972",0.5895
"1850","CO","07L","ABLA-H-07L","1971",0.838
"1851","CO","07L","ABLA-H-07L","1970",1.1285
"1852","CO","07L","ABLA-H-07L","1969",1.15
"1853","CO","07L","ABLA-H-07L","1968",0.9935
"1854","CO","07L","ABLA-H-07L","1967",1.0045
"1855","CO","07L","ABLA-H-07L","1966",1.079
"1856","CO","07L","ABLA-H-07L","1965",1.026
"1857","CO","07L","ABLA-H-07L","1964",1.2575
"1858","CO","07L","ABLA-H-07L","1963",1.2015
"1859","CO","07L","ABLA-H-07L","1962",1.272
"1860","CO","07L","ABLA-H-07L","1961",1.1795
"1861","CO","07L","ABLA-H-07L","1960",1.287
"1862","CO","07L","ABLA-H-07L","1959",1.295
"1863","CO","07L","ABLA-H-07L","1958",1.2975
"1864","CO","07L","ABLA-H-07L","1957",1.0615
"1865","CO","07L","ABLA-H-07L","1956",1.2625
"1866","CO","07L","ABLA-H-07L","1955",1.8875
"1867","CO","07L","ABLA-H-07L","1954",2.0615
"1868","CO","07L","ABLA-H-07L","1953",1.897
"1869","CO","07L","ABLA-H-07L","1952",1.2425
"1870","CO","07L","ABLA-H-07L","1951",1.9035
"1871","CO","07L","ABLA-H-07L","1950",1.9665
"1872","CO","07L","ABLA-H-07L","1949",2.1
"1873","CO","07L","ABLA-H-07L","1948",2.104
"1874","CO","07L","ABLA-H-07L","1947",2.188
"1875","CO","07L","ABLA-H-07L","1946",2.213
"1876","CO","07L","ABLA-H-07L","1945",2.1095
"1877","CO","07L","ABLA-H-07L","1944",2.012
"1878","CO","07L","ABLA-H-07L","1943",1.9735
"1879","CO","07L","ABLA-H-07L","1942",2.0465
"1880","CO","07L","ABLA-H-07L","1941",2.177
"1881","CO","07L","ABLA-H-07L","1940",2.4525
"1882","CO","07L","ABLA-H-07L","1939",2.295
"1883","CO","07L","ABLA-H-07L","1938",2.006
"1884","CO","07L","ABLA-H-07L","1937",1.694
"1885","CO","07L","ABLA-H-07L","1936",1.8705
"1886","CO","07L","ABLA-H-07L","1935",2.1635
"1887","CO","07L","ABLA-H-07L","1934",2.3415
"1888","CO","07L","ABLA-H-07L","1933",2.3505
"1889","CO","07L","ABLA-H-07L","1932",2.327
"1890","CO","07L","ABLA-H-07L","1931",2.3085
"1891","CO","07L","ABLA-H-07L","1930",2.117
"1892","CO","07L","ABLA-H-07L","1929",1.9585
"1893","CO","07L","ABLA-H-07L","1928",2.136
"1894","CO","07L","ABLA-H-07L","1927",2.1255
"1895","CO","07L","ABLA-H-07L","1926",1.9335
"1896","CO","07L","ABLA-H-07L","1925",2.2195
"1897","CO","07L","ABLA-H-07L","1924",2.0715
"1898","CO","07L","ABLA-H-07L","1923",1.665
"1899","CO","07L","ABLA-H-07L","1922",1.5775
"1900","CO","07L","ABLA-H-07L","1921",1.6355
"1901","CO","07L","ABLA-H-07L","1920",1.419
"1902","CO","07L","ABLA-H-07L","1919",1.5225
"1903","CO","07L","ABLA-H-07L","1918",1.721
"1904","CO","07L","ABLA-H-07L","1917",1.3195
"1905","CO","07L","ABLA-H-07L","1916",1.233
"1906","CO","07L","ABLA-H-07L","1915",1.6495
"1907","CO","07L","ABLA-H-07L","1914",1.3555
"1908","CO","07L","ABLA-H-07L","1913",1.8845
"1909","CO","07L","ABLA-H-07L","1912",1.878
"1910","CO","07L","ABLA-H-07L","1911",1.9225
"1911","CO","07L","ABLA-H-07L","1910",1.6175
"1912","CO","07L","ABLA-H-07L","1909",1.2885
"1913","CO","07L","ABLA-H-07L","1908",1.6585
"1914","CO","07L","ABLA-H-07L","1907",1.4315
"1915","CO","07L","ABLA-H-07L","1906",1.404
"1916","CO","07L","ABLA-H-07L","1905",1.434
"1917","CO","07L","ABLA-H-07L","1904",2.1185
"1918","CO","07L","ABLA-H-07L","1903",1.861
"1919","CO","07L","ABLA-H-07L","1902",2.31
"1920","CO","07L","ABLA-H-07L","1901",2.1395
"1921","CO","07L","ABLA-H-07L","1900",2.167
"1922","CO","07L","ABLA-H-07L","1899",1.6165
"1923","CO","07L","ABLA-H-07L","1898",1.4685
"1924","CO","07L","ABLA-H-07L","1897",1.3285
"1925","CO","07L","ABLA-H-07L","1896",1.4395
"1926","CO","07L","ABLA-H-07L","1895",1.1665
"1927","CO","07L","ABLA-H-07L","1894",1.3005
"1928","CO","07L","ABLA-H-07L","1893",0.9235
"1929","CO","07L","ABLA-H-07L","1892",1.1895
"1930","CO","07L","ABLA-H-07L","1891",0.7885
"1931","CO","07L","ABLA-H-07L","1890",0.915
"1932","CO","07L","ABLA-H-07L","1889",0.866
"1933","CO","07L","ABLA-H-07L","1888",0.96
"1934","CO","07L","ABLA-H-07L","1887",2.043
"1935","CO","07L","ABLA-H-07L","1886",0.298
"1936","CO","07L","ABLA-H-07L","1885",NA
"1937","CO","07L","ABLA-H-07L","1884",NA
"1938","CO","07L","ABLA-H-07L","1883",NA
"1939","CO","07L","ABLA-H-07L","1882",NA
"1940","CO","07L","ABLA-H-07L","1881",NA
"1941","CO","07L","ABLA-H-07L","1880",NA
"1942","CO","07L","ABLA-H-07L","1879",NA
"1943","CO","07L","ABLA-H-07L","1878",NA
"1944","CO","07L","ABLA-H-07L","1877",NA
"1945","CO","07L","ABLA-H-07L","1876",NA
"1946","CO","07L","ABLA-H-07L","1875",NA
"1947","CO","08H","ABLA-H-08H","2013",0.1145
"1948","CO","08H","ABLA-H-08H","2012",1.135
"1949","CO","08H","ABLA-H-08H","2011",1.085
"1950","CO","08H","ABLA-H-08H","2010",0.9795
"1951","CO","08H","ABLA-H-08H","2009",1.1585
"1952","CO","08H","ABLA-H-08H","2008",0.969
"1953","CO","08H","ABLA-H-08H","2007",0.999
"1954","CO","08H","ABLA-H-08H","2006",0.8405
"1955","CO","08H","ABLA-H-08H","2005",0.9145
"1956","CO","08H","ABLA-H-08H","2004",0.8025
"1957","CO","08H","ABLA-H-08H","2003",0.6445
"1958","CO","08H","ABLA-H-08H","2002",0.7495
"1959","CO","08H","ABLA-H-08H","2001",0.7495
"1960","CO","08H","ABLA-H-08H","2000",1.042
"1961","CO","08H","ABLA-H-08H","1999",0.913
"1962","CO","08H","ABLA-H-08H","1998",1.0615
"1963","CO","08H","ABLA-H-08H","1997",0.956
"1964","CO","08H","ABLA-H-08H","1996",1.028
"1965","CO","08H","ABLA-H-08H","1995",0.979
"1966","CO","08H","ABLA-H-08H","1994",0.9525
"1967","CO","08H","ABLA-H-08H","1993",0.616
"1968","CO","08H","ABLA-H-08H","1992",1.033
"1969","CO","08H","ABLA-H-08H","1991",0.8025
"1970","CO","08H","ABLA-H-08H","1990",0.729
"1971","CO","08H","ABLA-H-08H","1989",1.1085
"1972","CO","08H","ABLA-H-08H","1988",0.9685
"1973","CO","08H","ABLA-H-08H","1987",0.9255
"1974","CO","08H","ABLA-H-08H","1986",0.904
"1975","CO","08H","ABLA-H-08H","1985",0.799
"1976","CO","08H","ABLA-H-08H","1984",0.83
"1977","CO","08H","ABLA-H-08H","1983",0.894
"1978","CO","08H","ABLA-H-08H","1982",0.7155
"1979","CO","08H","ABLA-H-08H","1981",0.5695
"1980","CO","08H","ABLA-H-08H","1980",0.528
"1981","CO","08H","ABLA-H-08H","1979",0.5595
"1982","CO","08H","ABLA-H-08H","1978",0.538
"1983","CO","08H","ABLA-H-08H","1977",0.5375
"1984","CO","08H","ABLA-H-08H","1976",0.6215
"1985","CO","08H","ABLA-H-08H","1975",0.4735
"1986","CO","08H","ABLA-H-08H","1974",0.4195
"1987","CO","08H","ABLA-H-08H","1973",0.356
"1988","CO","08H","ABLA-H-08H","1972",0.376
"1989","CO","08H","ABLA-H-08H","1971",0.47
"1990","CO","08H","ABLA-H-08H","1970",0.573
"1991","CO","08H","ABLA-H-08H","1969",0.5825
"1992","CO","08H","ABLA-H-08H","1968",0.5605
"1993","CO","08H","ABLA-H-08H","1967",0.674
"1994","CO","08H","ABLA-H-08H","1966",0.9605
"1995","CO","08H","ABLA-H-08H","1965",0.6575
"1996","CO","08H","ABLA-H-08H","1964",0.591
"1997","CO","08H","ABLA-H-08H","1963",0.738
"1998","CO","08H","ABLA-H-08H","1962",0.8525
"1999","CO","08H","ABLA-H-08H","1961",0.7185
"2000","CO","08H","ABLA-H-08H","1960",0.886
"2001","CO","08H","ABLA-H-08H","1959",0.94
"2002","CO","08H","ABLA-H-08H","1958",1.09
"2003","CO","08H","ABLA-H-08H","1957",0.6935
"2004","CO","08H","ABLA-H-08H","1956",0.6925
"2005","CO","08H","ABLA-H-08H","1955",0.9765
"2006","CO","08H","ABLA-H-08H","1954",0.866
"2007","CO","08H","ABLA-H-08H","1953",1.196
"2008","CO","08H","ABLA-H-08H","1952",0.9375
"2009","CO","08H","ABLA-H-08H","1951",0.843
"2010","CO","08H","ABLA-H-08H","1950",1.002
"2011","CO","08H","ABLA-H-08H","1949",1.1715
"2012","CO","08H","ABLA-H-08H","1948",1.0525
"2013","CO","08H","ABLA-H-08H","1947",0.8425
"2014","CO","08H","ABLA-H-08H","1946",0.79
"2015","CO","08H","ABLA-H-08H","1945",0.948
"2016","CO","08H","ABLA-H-08H","1944",0.8705
"2017","CO","08H","ABLA-H-08H","1943",0.8095
"2018","CO","08H","ABLA-H-08H","1942",1.315
"2019","CO","08H","ABLA-H-08H","1941",1.2775
"2020","CO","08H","ABLA-H-08H","1940",1.1235
"2021","CO","08H","ABLA-H-08H","1939",1.385
"2022","CO","08H","ABLA-H-08H","1938",1.2895
"2023","CO","08H","ABLA-H-08H","1937",1.1205
"2024","CO","08H","ABLA-H-08H","1936",0.9995
"2025","CO","08H","ABLA-H-08H","1935",0.88
"2026","CO","08H","ABLA-H-08H","1934",0.709
"2027","CO","08H","ABLA-H-08H","1933",0.5395
"2028","CO","08H","ABLA-H-08H","1932",0.453
"2029","CO","08H","ABLA-H-08H","1931",0.631
"2030","CO","08H","ABLA-H-08H","1930",0.6645
"2031","CO","08H","ABLA-H-08H","1929",0.675
"2032","CO","08H","ABLA-H-08H","1928",0.752
"2033","CO","08H","ABLA-H-08H","1927",0.854
"2034","CO","08H","ABLA-H-08H","1926",0.8835
"2035","CO","08H","ABLA-H-08H","1925",0.7765
"2036","CO","08H","ABLA-H-08H","1924",0.8165
"2037","CO","08H","ABLA-H-08H","1923",0.748
"2038","CO","08H","ABLA-H-08H","1922",0.7985
"2039","CO","08H","ABLA-H-08H","1921",0.798
"2040","CO","08H","ABLA-H-08H","1920",0.5845
"2041","CO","08H","ABLA-H-08H","1919",0.5525
"2042","CO","08H","ABLA-H-08H","1918",0.3975
"2043","CO","08H","ABLA-H-08H","1917",0.645
"2044","CO","08H","ABLA-H-08H","1916",0.682
"2045","CO","08H","ABLA-H-08H","1915",1.025
"2046","CO","08H","ABLA-H-08H","1914",0.915
"2047","CO","08H","ABLA-H-08H","1913",0.4855
"2048","CO","08H","ABLA-H-08H","1912",0.479
"2049","CO","08H","ABLA-H-08H","1911",0.481
"2050","CO","08H","ABLA-H-08H","1910",0.389
"2051","CO","08H","ABLA-H-08H","1909",0.326
"2052","CO","08H","ABLA-H-08H","1908",0.378
"2053","CO","08H","ABLA-H-08H","1907",0.528
"2054","CO","08H","ABLA-H-08H","1906",0.492
"2055","CO","08H","ABLA-H-08H","1905",0.839
"2056","CO","08H","ABLA-H-08H","1904",0.701
"2057","CO","08H","ABLA-H-08H","1903",0.718
"2058","CO","08H","ABLA-H-08H","1902",0.589
"2059","CO","08H","ABLA-H-08H","1901",0.695
"2060","CO","08H","ABLA-H-08H","1900",0.527
"2061","CO","08H","ABLA-H-08H","1899",0.339
"2062","CO","08H","ABLA-H-08H","1898",0.549
"2063","CO","08H","ABLA-H-08H","1897",0.591
"2064","CO","08H","ABLA-H-08H","1896",0.656
"2065","CO","08H","ABLA-H-08H","1895",1.053
"2066","CO","08H","ABLA-H-08H","1894",0.935
"2067","CO","08H","ABLA-H-08H","1893",0.633
"2068","CO","08H","ABLA-H-08H","1892",0.888
"2069","CO","08H","ABLA-H-08H","1891",0.928
"2070","CO","08H","ABLA-H-08H","1890",0.58
"2071","CO","08H","ABLA-H-08H","1889",0.599
"2072","CO","08H","ABLA-H-08H","1888",0.619
"2073","CO","08H","ABLA-H-08H","1887",0.623
"2074","CO","08H","ABLA-H-08H","1886",0.845
"2075","CO","08H","ABLA-H-08H","1885",NA
"2076","CO","08H","ABLA-H-08H","1884",NA
"2077","CO","08H","ABLA-H-08H","1883",NA
"2078","CO","08H","ABLA-H-08H","1882",NA
"2079","CO","08H","ABLA-H-08H","1881",NA
"2080","CO","08H","ABLA-H-08H","1880",NA
"2081","CO","08H","ABLA-H-08H","1879",NA
"2082","CO","08H","ABLA-H-08H","1878",NA
"2083","CO","08H","ABLA-H-08H","1877",NA
"2084","CO","08H","ABLA-H-08H","1876",NA
"2085","CO","08H","ABLA-H-08H","1875",NA
"2086","CO","08L","ABLA-H-08L","2013",0.0895
"2087","CO","08L","ABLA-H-08L","2012",1.2475
"2088","CO","08L","ABLA-H-08L","2011",1.152
"2089","CO","08L","ABLA-H-08L","2010",1.3475
"2090","CO","08L","ABLA-H-08L","2009",1.5825
"2091","CO","08L","ABLA-H-08L","2008",1.316
"2092","CO","08L","ABLA-H-08L","2007",1.3965
"2093","CO","08L","ABLA-H-08L","2006",1.186
"2094","CO","08L","ABLA-H-08L","2005",1.1195
"2095","CO","08L","ABLA-H-08L","2004",1.02
"2096","CO","08L","ABLA-H-08L","2003",1.0935
"2097","CO","08L","ABLA-H-08L","2002",1.3015
"2098","CO","08L","ABLA-H-08L","2001",1.2645
"2099","CO","08L","ABLA-H-08L","2000",0.973
"2100","CO","08L","ABLA-H-08L","1999",0.9605
"2101","CO","08L","ABLA-H-08L","1998",0.8825
"2102","CO","08L","ABLA-H-08L","1997",0.9385
"2103","CO","08L","ABLA-H-08L","1996",0.8755
"2104","CO","08L","ABLA-H-08L","1995",0.712
"2105","CO","08L","ABLA-H-08L","1994",0.9525
"2106","CO","08L","ABLA-H-08L","1993",1.0085
"2107","CO","08L","ABLA-H-08L","1992",1.128
"2108","CO","08L","ABLA-H-08L","1991",1.0875
"2109","CO","08L","ABLA-H-08L","1990",1.11
"2110","CO","08L","ABLA-H-08L","1989",1.2425
"2111","CO","08L","ABLA-H-08L","1988",1.219
"2112","CO","08L","ABLA-H-08L","1987",0.991
"2113","CO","08L","ABLA-H-08L","1986",0.9465
"2114","CO","08L","ABLA-H-08L","1985",1.03
"2115","CO","08L","ABLA-H-08L","1984",1.0905
"2116","CO","08L","ABLA-H-08L","1983",1.065
"2117","CO","08L","ABLA-H-08L","1982",1.284
"2118","CO","08L","ABLA-H-08L","1981",1.236
"2119","CO","08L","ABLA-H-08L","1980",1.104
"2120","CO","08L","ABLA-H-08L","1979",1.3965
"2121","CO","08L","ABLA-H-08L","1978",1.3085
"2122","CO","08L","ABLA-H-08L","1977",0.791
"2123","CO","08L","ABLA-H-08L","1976",1.3965
"2124","CO","08L","ABLA-H-08L","1975",0.8265
"2125","CO","08L","ABLA-H-08L","1974",1.626
"2126","CO","08L","ABLA-H-08L","1973",1.4905
"2127","CO","08L","ABLA-H-08L","1972",1.5785
"2128","CO","08L","ABLA-H-08L","1971",1.4755
"2129","CO","08L","ABLA-H-08L","1970",1.6625
"2130","CO","08L","ABLA-H-08L","1969",2.1585
"2131","CO","08L","ABLA-H-08L","1968",2.0395
"2132","CO","08L","ABLA-H-08L","1967",2.3005
"2133","CO","08L","ABLA-H-08L","1966",1.754
"2134","CO","08L","ABLA-H-08L","1965",1.763
"2135","CO","08L","ABLA-H-08L","1964",2.323
"2136","CO","08L","ABLA-H-08L","1963",2.385
"2137","CO","08L","ABLA-H-08L","1962",1.905
"2138","CO","08L","ABLA-H-08L","1961",1.89
