age_CE,BJS01A_raw,BJS01B_raw,BJS01C_raw,BJS02A_raw,BJS02C_raw,BJS02B_raw,BJS03A_raw,BJS03B_raw,BJS04A_raw,BJS04B_raw,BJS05A_raw,BJS05B_raw,BJS06A_raw,BJS06B_raw,BJS07A_raw,BJS07B_raw,BJS08A_raw,BJS08B_raw,BJS09A_raw,BJS09B_raw,BJS10A_raw,BJS10B_raw,BJS11A_raw,BJS11B_raw,BJS12A_raw,BJS12B_raw,BJS13_raw,BJS13B_raw,BJS01A_raw_outlier_flag,BJS01B_raw_outlier_flag,BJS01C_raw_outlier_flag,BJS02A_raw_outlier_flag,BJS02C_raw_outlier_flag,BJS02B_raw_outlier_flag,BJS03A_raw_outlier_flag,BJS03B_raw_outlier_flag,BJS04A_raw_outlier_flag,BJS04B_raw_outlier_flag,BJS05A_raw_outlier_flag,BJS05B_raw_outlier_flag,BJS06A_raw_outlier_flag,BJS06B_raw_outlier_flag,BJS07A_raw_outlier_flag,BJS07B_raw_outlier_flag,BJS08A_raw_outlier_flag,BJS08B_raw_outlier_flag,BJS09A_raw_outlier_flag,BJS09B_raw_outlier_flag,BJS10A_raw_outlier_flag,BJS10B_raw_outlier_flag,BJS11A_raw_outlier_flag,BJS11B_raw_outlier_flag,BJS12A_raw_outlier_flag,BJS12B_raw_outlier_flag,BJS13_raw_outlier_flag,BJS13B_raw_outlier_flag
1636,NA,NA,NA,0.68,0.99,NA,NA,NA,1.3,NA,NA,NA,NA,NA,0.73,0.65,NA,NA,NA,1.5,NA,NA,NA,NA,1.77,1.81,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1637,NA,NA,NA,0.67,0.98,NA,NA,NA,0.93,NA,NA,NA,NA,NA,0.78,1.01,NA,NA,NA,1.13,NA,NA,NA,NA,1.97,2.25,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1638,NA,NA,NA,0.71,0.94,NA,NA,NA,1.1,NA,NA,NA,NA,NA,0.7,0.84,NA,NA,NA,1.07,NA,NA,NA,NA,1.39,1.63,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1639,NA,NA,NA,0.5,0.99,NA,NA,NA,0.76,NA,NA,NA,NA,NA,0.36,0.77,NA,NA,NA,0.84,NA,NA,NA,NA,1.09,1.17,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1640,NA,NA,NA,1.14,1.13,NA,NA,NA,1.16,NA,NA,NA,NA,NA,0.72,0.67,NA,NA,NA,1.1,NA,NA,NA,NA,1.61,1.99,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1641,NA,NA,NA,1.21,1.89,NA,NA,NA,1.42,NA,NA,NA,NA,NA,0.87,1.02,NA,NA,NA,1.37,NA,NA,NA,NA,1.49,1.85,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1642,NA,NA,NA,1.01,1.43,NA,NA,NA,1.07,NA,NA,NA,NA,NA,0.86,1.07,NA,NA,NA,1.56,NA,NA,NA,NA,0.66,1.24,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1643,NA,NA,NA,0.58,1.21,NA,NA,NA,1.23,NA,NA,NA,NA,NA,0.66,0.9,NA,NA,NA,1.16,NA,NA,NA,NA,0.74,0.91,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1644,NA,NA,NA,0.63,1.57,NA,NA,NA,1.24,NA,NA,NA,NA,NA,0.72,0.68,NA,NA,NA,1.43,NA,NA,NA,NA,0.5,1.23,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1645,NA,NA,NA,0.68,1.31,NA,NA,NA,2.03,NA,NA,NA,NA,NA,1.02,1.08,NA,NA,NA,1.35,NA,NA,NA,NA,0.74,1.54,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1646,NA,NA,NA,0.69,1.25,NA,NA,NA,1.9,NA,NA,NA,NA,NA,0.77,0.96,NA,NA,NA,1.32,NA,NA,NA,NA,0.81,1.62,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1647,NA,NA,NA,1.11,0.98,NA,NA,NA,1.04,NA,NA,NA,NA,NA,0.7,0.53,NA,NA,NA,1.09,NA,NA,NA,NA,0.72,1.06,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1648,NA,NA,NA,1.13,1.33,NA,NA,NA,1.6,NA,NA,NA,NA,NA,0.82,0.9,NA,NA,NA,0.98,NA,NA,NA,NA,0.97,2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1649,NA,NA,NA,1.14,1.46,NA,NA,NA,1.34,NA,NA,NA,NA,NA,0.7,0.93,NA,NA,NA,0.94,NA,NA,NA,NA,0.99,1.37,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1650,NA,NA,NA,0.98,1.09,NA,NA,NA,1.34,NA,NA,NA,NA,NA,0.76,0.73,NA,NA,NA,1.11,NA,NA,NA,NA,1.53,1.45,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1651,NA,NA,NA,0.5,1.13,NA,NA,NA,1.54,NA,NA,NA,NA,NA,0.66,0.62,NA,NA,NA,0.74,NA,NA,NA,NA,1.22,1.09,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1652,NA,NA,NA,0.63,1.29,NA,NA,NA,1.66,NA,NA,NA,NA,NA,0.66,0.7,NA,NA,NA,0.7,NA,NA,NA,NA,1.64,1.54,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1653,NA,NA,NA,0.83,1.34,NA,NA,NA,1.26,NA,NA,NA,NA,NA,0.65,0.62,NA,NA,NA,0.82,NA,NA,NA,NA,1.37,1.49,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1654,NA,NA,NA,0.86,2.05,NA,NA,NA,1.15,NA,NA,NA,NA,NA,0.78,0.98,NA,NA,NA,0.87,NA,NA,NA,NA,1.67,1.48,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1655,NA,NA,NA,0.8,1.24,NA,NA,NA,1.3,NA,NA,NA,NA,NA,0.61,0.79,NA,NA,NA,0.59,NA,NA,NA,NA,1.55,1.04,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1656,NA,NA,NA,1,1.38,NA,NA,NA,1.29,NA,NA,NA,NA,NA,0.5,0.68,NA,NA,NA,0.68,NA,NA,NA,NA,1.79,1.49,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1657,NA,NA,NA,0.78,0.85,NA,NA,NA,0.84,NA,NA,NA,NA,NA,0.42,0.46,NA,NA,NA,0.55,NA,NA,NA,NA,1.58,1.09,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1658,NA,NA,NA,1.18,1.25,NA,NA,NA,1.49,NA,NA,NA,NA,NA,0.62,0.66,NA,NA,NA,0.52,NA,NA,NA,NA,1.52,1.12,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1659,NA,NA,NA,0.53,0.65,NA,NA,NA,0.46,NA,NA,NA,NA,NA,0.1,0.16,NA,NA,NA,0.15,NA,NA,NA,NA,0.63,0.52,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1660,NA,NA,NA,0.16,0.25,NA,NA,NA,0.2,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0.13,0,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1661,NA,NA,NA,0.26,0.23,NA,NA,NA,0.14,NA,NA,NA,NA,NA,0.15,0.07,NA,NA,NA,0.13,NA,NA,NA,NA,0.27,0.26,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1662,NA,NA,NA,0.29,0.68,NA,NA,NA,0.31,NA,NA,NA,NA,NA,0.18,0.14,NA,NA,NA,0.18,NA,NA,NA,NA,0.4,0.32,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1663,NA,NA,NA,0.3,0.54,NA,NA,NA,0.67,NA,NA,NA,NA,NA,0.24,0.3,NA,NA,NA,0.2,NA,NA,NA,NA,0.42,0.31,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1664,NA,NA,NA,0.25,0.54,NA,NA,NA,0.63,NA,NA,NA,NA,NA,0.27,0.24,NA,NA,NA,0.23,NA,NA,NA,NA,0.54,0.49,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1665,NA,NA,NA,0.33,0.68,NA,NA,NA,0.61,NA,NA,NA,NA,NA,0.26,0.33,NA,NA,NA,0.24,NA,NA,NA,NA,0.71,0.57,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1666,NA,NA,NA,0.35,0.8,NA,NA,NA,1.13,NA,NA,NA,NA,NA,0.5,0.39,NA,NA,NA,0.44,NA,NA,NA,NA,0.88,0.71,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1667,NA,NA,NA,0.5,0.77,NA,NA,NA,0.93,NA,NA,NA,NA,NA,0.58,0.32,NA,NA,NA,0.51,NA,NA,NA,NA,1.28,0.99,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1668,NA,NA,NA,0.6,0.72,NA,NA,NA,1.29,NA,NA,NA,NA,NA,0.43,0.43,NA,NA,NA,0.6,NA,NA,NA,NA,1.15,1.01,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1669,NA,NA,NA,0.81,1,NA,NA,NA,1.76,NA,NA,NA,NA,NA,0.78,0.78,NA,NA,NA,0.61,NA,NA,NA,NA,1.41,1.28,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1670,NA,NA,NA,1.03,1.24,NA,NA,NA,1.6,NA,NA,NA,NA,NA,0.74,1.04,NA,NA,NA,0.8,NA,NA,NA,NA,1.29,1.39,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1671,NA,NA,NA,1.04,1.18,NA,NA,NA,1.37,NA,NA,NA,NA,NA,0.85,0.99,NA,NA,NA,1,NA,NA,NA,NA,1.57,1.54,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1672,NA,NA,NA,1.31,0.87,NA,NA,NA,1.38,NA,NA,NA,NA,NA,0.84,1.1,NA,NA,NA,0.88,NA,NA,NA,NA,1.31,1.31,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1673,NA,NA,NA,0.58,1.39,NA,NA,NA,1.74,NA,NA,NA,NA,NA,0.75,1.23,NA,NA,NA,1.01,NA,NA,NA,NA,1.49,1.71,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1674,NA,NA,NA,1.35,1.94,NA,NA,NA,1.81,NA,NA,NA,4.78,NA,0.79,1.27,NA,NA,NA,1.14,NA,NA,NA,NA,1.37,1.8,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1675,NA,NA,NA,1.19,1.16,NA,NA,NA,1.8,NA,NA,NA,5.7,NA,0.8,1.13,NA,NA,NA,1.07,NA,NA,NA,NA,1.6,1.47,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1676,NA,NA,NA,1.2,1.14,NA,NA,NA,1.42,NA,NA,NA,4.49,NA,0.68,1,NA,NA,NA,0.95,NA,NA,NA,NA,0.81,1.04,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1677,NA,NA,NA,0.89,1.18,NA,NA,NA,1.26,NA,NA,NA,5.61,NA,0.47,0.76,NA,NA,NA,0.86,NA,NA,NA,NA,0.51,0.76,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1678,NA,NA,NA,0.94,1.44,NA,NA,NA,1.64,NA,NA,NA,5.12,NA,0.45,0.92,NA,NA,NA,1.16,NA,NA,NA,NA,0.55,1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1679,NA,NA,NA,0.88,0.91,NA,NA,NA,1.62,NA,NA,NA,7.22,NA,0.52,0.88,NA,NA,NA,0.93,NA,NA,NA,NA,0.76,1.01,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1680,NA,NA,NA,0.66,0.86,NA,NA,NA,1.64,NA,NA,NA,4.82,NA,0.51,0.85,NA,NA,NA,0.81,NA,NA,NA,NA,0.71,1.02,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1681,NA,NA,NA,0.61,0.69,NA,NA,NA,1.97,NA,NA,NA,4.8,NA,0.63,0.74,NA,NA,NA,0.87,NA,NA,NA,NA,0.74,0.82,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1682,NA,NA,NA,0.68,0.75,NA,NA,NA,1.72,NA,NA,NA,5.57,NA,0.5,0.71,NA,NA,NA,0.96,NA,NA,NA,NA,0.95,0.97,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1683,NA,NA,NA,0.8,0.81,NA,NA,NA,1.63,NA,NA,NA,4.55,NA,0.49,0.71,NA,NA,NA,0.66,NA,NA,NA,NA,0.78,1.2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1684,NA,NA,NA,0.79,1.13,NA,NA,NA,1.94,NA,NA,NA,3.47,NA,0.58,0.84,NA,NA,NA,0.65,NA,NA,NA,NA,1.05,1.25,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1685,NA,NA,NA,1,0.99,NA,NA,NA,1.62,NA,NA,NA,3.19,NA,0.62,0.82,NA,NA,NA,0.74,NA,NA,NA,NA,1.28,1.63,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1686,NA,NA,NA,1.11,1.53,NA,NA,NA,2.32,NA,NA,NA,3.64,NA,0.94,0.88,NA,NA,NA,1.07,NA,NA,NA,NA,1.18,1.56,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1687,0.75,NA,NA,1.67,1.27,NA,NA,NA,1.78,NA,NA,NA,3.75,NA,0.8,0.8,NA,NA,NA,0.93,NA,NA,NA,NA,1.06,1.11,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1688,0.95,NA,NA,1.79,1.64,NA,NA,NA,1.74,NA,3.53,NA,3.25,NA,0.72,0.64,NA,NA,NA,0.86,NA,NA,NA,NA,1.07,1.01,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1689,0.87,NA,NA,1.31,1.34,NA,NA,NA,1.81,NA,4.45,NA,4.92,NA,0.83,1.05,NA,NA,NA,0.87,NA,NA,NA,NA,1.39,1.24,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,TRUE,NA,TRUE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1690,1.14,NA,NA,1.33,1.84,NA,NA,NA,1.95,NA,3.63,NA,5.05,NA,0.84,0.99,NA,NA,NA,1.02,NA,NA,NA,NA,1.57,1.62,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1691,0.66,NA,NA,1.16,1.03,NA,NA,NA,1.42,NA,3.52,NA,3.89,NA,0.78,0.93,NA,NA,NA,0.86,NA,NA,NA,NA,1.3,1.25,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1692,0.93,NA,NA,1.27,1.21,NA,NA,NA,2.29,NA,3.96,NA,3.89,NA,0.63,1.24,NA,NA,NA,0.79,NA,NA,NA,NA,1.15,1.25,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1693,1.25,NA,NA,1.22,1.03,NA,NA,NA,1.78,NA,2.71,NA,4.17,NA,0.55,0.96,NA,NA,NA,0.88,NA,NA,NA,NA,1.11,1.25,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1694,1.19,NA,NA,1.01,1.29,NA,NA,NA,2.64,NA,3.56,NA,3.33,NA,0.77,1.01,NA,1.3,NA,0.89,NA,NA,NA,NA,1.49,1.53,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,TRUE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1695,1.02,NA,NA,0.54,NA,NA,NA,NA,1.86,NA,3.28,NA,4.19,NA,0.69,1.11,NA,0.9,NA,0.86,NA,NA,NA,NA,1.26,1.32,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1696,1.07,NA,NA,1.08,NA,NA,NA,NA,2.11,NA,3.99,NA,2.95,NA,0.59,1.12,NA,1.36,NA,1.15,NA,NA,NA,NA,1.2,1.15,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1697,0.97,NA,NA,1.1,NA,NA,NA,NA,2.33,NA,4.14,NA,3.94,NA,0.95,1.35,NA,1.6,NA,1.49,NA,NA,NA,NA,1.56,1.31,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,TRUE,NA,FALSE,NA,FALSE,FALSE,NA,TRUE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1698,0.9,NA,NA,1.11,NA,NA,NA,NA,2.71,NA,3.62,NA,3.11,NA,0.88,1.29,NA,1.02,NA,1.38,NA,NA,NA,NA,1.38,1.18,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1699,0.82,NA,NA,1.45,NA,NA,NA,NA,1.48,NA,3.81,NA,1.93,NA,0.73,1.07,NA,1.11,NA,1.26,NA,NA,NA,NA,0.92,0.85,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1700,0.82,NA,NA,1.16,NA,NA,NA,NA,2.18,NA,3.75,NA,1.96,NA,0.78,1.05,NA,1.29,NA,1.45,NA,NA,3.53,NA,0.92,1.1,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA
1701,0.84,NA,NA,1.26,NA,NA,NA,NA,1.05,NA,3.3,NA,1.95,NA,0.67,1.02,NA,0.96,NA,1.05,NA,NA,3.38,NA,0.73,0.7,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA
1702,0.89,NA,NA,1.03,NA,NA,NA,NA,1.69,NA,3.29,NA,2.63,NA,0.7,0.99,NA,0.8,NA,1.12,NA,NA,2.96,NA,0.79,0.75,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA
