age_CE,STE19C_raw,STE19E_raw,STE19G_raw,STE19H_raw,STE25A_raw,STE25B_raw,STE25C_raw,STE27A_raw,STE27B_raw,STE35A_raw,STE35B_raw,STE53A_raw,STE54A_raw,STE54B_raw,STE54C_raw,STE57A_raw,STE58A_raw,STE59A_raw,STE59B_raw,STE60A_raw,STE60B_raw,STE60C_raw,STE60D_raw,STE61A_raw,STE63A_raw,STE65A_raw,STE65C_raw,STE66A_raw,STE66B_raw,STE19C_raw_outlier_flag,STE19E_raw_outlier_flag,STE19G_raw_outlier_flag,STE19H_raw_outlier_flag,STE25A_raw_outlier_flag,STE25B_raw_outlier_flag,STE25C_raw_outlier_flag,STE27A_raw_outlier_flag,STE27B_raw_outlier_flag,STE35A_raw_outlier_flag,STE35B_raw_outlier_flag,STE53A_raw_outlier_flag,STE54A_raw_outlier_flag,STE54B_raw_outlier_flag,STE54C_raw_outlier_flag,STE57A_raw_outlier_flag,STE58A_raw_outlier_flag,STE59A_raw_outlier_flag,STE59B_raw_outlier_flag,STE60A_raw_outlier_flag,STE60B_raw_outlier_flag,STE60C_raw_outlier_flag,STE60D_raw_outlier_flag,STE61A_raw_outlier_flag,STE63A_raw_outlier_flag,STE65A_raw_outlier_flag,STE65C_raw_outlier_flag,STE66A_raw_outlier_flag,STE66B_raw_outlier_flag
1833,0.3,0.48,0.41,0.28,0.41,0.29,0.3,0.29,0.37,0.63,0.43,0.24,NA,0.17,0.25,0.26,0.19,NA,0.25,NA,NA,0.11,0.21,0.34,0.35,0.13,0.28,NA,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1834,0.25,0.44,0.37,0.3,0.42,0.46,0.4,0.16,0.3,0.32,0.2,0.13,NA,0.2,0.33,0.25,0.2,NA,0.23,NA,NA,0.19,0.23,0.53,0.08,0.14,0.23,NA,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1835,0.76,0.92,1.04,0.87,0.86,0.59,0.77,0.65,0.59,0.98,0.73,0.51,NA,0.42,0.47,0.51,0.47,NA,0.67,NA,NA,0.44,0.35,0.8,0.55,0.34,0.69,NA,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1836,0.58,0.71,0.72,0.61,0.64,0.36,0.4,0.43,0.6,0.78,0.55,0.26,NA,0.36,0.36,0.43,0.34,NA,0.4,NA,NA,0.39,0.24,0.63,0.55,0.23,0.52,NA,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1837,0.38,0.6,0.63,0.5,0.73,0.39,0.51,0.39,0.58,0.69,0.53,0.2,NA,0.34,0.34,0.42,0.31,NA,0.14,NA,NA,0.3,0.31,0.5,0.44,0.25,0.6,NA,0.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1838,0.52,0.56,0.65,0.55,0.71,0.33,0.46,0.27,0.48,0.65,0.49,0.2,NA,0.29,0.2,0.39,0.38,NA,0.24,NA,NA,0.31,0.46,0.5,0.47,0.29,0.57,NA,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1839,0.46,0.47,0.6,0.48,0.63,0.24,0.48,0.34,0.41,0.66,0.48,0.1,NA,0.26,0.32,0.42,0.3,NA,0.4,NA,NA,0.4,0.45,0.56,0.47,0.33,0.68,NA,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1840,0.35,0.43,0.33,0.41,0.57,0.14,0.48,0.25,0.46,0.5,0.35,0.07,NA,0.18,0.3,0.2,0.18,NA,0.33,NA,NA,0.21,0.34,0.55,0.46,0.3,0.54,NA,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1841,0.33,0.34,0.46,0.45,0.53,0.09,0.46,0.2,0.48,0.65,0.41,0.21,NA,0.2,0.27,0.44,0.3,NA,0.39,NA,NA,0.32,0.41,0.38,0.55,0.45,0.9,NA,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1842,0.39,0.49,0.59,0.54,0.49,0.14,0.35,0.05,0.22,0.32,0.18,0.07,NA,0.05,0.13,0.12,0.2,NA,0.07,NA,NA,0.11,0.11,0.28,0.29,0.15,0.32,NA,0.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1843,0.12,0.18,0.21,0.18,0.36,0.08,0.22,0.15,0.35,0.56,0.27,0.03,NA,0.02,0.05,0.06,0.14,NA,0.23,NA,NA,0.21,0.18,0.14,0.4,0.38,0.52,NA,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1844,0.28,0.47,0.45,0.36,0.46,0.23,0.46,0.24,0.45,0.59,0.46,0.24,NA,0.2,0.2,0.26,0.15,NA,0.35,NA,NA,0.3,0.14,0.45,0.48,0.33,0.57,NA,0.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1845,0.5,0.66,0.65,0.59,0.41,0.2,0.34,0.15,0.4,0.75,0.46,0.24,NA,0.3,0.22,0.29,0.35,NA,0.41,NA,NA,0.39,0.22,0.4,0.44,0.5,0.6,NA,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1846,0.45,0.69,0.64,0.56,0.37,0.29,0.35,0.13,0.43,0.5,0.25,0.3,NA,0.38,0.24,0.33,0.32,NA,0.38,NA,NA,0.35,0.27,0.39,0.49,0.32,0.55,NA,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1847,0.25,0.5,0.57,0.43,0.35,0.35,0.34,0.31,0.48,0.3,0.16,0.15,NA,0.18,0.11,0.12,0.26,NA,0.29,NA,NA,0.35,0.25,0.32,0.33,0.26,0.31,NA,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1848,0.47,0.68,0.62,0.56,0.46,0.43,0.47,0.31,0.55,0.39,0.12,0.38,NA,0.31,0.33,0.37,0.47,NA,0.46,NA,NA,0.58,0.49,0.53,0.66,0.52,0.67,NA,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1849,0.12,0.19,0.27,0.22,0.32,0.32,0.35,0.23,0.27,0.39,0.29,0.13,NA,0.13,0.14,0.21,0.27,NA,0.06,NA,NA,0.25,0.25,0.19,0.29,0.41,0.51,NA,0.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1850,0.52,0.6,0.8,0.57,0.44,0.45,0.6,0.47,0.49,0.6,0.47,0.27,NA,0.17,0.19,0.21,0.51,NA,0.19,NA,NA,0.24,0.22,0.34,0.35,0.32,0.45,NA,0.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1851,0.8,1,1.1,0.9,0.56,0.49,0.56,0.4,0.58,0.82,0.66,0.23,NA,0.27,0.28,0.41,0.51,NA,0.33,NA,NA,0.32,0.31,0.42,0.45,0.43,0.72,NA,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1852,0.42,0.55,0.62,0.48,0.42,0.42,0.45,0.29,0.49,0.68,0.55,0.16,NA,0.18,0.17,0.26,0.33,NA,0.22,NA,NA,0.22,0.33,0.23,0.2,0.3,0.46,NA,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1853,0.76,1.02,1.14,0.92,0.53,0.64,0.59,0.39,0.59,0.89,0.72,0.32,NA,0.26,0.31,0.37,0.6,NA,0.41,NA,NA,0.51,0.56,0.36,0.39,0.37,0.53,NA,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1854,0.76,0.8,1.16,0.89,0.52,0.53,0.47,0.34,0.59,0.87,0.53,0.13,NA,0.14,0.2,0.38,0.58,NA,0.41,NA,NA,0.61,0.53,0.42,0.47,0.39,0.52,NA,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1855,0.76,0.82,1.05,0.78,0.61,0.6,0.49,0.36,0.51,0.97,0.63,0.23,NA,0.21,0.26,0.41,0.44,NA,0.42,NA,NA,0.52,0.46,0.46,0.5,0.32,0.46,NA,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1856,0.76,0.95,1.03,0.76,0.38,0.54,0.43,0.22,0.44,0.68,0.39,0.1,NA,0.28,0.22,0.34,0.57,NA,0.32,NA,NA,0.55,0.5,0.35,0.44,0.34,0.27,NA,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1857,0.75,0.62,0.84,0.42,0.5,0.52,0.39,0.27,0.44,0.67,0.4,0.1,NA,0.23,0.16,0.52,0.42,NA,0.34,NA,NA,0.59,0.43,0.33,0.36,0.26,0.32,NA,0.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1858,0.43,0.4,0.52,0.27,0.49,0.43,0.35,0.26,0.39,0.6,0.35,0.13,NA,0.3,0.28,0.43,0.32,NA,0.36,NA,NA,0.33,0.28,0.3,0.37,0.18,0.28,NA,0.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1859,0.34,0.23,0.32,0.11,0.32,0.27,0.23,0.18,0.25,0.31,0.21,0.05,NA,0.07,0.11,0.27,0.13,NA,0.21,NA,NA,0.29,0.19,0.1,0.19,0.09,0.11,NA,0.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1860,0.79,0.76,1.11,0.75,0.57,0.47,0.51,0.29,0.47,0.81,0.54,0.17,NA,0.34,0.29,0.52,0.3,NA,0.34,NA,NA,0.48,0.48,0.39,0.49,0.32,0.49,NA,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1861,0.9,0.94,1.16,0.8,0.66,0.57,0.56,0.47,0.6,1.25,0.75,0.21,NA,0.51,0.26,0.8,0.47,NA,0.44,NA,NA,0.71,0.62,0.55,0.63,0.44,0.79,NA,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1862,0.61,0.58,0.64,0.51,0.51,0.51,0.46,0.45,0.57,1.07,0.71,0.24,NA,0.46,0.29,0.59,0.37,NA,0.43,NA,NA,0.7,0.61,0.58,0.49,0.3,0.41,NA,0.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1863,0.14,0.08,0.17,0.05,0.21,0.14,0.09,0.33,0.43,0.98,0.48,0.07,NA,0.23,0.15,0.24,0.1,NA,0.27,NA,NA,0.45,0.55,0.21,0.48,0.22,0.38,NA,0.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1864,0.64,0.76,0.8,0.5,0.57,0.7,0.57,0.52,0.73,1.22,0.6,0.23,NA,0.61,0.31,0.35,0.4,NA,0.36,NA,NA,1.27,1.58,0.47,0.62,0.58,0.71,NA,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1865,0.37,0.42,0.42,0.31,0.41,0.31,0.27,0.16,0.35,0.52,0.27,0.07,NA,0.35,0.13,0.34,0.19,NA,0.29,NA,NA,0.69,0.68,0.46,0.25,0.15,0.42,NA,0.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1866,0.61,0.67,0.71,0.62,0.63,0.55,0.49,0.43,0.71,1.19,0.7,0.28,NA,0.57,0.32,0.63,0.45,NA,0.48,NA,NA,1.04,0.88,0.72,0.55,0.52,0.65,NA,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1867,0.59,0.74,0.91,0.7,0.48,0.49,0.41,0.34,0.57,1.16,0.67,0.22,NA,0.24,0.19,0.59,0.49,NA,0.39,NA,NA,0.75,0.59,0.65,0.4,0.43,0.61,NA,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1868,0.43,0.56,0.67,0.54,0.54,0.46,0.4,0.35,0.55,1.29,0.81,0.2,NA,0.44,0.24,0.6,0.44,NA,0.58,NA,NA,1,0.75,0.81,0.54,0.37,0.65,NA,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1869,0.39,0.51,0.63,0.47,0.78,0.62,0.5,0.32,0.56,1.34,0.73,0.28,NA,0.45,0.25,0.77,0.26,NA,0.42,NA,NA,1,0.65,1.02,0.51,0.45,0.48,NA,0.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE
1870,0.61,0.81,0.89,0.72,0.59,0.45,0.43,0.31,0.48,1.14,0.58,0.25,NA,0.36,0.16,0.55,0.31,NA,0.43,NA,NA,0.66,0.51,0.69,0.54,0.45,0.51,NA,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1871,0.61,0.77,0.67,0.77,0.59,0.52,0.51,0.26,0.32,1.08,0.56,0.18,NA,0.46,0.3,0.5,0.39,NA,0.43,NA,NA,0.66,0.5,0.75,0.54,0.3,0.48,NA,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1872,0.44,0.64,0.65,0.53,0.42,0.34,0.31,0.07,0.15,0.62,0.29,0.15,NA,0.26,0.12,0.28,0.13,NA,0.34,NA,NA,0.36,0.29,0.56,0.4,0.24,0.41,NA,0.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1873,0.34,0.62,0.63,0.46,0.55,0.44,0.36,0.17,0.4,1.07,0.57,0.21,NA,0.36,0.1,0.44,0.24,NA,0.39,NA,NA,0.53,0.41,0.8,0.54,0.42,0.65,NA,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1874,0.42,0.58,0.69,0.6,0.52,0.37,0.39,0.25,0.42,1.01,0.56,0.2,NA,0.32,0.19,0.5,0.29,NA,0.4,NA,NA,0.49,0.41,0.78,0.45,0.33,0.58,NA,0.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1875,0.55,0.73,0.85,0.77,0.55,0.51,0.35,0.3,0.5,1.28,0.71,0.31,NA,0.38,0.05,0.6,0.3,NA,0.49,NA,NA,0.71,0.52,0.78,0.53,0.44,0.62,NA,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1876,0.48,0.64,0.65,0.7,0.55,0.47,0.3,0.27,0.41,1.01,0.57,0.23,NA,0.31,0.07,0.38,0.36,NA,0.4,NA,NA,0.51,0.37,0.6,0.45,0.2,0.3,NA,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1877,0.64,0.94,0.83,0.86,0.81,0.73,0.62,0.41,0.54,1.24,0.61,0.36,NA,0.7,0.31,0.8,0.41,NA,0.64,NA,NA,0.82,0.64,0.9,0.86,0.54,0.83,NA,0.62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1878,0.55,0.77,0.79,0.79,0.82,0.56,0.52,0.36,0.58,1.2,0.6,0.26,NA,0.65,0.07,0.8,0.17,NA,0.44,NA,NA,0.56,0.47,0.7,0.73,0.43,0.69,NA,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1879,0.61,0.77,0.78,0.7,0.69,0.55,0.45,0.41,0.56,1.28,0.64,0.22,NA,0.62,0.09,0.71,0.32,NA,0.51,NA,NA,0.73,0.5,0.47,0.58,0.36,0.58,NA,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1880,0.59,0.64,0.65,0.69,0.45,0.37,0.35,0.22,0.26,0.74,0.33,0.11,NA,0.33,0.15,0.35,0.19,NA,0.36,NA,NA,0.35,0.18,0.45,0.3,0.08,0.14,NA,0.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1881,0.55,0.79,0.86,0.77,0.67,0.56,0.37,0.43,0.49,1.16,0.55,0.27,NA,0.52,0.16,0.42,0.18,NA,0.41,NA,NA,0.43,0.32,0.46,0.04,0.26,0.45,NA,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1882,0.31,0.61,0.74,0.56,0.48,0.44,0.39,0.28,0.36,0.98,0.5,0.11,NA,0.47,0.16,0.44,0.13,NA,0.35,NA,NA,0.34,0.2,0.49,0.19,0.27,0.38,NA,0.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1883,0.58,0.88,1.13,0.84,0.42,0.41,0.51,0.28,0.35,0.68,0.39,0.13,NA,0.37,0.18,0.49,0.22,NA,0.33,NA,NA,0.41,0.27,0.41,0.51,0.39,0.57,NA,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1884,0.63,0.65,0.81,0.65,0.71,0.72,0.63,0.44,0.48,1.31,0.7,0.26,NA,0.61,0.28,0.53,0.35,NA,0.52,NA,NA,0.85,0.67,0.6,0.61,0.37,0.49,NA,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1885,0.77,0.86,0.89,0.84,0.72,0.91,0.78,0.59,0.85,1.69,0.71,0.37,NA,0.71,0.25,1.07,0.44,NA,0.61,NA,NA,0.71,0.65,0.99,0.86,0.9,1,NA,0.78,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE
