age_CE,DSM01A_raw,DSM01B_raw,DSM02A_raw,DSM02B_raw,DSM04A_raw,DSM04B_raw,DSM05A_raw,DSM05B_raw,DSM06A_raw,DSM06B_raw,DSM07A_raw,DSM07B_raw,DSM08A_raw,DSM08B_raw,DSM09A_raw,DSM09B_raw,DSM11A_raw,DSM11B_raw,DSM12A_raw,DSM12B_raw,DSM13A_raw,DSM13B_raw,DSM14A_raw,DSM14B_raw,DSM17A_raw,DSM17B_raw,DSM18A_raw,DSM18B_raw,DSM19A_raw,DSM19B_raw,DSM19C_raw,DSM20A_raw,DSM20B_raw,DSM01A_raw_outlier_flag,DSM01B_raw_outlier_flag,DSM02A_raw_outlier_flag,DSM02B_raw_outlier_flag,DSM04A_raw_outlier_flag,DSM04B_raw_outlier_flag,DSM05A_raw_outlier_flag,DSM05B_raw_outlier_flag,DSM06A_raw_outlier_flag,DSM06B_raw_outlier_flag,DSM07A_raw_outlier_flag,DSM07B_raw_outlier_flag,DSM08A_raw_outlier_flag,DSM08B_raw_outlier_flag,DSM09A_raw_outlier_flag,DSM09B_raw_outlier_flag,DSM11A_raw_outlier_flag,DSM11B_raw_outlier_flag,DSM12A_raw_outlier_flag,DSM12B_raw_outlier_flag,DSM13A_raw_outlier_flag,DSM13B_raw_outlier_flag,DSM14A_raw_outlier_flag,DSM14B_raw_outlier_flag,DSM17A_raw_outlier_flag,DSM17B_raw_outlier_flag,DSM18A_raw_outlier_flag,DSM18B_raw_outlier_flag,DSM19A_raw_outlier_flag,DSM19B_raw_outlier_flag,DSM19C_raw_outlier_flag,DSM20A_raw_outlier_flag,DSM20B_raw_outlier_flag
1651,NA,NA,0.59,NA,NA,NA,NA,NA,0.96,0.84,1.43,0.7,0.37,0.34,NA,NA,0.64,0.53,0.47,0.29,0.4,0.41,NA,NA,0.79,0.65,NA,NA,1.12,0.86,NA,0.66,0.61,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1652,NA,NA,0.25,NA,NA,NA,NA,NA,0.83,0.86,0.77,0.4,0.4,0.27,NA,NA,0.51,0.35,0.21,0.15,0.27,0.26,NA,NA,0.43,0.42,NA,NA,0.84,0.62,NA,0.48,0.31,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1653,NA,NA,0.25,NA,NA,NA,NA,NA,0.86,0.82,0.85,0.4,0.21,0.12,NA,NA,0.56,0.43,0.14,0.15,0.22,0.2,NA,NA,0.47,0.36,NA,NA,0.72,0.54,NA,0.51,0.43,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1654,NA,NA,0,NA,NA,NA,NA,NA,0.43,0.51,0.55,0.33,0.14,0.05,NA,NA,0.35,0.23,0,0,0.06,0.12,NA,NA,0.16,0.14,NA,NA,0.37,0.24,NA,0.2,0.17,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1655,NA,NA,0.42,NA,NA,NA,NA,NA,0.64,0.79,1.17,0.65,0.45,0.28,NA,NA,0.52,0.43,0.3,0.25,0.33,0.43,NA,NA,0.63,0.49,NA,NA,0.97,0.78,NA,0.61,0.57,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1656,NA,NA,0.52,NA,NA,NA,NA,NA,0.89,0.7,0.92,0.67,0.63,0.58,NA,NA,0.45,0.4,0.28,0.3,0.37,0.39,NA,NA,0.62,0.49,NA,NA,0.95,0.69,NA,0.7,0.74,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1657,NA,NA,0.5,NA,NA,NA,NA,NA,0.93,1.02,1.03,0.66,1,0.47,NA,NA,0.48,0.36,0.36,0.31,0.45,0.4,NA,NA,0.73,0.39,NA,NA,0.92,0.65,NA,0.54,0.69,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1658,NA,NA,0.29,NA,NA,NA,NA,NA,0.8,1.03,0.65,0.48,0.92,0.32,NA,NA,0.52,0.36,0.24,0.19,0.2,0.27,NA,NA,0.4,0.26,NA,NA,0.64,0.5,NA,0.48,0.47,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1659,NA,NA,0.48,NA,NA,NA,NA,NA,1.05,1.11,0.85,0.64,1.01,0.36,NA,NA,0.5,0.35,0.39,0.24,0.38,0.34,NA,NA,0.64,0.5,NA,NA,0.81,0.81,NA,0.64,0.73,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1660,NA,NA,0.76,NA,NA,NA,NA,NA,1.11,1.49,0.95,0.7,1.11,0.43,NA,NA,0.57,0.36,0.46,0.31,0.33,0.35,NA,NA,0.7,0.57,NA,NA,1.01,0.79,NA,0.79,0.82,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1661,NA,NA,0.5,NA,NA,NA,NA,NA,1.06,1.22,0.76,0.62,1.02,0.45,NA,NA,0.54,0.36,0.36,0.22,0.44,0.5,NA,NA,0.68,0.62,NA,NA,0.94,0.75,NA,0.75,0.7,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1662,NA,NA,0.47,NA,NA,NA,NA,NA,1.07,1.31,0.72,0.61,0.83,0.4,NA,NA,0.52,0.25,0.34,0.22,0.4,0.41,NA,NA,0.6,0.49,NA,NA,1.04,0.73,NA,0.77,0.76,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1663,NA,NA,0.3,NA,NA,NA,NA,NA,0.81,1.06,0.46,0.41,0.63,0.3,NA,NA,0.55,0.16,0.21,0.14,0.3,0.27,NA,NA,0.56,0.41,NA,NA,0.65,0.49,NA,0.61,0.54,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1664,0.43,0.5,0.47,NA,NA,NA,NA,NA,0.91,1.13,0.72,0.56,0.6,0.23,NA,NA,0.68,0.32,0.45,0.22,0.44,0.42,NA,NA,0.81,0.63,1.15,1.12,0.99,0.85,NA,0.93,0.83,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1665,0.73,0.74,0.24,NA,NA,NA,NA,NA,0.87,1.1,0.57,0.6,0.39,0.17,NA,NA,0.63,0.18,0.17,0.11,0.32,0.2,NA,NA,0.53,0.44,1.31,1.31,0.63,0.65,NA,0.63,0.51,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1666,0.49,0.56,0.51,NA,NA,NA,NA,NA,1.01,1.14,0.55,0.55,0.72,0.35,NA,NA,0.69,0.26,0.33,0.21,0.38,0.36,NA,NA,0.7,0.43,1.23,1.55,0.61,0.65,NA,0.71,0.57,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1667,0.65,0.64,0.22,NA,NA,NA,NA,NA,0.51,0.51,0.29,0.32,0.52,0.26,NA,NA,0.42,0.13,0.04,0.03,0.14,0.2,NA,NA,0.44,0.26,0.66,0.7,0.39,0.28,NA,0.4,0.3,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1668,0.22,0.23,0.5,NA,NA,NA,NA,NA,0.79,0.85,0.57,0.43,0.52,0.3,NA,NA,0.39,0.26,0.15,0.1,0.32,0.18,NA,NA,0.55,0.43,0.89,0.98,0.64,0.35,NA,0.59,0.43,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1669,0.49,0.47,0.18,NA,NA,NA,NA,NA,0.46,0.45,0.4,0.43,0.44,0.28,NA,NA,0.42,0.19,0.11,0.09,0.16,0.15,NA,NA,0.36,0.31,0.78,0.73,0.36,0.29,NA,0.5,0.34,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1670,0.23,0.2,0.06,NA,NA,NA,NA,NA,0.11,0.17,0.16,0.27,0.12,0,NA,NA,0.15,0.21,0,0,0.07,0.06,NA,NA,0.13,0.11,0.48,0.4,0.11,0.05,NA,0.19,0.16,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1671,0.45,0.46,0.38,NA,NA,NA,NA,NA,0.71,0.76,0.48,0.48,0.55,0.43,NA,NA,0.38,0.34,0.23,0.17,0.25,0.3,NA,NA,0.63,0.43,1.1,0.92,0.63,0.56,NA,0.63,0.48,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1672,0.39,0.43,0.52,NA,NA,NA,NA,NA,1.11,0.78,0.63,0.64,0.61,0.53,NA,NA,0.46,0.27,0.21,0.21,0.31,0.43,NA,NA,0.63,0.65,1.42,1.44,0.91,0.67,NA,0.74,0.72,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1673,0.38,0.45,0.6,NA,NA,NA,NA,NA,1.21,1.44,0.57,0.66,1.12,0.91,NA,NA,0.67,0.4,0.34,0.31,0.47,0.46,NA,NA,0.56,0.57,1.48,1.45,1.69,0.77,NA,0.92,0.83,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,FALSE,FALSE
1674,0.46,0.45,0.56,NA,NA,NA,NA,NA,1.63,2.01,0.67,0.74,1.13,0.95,NA,NA,0.51,0.35,0.34,0.47,0.43,0.43,NA,NA,0.58,0.61,1.35,1.43,1.19,0.76,NA,0.7,0.86,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1675,0.26,0.4,0.37,NA,NA,NA,NA,NA,1.5,1.56,0.46,0.44,0.68,0.48,NA,NA,0.46,0.38,0.14,0.26,0.22,0.22,NA,NA,0.45,0.31,0.69,0.85,0.88,0.47,NA,0.56,0.51,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1676,0.3,0.37,0.38,NA,NA,NA,NA,NA,1.18,1.15,0.61,0.59,0.56,0.51,NA,NA,0.34,0.44,0.21,0.32,0.3,0.25,NA,NA,0.34,0.35,0.82,1.02,1.08,0.5,NA,0.52,0.49,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1677,0.56,0.74,0.63,NA,NA,NA,NA,NA,1.69,1.21,0.9,0.88,0.71,0.67,NA,NA,0.52,0.59,0.35,0.52,0.4,0.4,NA,NA,0.5,0.59,0.95,1.38,1.48,0.94,NA,0.83,0.59,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE
1678,0.53,0.78,0.6,NA,NA,NA,0.6,0.58,1.51,1.85,0.87,0.6,0.82,0.66,NA,NA,0.66,0.67,0.29,0.39,0.46,0.37,NA,NA,0.44,0.62,0.95,1.41,1.23,0.78,NA,0.84,0.72,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1679,0.49,0.69,0.45,NA,NA,NA,0.49,0.53,1.09,1.49,0.97,0.77,0.81,0.67,NA,NA,0.58,0.6,0.2,0.3,0.31,0.36,NA,NA,0.39,0.54,0.93,1.22,1.03,0.72,NA,0.83,0.81,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1680,0.64,0.73,0.55,NA,NA,NA,0.91,0.75,1.44,1.87,1.03,0.73,0.71,0.61,NA,NA,0.36,0.58,0.29,0.62,0.35,0.34,NA,NA,0.32,0.48,1.07,1.55,1.31,0.96,NA,0.98,0.76,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1681,0.65,0.88,0.56,NA,NA,NA,1.16,1.17,1.82,1.8,1.05,0.6,0.67,0.51,NA,NA,0.54,0.49,0.38,0.53,0.45,0.35,NA,NA,0.44,0.74,1.15,1.9,1.19,0.94,NA,1.27,1.02,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE
1682,0.71,0.81,0.45,NA,NA,NA,0.89,0.64,1.49,1.55,0.9,0.74,0.55,0.52,NA,NA,0.48,0.45,0.39,0.44,0.44,0.35,NA,NA,0.31,0.56,1.02,2.82,0.82,0.72,NA,0.89,0.71,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE
1683,0.75,0.94,0.57,NA,NA,NA,1.17,1.04,1.47,1.31,1.07,0.89,0.65,0.48,NA,NA,0.53,0.36,0.45,0.5,0.51,0.39,NA,NA,0.32,0.68,1.13,4.04,1.17,0.95,NA,1.13,0.73,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE
1684,0.36,0.38,0.29,NA,NA,NA,0.87,0.72,1.14,0.87,0.71,0.39,0.33,0.34,NA,NA,0.4,0.31,0.24,0.28,0.28,0.29,NA,NA,0.15,0.36,0.75,2.92,0.71,0.52,NA,0.7,0.49,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE
1685,0.1,0.11,0.13,NA,NA,NA,0.56,0.43,0.71,0.55,0.33,0.25,0.12,0.07,NA,NA,0.26,0.14,0.07,0.12,0.09,0.07,NA,NA,0.06,0.19,0.39,1.77,0.18,0.19,NA,0.21,0.17,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1686,0.2,0.26,0.21,NA,NA,NA,0.63,0.6,0.54,0.66,0.38,0.35,0.12,0.1,NA,NA,0.24,0.14,0.12,0.15,0.11,0.1,NA,NA,0.11,0.27,0.41,1.33,0.42,0.36,NA,0.35,0.26,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1687,0.51,0.59,0.56,NA,NA,NA,1.29,1.33,0.96,1.08,0.74,0.76,0.2,0.24,NA,NA,0.35,0.22,0.34,0.36,0.33,0.28,NA,NA,0.35,0.71,0.87,2.43,0.98,0.71,NA,0.63,0.65,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE
1688,0.47,0.56,0.5,NA,NA,0.37,1.74,1.24,1.57,1.67,0.79,0.7,0.53,0.45,NA,NA,0.57,0.34,0.4,0.44,0.38,0.35,NA,NA,0.41,0.77,0.96,2.1,1.13,0.89,NA,0.99,1,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE
1689,0.31,0.45,0.33,NA,NA,0.77,1.77,1.41,1.16,1.22,0.54,0.41,0.66,0.63,NA,NA,0.52,0.37,0.3,0.29,0.3,0.28,NA,NA,0.34,0.64,0.92,1.45,0.71,0.48,NA,0.8,0.61,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1690,0.27,0.31,0.26,NA,NA,0.79,1.44,1.19,0.82,1.47,0.38,0.39,0.64,0.57,NA,NA,0.5,0.38,0.19,0.17,0.29,0.23,NA,NA,0.17,0.52,0.64,1.3,0.58,0.33,NA,0.48,0.46,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1691,0.33,0.47,0.37,NA,NA,0.77,1.3,1.41,0.8,1.28,0.39,0.46,0.42,0.4,NA,NA,0.36,0.4,0.17,0.18,0.31,0.26,NA,NA,0.21,0.48,0.59,1.04,0.55,0.36,NA,0.75,0.53,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1692,0.41,0.51,0.43,NA,NA,0.64,1.68,1.47,0.93,1.57,0.6,0.47,0.39,0.38,NA,NA,0.42,0.33,0.2,0.21,0.28,0.23,NA,NA,0.41,0.65,0.68,1.2,0.78,0.53,NA,0.68,0.54,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1693,0.29,0.44,0.36,NA,NA,0.46,1.06,0.89,0.77,1.25,0.5,0.39,0.42,0.44,NA,NA,0.33,0.38,0.14,0.19,0.3,0.24,NA,NA,0.32,0.62,0.69,0.97,0.78,0.56,NA,0.67,0.5,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1694,0.36,0.31,0.31,NA,NA,0.4,1.15,1.58,0.82,1.66,0.52,0.4,0.45,0.37,NA,NA,0.35,0.33,0.15,0.17,0.34,0.22,NA,NA,0.5,0.63,0.73,1.03,0.77,0.5,NA,0.64,0.41,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1695,0.38,0.45,0.35,NA,NA,0.56,1.17,1.3,0.82,1.8,0.51,0.53,0.48,0.57,NA,NA,0.48,0.45,0.21,0.25,0.42,0.26,NA,NA,0.53,0.6,0.82,0.99,0.92,0.71,NA,0.64,0.53,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1696,0.36,0.52,0.42,NA,NA,0.25,1.01,1.05,1.23,2.02,0.44,0.43,0.61,0.64,NA,NA,0.45,0.42,0.16,0.24,0.33,0.27,NA,NA,0.47,0.54,0.77,0.91,0.85,0.59,NA,0.77,0.67,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1697,0.46,0.75,0.49,NA,NA,0.56,1.39,1.48,1.67,2.13,0.63,0.56,0.71,0.92,NA,NA,0.59,0.47,0.23,0.34,0.41,0.28,NA,NA,0.72,0.86,1.1,0.96,0.94,0.66,NA,1.05,0.82,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1698,0.29,0.35,0.37,NA,NA,0.22,0.69,0.94,1.03,0.84,0.3,0.29,0.51,0.61,0.4,0.54,0.53,0.31,0.14,0.16,0.29,0.21,NA,NA,0.24,0.33,0.66,0.65,0.4,0.37,NA,0.53,0.43,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
