age_CE,433011_raw,433012_raw,433031_raw,433032_raw,433061_raw,433062_raw,433101_raw,433102_raw,433131_raw,433132_raw,433141_raw,433142_raw,433171_raw,433172_raw,433181_raw,433182_raw,433191_raw,433192_raw,433201_raw,433202_raw,433051_raw,433052_raw,433111_raw,433112_raw,433021_raw,433022_raw,433041_raw,433042_raw,433071_raw,433072_raw,433081_raw,433082_raw,433091_raw,433092_raw,433121_raw,433122_raw,433151_raw,433152_raw,433161_raw,433162_raw,433011_raw_outlier_flag,433012_raw_outlier_flag,433031_raw_outlier_flag,433032_raw_outlier_flag,433061_raw_outlier_flag,433062_raw_outlier_flag,433101_raw_outlier_flag,433102_raw_outlier_flag,433131_raw_outlier_flag,433132_raw_outlier_flag,433141_raw_outlier_flag,433142_raw_outlier_flag,433171_raw_outlier_flag,433172_raw_outlier_flag,433181_raw_outlier_flag,433182_raw_outlier_flag,433191_raw_outlier_flag,433192_raw_outlier_flag,433201_raw_outlier_flag,433202_raw_outlier_flag,433051_raw_outlier_flag,433052_raw_outlier_flag,433111_raw_outlier_flag,433112_raw_outlier_flag,433021_raw_outlier_flag,433022_raw_outlier_flag,433041_raw_outlier_flag,433042_raw_outlier_flag,433071_raw_outlier_flag,433072_raw_outlier_flag,433081_raw_outlier_flag,433082_raw_outlier_flag,433091_raw_outlier_flag,433092_raw_outlier_flag,433121_raw_outlier_flag,433122_raw_outlier_flag,433151_raw_outlier_flag,433152_raw_outlier_flag,433161_raw_outlier_flag,433162_raw_outlier_flag
1461,0.53,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,NA,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1462,0.72,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1463,0.51,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1465,0.37,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,NA,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1466,0.65,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,NA,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1467,0.99,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18,NA,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1468,0.62,0.58,NA,NA,NA,NA,NA,NA,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1469,0.5,0.66,NA,NA,NA,NA,NA,NA,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1470,0.26,0.27,NA,NA,NA,NA,NA,0.35,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1471,0.15,0.19,NA,NA,NA,NA,NA,0.14,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1472,0.34,0.43,NA,NA,NA,NA,NA,0.32,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1473,0.39,0.44,NA,NA,NA,NA,NA,0.46,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67,NA,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1474,0.82,0.7,NA,NA,NA,NA,NA,0.46,1.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96,NA,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1475,0.81,0.81,NA,NA,NA,NA,NA,0.63,1.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45,NA,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1476,1.07,1.1,NA,NA,NA,NA,1.09,0.89,1.45,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,1.65,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1477,1.26,1.22,NA,NA,NA,NA,1.26,0.77,1.79,NA,0.51,NA,NA,NA,NA,NA,NA,NA,NA,2.06,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1478,0.79,0.73,1.11,NA,NA,NA,1.13,0.5,1.65,NA,0.78,NA,NA,NA,NA,NA,NA,NA,NA,1.43,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,TRUE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1479,0.65,0.52,0.82,NA,NA,NA,0.74,0.31,1.15,NA,0.57,NA,NA,NA,NA,NA,NA,NA,NA,0.62,NA,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1480,0.8,0.68,0.43,NA,NA,NA,1.04,0.34,1.32,NA,0.79,NA,0.47,0.4,NA,NA,NA,NA,NA,0.55,NA,0.36,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481,0.59,0.59,0.47,NA,NA,NA,0.64,0.27,1.49,NA,1.12,1.05,0.44,0.59,NA,NA,NA,NA,NA,0.73,NA,0.22,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1482,1.19,1.02,0.53,NA,NA,NA,1.22,0.67,1.75,NA,1.47,1.19,0.71,1.21,NA,NA,NA,NA,NA,1.01,NA,0.33,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,TRUE,NA,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1483,0.78,0.73,0.6,NA,NA,NA,1.03,0.56,1.05,NA,0.89,0.83,0.49,1.1,NA,NA,NA,NA,NA,1.1,NA,0.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1484,1.14,1.01,0.7,NA,NA,NA,1.36,1,1.8,NA,1.11,1.25,0.93,1.31,NA,NA,NA,NA,NA,1.03,NA,0.4,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,TRUE,FALSE,TRUE,NA,FALSE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1485,0.84,0.68,0.48,NA,NA,NA,1.2,0.83,2.32,NA,0.86,0.84,0.8,1.14,NA,NA,NA,NA,NA,1.12,NA,0.29,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1486,1.23,1.02,0.7,NA,NA,NA,1.28,1.02,2.39,NA,2.47,1.59,1.79,1.4,NA,NA,NA,NA,NA,1.47,NA,1.09,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1487,0.2,0.11,0.18,NA,NA,NA,0.26,0.14,1.39,NA,0.65,0.63,0.5,0.32,NA,NA,NA,NA,NA,0.34,NA,0.14,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1488,0.84,0.8,0.54,NA,NA,NA,0.68,0.42,1.42,NA,0.85,0.99,1,0.78,NA,NA,NA,NA,NA,0.53,NA,0.33,0.51,NA,NA,NA,NA,NA,NA,NA,NA,0.51,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1489,1.02,1.01,0.79,NA,NA,NA,1.25,0.86,1.21,NA,2.39,1.58,1.21,1.1,NA,NA,NA,NA,NA,0.93,NA,0.29,0.78,NA,NA,NA,NA,NA,NA,NA,NA,0.24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1490,1,0.89,0.46,0.78,NA,NA,1.39,0.9,1,NA,0.82,1.36,1.11,1.09,NA,NA,NA,NA,NA,1.11,NA,0.3,0.72,NA,NA,NA,NA,NA,NA,NA,NA,0.68,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,FALSE,NA,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1491,0.84,0.89,0.83,0.82,NA,NA,1.72,1,1.3,NA,1.45,1.55,1.68,1.4,NA,NA,NA,NA,NA,1.25,NA,0.23,0.8,NA,NA,NA,NA,NA,NA,NA,NA,1.02,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
1492,0.94,1.1,0.56,1.08,NA,NA,1.22,0.72,1,1.05,1.25,1.3,1.23,0.96,NA,NA,NA,NA,NA,0.7,NA,0.14,0.66,1.54,NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1493,0.96,0.96,0.57,1.17,NA,NA,0.82,0.45,1.16,0.94,0.83,1.05,1.77,1.38,NA,NA,NA,NA,NA,0.58,NA,0.34,0.69,1.35,NA,NA,NA,NA,NA,NA,NA,0.73,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
1494,0.68,0.71,0.52,1.06,NA,NA,1.03,0.57,1.04,1.04,0.77,0.67,1.5,1.15,NA,NA,NA,NA,NA,0.73,NA,0.24,0.71,0.94,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1495,0.05,0.07,0.08,0.02,NA,NA,0.22,0,0.12,0.26,0.16,0.26,0.02,0.1,NA,NA,NA,NA,0.21,0,NA,0,0,0.06,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1496,0.57,0.6,0.51,1.07,NA,NA,1,0.49,0.67,0.55,0.54,0.47,0.72,0.68,NA,NA,NA,NA,0.59,0.69,NA,0.28,0.6,0.63,NA,NA,NA,NA,NA,NA,NA,0.38,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1497,0.51,0.51,1.02,1.18,NA,NA,1.3,0.52,0.99,0.77,0.62,0.78,1.05,0.7,NA,NA,NA,NA,0.5,0.9,NA,0.56,0.58,0.75,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1498,0.33,0.4,0.75,1,NA,NA,0.89,0.49,0.85,0.68,0.85,0.6,0.94,1.19,NA,NA,NA,NA,0.71,0.66,NA,0.32,0.51,0.59,NA,NA,NA,NA,NA,NA,0.88,0.51,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1499,0.39,0.37,0.64,0.81,NA,NA,0.79,0.38,0.8,0.7,0.63,0.58,0.46,0.87,NA,NA,NA,NA,0.83,0.64,NA,0.1,0.68,0.7,NA,NA,NA,NA,NA,NA,0.56,0.31,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1500,0,0.13,0.06,0.02,NA,NA,0.06,0,0,0,0.13,0.08,0,0.08,NA,NA,NA,NA,0.09,0.1,NA,0,0.12,0.02,NA,NA,NA,NA,NA,NA,0.09,0.09,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1501,0.37,0.4,0.58,0.6,NA,NA,0.68,0.44,0.51,0.56,0.45,0.55,0.39,0.87,NA,NA,NA,NA,0.4,0.54,NA,0.12,0.46,0.46,NA,NA,NA,NA,NA,NA,0.58,0.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1502,0.29,0.47,0.63,0.84,NA,NA,0.66,0.55,0.59,0.5,0.58,0.83,0.35,0.57,NA,NA,NA,NA,0.81,0.56,NA,0.18,0.49,0.6,NA,NA,NA,NA,NA,NA,0.36,0.39,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1503,0.42,0.49,0.54,0.66,NA,NA,0.63,0.51,0.52,0.57,0.56,0.54,0.47,0.81,NA,NA,NA,NA,0.74,0.56,NA,0.19,0.62,0.86,NA,NA,NA,NA,NA,NA,0.33,0.44,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1504,0.64,0.64,0.57,0.63,NA,NA,0.59,0.68,0.87,0.81,0.93,0.7,0.71,0.99,NA,NA,NA,NA,1.09,0.82,NA,0.22,0.77,1.05,NA,NA,NA,NA,NA,NA,0.51,0.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1505,0.16,0.12,0.25,0.14,NA,NA,0.19,0.16,0.21,0.21,0.2,0.24,0.27,0.23,NA,NA,NA,NA,0.21,0.17,1,0.04,0.47,0.58,NA,NA,NA,NA,NA,NA,0.12,0.13,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1506,0.13,0.1,0.22,0.21,NA,NA,0.2,0.16,0.11,0.1,0.23,0.15,0.21,0.18,NA,NA,NA,NA,0.08,0.11,0.48,0.02,0.46,0.54,NA,NA,NA,NA,NA,NA,0.12,0.12,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1507,0.45,0.41,0.38,0.34,NA,NA,0.75,0.41,0.37,0.34,0.51,0.37,0.35,0.44,NA,NA,NA,NA,0.75,0.5,0.72,0.2,0.51,0.74,NA,NA,NA,NA,NA,NA,0.38,0.31,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
