No.	Latin	Mnemonic	SubSpecies	Quadrat	PX	PY	TreeID	Tag	StemID	StemTag	Census	DBH	HOM	Date	Codes	Stem	Status
234	Acalypha diversifolia	acaldi		0404	81.60000	92.70000	347270	704073	1032728	3	9	20	1.30	2020-02-10			alive
235	Acalypha diversifolia	acaldi		0404	81.60000	92.70000	347270	704073	347268	1	9			2020-02-10	Cs		stem dead
236	Acalypha diversifolia	acaldi		0404	80.10000	94.80000	347271	704074	746657	2	9			2020-02-10	D		dead
237	Acalypha diversifolia	acaldi		0404	80.10000	94.80000	347271	704074	683310	1	9			2020-02-10	D		dead
238	Acalypha diversifolia	acaldi		0404	93.05037	99.83287	499314	904099	1046968	1	9	34	1.30	2020-02-10			alive
239	Acalypha diversifolia	acaldi		0404	84.58750	93.89480	536261	1004165	1093787		9	12	1.30	2020-02-10			alive
240	Acalypha diversifolia	acaldi		0404	84.64196	94.18040	536262	1004166	1093788	1	9	15	1.30	2020-02-10	M		alive
241	Acalypha diversifolia	acaldi		0404	84.64196	94.18040	536262	1004166	1093789	2	9	14	1.30	2020-02-10			alive
242	Acalypha diversifolia	acaldi		0405	84.80000	109.80000	347289	704092	599144	1	9	49	1.30	2020-02-12	M		alive
243	Acalypha diversifolia	acaldi		0405	84.80000	109.80000	347289	704092	683313	2	9	19	1.30	2020-02-12			alive
244	Acalypha diversifolia	acaldi		0405	84.80000	109.80000	347289	704092	746659	3	9	17	1.30	2020-02-12			alive
245	Acalypha diversifolia	acaldi		0405	84.80000	109.80000	347289	704092	1090869	4	9	13	1.30	2020-02-12			alive
246	Acalypha diversifolia	acaldi		0405	84.80000	109.80000	347289	704092	1090870	5	9	10	1.30	2020-02-12			alive
247	Acalypha diversifolia	acaldi		0406	85.10000	131.40000	347305	704108	347303	1	9	26	1.30	2020-02-17	M		alive
248	Acalypha diversifolia	acaldi		0406	85.10000	131.40000	347305	704108	1090890	2	9	11	1.30	2020-02-18			alive
249	Acalypha diversifolia	acaldi		0407	98.67755	144.16589	499379	904164	1047040	1	9	31	1.30	2020-02-18	M		alive
250	Acalypha diversifolia	acaldi		0407	98.67755	144.16589	499379	904164	1090929	2	9	27	1.30	2020-02-18			alive
251	Acalypha diversifolia	acaldi		0407	98.67755	144.16589	499379	904164	1090930	3	9	23	1.30	2020-02-18			alive
252	Acalypha diversifolia	acaldi		0407	98.67755	144.16589	499379	904164	1090931	4	9	13	1.30	2020-02-18			alive
253	Acalypha diversifolia	acaldi		0407	98.67755	144.16589	499379	904164	1090932	5	9	13	1.30	2020-02-18			alive
254	Acalypha diversifolia	acaldi		0407	97.11820	147.05523	536315	1004218	1093844		9	14	1.30	2020-02-18			alive
255	Acalypha diversifolia	acaldi		0407	96.53870	141.18448	536317	1004220	1093846	1	9	21	1.30	2020-02-18			alive
256	Acalypha diversifolia	acaldi		0407	96.53870	141.18448	536317	1004220	1093847	2	9	20	1.30	2020-02-18			alive
257	Acalypha diversifolia	acaldi		0407	96.53870	141.18448	536317	1004220	1093848	3	9	13	1.30	2020-02-18			alive
258	Acalypha diversifolia	acaldi		0407	97.21890	143.96936	536319	1004222	1093850	1	9	12	1.30	2020-02-18	L		alive
259	Acalypha diversifolia	acaldi		0407	97.21890	143.96936	536319	1004222	1093851	2	9	10	1.30	2020-02-18			alive
260	Acalypha diversifolia	acaldi		0409	81.60000	191.00000	238730	269965	909284		9			2020-03-03	D		dead
261	Acalypha diversifolia	acaldi		0410	88.69458	219.07888	499416	904200	1047079	1	9	20	1.30	2020-03-06			alive
262	Acalypha diversifolia	acaldi		0411	87.52841	229.59421	499469	904253	1047132	1	9	62	1.30	2020-03-09			alive
263	Acalypha diversifolia	acaldi		0411	87.52841	229.59421	499469	904253	1047133	2	9	42	1.30	2020-03-09			alive
264	Acalypha diversifolia	acaldi		0411	87.52841	229.59421	499469	904253	1047134	3	9	27	1.30	2020-03-09			alive
265	Acalypha diversifolia	acaldi		0411	87.52841	229.59421	499469	904253	1047135	4	9			2020-03-09	Cs		stem dead
266	Acalypha diversifolia	acaldi		0500	119.18000	14.27000	457633	805007	1033080	2	9	36	1.30	2020-01-27	L		alive
267	Acalypha diversifolia	acaldi		0500	119.18000	14.27000	457633	805007	1090989	3	9	34	1.30	2020-01-27			alive
268	Acalypha diversifolia	acaldi		0500	119.18000	14.27000	457633	805007	1090990	4	9	13	1.30	2020-01-27			alive
269	Acalypha diversifolia	acaldi		0500	119.18000	14.27000	457633	805007	1090991	5	9	12	1.30	2020-01-27			alive
270	Acalypha diversifolia	acaldi		0500	119.18000	14.27000	457633	805007	457206	1	9			2020-01-27	M;Cs		stem dead
271	Acalypha diversifolia	acaldi		0500	109.11078	15.65589	499876	905005	1047596	1	9	18	1.30	2020-01-27	L;M		alive
272	Acalypha diversifolia	acaldi		0500	109.11078	15.65589	499876	905005	1090982	2	9	11	1.30	2020-01-27			alive
273	Acalypha diversifolia	acaldi		0500	115.94169	16.20770	499887	905016	1047607		9			2020-01-27	D		dead
274	Acalypha diversifolia	acaldi		0500	112.35640	12.63240	536393	1005024	1093926	1	9	17	1.30	2020-01-27	M		alive
275	Acalypha diversifolia	acaldi		0500	112.35640	12.63240	536393	1005024	1094797	2	9	13	1.30	2020-01-27			alive
276	Acalypha diversifolia	acaldi		0500	114.35520	14.27080	536395	1005026	1093928		9	14	1.30	2020-01-27			alive
277	Acalypha diversifolia	acaldi		0500	114.21410	11.66820	536396	1005027	1093929	1	9	28	1.30	2020-01-27	M		alive
278	Acalypha diversifolia	acaldi		0500	114.21410	11.66820	536396	1005027	1094798	2	9	11	1.30	2020-01-27			alive
279	Acalypha diversifolia	acaldi		0500	115.54090	10.93870	536400	1005031	1093933	1	9	28	1.30	2020-01-27	M		alive
280	Acalypha diversifolia	acaldi		0500	115.54090	10.93870	536400	1005031	1094799	2	9	16	1.30	2020-01-27			alive
281	Acalypha diversifolia	acaldi		0500	115.31320	14.18530	536401	1005032	1093934		9	15	1.30	2020-01-27			alive
282	Acalypha diversifolia	acaldi		0500	115.65480	14.86100	536402	1005033	1093935	1	9	12	1.30	2020-01-27	M		alive
283	Acalypha diversifolia	acaldi		0500	115.65480	14.86100	536402	1005033	1094800	2	9	10	1.30	2020-01-27			alive
284	Acalypha diversifolia	acaldi		0500	115.65480	14.86100	536402	1005033	1094801	3	9	10	1.30	2020-01-27			alive
285	Acalypha diversifolia	acaldi		0500	116.61270	14.76660	536403	1005034	1093936	1	9	24	1.30	2020-01-27	L;M		alive
286	Acalypha diversifolia	acaldi		0500	116.61270	14.76660	536403	1005034	1094802	2	9	22	1.30	2020-01-27			alive
287	Acalypha diversifolia	acaldi		0500	116.61270	14.76660	536403	1005034	1094803	3	9	15	1.30	2020-01-27			alive
288	Acalypha diversifolia	acaldi		0500	116.44940	14.21470	536404	1005035	1093937		9	19	1.30	2020-01-27			alive
289	Acalypha diversifolia	acaldi		0500	117.21010	13.80040	536405	1005036	1093938		9	16	1.30	2020-01-27	L		alive
290	Acalypha diversifolia	acaldi		0500	116.59970	12.73390	536406	1005037	1093939		9	19	1.30	2020-01-27			alive
291	Acalypha diversifolia	acaldi		0500	116.82770	12.28680	536409	1005040	1093942		9	12	1.30	2020-01-27	L		alive
292	Acalypha diversifolia	acaldi		0500	109.75251	16.15020	536413	1000696	1093947		9	11	1.30	2020-01-27			alive
293	Acalypha diversifolia	acaldi		0505	116.64566	110.29404	500021	900695	1047758		9	34	1.30	2020-02-04			alive
294	Acalypha diversifolia	acaldi		0509	116.30000	185.40000	348310	705664	683424		9			2020-02-11	D		dead
295	Acalypha diversifolia	acaldi		0509	116.50000	184.42000	457774	805144	457347		9			2020-02-11	D		dead
296	Acalypha diversifolia	acaldi		0517	107.40000	349.30000	273018	405491	791081	1	9			2020-03-04	D		dead
297	Acalypha diversifolia	acaldi		0517	107.40000	349.30000	273018	405491	831518	2	9			2020-03-04	D		dead
298	Acalypha diversifolia	acaldi		0600	139.10000	1.00000	202901	230213	659723	1	9	45	1.30	2020-01-27			alive
299	Acalypha diversifolia	acaldi		0600	139.10000	1.00000	202901	230213	729128	2	9			2020-01-27	Cs		stem dead
300	Acalypha diversifolia	acaldi		0600	139.58840	18.97899	500323	906007	1048087		9			2020-01-27	D		dead
301	Acalypha diversifolia	acaldi		0600	135.33324	13.25117	500324	906008	1091375	3	9	62	1.30	2020-01-27	A		alive
302	Acalypha diversifolia	acaldi		0600	135.33324	13.25117	500324	906008	1048089	2	9	53	1.30	2020-01-27	M		alive
303	Acalypha diversifolia	acaldi		0600	135.33324	13.25117	500324	906008	1091376	4	9	47	1.30	2020-01-27			alive
304	Acalypha diversifolia	acaldi		0600	135.33324	13.25117	500324	906008	1048088	1	9			2020-01-27	Cs		stem dead
305	Acalypha diversifolia	acaldi		0600	124.11130	15.88050	536903	1006001	1094475		9	21	1.30	2020-01-27			alive
306	Acalypha diversifolia	acaldi		0602	124.80000	46.00000	273388	406017	791119	1	9			2020-01-30	D		dead
307	Acalypha diversifolia	acaldi		0609	138.80000	183.90000	348478	706135	348476		9			2020-02-27	D		dead
308	Acalypha diversifolia	acaldi		0610	120.10000	201.60000	348480	706137	348478		9			2020-03-03	D		dead
309	Acalypha diversifolia	acaldi		0700	142.20000	15.30000	345411	700584	345411	1	9	74	1.30	2020-01-27	M		alive
310	Acalypha diversifolia	acaldi		0700	142.20000	15.30000	345411	700584	1091569	2	9	24	1.30	2020-01-27			alive
311	Acalypha diversifolia	acaldi		0700	142.20000	15.30000	345411	700584	1091570	3	9	16	1.30	2020-01-27			alive
312	Acalypha diversifolia	acaldi		0700	141.50000	14.80000	348944	707003	746740	2	9			2020-01-27	D		dead
313	Acalypha diversifolia	acaldi		0700	141.50000	14.80000	348944	707003	683475	1	9			2020-01-27	D		dead
314	Acalypha diversifolia	acaldi		0700	144.79000	0.42000	458552	807005	458125		9	65	1.30	2020-01-27			alive
315	Acalypha diversifolia	acaldi		0700	141.35000	12.51000	458554	807007	458127	1	9			2020-01-27	D		dead
316	Acalypha diversifolia	acaldi		0700	141.35000	12.51000	458554	807007	616872	2	9			2020-01-27	D		dead
317	Acalypha diversifolia	acaldi		0700	140.76239	11.32758	500805	907003	1048615	1	9	46	1.30	2020-01-27			alive
318	Acalypha diversifolia	acaldi		0700	140.76239	11.32758	500805	907003	1048616	2	9			2020-01-27	Ns		stem dead
319	Acalypha diversifolia	acaldi		0700	143.53240	13.99245	500808	907006	1048620		9			2020-01-27	Ns		stem dead
320	Acalypha diversifolia	acaldi		0700	143.93901	11.67884	500809	907007	1048621		9	19	1.30	2020-01-27	L		alive
321	Acalypha diversifolia	acaldi		0700	140.33037	17.45636	500811	907009	1048623	1	9	50	1.30	2020-01-27	L;M		alive
322	Acalypha diversifolia	acaldi		0700	140.33037	17.45636	500811	907009	1091567	2	9	21	1.30	2020-01-27			alive
323	Acalypha diversifolia	acaldi		0700	140.66074	17.93874	500812	907010	1048625	2	9	42	1.30	2020-01-27	L;M		alive
324	Acalypha diversifolia	acaldi		0700	140.66074	17.93874	500812	907010	1091568	3	9	12	1.30	2020-01-27			alive
325	Acalypha diversifolia	acaldi		0700	140.66074	17.93874	500812	907010	1048624	1	9			2020-01-27	Cs		stem dead
326	Acalypha diversifolia	acaldi		0700	140.63532	19.48984	500813	907011	1048626		9	42	1.30	2020-01-27	L		alive
327	Acalypha diversifolia	acaldi		0700	143.10038	17.90776	500815	907013	1048628		9			2020-01-27	D		dead
328	Acalypha diversifolia	acaldi		0700	144.57433	16.63369	500816	907014	1048629	1	9	36	1.30	2020-01-27	L		alive
329	Acalypha diversifolia	acaldi		0700	144.57433	16.63369	500816	907014	1048634	6	9	18	1.30	2020-01-27			alive
330	Acalypha diversifolia	acaldi		0700	144.57433	16.63369	500816	907014	1048630	2	9			2020-01-27	Ts		stem dead
331	Acalypha diversifolia	acaldi		0700	144.57433	16.63369	500816	907014	1048631	3	9			2020-01-27	Ss		stem dead
332	Acalypha diversifolia	acaldi		0700	144.57433	16.63369	500816	907014	1048632	4	9			2020-01-27	Cs		stem dead
333	Acalypha diversifolia	acaldi		0700	144.57433	16.63369	500816	907014	1048633	5	9			2020-01-27	Cs		stem dead
334	Acalypha diversifolia	acaldi		0700	144.57433	16.63369	500816	907014	1048635	7	9			2020-01-27	Cs		stem dead
335	Acalypha diversifolia	acaldi		0700	143.83736	16.55899	500817	907015	1048636	1	9	14	1.30	2020-01-27			alive
336	Acalypha diversifolia	acaldi		0700	143.83736	16.55899	500817	907015	1048637	2	9	13	1.30	2020-01-27			alive
337	Acalypha diversifolia	acaldi		0700	143.83736	16.55899	500817	907015	1048638	3	9	11	1.30	2020-01-27			alive
338	Acalypha diversifolia	acaldi		0700	142.43964	15.69761	500818	907016	1048642	4	9	37	1.30	2020-01-27			alive
339	Acalypha diversifolia	acaldi		0700	142.43964	15.69761	500818	907016	1048639	1	9			2020-01-27	Ns		stem dead
340	Acalypha diversifolia	acaldi		0700	142.43964	15.69761	500818	907016	1048640	2	9			2020-01-27	Cs		stem dead
341	Acalypha diversifolia	acaldi		0700	142.43964	15.69761	500818	907016	1048641	3	9			2020-01-27	Cs		stem dead
342	Acalypha diversifolia	acaldi		0700	142.43964	15.69761	500818	907016	1048643	5	9			2020-01-27	Ns		stem dead
343	Acalypha diversifolia	acaldi		0700	142.02886	14.65420	537218	1007005	1094809		9	36	1.30	2020-01-27	L		alive
344	Acalypha diversifolia	acaldi		0700	140.23307	16.23740	537221	1007008	1094812	1	9	28	1.30	2020-01-27	L;M		alive
345	Acalypha diversifolia	acaldi		0700	140.23307	16.23740	537221	1007008	1094813	2	9	12	1.30	2020-01-27			alive
346	Acalypha diversifolia	acaldi		0700	142.50672	17.90260	537223	1007010	1094816		9	11	1.30	2020-01-27			alive
347	Acalypha diversifolia	acaldi		0702	153.90000	55.60000	274378	407028	673518		9			2020-01-29	D		dead
348	Acalypha diversifolia	acaldi		0702	155.96950	56.55230	537355	1007142	1094950		9	28	1.30	2020-01-29			alive
349	Acalypha diversifolia	acaldi		0702	159.41030	48.71171	537381	1007168	1094978	1	9	56	1.30	2020-01-29	L;A;M		alive
350	Acalypha diversifolia	acaldi		0702	159.41030	48.71171	537381	1007168	1094979	2	9	31	1.30	2020-01-29			alive
351	Acalypha diversifolia	acaldi		0702	159.41030	48.71171	537381	1007168	1094980	3	9	12	1.30	2020-01-29			alive
352	Acalypha diversifolia	acaldi		0702	159.41030	48.71171	537381	1007168	1094981	4	9	12	1.30	2020-01-29			alive
353	Acalypha diversifolia	acaldi		0702	159.41030	48.71171	537381	1007168	1094982	5	9	12	1.30	2020-01-29			alive
354	Acalypha diversifolia	acaldi		0703	142.61463	68.07712	500968	907164	1048799	1	9	52	1.30	2020-02-05	M		alive
355	Acalypha diversifolia	acaldi		0703	142.61463	68.07712	500968	907164	1091635	2	9	23	1.30	2020-02-05			alive
356	Acalypha diversifolia	acaldi		0704	157.08040	98.91400	537497	1007281	1095110		9	36	1.30	2020-02-13			alive
357	Acalypha diversifolia	acaldi		0708	140.07626	165.06028	501045	907241	1048882	2	9	42	1.30	2020-03-11			alive
358	Acalypha diversifolia	acaldi		0708	140.07626	165.06028	501045	907241	1048881	1	9	34	1.30	2020-03-11			alive
359	Acalypha diversifolia	acaldi		0708	140.07626	165.06028	501045	907241	1048883	3	9	17	1.30	2020-03-11			alive
360	Acalypha diversifolia	acaldi		0800	161.69346	15.80517	501552	908008	1091753	2	9	20	1.30	2020-01-30			alive
361	Acalypha diversifolia	acaldi		0800	161.69346	15.80517	501552	908008	1091754	3	9	13	1.30	2020-01-30			alive
362	Acalypha diversifolia	acaldi		0800	161.69346	15.80517	501552	908008	1049416	1	9	13	1.30	2020-01-30	L;M		alive
363	Acalypha diversifolia	acaldi		0800	163.80580	17.68315	501556	908012	1049420	1	9	20	1.30	2020-01-30			alive
364	Acalypha diversifolia	acaldi		0800	163.80580	17.68315	501556	908012	1049421	2	9			2020-01-30	Ts		stem dead
365	Acalypha diversifolia	acaldi		0807	160.27262	157.41086	501683	900631	1091867	2	9	15	1.30	2020-02-14			alive
366	Acalypha diversifolia	acaldi		0807	160.27262	157.41086	501683	900631	1049554	1	9			2020-02-14	R;M		broken below
367	Acalypha diversifolia	acaldi		0809	161.97000	186.14000	459255	808161	458828		9			2020-02-19	D		dead
368	Acalypha diversifolia	acaldi		0809	161.57000	186.40000	459256	808162	458829		9			2020-02-19	D		dead
369	Acalypha diversifolia	acaldi		0809	163.62000	187.02000	459257	808163	458830		9			2020-02-19	D		dead
370	Acalypha diversifolia	acaldi		0809	161.47000	186.84000	459258	808164	458831		9			2020-02-19	D		dead
371	Acalypha diversifolia	acaldi		0809	160.76000	186.88000	459259	808166	458832		9			2020-02-19	D		dead
372	Acalypha diversifolia	acaldi		0809	160.88000	188.05000	459260	808167	458833		9			2020-02-19	D		dead
373	Acalypha diversifolia	acaldi		0809	169.10000	195.23000	459262	808169	458835	1	9	35	1.30	2020-02-19	L		alive
374	Acalypha diversifolia	acaldi		0809	169.10000	195.23000	459262	808169	1033949	2	9			2020-02-19	Ns		stem dead
375	Acalypha diversifolia	acaldi		0809	168.26000	193.09000	459265	808172	458838		9			2020-02-19	D		dead
376	Acalypha diversifolia	acaldi		0809	171.42000	194.38000	459273	808180	458846	1	9			2020-02-19	D		dead
377	Acalypha diversifolia	acaldi		0809	171.42000	194.38000	459273	808180	1033954	2	9			2020-02-19	D		dead
378	Acalypha diversifolia	acaldi		0809	171.42000	194.38000	459273	808180	1033955	3	9			2020-02-19	D		dead
379	Acalypha diversifolia	acaldi		0809	172.12782	196.72212	501734	908184	1049608		9	41	1.30	2020-02-19	M		alive
380	Acalypha diversifolia	acaldi		0809	172.12782	196.72212	501734	908184	1091891	2	9	10	1.30	2020-02-19			alive
381	Acalypha diversifolia	acaldi		0809	162.77774	188.86298	501738	900592	1049612		9			2020-02-19	D		dead
382	Acalypha diversifolia	acaldi		0809	160.82422	186.17971	537874	1008313	1095506	1	9	22	1.30	2020-02-19	L;M		alive
383	Acalypha diversifolia	acaldi		0809	160.82422	186.17971	537874	1008313	1095507	2	9	14	1.30	2020-02-19	L		alive
384	Acalypha diversifolia	acaldi		0810	170.60000	203.20000	349676	708120	599514		9			2020-02-20	D		dead
385	Acalypha diversifolia	acaldi		0810	173.08066	204.82730	501747	908196	1049621		9			2020-02-20	R		broken below
386	Acalypha diversifolia	acaldi		0813	160.30000	266.10000	349710	708155	599522	1	9			2020-03-04	D		dead
387	Acalypha diversifolia	acaldi		0813	160.30000	266.10000	349710	708155	683538	2	9			2020-03-04	D		dead
388	Acalypha diversifolia	acaldi		0813	169.32066	270.47776	501892	908339	1049773		9	20	1.30	2020-03-04			alive
389	Acalypha diversifolia	acaldi		0901	192.30000	21.00000	188851	215267	726730		9			2020-02-13	OR		broken below
390	Acalypha diversifolia	acaldi		0901	184.80000	20.40000	241650	274031	926631		9			2020-02-13	D		dead
391	Acalypha diversifolia	acaldi		0901	197.40000	32.20000	276090	409067	831685		9			2020-02-13	D		dead
392	Acalypha diversifolia	acaldi		0901	193.00000	34.70000	350004	709054	350001	1	9			2020-02-13	D		dead
393	Acalypha diversifolia	acaldi		0901	193.00000	34.70000	350004	709054	1075953	1a	9			2020-02-13	D		dead
394	Acalypha diversifolia	acaldi		0901	193.00000	34.70000	350004	709054	1034143	2	9			2020-02-13	D		dead
395	Acalypha diversifolia	acaldi		0901	193.00000	34.70000	350004	709054	1034144	3	9			2020-02-13	D		dead
396	Acalypha diversifolia	acaldi		0901	195.50000	32.40000	350007	709057	350004	1	9	47	1.30	2020-02-13	M		alive
397	Acalypha diversifolia	acaldi		0901	195.50000	32.40000	350007	709057	1091996	2	9	23	1.30	2020-02-13			alive
398	Acalypha diversifolia	acaldi		0901	195.60000	32.70000	350008	709058	350005		9			2020-02-13	R		broken below
399	Acalypha diversifolia	acaldi		0901	195.30000	32.90000	350009	709059	599559		9	24	1.30	2020-02-13	L		alive
400	Acalypha diversifolia	acaldi		0901	195.40000	33.40000	350010	709060	350007		9	74	1.30	2020-02-13			alive
401	Acalypha diversifolia	acaldi		0901	196.30000	32.40000	350011	709061	350008		9	28	1.30	2020-02-13	L		alive
402	Acalypha diversifolia	acaldi		0901	195.90000	34.80000	350012	709062	746770	2	9			2020-02-13	D		dead
403	Acalypha diversifolia	acaldi		0901	195.90000	34.80000	350012	709062	683551	1	9			2020-02-13	D		dead
404	Acalypha diversifolia	acaldi		0901	196.50000	34.90000	350013	709063	683552	1	9			2020-02-13	D		dead
405	Acalypha diversifolia	acaldi		0901	196.50000	34.90000	350013	709063	746771	2	9			2020-02-13	D		dead
406	Acalypha diversifolia	acaldi		0901	197.20000	32.70000	350014	709064	350011		9			2020-02-13	D		dead
407	Acalypha diversifolia	acaldi		0901	197.60000	32.80000	350015	709065	350012		9			2020-02-13	D		dead
408	Acalypha diversifolia	acaldi		0901	197.60000	32.80000	350015	709065	1075954		9			2020-02-13	D		dead
409	Acalypha diversifolia	acaldi		0901	193.80322	36.93592	502287	909018	1050204		9			2020-02-13	R		broken below
410	Acalypha diversifolia	acaldi		0901	193.16870	36.93703	502288	909019	1050205		9	28	1.30	2020-02-13			alive
411	Acalypha diversifolia	acaldi		0901	192.93970	36.48051	502289	909020	1050206	1	9			2020-02-13	R		broken below
412	Acalypha diversifolia	acaldi		0901	192.93970	36.48051	502289	909020	1050207	2	9			2020-02-13	Cs		stem dead
