age_CE,FBU01A_raw,FBU01B_raw,FBU02A_raw,FBU03B_raw,FBU04A_raw,FBU04B_raw,FBU05A_raw,FBU05B_raw,FBU06A_raw,FBU06B_raw,FBU07A_raw,FBU08A_raw,FBU09A_raw,FBU09B_raw,FBU10B_raw,FBU12A_raw,FBU12B_raw,FBU13A_raw,FBU13B_raw,FBU14A_raw,FBU14B_raw,FBU15A_raw,FBU15B_raw,FBU16B_raw,FBU17A_raw,FBU17B_raw,FBU19A_raw,FBU19B_raw,FBU20A_raw,FBU20B_raw,FBU22A_raw,FBU22B_raw,FBU01A_raw_outlier_flag,FBU01B_raw_outlier_flag,FBU02A_raw_outlier_flag,FBU03B_raw_outlier_flag,FBU04A_raw_outlier_flag,FBU04B_raw_outlier_flag,FBU05A_raw_outlier_flag,FBU05B_raw_outlier_flag,FBU06A_raw_outlier_flag,FBU06B_raw_outlier_flag,FBU07A_raw_outlier_flag,FBU08A_raw_outlier_flag,FBU09A_raw_outlier_flag,FBU09B_raw_outlier_flag,FBU10B_raw_outlier_flag,FBU12A_raw_outlier_flag,FBU12B_raw_outlier_flag,FBU13A_raw_outlier_flag,FBU13B_raw_outlier_flag,FBU14A_raw_outlier_flag,FBU14B_raw_outlier_flag,FBU15A_raw_outlier_flag,FBU15B_raw_outlier_flag,FBU16B_raw_outlier_flag,FBU17A_raw_outlier_flag,FBU17B_raw_outlier_flag,FBU19A_raw_outlier_flag,FBU19B_raw_outlier_flag,FBU20A_raw_outlier_flag,FBU20B_raw_outlier_flag,FBU22A_raw_outlier_flag,FBU22B_raw_outlier_flag
1870,0.059,0.072,NA,0.049,0.078,0.026,0.027,0.04,0.037,0.051,0.034,0.028,0.042,0.047,0.036,NA,NA,0.026,0.01,0.05,NA,0.036,0.019,0.068,0.056,0.025,0.047,0.04,0.043,0.04,0.025,0.045,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1871,0.055,0.056,NA,0.022,0.056,0.054,0.036,0.072,0.034,0.028,0.04,0.049,0.025,0.03,0.031,NA,NA,0.024,0.024,0.046,NA,0.042,0.034,0.037,0.036,0.038,0.04,0.032,0.025,0.039,0.028,0.047,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1872,0.072,0.07,NA,0.024,0.045,0.034,0.036,0.053,0.04,0.04,0.041,0.026,0.051,0.033,0.039,NA,NA,0.016,0.025,0.065,NA,0.048,0.027,0.05,0.019,0.055,0.044,0.053,0.035,0.029,0.031,0.031,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1873,0.035,0.047,NA,0.033,0.086,0.026,0.042,0.041,0.048,0.027,0.017,0.035,0.042,0.046,0.024,NA,NA,0.021,0.028,0.061,NA,0.045,0.035,0.051,0.049,0.04,0.055,0.05,0.049,0.036,0.023,0.05,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1874,0.038,0.073,NA,0.039,0.071,0.03,0.034,0.04,0.034,0.034,0.037,0.03,0.044,0.035,0.047,NA,NA,0.019,0.039,0.039,NA,0.041,0.024,0.058,0.036,0.044,0.043,0.03,0.026,0.039,0.027,0.027,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1875,0.038,0.041,NA,0.034,0.033,0.037,0.038,0.047,0.056,0.027,0.036,0.049,0.033,0.045,0.033,NA,NA,0.022,0.031,0.064,NA,0.054,0.016,0.045,0.047,0.057,0.024,0.032,0.032,0.027,0.038,0.039,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1876,0.049,0.06,NA,0.047,0.04,0.027,0.037,0.048,0.048,0.037,0.051,0.043,0.044,0.035,0.034,NA,NA,0.023,0.033,0.046,NA,0.042,0.029,0.052,0.065,0.061,0.038,0.038,0.038,0.037,0.024,0.028,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1877,0.067,0.058,NA,0.035,0.084,0.032,0.04,0.043,0.033,0.034,0.038,0.038,0.041,0.039,0.032,NA,NA,0.031,0.036,0.043,NA,0.038,0.045,0.035,0.074,0.076,0.047,0.039,0.038,0.031,0.023,0.034,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1878,0.076,0.056,NA,0.03,0.054,0.042,0.036,0.042,0.044,0.047,0.025,0.045,0.022,0.041,0.025,NA,NA,0.029,0.029,0.072,NA,0.042,0.015,0.052,0.06,0.054,0.03,0.031,0.032,0.036,0.037,0.026,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1879,0.077,0.056,NA,0.034,0.058,0.032,0.06,0.039,0.036,0.04,0.034,0.032,0.032,0.045,0.042,NA,NA,0.026,0.025,0.062,NA,0.06,0.017,0.051,0.05,0.039,0.022,0.026,0.033,0.045,0.025,0.031,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1880,0.06,0.053,NA,0.027,0.08,0.043,0.029,0.041,0.032,0.031,0.041,0.025,0.052,0.054,0.044,NA,NA,0.019,0.036,0.05,NA,0.033,0.023,0.041,0.038,0.028,0.038,0.036,0.04,0.03,0.03,0.054,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1881,0.055,0.043,NA,0.047,0.055,0.038,0.046,0.054,0.037,0.043,0.041,0.072,0.052,0.052,0.06,NA,NA,0.032,0.04,0.094,NA,0.05,0.023,0.076,0.042,0.029,0.046,0.035,0.037,0.048,0.029,0.032,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1882,0.06,0.031,NA,0.033,0.035,0.031,0.036,0.057,0.037,0.028,0.03,0.044,0.04,0.029,0.026,NA,NA,0.05,0.032,0.039,NA,0.034,0.02,0.039,0.045,0.047,0.036,0.034,0.054,0.033,0.024,0.037,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1883,0.074,0.055,NA,0.028,0.044,0.029,0.024,0.038,0.035,0.047,0.025,0.031,0.041,0.042,0.024,NA,NA,0.028,0.043,0.057,NA,0.05,0.023,0.044,0.049,0.037,0.046,0.032,0.029,0.041,0.022,0.033,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1884,0.086,0.068,NA,0.036,0.054,0.032,0.049,0.125,0.055,0.036,0.025,0.046,0.039,0.025,0.018,NA,NA,0.018,0.032,0.113,NA,0.061,0.027,0.067,0.051,0.042,0.035,0.047,0.035,0.045,0.032,0.027,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1885,0.061,0.072,NA,0.041,0.054,0.037,0.048,0.055,0.042,0.037,0.02,0.023,0.022,0.034,0.029,NA,NA,0.023,0.032,0.066,NA,0.033,0.033,0.069,0.045,0.047,0.031,0.036,0.035,0.034,0.025,0.037,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1886,0.052,0.063,NA,0.029,0.056,0.039,0.045,0.035,0.039,0.033,0.033,0.024,0.041,0.043,0.031,NA,NA,0.033,0.034,0.046,NA,0.039,0.027,0.038,0.036,0.043,0.024,0.023,0.029,0.027,0.037,0.022,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1887,0.022,0.05,NA,0.043,0.045,0.038,0.052,0.056,0.035,0.025,0.019,0.026,0.04,0.036,0.02,NA,NA,0.016,0.039,0.039,NA,0.037,0.024,0.04,0.029,0.039,0.029,0.031,0.042,0.038,0.013,0.028,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1888,0.063,0.058,NA,0.03,0.031,0.04,0.062,0.044,0.073,0.032,0.014,0.029,0.036,0.031,0.025,NA,NA,0.018,0.025,0.067,NA,0.036,0.03,0.046,0.057,0.04,0.037,0.039,0.029,0.031,0.017,0.024,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1889,0.039,0.053,NA,0.043,0.035,0.022,0.039,0.035,0.04,0.032,0.033,0.042,0.046,0.031,0.037,NA,NA,0.026,0.033,0.047,NA,0.033,0.021,0.05,0.048,0.041,0.044,0.025,0.021,0.027,0.037,0.042,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1890,0.044,0.064,NA,0.029,0.063,0.032,0.05,0.046,0.055,0.042,0.023,0.037,0.036,0.05,0.063,NA,NA,0.025,0.032,0.062,NA,0.039,0.022,0.05,0.041,0.049,0.036,0.027,0.045,0.034,0.017,0.026,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1891,0.061,0.061,NA,0.04,0.064,0.043,0.021,0.089,0.079,0.03,0.026,0.029,0.04,0.033,0.044,NA,NA,0.038,0.039,0.059,NA,0.051,0.029,0.097,0.068,0.042,0.039,0.036,0.044,0.045,0.03,0.032,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1892,0.03,0.082,NA,0.033,0.061,0.046,0.032,0.045,0.057,0.062,0.038,0.043,0.034,0.031,0.041,NA,NA,0.035,0.043,0.056,NA,0.046,0.032,0.063,0.027,0.033,0.033,0.031,0.023,0.032,0.019,0.02,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1893,0.059,0.045,NA,0.02,0.067,0.039,0.041,0.04,0.049,0.033,0.021,0.034,0.041,0.046,0.039,NA,NA,0.028,0.03,0.091,NA,0.046,0.029,0.055,0.049,0.055,0.05,0.039,0.031,0.07,0.029,0.021,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1894,0.064,0.052,NA,0.051,0.067,0.042,0.046,0.06,0.059,0.044,0.028,0.03,0.037,0.047,0.039,NA,NA,0.012,0.045,0.062,NA,0.036,0.018,0.056,0.035,0.044,0.033,0.033,0.031,0.04,0.025,0.031,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1895,0.066,0.06,NA,0.024,0.042,0.04,0.044,0.038,0.06,0.041,0.039,0.042,0.034,0.043,0.022,NA,NA,0.029,0.032,0.036,NA,0.035,0.04,0.053,0.05,0.05,0.038,0.029,0.045,0.031,0.028,0.026,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1896,0.04,0.035,NA,0.047,0.059,0.036,0.04,0.033,0.038,0.039,0.023,0.036,0.043,0.045,0.036,NA,NA,0.022,0.037,0.029,NA,0.044,0.028,0.039,0.033,0.042,0.058,0.032,0.03,0.028,0.04,0.043,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1897,0.069,0.036,NA,0.029,0.05,0.015,0.04,0.054,0.036,0.033,0.027,0.036,0.048,0.052,0.058,NA,NA,0.043,0.028,0.036,NA,0.037,0.029,0.053,0.036,0.037,0.052,0.027,0.029,0.036,0.017,0.027,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1898,0.029,0.033,NA,0.012,0.034,0.047,0.055,0.039,0.062,0.03,0.018,0.027,0.025,0.022,0.045,NA,NA,0.024,0.042,0.043,NA,0.057,0.022,0.039,0.04,0.046,0.035,0.047,0.028,0.028,0.022,0.033,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1899,0.053,0.027,NA,0.02,0.059,0.027,0.047,0.059,0.049,0.024,0.028,0.032,0.044,0.021,0.022,NA,NA,0.027,0.025,0.055,NA,0.041,0.026,0.05,0.037,0.027,0.045,0.02,0.025,0.033,0.027,0.044,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1900,0.033,0.041,NA,0.032,0.059,0.035,0.034,0.038,0.052,0.036,0.021,0.033,0.018,0.03,0.028,NA,NA,0.035,0.04,0.054,NA,0.045,0.026,0.061,0.037,0.065,0.062,0.023,0.035,0.023,0.024,0.034,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1901,0.046,0.034,NA,0.037,0.074,0.027,0.036,0.05,0.034,0.036,0.02,0.033,0.019,0.029,0.036,NA,NA,0.039,0.043,0.049,NA,0.029,0.026,0.05,0.053,0.049,0.039,0.025,0.031,0.033,0.031,0.055,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1902,0.048,0.046,NA,0.027,0.047,0.041,0.03,0.054,0.045,0.04,0.02,0.038,0.03,0.043,0.024,NA,0.067,0.019,0.035,0.068,NA,0.048,0.038,0.054,0.054,0.05,0.033,0.026,0.041,0.042,0.014,0.026,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1903,0.035,0.028,NA,0.022,0.051,0.045,0.059,0.065,0.051,0.039,0.032,0.05,0.033,0.044,0.049,NA,0.068,0.021,0.042,0.05,NA,0.063,0.033,0.051,0.036,0.041,0.037,0.037,0.032,0.044,0.018,0.026,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1904,0.052,0.043,NA,0.034,0.057,0.029,0.05,0.06,0.04,0.033,0.021,0.026,0.033,0.038,0.022,NA,0.074,0.032,0.038,0.079,NA,0.042,0.032,0.063,0.037,0.049,0.044,0.028,0.039,0.03,0.023,0.02,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1905,0.057,0.036,NA,0.029,0.063,0.037,0.025,0.054,0.06,0.047,0.022,0.037,0.036,0.046,0.04,NA,0.088,0.019,0.044,0.076,NA,0.048,0.03,0.059,0.044,0.059,0.038,0.036,0.017,0.036,0.011,0.05,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1906,0.053,0.035,NA,0.042,0.047,0.027,0.048,0.059,0.059,0.051,0.038,0.037,0.031,0.035,0.026,NA,0.037,0.025,0.037,0.047,NA,0.052,0.031,0.032,0.037,0.072,0.038,0.023,0.035,0.024,0.021,0.034,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1907,0.034,0.048,NA,0.039,0.053,0.04,0.061,0.072,0.05,0.046,0.021,0.045,0.047,0.071,0.03,NA,0.043,0.02,0.024,0.062,NA,0.054,0.022,0.071,0.043,0.045,0.032,0.022,0.02,0.038,0.036,0.024,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1908,0.031,0.027,NA,0.044,0.067,0.049,0.072,0.049,0.036,0.032,0.04,0.034,0.029,0.051,0.035,NA,0.056,0.035,0.048,0.069,NA,0.049,0.039,0.049,0.039,0.035,0.027,0.028,0.029,0.031,0.023,0.034,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1909,0.058,0.05,NA,0.03,0.066,0.038,0.037,0.043,0.056,0.046,0.043,0.039,0.032,0.039,0.025,NA,0.065,0.033,0.031,0.041,NA,0.047,0.03,0.067,0.052,0.03,0.047,0.032,0.019,0.024,0.016,0.025,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1910,0.055,0.057,NA,0.057,0.074,0.055,0.045,0.034,0.05,0.037,0.024,0.037,0.028,0.034,0.044,NA,0.07,0.03,0.033,0.08,NA,0.04,0.019,0.055,0.056,0.043,0.026,0.022,0.016,0.04,0.017,0.044,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1911,0.035,0.049,NA,0.048,0.045,0.045,0.044,0.041,0.054,0.036,0.044,0.035,0.032,0.029,0.018,NA,0.04,0.04,0.03,0.037,0.05,0.06,0.051,0.058,0.036,0.05,0.031,0.031,0.029,0.034,0.024,0.036,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1912,0.056,0.053,NA,0.029,0.049,0.041,0.028,0.048,0.048,0.027,0.02,0.033,0.038,0.03,0.034,NA,0.063,0.044,0.035,0.055,0.063,0.046,0.024,0.048,0.027,0.051,0.029,0.031,0.038,0.022,0.028,0.036,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1913,0.046,0.05,NA,0.038,0.073,0.042,0.046,0.055,0.029,0.062,0.028,0.04,0.017,0.036,0.027,NA,0.063,0.04,0.026,0.06,0.077,0.053,0.024,0.058,0.033,0.045,0.027,0.022,0.02,0.043,0.021,0.028,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1914,0.072,0.068,0.042,0.037,0.045,0.034,0.028,0.045,0.053,0.046,0.021,0.04,0.039,0.046,0.034,0.043,0.04,0.035,0.024,0.051,0.069,0.035,0.033,0.042,0.033,0.058,0.024,0.032,0.014,0.02,0.037,0.043,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1915,0.04,0.028,0.062,0.025,0.055,0.034,0.045,0.052,0.041,0.033,0.031,0.055,0.03,0.029,0.035,0.049,0.079,0.031,0.032,0.057,0.051,0.058,0.046,0.048,0.027,0.035,0.024,0.014,0.024,0.033,0.033,0.025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1916,0.042,0.044,0.055,0.029,0.058,0.039,0.048,0.06,0.043,0.035,0.036,0.039,0.032,0.033,0.022,0.067,0.051,0.048,0.019,0.06,0.05,0.042,0.016,0.054,0,0.035,0.027,0.022,0.04,0.034,0.013,0.033,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
