age_CE,06MG-01b_raw,06MG-02a_raw,06MG-03a_raw,06MG-08a_raw,06MG-08b_raw,06MG-15a_raw,06MG-16a_raw,06MG-16b_raw,06MG-21a_raw,06MG-21b_raw,06MG-22a_raw,06MG-22b_raw,07MG-02a_raw,07MG-02b_raw,07MG-04a_raw,07MG-04b_raw,07MG-05a_raw,07MG-05b_raw,07MG-06a_raw,07MG-06b_raw,07MG-07a_raw,07MG-07b_raw,07MG-11a_raw,07MG-11b_raw,06MG-01b_raw_outlier_flag,06MG-02a_raw_outlier_flag,06MG-03a_raw_outlier_flag,06MG-08a_raw_outlier_flag,06MG-08b_raw_outlier_flag,06MG-15a_raw_outlier_flag,06MG-16a_raw_outlier_flag,06MG-16b_raw_outlier_flag,06MG-21a_raw_outlier_flag,06MG-21b_raw_outlier_flag,06MG-22a_raw_outlier_flag,06MG-22b_raw_outlier_flag,07MG-02a_raw_outlier_flag,07MG-02b_raw_outlier_flag,07MG-04a_raw_outlier_flag,07MG-04b_raw_outlier_flag,07MG-05a_raw_outlier_flag,07MG-05b_raw_outlier_flag,07MG-06a_raw_outlier_flag,07MG-06b_raw_outlier_flag,07MG-07a_raw_outlier_flag,07MG-07b_raw_outlier_flag,07MG-11a_raw_outlier_flag,07MG-11b_raw_outlier_flag
1933,0.35,1.3,0.54,1.59,1.06,0.64,0.45,0.35,0.66,0.6,0.52,0.62,0.89,0.89,0.76,0.35,0.41,0.38,0.44,0.51,1.39,1.29,0.7,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1934,0.6,1.49,0.8,1.81,1.39,1.06,0.75,0.63,0.77,0.63,0.49,0.83,1.08,1.18,0.83,0.51,0.54,0.54,0.48,0.76,1.3,1.39,0.8,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1935,0.48,1.37,0.65,1.24,1.05,0.78,0.6,0.42,0.56,0.63,0.55,0.66,0.86,1.08,0.76,0.44,0.41,0.29,0.44,0.44,1.27,1.2,0.64,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1936,0.57,1.27,0.65,1.33,1.08,1.06,0.61,0.59,0.56,0.63,0.46,0.62,0.86,1.27,0.76,0.57,0.48,0.48,0.57,0.7,1.18,1.26,0.66,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1937,0.48,1.11,0.64,1.4,1.02,0.92,0.92,0.52,0.77,0.53,0.6,0.41,1.05,1.3,0.73,0.48,0.57,0.38,0.48,0.73,1.45,1.39,0.74,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1938,0.76,1.3,0.73,1.46,1.18,1.45,1.05,0.59,0.84,0.91,0.53,0.58,1.21,1.33,1.21,0.76,0.57,0.38,0.54,0.83,1.49,1.4,0.76,0.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1939,0.54,1.56,0.67,1.59,1.16,1.24,1.01,0.62,0.73,0.91,0.5,0.62,1.11,1.49,1.14,0.73,0.6,0.48,0.57,0.64,1.71,1.62,0.69,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1940,0.48,1.59,0.53,1.33,1.21,0.85,0.93,0.56,0.52,0.56,0.39,0.52,0.79,1.18,1.05,0.67,0.41,0.35,0.38,0.48,1.59,1.4,0.6,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1941,0.44,1.59,0.65,1.62,1.3,0.95,0.86,0.49,0.63,0.7,0.34,0.48,0.86,1.24,0.95,0.7,0.48,0.44,0.44,0.76,1.62,1.46,0.65,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1942,0.57,1.97,0.7,1.87,1.59,0.88,1.04,0.55,0.7,0.77,0.47,0.58,0.98,1.43,1.24,0.76,0.57,0.52,0.51,0.92,1.68,1.84,0.97,0.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1943,0.6,1.56,0.64,1.84,1.4,0.7,0.89,0.66,0.84,0.77,0.4,0.51,0.98,1.3,1.02,0.73,0.54,0.42,0.48,0.73,1.56,2.03,0.82,0.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1944,0.57,1.17,0.5,1.24,0.95,0.53,0.77,0.59,0.63,0.56,0.4,0.34,0.98,0.98,0.79,0.51,0.35,0.27,0.31,0.35,1.14,1.24,0.53,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1945,0.83,1.78,0.76,1.56,1.56,1.02,1.15,0.76,0.87,0.44,0.33,0.48,1.11,1.4,1.18,0.92,0.6,0.49,0.55,0.76,1.51,1.58,0.7,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1946,0.79,1.46,0.7,1.43,1.43,0.99,0.84,0.62,0.91,0.4,0.33,0.41,0.74,1.11,0.98,0.63,0.51,0.45,0.44,0.57,1.44,1.49,0.78,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1947,0.73,1.08,0.44,1.46,1.11,0.67,0.56,0.38,0.63,0.77,0.27,0.41,0.62,0.92,0.83,0.41,0.25,0.18,0.22,0.32,1.27,1.33,0.91,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1948,0.67,1.43,0.56,1.33,1.33,0.81,0.74,0.48,0.56,0.46,0.47,0.52,0.73,1.14,0.89,0.51,0.35,0.33,0.41,0.41,1.14,1.33,0.89,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1949,0.98,1.43,0.88,1.56,1.52,1.13,1.01,1,0.87,0.49,0.63,0.65,0.92,1.27,1.27,0.67,0.54,0.44,0.61,0.7,1.3,1.52,0.93,0.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1950,1.05,1.24,0.79,1.46,1.14,0.85,0.86,0.82,0.73,0.84,0.49,0.62,1.11,1.23,1.08,0.59,0.44,0.48,0.47,0.67,1.33,1.4,0.88,0.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1951,1.14,1.33,0.71,1.01,1.08,1.05,0.86,0.86,0.79,0.74,0.56,0.55,0.95,1.3,1.03,0.67,0.54,0.38,0.48,0.63,1.18,1.08,0.88,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1952,1.08,1.02,0.59,0.89,0.98,1.02,0.98,0.83,0.71,0.73,0.45,0.52,1.02,1.36,1,0.44,0.44,0.25,0.44,0.54,1.3,0.92,0.59,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1953,0.98,1.11,0.59,0.86,0.86,0.82,1.01,0.86,0.52,0.46,0.5,0.55,0.83,1.43,1.05,0.35,0.35,0.24,0.35,0.38,1.24,0.79,0.51,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1954,0.76,1.43,0.54,0.83,0.89,0.81,0.83,0.69,0.45,0.46,0.44,0.62,0.78,1.11,0.76,0.29,0.38,0.27,0.33,0.44,1.33,0.93,0.51,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1955,0.73,1.21,0.57,0.76,0.76,0.85,0.71,0.55,0.56,0.38,0.48,0.55,0.72,0.95,0.93,0.35,0.35,0.26,0.35,0.41,1.13,0.73,0.57,0.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1956,1.27,1.59,0.86,0.86,0.73,0.74,0.83,0.86,0.69,0.42,0.72,0.66,0.96,1.27,0.82,0.28,0.48,0.28,0.35,0.54,1.2,0.86,0.76,0.89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1957,1.55,1.71,0.63,0.95,0.76,0.78,0.92,1,0.76,0.46,0.5,0.48,0.79,1.24,0.95,0.38,0.38,0.29,0.41,0.48,1.01,0.98,0.55,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1958,1.39,1.49,0.64,1.21,1.03,0.67,1.1,1.07,0.63,0.53,0.56,0.69,0.86,1.17,0.73,0.32,0.44,0.23,0.32,0.41,1.27,1.27,0.53,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1959,1.55,1.9,1,1.27,1.09,0.88,1.22,1.28,0.53,0.49,0.68,0.59,0.96,1.46,0.89,0.41,0.63,0.33,0.43,0.73,1.58,1.37,0.5,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1960,0.92,1.22,0.52,0.86,0.63,0.53,0.82,0.9,0.63,0.49,0.39,0.35,0.76,1.04,0.68,0.22,0.41,0.18,0.3,0.41,0.95,0.83,0.47,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1961,1.11,1.35,0.8,0.83,0.76,0.71,1.12,0.97,0.67,0.74,0.49,0.52,0.95,1.58,0.75,0.44,0.64,0.27,0.52,0.63,0.89,0.89,0.66,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1962,0.86,1.33,0.74,0.64,0.79,0.81,0.94,0.65,0.37,0.67,0.44,0.45,0.71,1.08,0.89,0.39,0.48,0.28,0.44,0.64,0.92,0.86,0.55,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1963,0.82,1.12,0.64,0.7,0.66,0.53,0.91,0.76,0.58,0.58,0.44,0.38,0.62,1.14,0.72,0.34,0.57,0.17,0.45,0.57,0.89,0.7,0.47,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1964,0.73,1.21,0.49,0.76,0.77,0.6,0.89,0.77,0.63,0.58,0.41,0.45,0.54,1.04,0.71,0.38,0.48,0.16,0.28,0.6,0.79,0.83,0.49,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1965,0.76,1.22,0.43,0.7,0.67,0.66,0.7,0.63,0.39,0.46,0.39,0.45,0.77,0.76,0.72,0.41,0.48,0.23,0.33,0.41,0.76,0.7,0.57,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1966,1.2,1.77,0.74,1.14,1.11,0.61,1.1,1.26,0.93,0.49,0.77,0.66,0.76,1.46,0.92,0.6,1.02,0.32,0.6,1.02,1.06,1.18,0.72,0.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1967,1.33,1.43,0.62,1.05,0.79,0.88,0.98,1.08,0.77,0.63,0.51,0.45,0.71,1.14,0.95,0.54,0.67,0.17,0.38,0.82,0.91,0.98,0.59,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1968,0.98,1.62,0.62,0.92,0.76,0.77,0.98,1.05,0.75,0.67,0.41,0.41,0.72,1.01,0.79,0.54,0.79,0.27,0.44,1.01,0.79,1.02,0.55,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1969,0.7,1.19,0.49,0.67,0.6,0.7,0.8,0.84,0.49,0.53,0.37,0.31,0.51,0.6,0.63,0.44,0.48,0.23,0.32,0.7,0.67,0.73,0.44,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1970,0.54,1.09,0.56,0.76,0.54,0.6,0.68,0.63,0.5,0.53,0.43,0.41,0.51,0.73,0.57,0.48,0.35,0.25,0.29,0.54,0.67,0.83,0.38,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1971,0.79,1.3,0.71,1.21,1.11,0.81,1.03,0.98,0.66,0.53,0.46,0.59,0.76,1.14,0.86,0.84,0.51,0.28,0.48,0.82,1.08,1.25,0.49,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1972,0.63,1.21,0.59,0.89,0.73,0.56,0.72,0.74,0.49,0.7,0.31,0.38,0.57,0.92,0.48,0.61,0.35,0.17,0.29,0.54,0.82,1.04,0.49,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1973,0.63,0.95,0.5,0.86,0.6,0.56,0.62,0.67,0.42,0.39,0.29,0.35,0.48,0.55,0.43,0.52,0.29,0.16,0.25,0.51,0.7,0.86,0.44,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1974,0.69,1.1,0.59,0.92,0.82,0.49,0.71,0.92,0.32,0.35,0.27,0.4,0.41,0.87,0.55,0.57,0.35,0.23,0.32,0.45,0.82,1.02,0.49,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1975,0.6,0.84,0.47,0.7,0.57,0.67,0.55,0.63,0.5,0.39,0.25,0.26,0.32,0.57,0.6,0.44,0.35,0.13,0.22,0.41,0.63,0.6,0.46,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1976,0.76,1,0.59,0.95,0.79,0.69,0.86,0.92,0.46,0.42,0.29,0.43,0.48,1.14,0.86,0.51,0.57,0.28,0.38,0.67,0.86,0.92,0.6,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1977,0.63,0.98,0.53,0.6,0.63,0.81,0.49,0.7,0.38,0.44,0.32,0.33,0.44,0.7,0.54,0.47,0.25,0.18,0.25,0.34,0.57,0.48,0.42,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1978,0.76,1.15,0.78,0.95,0.73,0.47,1.02,1.27,0.77,0.65,0.44,0.42,0.57,1.36,0.57,0.44,0.6,0.33,0.44,0.69,0.98,1.05,0.78,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1979,0.69,0.81,0.69,0.95,0.76,0.71,0.71,0.78,0.63,0.53,0.37,0.48,0.51,1.26,0.73,0.71,0.64,0.25,0.41,0.69,0.86,0.86,0.64,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1980,0.79,0.77,0.62,0.84,0.7,0.53,0.77,0.78,0.61,0.44,0.37,0.38,0.45,1.23,0.73,0.67,0.48,0.21,0.32,0.6,0.76,0.89,0.51,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1981,0.76,0.63,0.5,0.91,0.51,0.46,0.58,0.63,0.37,0.41,0.37,0.28,0.51,0.92,0.54,0.44,0.38,0.15,0.25,0.47,0.57,0.66,0.51,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1982,0.63,1.17,0.59,1.02,0.73,0.7,0.67,0.67,0.69,0.39,0.4,0.38,0.38,1.2,0.67,0.63,0.44,0.19,0.32,0.63,0.73,1.05,0.7,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1983,0.48,0.86,0.46,0.57,0.51,0.74,0.58,0.49,0.5,0.48,0.33,0.38,0.35,0.89,0.64,0.67,0.35,0.21,0.32,0.54,0.51,0.54,0.49,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,0.48,0.76,0.43,0.44,0.41,0.49,0.4,0.32,0.17,0.23,0.4,0.38,0.32,0.76,0.7,0.41,0.22,0.1,0.13,0.22,0.41,0.48,0.53,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,0.57,1.2,0.71,0.7,0.75,0.91,0.7,0.67,0.6,0.54,0.44,0.45,0.38,1.14,0.7,0.86,0.54,0.33,0.44,0.6,0.64,0.57,0.68,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1986,0.73,0.98,0.84,0.83,0.7,0.6,0.83,0.63,0.79,0.57,0.65,0.45,0.41,1.45,0.73,0.67,0.57,0.32,0.51,0.73,0.7,0.73,0.55,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1987,0.63,0.92,0.37,0.56,0.57,0.56,0.64,0.42,0.51,0.41,0.29,0.24,0.63,1.17,0.6,0.57,0.29,0.18,0.29,0.38,0.51,0.6,0.4,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1988,0.63,1.08,0.56,0.73,0.63,0.49,0.55,0.53,0.42,0.42,0.32,0.27,0.62,0.93,0.54,0.51,0.32,0.25,0.29,0.44,0.43,0.57,0.49,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1989,0.76,1.14,0.63,0.67,0.74,0.63,0.67,0.67,0.58,0.51,0.44,0.24,0.46,1.37,0.57,0.54,0.35,0.2,0.3,0.41,0.62,0.76,0.55,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1990,0.7,1.11,0.59,0.64,0.74,0.53,0.43,0.46,0.51,0.4,0.31,0.31,0.64,1.17,0.48,0.32,0.24,0.12,0.21,0.29,0.6,0.73,0.36,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1991,0.89,1.2,0.59,0.89,0.91,0.67,0.62,0.77,0.6,0.54,0.37,0.24,0.63,1.08,0.67,0.48,0.46,0.22,0.33,0.57,0.7,1.02,0.49,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1992,0.51,0.7,0.34,0.41,0.35,0.39,0.34,0.28,0.44,0.2,0.27,0.21,0.64,0.83,0.29,0.22,0.19,0.31,0.16,0.19,0.25,0.44,0.34,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
