Year,HSU01A,HSU01B,HSU02A,HSU02B,HSU03A,HSU04A,HSU04B,HSU05A,HSU05B,HSU06A,HSU06B,HSU07A,HSU07B,HSU08A,HSU08B,LCU01A,LCU01B,LCU02A,LCU02B,LCU03A,LCU03B,LCU04A,LCU04B,LCU05A,LCU05B,LCU06A,LCU06B,LCU07A,LCU07B,LCU08A,LCU08B,LCU09A,LCU09B,LCU10A,LCU10B,MLU01A,MLU01B,MLU02A,MLU02B,MLU03A,MLU03B,MLU04A,MLU04B,MLU05A,MLU05B,MLU06A,MLU06B,MLU06Bb,MLU07A,MLU07B,MLU08A,MLU09A,MLU09B,MLU10A,MLU10B,VMU01A,VMU01B,VMU02A,VMU02B,VMU03A,VMU03B,VMU04A,VMU04B,VMU05B,VMU06A,VMU06B,VMU07A,VMU07B,VMU08A,VMU08B,VMU09A,VMU09B,VMU10A,VMU10B
1962,3.005,1.913,1.989,1.47,1.739,1.907,1.581,1.308,0.76,1.201,1.008,0.93,0.849,1.193,1.051,0.259,0.177,0.447,0.145,0.164,0.187,0.416,0.355,1.874,1.595,2.89,2.08,0.364,0.238,0.403,0.149,0.632,0.486,0.598,0.349,0.353,0.348,0.45,0.49,NA,0.391,0.249,0.259,0.556,0.486,0.252,NA,0.301,0.584,0.396,0.278,0.684,0.317,0.314,0.138,1.148,1.372,2.024,1.461,1.189,0.648,1.246,1.237,0.389,1.231,0.603,1.363,1.227,0.924,0.947,1.173,0.932,0.885,0.902
1963,3.003,2.478,2.136,1.819,1.458,1.779,1.577,1.223,0.749,1.399,1.343,1.536,1.282,1.344,1.113,0.281,0.177,0.45,0.298,0.243,0.241,0.489,0.521,2.405,2.269,3.402,2.276,0.553,0.456,0.444,0.183,0.715,0.521,0.668,0.441,0.426,0.627,0.351,0.48,NA,0.351,0.262,0.268,0.414,0.463,0.112,NA,0.145,0.569,0.268,0.189,0.696,0.359,0.186,0.084,1.017,0.894,1.698,1.301,0.807,0.475,0.857,0.894,0.303,1.04,0.553,1.067,1.005,0.988,0.782,1.08,0.892,0.711,0.809
1964,2.195,2.387,1.858,1.832,0.89,1.309,1.204,0.718,0.482,1.082,1.217,1.164,1.101,1.092,0.936,0.354,0.215,0.605,0.329,0.256,0.303,0.508,0.483,2.215,1.725,3.109,2.407,0.579,0.502,0.479,0.25,0.769,0.594,0.73,0.541,0.379,0.585,0.313,0.473,NA,0.351,0.159,0.241,0.43,0.443,0.254,NA,0.263,0.464,0.357,0.19,0.517,0.221,0.166,0.044,0.474,0.701,1.189,0.913,0.531,0.238,0.529,0.779,0.175,0.593,0.352,0.916,0.807,0.704,0.481,0.744,0.767,0.398,0.53
1965,2.98,3.569,1.912,1.899,1.597,1.942,1.894,0.835,0.695,1.422,1.403,1.072,1.22,1.34,1.126,0.396,0.197,0.562,0.305,0.259,0.233,0.513,0.546,2.436,1.744,3.164,2.238,0.507,0.343,0.467,0.181,0.699,0.538,0.576,0.469,0.415,0.491,0.467,0.572,NA,0.456,0.324,0.334,0.663,0.527,0.235,NA,0.29,0.622,0.422,0.301,0.604,0.433,0.364,0.08,0.719,1.107,2.264,1.76,0.641,0.306,0.728,1.289,0.346,0.768,0.446,1.356,1.112,1.073,0.684,1.018,1,0.726,0.692
1966,1.556,1.744,1.575,1.885,0.92,1.099,1.16,0.624,0.555,1.104,1.152,0.7,0.77,0.985,0.836,0.32,0.227,0.457,0.289,0.231,0.281,0.458,0.535,2.571,1.811,2.808,1.887,0.479,0.404,0.401,0.18,0.661,0.452,0.521,0.459,0.375,0.528,0.385,0.548,NA,0.468,0.277,0.317,0.519,0.49,0.202,NA,0.283,0.506,0.292,0.328,0.463,0.226,0.17,0.139,0.731,0.743,1.59,1.196,0.445,0.241,0.662,0.859,0.228,0.508,0.261,0.862,0.689,0.894,0.584,0.821,0.851,0.578,0.592
1967,1.676,1.806,1.53,1.927,1.328,1.374,1.39,0.739,0.577,1.092,1.477,0.897,1.204,1.391,1.004,0.182,0.161,0.49,0.208,0.164,0.173,0.465,0.397,1.571,1.221,1.839,1.167,0.259,0.177,0.29,0.14,0.577,0.362,0.442,0.334,0.356,0.549,0.484,0.642,NA,0.576,0.284,0.414,0.41,0.399,0.207,NA,0.329,0.651,0.34,0.228,0.332,0.213,0.268,0.194,1.247,1.25,1.798,1.439,0.858,0.421,0.757,1.24,0.302,1.076,0.591,1.125,0.775,1.224,1.054,0.94,0.993,0.595,0.691
1968,1.152,1.321,1.681,2.026,0.94,1.331,1.2,0.655,0.476,0.926,1.166,0.964,0.909,1.223,0.884,0.219,0.171,0.406,0.231,0.224,0.182,0.395,0.288,1.722,1.201,1.975,1.411,0.272,0.162,0.306,0.152,0.748,0.384,0.409,0.373,0.291,0.451,0.466,0.575,NA,0.472,0.233,0.218,0.609,0.381,0.183,NA,0.337,0.471,0.324,0.239,0.452,0.2,0.163,0.137,1.41,1.099,1.399,1.332,0.648,0.333,0.622,1.139,0.255,1.049,0.567,1.184,0.819,1.21,1.025,1.148,1.185,0.693,0.762
1969,1.588,1.707,1.852,2.166,1.322,1.305,1.604,0.925,0.613,0.975,1.18,0.974,0.797,1.312,1.117,0.207,0.211,0.369,0.166,0.169,0.175,0.388,0.389,2.22,1.752,3.007,1.789,0.381,0.25,0.319,0.163,0.711,0.463,0.308,0.312,0.335,0.361,0.618,0.685,NA,0.451,0.262,0.378,0.576,0.421,0.195,NA,0.397,0.82,0.49,0.2,0.453,0.195,0.347,0.158,2.552,1.596,2.779,2.468,0.831,0.394,1.019,1.647,0.312,1.077,0.653,1.322,0.917,1.747,1.237,1.135,1.261,1.18,0.963
1970,1.363,1.326,1.987,2.036,1.388,1.254,1.456,1.032,0.72,0.924,1.265,1.058,0.781,1.031,1.217,0.221,0.203,0.444,0.286,0.192,0.158,0.356,0.286,2.011,1.336,2.64,1.734,0.329,0.236,0.322,0.217,0.83,0.389,0.703,0.37,0.284,0.442,0.533,0.582,NA,0.367,0.162,0.155,0.394,0.3,0.16,NA,0.314,0.277,0.16,0.175,0.495,0.171,0.256,0,1.531,1.163,1.771,1.613,0.964,0.474,0.995,1.255,0.269,1.038,0.691,1.072,0.786,1.416,1.22,0.972,1.252,0.748,0.813
1971,1.634,1.8,2.395,2.98,1.589,1.632,1.987,1.106,0.735,0.976,1.332,0.782,0.741,1.233,1.356,0.239,0.192,0.438,0.288,0.158,0.126,0.266,0.198,1.451,1.192,2.282,1.414,0.317,0.223,0.234,0.123,0.737,0.395,0.527,0.358,0.389,0.334,0.369,0.465,NA,0.349,0.271,0.236,0.427,0.369,0.122,NA,0.241,0.329,0.228,0.129,0.543,0.212,0.251,0.064,1.465,1.909,1.723,1.631,0.856,0.521,1.033,1.495,0.242,1.225,0.663,1.279,0.821,1.429,1.273,1.033,1.211,0.893,0.731
1972,1.388,1.444,2.762,2.853,1.022,1.155,1.245,1.131,0.746,1.071,1.263,0.799,1.117,1.518,1.166,0.249,0.247,0.43,0.223,0.164,0.147,0.358,0.232,1.798,1.574,2.121,1.576,0.274,0.305,0.271,0.173,0.702,0.355,0.483,0.367,0.451,0.419,0.46,0.539,NA,0.308,0.255,0.306,0.457,0.341,0.194,NA,0.25,0.416,0.287,0.155,0.754,0.211,0.265,0.132,1.431,2.181,1.786,1.668,0.766,0.502,0.962,1.48,0.207,1.344,0.698,1.104,0.887,1.201,1.007,1.13,1.233,1.059,0.934
1973,1.956,1.464,2.404,2.447,1.563,1.51,1.639,1.309,0.831,1.174,1.244,0.803,1.017,1.674,1.238,0.257,0.231,0.459,0.321,0.206,0.172,0.313,0.235,1.775,1.367,2.333,1.462,0.455,0.323,0.347,0.261,0.738,0.382,0.57,0.465,0.447,0.477,0.64,0.572,NA,0.378,0.266,0.33,0.399,0.386,0.222,NA,0.251,0.538,0.313,0.259,0.711,0.308,0.281,0.122,1.105,1.466,1.771,1.425,0.852,0.496,1.03,1.48,0.242,1.009,0.572,1.029,0.778,1.048,0.821,0.705,1.017,0.832,0.763
1974,2.376,1.725,2.589,2.741,2.084,1.464,1.517,1.936,1.104,1.702,1.353,1.139,1.491,2.211,1.653,0.269,0.246,0.525,0.343,0.191,0.182,0.315,0.255,2.061,1.584,2.806,1.647,0.51,0.344,0.362,0.261,0.797,0.492,0.558,0.454,0.432,0.5,0.646,0.705,NA,0.407,0.354,0.336,0.52,0.478,0.29,NA,0.381,0.599,0.406,0.292,0.792,0.349,0.389,0.118,1.204,1.16,1.291,1.051,0.827,0.521,1.147,1.321,0.184,1.35,0.712,0.87,0.689,1.13,0.946,0.909,1.156,1.02,0.961
1975,1.821,1.418,2.186,3.063,1.73,1.773,1.69,1.669,0.818,1.756,1.167,1.208,1.592,2.544,1.524,0.277,0.213,0.487,0.298,0.174,0.182,0.368,0.203,2.413,1.842,2.924,1.913,0.539,0.398,0.325,0.224,0.773,0.394,0.436,0.376,0.473,0.501,0.864,0.829,NA,0.375,0.359,0.381,0.422,0.487,0.226,NA,0.298,0.387,0.419,0.318,0.614,0.3,0.358,0.196,0.984,0.976,1.109,0.829,0.641,0.487,0.943,1.319,0.206,1.178,0.64,0.588,0.787,1.027,0.775,1.074,1.38,1.168,0.997
1976,1.465,1.124,2.375,3.754,1.312,1.952,1.722,1.309,0.586,1.202,0.852,0.831,1.256,2.537,2.044,0.299,0.195,0.423,0.271,0.155,0.213,0.39,0.233,2.285,1.711,2.939,1.806,0.461,0.263,0.239,0.214,0.74,0.419,0.435,0.339,0.428,0.43,0.741,0.701,NA,0.372,0.306,0.343,0.511,0.403,0.209,NA,0.316,0.511,0.412,0.283,0.717,0.322,0.217,0.187,0.837,0.858,1.292,1.037,0.39,0.245,0.564,0.805,0.169,0.902,0.456,0.418,0.725,0.773,0.696,0.813,1.118,1.01,0.772
1977,0.993,0.851,2.247,2.701,1.463,2.32,2.007,1.211,0.579,0.905,0.662,1.046,1.276,2.458,2.61,0.295,0.25,0.41,0.309,0.174,0.16,0.347,0.233,2.162,1.425,2.81,1.63,0.481,0.343,0.291,0.247,0.704,0.348,0.47,0.476,0.406,0.405,0.585,0.622,NA,0.359,0.225,0.227,0.372,0.345,0.086,NA,0.237,0.517,0.373,0.219,0.433,0.207,0.156,0.095,0.739,0.707,0.809,0.705,0.233,0.207,0.257,0.389,0.111,0.547,0.313,0.115,0.318,0.431,0.405,0.575,0.716,0.585,0.519
1978,1.464,1.385,1.718,2.376,1.688,2.676,2.092,1.599,0.41,0.906,0.747,1.176,1.164,1.827,2.6,0.269,0.201,0.441,0.284,0.128,0.17,0.309,0.183,2.008,1.052,2.81,1.62,0.428,0.255,0.249,0.178,0.627,0.282,0.411,0.417,0.399,0.29,0.43,0.467,NA,0.167,0.155,0.184,0.31,0.29,0.176,NA,0.257,0.346,0.221,0.223,0.614,0.192,0.238,0.045,0.975,0.859,0.894,0.738,0.562,0.526,0.719,1.041,0.222,1.012,0.579,0.45,0.568,0.751,0.776,0.923,0.857,0.925,0.689
1979,2.092,1.551,1.853,2.079,2.084,2.713,2.174,1.947,0.568,0.937,0.743,1.082,1.141,1.83,2.379,0.263,0.238,0.434,0.286,0.185,0.176,0.393,0.194,2.115,1.358,2.814,1.901,0.374,0.205,0.272,0.209,0.577,0.315,0.395,0.393,0.236,0.321,0.356,0.365,NA,0,0.324,0.219,0.358,0.34,0.086,NA,0.192,0.296,0.265,0.32,0.568,0.297,0,0.152,1.12,0.716,1.201,0.971,0.604,0.423,0.797,1.063,0.244,1.054,0.556,0.561,0.594,0.608,0.628,1.082,1.014,0.911,0.824
1980,1.797,1.446,2.057,2.446,1.233,2.16,2.012,1.873,0.557,1.051,0.736,1.185,1.155,1.74,2.289,0.244,0.167,0.362,0.218,0.121,0.156,0.361,0.216,1.363,1.101,2.645,1.964,0.419,0.252,0.263,0.224,0.582,0.301,0.375,0.4,0.33,0.438,0.269,0.343,0.105,0.081,0.164,0.176,0.228,0.256,0.143,NA,0.293,0.276,0.188,0.144,0.532,0.24,0.227,0.088,0.866,0.58,0.87,0.656,0.741,0.369,0.628,1.082,0.14,0.902,0.515,0.507,0.539,0.549,0.544,1.263,1.036,0.631,0.668
1981,1.135,0.798,1.97,1.943,1.64,2.554,2.123,2.066,0.562,1.426,0.848,1.363,1.636,2.314,2.813,0.183,0.125,0.306,0.165,0.114,0.087,0.32,0.197,1.553,1.085,2.002,1.258,0.323,0.171,0.214,0.2,0.577,0.206,0.331,0.288,0.282,0.498,0.36,0.475,0.054,0.235,0.298,0.259,0.386,0.361,0.244,NA,0.31,0.307,0.372,0.316,0.345,0.265,0.225,0.157,1.446,0.934,1.515,1.02,0.697,0.422,0.733,1.056,0.264,1.223,0.608,0.563,0.565,0.841,0.809,1.2,1.43,0.822,0.896
1982,1.529,1.133,1.83,1.899,1.652,3.324,2.567,1.95,0.549,1.776,0.883,1.256,1.855,2.265,2.781,0.228,0.123,0.297,0.165,0.12,0.102,0.238,0.145,1.502,0.973,1.976,1.285,0.321,0.223,0.246,0.162,0.571,0.26,0.283,0.332,0.379,0.489,0.395,0.451,0.101,0.11,0.192,0.21,0.323,0.299,0.279,NA,0.401,0.456,0.338,0.282,0.6,0.401,0.243,0.145,1.311,0.947,1.203,0.964,0.636,0.343,0.662,1.083,0.229,1.185,0.596,0.747,0.552,0.795,0.75,1.094,1.356,0.866,0.97
1983,2.158,1.579,1.725,2.088,2.094,3.2,2.868,1.006,0.579,1.75,0.934,1.137,1.492,1.69,2.55,0.233,0.194,0.366,0.2,0.122,0.099,0.236,0.149,1.816,1.074,1.989,1.271,0.373,0.197,0.24,0.137,0.637,0.252,0.36,0.366,0.427,0.465,0.339,0.571,0.046,0.185,0.325,0.314,0.44,0.364,0.284,NA,0.337,0.52,0.344,0.284,0.654,0.456,0.326,0.2,1.6,1.383,1.703,1.407,1.138,0.544,0.998,1.408,0.402,1.429,0.744,0.831,0.612,1.378,1.214,1.285,1.807,1.06,1.267
1984,2.86,2.042,2.299,3.032,2.542,3.089,3.041,2.372,0.802,1.607,1.069,1.356,1.598,1.621,2.548,0.262,0.186,0.441,0.252,0.17,0.128,0.259,0.166,1.821,1.222,2.173,1.745,0.382,0.335,0.265,0.216,0.595,0.293,0.429,0.418,0.462,0.458,0.268,0.573,0.106,0.078,0.248,0.265,0.377,0.441,0.213,NA,0.254,0.423,0.242,0.292,0.534,0.311,0.37,0.283,1.777,1.703,1.952,1.785,1.213,0.634,1.039,1.602,0.419,1.679,0.935,0.885,0.678,1.339,1.523,1.375,1.84,1.212,1.453
1985,2.285,1.797,1.834,2.329,2.282,2.891,2.661,1.395,0.821,1.114,1.07,1.396,1.169,1.26,2.134,0.268,0.217,0.347,0.196,0.166,0.126,0.245,0.119,2.085,1.46,2.472,1.932,0.393,0.363,0.251,0.156,0.431,0.291,0.402,0.377,0.256,0.486,0.36,0.497,0.057,0.136,0.207,0.246,0.445,0.349,0.242,NA,0.37,0.364,0.271,0.288,0.472,0.464,0.241,0.195,1.807,1.495,1.693,1.36,1.122,0.673,1.065,1.218,0.377,1.601,0.784,0.858,0.669,1.231,1.408,0.964,1.981,1.018,1.046
1986,2.792,2.38,2.624,3,2.234,3.832,3.336,1.664,0.9,1.749,1.362,2.261,1.589,1.665,2.309,0.318,0.218,0.386,0.216,0.133,0.108,0.276,0.186,2.46,1.63,2.521,2.039,0.398,0.381,0.302,0.11,0.558,0.225,0.434,0.43,0.253,0.441,0.316,0.433,0.122,0.166,0.347,0.339,0.369,0.291,0.238,NA,0.253,0.393,0.275,0.139,0.501,0.345,0.216,0.221,1.395,1.061,1.688,1.319,1.022,0.531,1.112,1.455,0.413,1.505,0.718,0.794,0.541,1.252,1.107,0.821,1.653,0.87,0.887
1987,1.741,1.51,1.649,2.125,1.901,3.302,3.214,1.452,0.842,1.973,1.196,2.116,1.617,1.363,1.962,0.299,0.18,0.396,0.277,0.109,0.103,0.317,0.187,2.335,1.432,2.764,1.787,0.463,0.393,0.23,0.164,0.404,0.169,0.408,0.409,0.269,0.417,0.355,0.428,0.02,0.081,0.295,0.318,0.342,0.352,0.184,NA,0.194,0.289,0.185,0.27,0.525,0.265,0.245,0.203,1.039,0.883,1.273,1.09,0.562,0.432,0.731,1.009,0.342,1.003,0.538,0.621,0.506,1.012,0.847,0.849,1.257,0.808,0.766
1988,2.137,1.617,2.17,2.336,2.053,3.019,3.206,1.327,0.61,1.712,1.103,2.085,1.483,1.034,1.695,0.291,0.188,0.545,0.307,0.146,0.166,0.26,0.164,2.311,1.658,2.526,1.373,0.397,0.402,0.243,0.149,0.512,0.199,0.516,0.451,0.361,0.357,0.398,0.678,0.076,0.195,0.149,0.189,0.353,0.348,0.207,NA,0.275,0.386,0.279,0.339,0.699,0.348,0.142,0.11,0.898,0.794,1.038,1.054,0.581,0.434,0.788,1.153,0.294,0.911,0.604,0.643,0.479,0.737,0.768,0.683,0.943,0.675,0.587
1989,2.117,1.92,2.014,1.964,1.338,2.377,2.45,1.148,0.533,1.498,0.879,1.706,1.273,1.022,1.654,0.241,0.221,0.502,0.236,0.112,0.125,0.283,0.244,2.027,1.493,2.052,1.234,0.436,0.321,0.211,0.22,0.447,0.217,0.296,0.375,0.23,0.384,0.485,0.649,0.135,0.098,0.216,0.236,0.351,0.337,0.196,NA,0.25,0.446,0.241,0.301,0.589,0.273,0.17,0.142,0.577,0.573,0.761,0.652,0.341,0.238,0.511,0.95,0.215,0.582,0.354,0.567,0.423,0.545,0.524,0.484,0.63,0.376,0.474
1990,1.906,1.754,2.344,1.947,1.244,2.353,2.028,1.269,0.68,1.286,0.883,1.901,1.487,1.079,1.666,0.359,0.197,0.536,0.272,0.184,0.125,0.249,0.311,1.915,1.315,2.23,1.262,0.432,0.369,0.262,0.203,0.507,0.215,0.438,0.457,0.407,0.372,0.408,0.573,0.103,0.13,0.271,0.291,0.357,0.31,0.22,NA,0.255,0.498,0.333,0.236,0.579,0.342,0.134,0.039,0.696,0.626,0.936,0.727,0.387,0.276,0.395,0.874,0.236,0.6,0.4,0.67,0.49,0.557,0.645,0.609,0.721,0.435,0.474
1991,1.941,1.796,2.218,1.743,1.184,2.173,1.476,1.189,0.668,1.099,0.807,1.782,1.424,1.007,1.534,0.382,0.264,0.43,0.259,0.12,0.153,0.205,0.303,1.714,1.098,2.242,1.192,0.498,0.397,0.211,0.196,0.435,0.278,0.357,0.397,0.437,0.455,0.387,0.501,0.097,0.148,0.281,0.286,0.365,0.315,0.295,NA,0.281,0.439,0.198,0.274,1.03,0.365,0.232,0.2,0.646,0.57,0.67,0.584,0.452,0.326,0.397,0.774,0.236,0.622,0.36,0.551,0.388,0.534,0.587,0.679,0.593,0.381,0.409
1992,1.855,1.802,1.852,1.521,1.524,2.527,2.008,1.011,0.5,1.201,0.737,1.405,1.111,1.095,1.473,0.326,0.216,0.314,0.144,0.079,0.137,0.2,0.318,1.532,0.808,1.965,0.951,0.409,0.333,0.163,0.196,0.316,0.204,0.24,0.213,0.472,0.307,0.374,0.47,0.099,0.17,0.158,0.246,0.33,0.31,0.173,NA,0.169,0.326,0.156,0.134,0.7,0.352,0.228,0.198,0.758,0.782,1.075,1.116,0.396,0.312,0.491,0.861,0.272,0.532,0.389,0.66,0.398,0.623,0.693,0.759,0.836,0.541,0.496
1993,2.014,2.084,2.466,1.752,1.322,3.58,2.592,1.111,0.623,1.348,1.027,1.495,1.495,1.173,1.788,0.303,0.199,0.319,0.209,0.094,0.112,0.169,0.281,1.864,0.951,2.096,1.109,0.355,0.325,0.209,0.171,0.363,0.242,0.345,0.361,0.482,0.411,0.289,0.341,0.081,0.226,0.287,0.301,0.356,0.279,0.28,NA,0.251,0.534,0.334,0.249,0.841,0.437,0.144,0.166,1.071,1.035,0.865,0.901,0.462,0.461,0.607,0.987,0.311,0.732,0.44,0.722,0.483,0.808,0.771,0.707,1.001,0.653,0.612
1994,1.341,1.506,1.906,1.363,0.763,2.698,1.988,0.849,0.525,1.239,1.085,1.398,1.401,0.849,1.475,0.394,0.225,0.385,0.198,0.129,0.146,0.181,0.326,1.977,1.05,1.848,1.266,0.495,0.397,0.251,0.226,0.449,0.219,0.414,0.386,0.367,0.391,0.217,0.394,0.091,0.172,0.29,0.272,0.379,0.339,0.258,NA,0.287,0.415,0.363,0.33,0.72,0.374,0.215,0.151,0.949,0.731,0.533,0.479,0.303,0.269,0.363,0.509,0.164,0.517,0.284,0.452,0.288,0.628,0.569,0.656,0.819,0.399,0.453
1995,2.418,2.34,2.076,1.672,1.331,3.759,2.914,1.142,0.688,1.584,1.539,1.385,1.375,1.147,2.191,0.297,0.175,0.301,0.119,0.055,0.047,0.099,0.216,1.525,0.803,1.509,1.066,0.205,0.161,0.081,0.135,0.284,0.145,0.192,0.236,0.313,0.304,0.269,0.42,0.132,0.301,0.391,0.345,0.341,0.322,0.248,NA,0.271,0.338,0.345,0.274,0.801,0.345,0.229,0.175,1.331,1.388,1.229,1.153,0.665,0.503,0.633,1.174,0.345,0.788,0.44,0.666,0.44,0.68,1.022,0.819,0.932,0.76,0.767
1996,1.988,2.449,2.443,1.814,1.592,3.21,2.746,1.32,0.755,1.848,1.417,1.547,1.677,1.132,2.035,0.316,0.216,0.451,0.159,0.116,0.146,0.158,0.223,1.96,0.967,1.811,1.518,0.247,0.243,0.132,0.166,0.347,0.171,0.304,0.32,0.268,0.451,0.268,0.501,0.011,0.235,0.321,0.306,0.342,0.371,0.265,NA,0.307,0.298,0.242,0.223,1.148,0.386,0.347,0.229,1.251,1.176,0.953,1.098,0.707,0.51,0.65,1.272,0.365,1.062,0.523,0.512,0.363,0.729,0.842,0.98,1.028,0.801,0.72
1997,1.728,2.423,2.428,1.905,1.808,3.648,3.056,1.353,0.654,2.048,1.385,1.232,1.598,1.175,2.171,0.227,0.163,0.35,0.195,0.096,0.091,0.132,0.161,1.875,1.052,1.454,1.334,0.226,0.201,0.141,0.125,0.294,0.162,0.183,0.204,0.33,0.294,0.296,0.469,0.114,0.277,0.265,0.294,0.22,0.244,0.244,NA,0.231,0.375,0.242,0.151,1.18,0.65,0.394,0.271,0.968,0.924,0.778,0.875,0.641,0.43,0.664,1.379,0.33,0.916,0.479,0.629,0.409,0.788,0.787,0.846,0.916,0.629,0.614
1998,1.327,1.718,1.583,1.324,1.251,2.657,2.18,1.05,0.546,1.284,0.907,1.019,1.103,1,1.838,0.332,0.244,0.396,0.213,0.127,0.149,0.193,0.21,2.4,1.013,2.013,1.924,0.317,0.34,0.162,0.112,0.341,0.217,0.307,0.392,0.488,0.445,0.305,0.483,0.088,0.354,0.249,0.355,0.268,0.31,0.285,NA,0.31,0.293,0.202,0.23,0.986,0.406,0.458,0.254,0.841,0.819,1.096,1.018,0.424,0.396,0.512,0.91,0.293,0.689,0.319,0.707,0.404,0.666,0.842,0.825,1.06,0.673,0.535
1999,1.148,1.634,1.616,1.501,1.093,3.236,2.421,1.315,0.569,1.283,1.024,1.324,1.349,0.9,1.707,0.283,0.203,0.406,0.292,0.1,0.13,0.179,0.184,1.759,0.925,1.515,1.202,0.304,0.331,0.168,0.112,0.331,0.12,0.26,0.246,0.44,0.467,0.233,0.483,0.1,0.425,0.341,0.278,0.212,0.246,0.257,NA,0.211,0.288,0.269,0.199,1.112,0.444,0.249,0.175,0.817,0.809,1.057,0.949,0.503,0.398,0.477,0.937,0.299,1.082,0.365,0.608,0.36,0.696,0.946,0.795,1.069,0.567,0.485
2000,1.51,2.168,1.918,1.781,1.603,3.107,2.423,1.41,0.642,1.417,0.972,1.547,1.203,1.099,1.96,0.31,0.188,0.357,0.265,0.126,0.153,0.186,0.269,2.484,1.224,2.11,1.192,0.342,0.362,0.159,0.232,0.339,0.161,0.303,0.355,0.376,0.392,0.248,0.426,0.205,0.539,0.26,0.29,0.23,0.241,0.269,NA,0.279,0.335,0.257,0.28,1.034,0.404,0.291,0.232,1.358,1.103,1.735,1.405,0.569,0.467,0.599,1.069,0.484,1.515,0.569,0.631,0.456,1.108,1.074,0.973,1.151,0.658,0.653
2001,0.869,1.014,1.151,0.98,0.733,1.903,1.491,0.784,0.449,1.044,0.795,1.344,1.153,0.986,1.442,0.274,0.194,0.413,0.181,0.098,0.137,0.194,0.291,2.253,1.01,2.341,1.34,0.32,0.197,0.152,0.15,0.38,0.171,0.25,0.265,0.335,0.46,0.106,0.289,0.157,0.422,0.185,0.31,0.183,0.183,0.249,NA,0.138,0.289,0.305,0.226,0.914,0.327,0.403,0.224,1.081,0.802,0.787,0.76,0.326,0.265,0.391,0.601,0.273,0.934,0.392,0.526,0.278,0.645,0.487,0.696,0.978,0.499,0.488
2002,0.461,0.644,0.887,0.691,0.428,1.592,1.212,0.572,0.27,0.834,0.569,0.882,0.875,0.632,1.028,0.286,0.188,0.458,0.238,0.111,0.152,0.216,0.325,1.964,0.931,1.975,1.285,0.278,0.22,0.18,0.161,0.398,0.186,0.246,0.283,0.213,0.352,0.249,0.397,0.161,0.354,0.092,0.136,0.147,0.295,0.13,NA,0.066,0.135,0.123,0.023,0.567,0.309,0.141,0.103,0.908,0.595,0.75,0.625,0.144,0.124,0.173,0.291,0.24,0.433,0.179,0.151,0.167,0.413,0.351,0.573,0.775,0.376,0.435
2003,1.277,1.602,1.356,1.228,1.463,2.178,1.565,1.214,0.561,1.072,0.707,0.949,0.728,0.762,1.285,0.218,0.126,0.335,0.144,0.064,0.083,0.175,0.336,1.66,0.804,1.276,0.74,0.209,0.18,0.062,0.085,0.313,0.14,0.156,0.162,0.32,0.341,0.32,0.5,0.184,0.357,0.262,0.202,0.223,0.272,0.319,NA,0.275,0.429,0.334,0.251,0.883,0.417,0.424,0.267,1.015,0.66,0.909,0.971,0.566,0.421,0.482,0.838,0.289,0.914,0.372,0.411,0.288,0.574,0.594,0.627,0.906,0.425,0.453
2004,0.838,0.926,1.074,1.414,1.13,1.659,1.178,0.807,0.504,1.042,0.663,1.087,0.679,0.985,1.466,0.153,0.112,0.285,0.101,0.05,0.126,0.246,0.583,1.787,0.952,1.532,0.789,0.191,0.27,0.102,0.073,0.237,0.078,0.129,0.194,0.333,0.435,0.288,0.278,0.238,0.394,0.194,0.292,0.161,0.13,0.289,NA,0.184,0.408,0.315,0.109,1.047,0.386,0.195,0.078,0.574,0.395,0.719,0.676,0.217,0.178,0.25,0.284,0.267,0.35,0.245,0.216,0.205,0.341,0.462,0.527,0.697,0.292,0.332
2005,1.34,1.776,1.396,1.461,1.85,2.318,2.045,1.008,0.617,1.84,1.177,1.457,1.074,1.377,2.146,0.229,0.181,0.391,0.166,0.098,0.146,0.214,0.589,2.278,1.063,1.974,1.064,0.331,0.38,0.144,0.151,0.314,0.084,0.267,0.251,0.463,0.533,0.349,0.569,0.286,0.512,0.371,0.461,0.277,0.287,0.282,NA,0.212,0.364,0.347,0.172,0.869,0.478,0.459,0.333,0.988,0.692,1.166,1.069,0.573,0.533,0.404,0.732,0.47,0.687,0.432,0.58,0.476,0.771,0.71,0.76,1.054,0.487,0.508
2006,1.061,1.225,1.203,1.098,1.223,2.238,1.895,0.854,0.633,1.559,1.095,1.688,1.01,1.016,1.882,0.28,0.238,0.355,0.191,0.086,0.155,0.226,0.551,2.136,0.976,1.786,1.056,0.265,0.307,0.205,0.102,0.368,0.155,0.311,0.332,0.291,0.392,0.34,0.426,0.241,0.391,0.256,0.375,0.271,0.311,0.3,NA,0.275,0.347,0.29,0.188,1.186,0.644,0.311,0.202,0.718,0.679,0.733,0.814,0.417,0.326,0.385,0.502,0.286,0.579,0.344,0.445,0.36,0.61,0.77,0.564,0.853,0.444,0.439
