"","stand","tree_id","year","rw_core1 (mm)","rw_core2 (mm)"
"10786","AM16","AM16_H9",1886,0.49,0.316
"10787","AM16","AM16_H9",1887,0.38,0.252
"10788","AM16","AM16_H9",1888,0.395,0.237
"10789","AM16","AM16_H9",1889,0.49,0.3
"10790","AM16","AM16_H9",1890,0.412,0.217
"10791","AM16","AM16_H9",1891,0.349,0.227
"10792","AM16","AM16_H9",1892,0.364,0.237
"10793","AM16","AM16_H9",1893,0.491,0.332
"10794","AM16","AM16_H9",1894,0.555,0.317
"10795","AM16","AM16_H9",1895,0.603,0.554
"10796","AM16","AM16_H9",1896,0.524,0.37
"10797","AM16","AM16_H9",1897,0.571,0.386
"10798","AM16","AM16_H9",1898,0.508,0.258
"10799","AM16","AM16_H9",1899,0.365,0.206
"10800","AM16","AM16_H9",1900,0.618,0.423
"10801","AM16","AM16_H9",1901,0.554,0.402
"10802","AM16","AM16_H9",1902,0.553,0.46
"10803","AM16","AM16_H9",1903,0.441,0.444
"10804","AM16","AM16_H9",1904,0.456,0.491
"10805","AM16","AM16_H9",1905,0.44,0.38
"10806","AM16","AM16_H9",1906,0.393,0.301
"10807","AM16","AM16_H9",1907,0.395,0.317
"10808","AM16","AM16_H9",1908,0.363,0.317
"10809","AM16","AM16_H9",1909,0.38,0.333
"10810","AM16","AM16_H9",1910,0.427,0.333
"10811","AM16","AM16_H9",1911,0.475,0.397
"10812","AM16","AM16_H9",1912,0.411,0.349
"10813","AM16","AM16_H9",1913,0.601,0.37
"10814","AM16","AM16_H9",1914,0.554,0.333
"10815","AM16","AM16_H9",1915,0.443,0.487
"10816","AM16","AM16_H9",1916,0.301,0.286
"10817","AM16","AM16_H9",1917,0.365,0.317
"10818","AM16","AM16_H9",1918,0.333,0.317
"10819","AM16","AM16_H9",1919,0.396,0.307
"10820","AM16","AM16_H9",1920,0.412,0.344
"10821","AM16","AM16_H9",1921,0.333,0.233
"10822","AM16","AM16_H9",1922,0.476,0.254
"10823","AM16","AM16_H9",1923,0.46,0.301
"10824","AM16","AM16_H9",1924,0.396,0.217
"10825","AM16","AM16_H9",1925,0.333,0.232
"10826","AM16","AM16_H9",1926,0.507,0.227
"10827","AM16","AM16_H9",1927,0.254,0.122
"10828","AM16","AM16_H9",1928,0.444,0.254
"10829","AM16","AM16_H9",1929,0.427,0.211
"10830","AM16","AM16_H9",1930,0.459,0.248
"10831","AM16","AM16_H9",1931,0.333,0.206
"10832","AM16","AM16_H9",1932,0.333,0.158
"10833","AM16","AM16_H9",1933,0.413,0.304
"10834","AM16","AM16_H9",1934,0.508,0.263
"10835","AM16","AM16_H9",1935,0.619,0.315
"10836","AM16","AM16_H9",1936,0.444,0.284
"10837","AM16","AM16_H9",1937,0.413,0.362
"10838","AM16","AM16_H9",1938,0.46,0.299
"10839","AM16","AM16_H9",1939,0.476,0.253
"10840","AM16","AM16_H9",1940,0.444,0.206
"10841","AM16","AM16_H9",1941,0.571,0.226
"10842","AM16","AM16_H9",1942,0.571,0.231
"10843","AM16","AM16_H9",1943,0.651,0.284
"10844","AM16","AM16_H9",1944,0.841,0.426
"10845","AM16","AM16_H9",1945,0.619,0.393
"10846","AM16","AM16_H9",1946,0.524,0.33
"10847","AM16","AM16_H9",1947,0.809,0.456
"10848","AM16","AM16_H9",1948,0.809,0.456
"10849","AM16","AM16_H9",1949,0.746,0.424
"10850","AM16","AM16_H9",1950,0.968,0.47
"10851","AM16","AM16_H9",1951,0.989,0.596
"10852","AM16","AM16_H9",1952,0.556,0.345
"10853","AM16","AM16_H9",1953,0.455,0.282
"10854","AM16","AM16_H9",1954,0.46,0.282
"10855","AM16","AM16_H9",1955,0.429,0.341
"10856","AM16","AM16_H9",1956,0.571,0.25
"10857","AM16","AM16_H9",1957,0.682,0.444
"10858","AM16","AM16_H9",1958,0.581,0.456
"10859","AM16","AM16_H9",1959,0.486,0.314
"10860","AM16","AM16_H9",1960,0.291,0.267
"10861","AM16","AM16_H9",1961,0.317,0.22
"10862","AM16","AM16_H9",1962,0.349,0.252
"10863","AM16","AM16_H9",1963,0.338,0.252
"10864","AM16","AM16_H9",1964,0.322,0.189
"10865","AM16","AM16_H9",1965,0.407,0.324
"10866","AM16","AM16_H9",1966,0.365,0.261
"10867","AM16","AM16_H9",1967,0.317,0.2
"10868","AM16","AM16_H9",1968,0.328,0.232
"10869","AM16","AM16_H9",1969,0.354,0.199
"10870","AM16","AM16_H9",1970,0.386,0.226
"10871","AM16","AM16_H9",1971,0.228,0.137
"10872","AM16","AM16_H9",1972,0.28,0.184
"10873","AM16","AM16_H9",1973,0.397,0.29
"10874","AM16","AM16_H9",1974,0.18,0.116
"10875","AM16","AM16_H9",1975,0.275,0.184
"10876","AM16","AM16_H9",1976,0.296,0.179
"10877","AM16","AM16_H9",1977,0.291,0.21
"10878","AM16","AM16_H9",1978,0.312,0.2
"10879","AM16","AM16_H9",1979,0.306,0.226
"10880","AM16","AM16_H9",1980,0.327,0.257
"10881","AM16","AM16_H9",1981,0.206,0.21
"10882","AM16","AM16_H9",1982,0.28,0.147
"10883","AM16","AM16_H9",1983,0.274,0.177
"10884","AM16","AM16_H9",1984,0.274,0.162
"10885","AM16","AM16_H9",1985,0.317,0.22
"10886","AM16","AM16_H9",1986,0.238,0.15
"10887","AM16","AM16_H9",1987,0.264,0.174
"10888","AM16","AM16_H9",1988,0.249,0.11
"10889","AM16","AM16_H9",1989,0.201,0.116
"10890","AM16","AM16_H9",1990,0.214,0.076
"10891","AM16","AM16_H9",1991,0.151,0.087
"10892","AM16","AM16_H9",1992,0.23,0.178
"10893","AM16","AM16_H9",1993,0.254,0.122
"10894","AM16","AM16_H9",1994,0.317,0.233
"10895","AM16","AM16_H9",1995,0.27,0.174
"10896","AM16","AM16_H9",1996,0.238,0.189
"10897","AM16","AM16_H9",1997,0.159,0.118
"10898","AM16","AM16_H9",1998,0.294,0.187
"10899","AM16","AM16_H9",1999,0.206,0.104
"10900","AM16","AM16_H9",2000,0.349,0.19
"10901","AM16","AM16_H9",2001,0.341,0.24
"10902","AM16","AM16_H9",2002,0.23,0.189
"10903","AM16","AM16_H9",2003,0.222,0.185
"10904","AM16","AM16_H9",2004,0.175,0.175
"10905","AM16","AM16_H9",2005,0.19,0.154
"10906","AM16","AM16_H9",2006,0.174,0.144
"10907","AM16","AM16_H9",2007,0.143,0.121
"10908","AM16","AM16_H9",2008,0.127,0.121
"10909","AR07","AR07_G15",1818,NA,0.993
"10910","AR07","AR07_G15",1819,NA,0.482
"10911","AR07","AR07_G15",1820,NA,0.549
"10912","AR07","AR07_G15",1821,NA,0.813
"10913","AR07","AR07_G15",1822,NA,0.877
"10914","AR07","AR07_G15",1823,NA,0.709
"10915","AR07","AR07_G15",1824,NA,0.632
"10916","AR07","AR07_G15",1825,NA,0.838
"10917","AR07","AR07_G15",1826,NA,0.562
"10918","AR07","AR07_G15",1827,NA,0.473
"10919","AR07","AR07_G15",1828,NA,0.711
"10920","AR07","AR07_G15",1829,NA,0.59
"10921","AR07","AR07_G15",1830,NA,0.507
"10922","AR07","AR07_G15",1831,NA,0.571
"10923","AR07","AR07_G15",1832,NA,0.846
"10924","AR07","AR07_G15",1833,NA,0.572
"10925","AR07","AR07_G15",1834,NA,0.591
"10926","AR07","AR07_G15",1835,NA,0.465
"10927","AR07","AR07_G15",1836,NA,0.402
"10928","AR07","AR07_G15",1837,NA,0.423
"10929","AR07","AR07_G15",1838,NA,0.422
"10930","AR07","AR07_G15",1839,NA,0.486
"10931","AR07","AR07_G15",1840,NA,0.209
"10932","AR07","AR07_G15",1841,NA,0.317
"10933","AR07","AR07_G15",1842,NA,0.402
"10934","AR07","AR07_G15",1843,NA,0.444
"10935","AR07","AR07_G15",1844,NA,0.402
"10936","AR07","AR07_G15",1845,NA,0.318
"10937","AR07","AR07_G15",1846,NA,0.423
"10938","AR07","AR07_G15",1847,NA,0.547
"10939","AR07","AR07_G15",1848,NA,0.753
"10940","AR07","AR07_G15",1849,NA,0.655
"10941","AR07","AR07_G15",1850,NA,0.696
"10942","AR07","AR07_G15",1851,NA,0.591
"10943","AR07","AR07_G15",1852,NA,0.443
"10944","AR07","AR07_G15",1853,NA,0.356
"10945","AR07","AR07_G15",1854,NA,0.375
"10946","AR07","AR07_G15",1855,NA,0.486
"10947","AR07","AR07_G15",1856,NA,0.392
"10948","AR07","AR07_G15",1857,NA,0.659
"10949","AR07","AR07_G15",1858,NA,0.659
"10950","AR07","AR07_G15",1859,NA,0.965
"10951","AR07","AR07_G15",1860,NA,1.049
"10952","AR07","AR07_G15",1861,NA,0.789
"10953","AR07","AR07_G15",1862,NA,0.664
"10954","AR07","AR07_G15",1863,NA,0.743
"10955","AR07","AR07_G15",1864,NA,0.657
"10956","AR07","AR07_G15",1865,NA,0.747
"10957","AR07","AR07_G15",1866,NA,0.588
"10958","AR07","AR07_G15",1867,NA,0.605
"10959","AR07","AR07_G15",1868,NA,0.621
"10960","AR07","AR07_G15",1869,NA,0.454
"10961","AR07","AR07_G15",1870,NA,0.405
"10962","AR07","AR07_G15",1871,NA,0.675
"10963","AR07","AR07_G15",1872,NA,0.878
"10964","AR07","AR07_G15",1873,NA,0.726
"10965","AR07","AR07_G15",1874,NA,0.791
"10966","AR07","AR07_G15",1875,NA,0.666
"10967","AR07","AR07_G15",1876,NA,0.614
"10968","AR07","AR07_G15",1877,NA,0.851
"10969","AR07","AR07_G15",1878,NA,0.631
"10970","AR07","AR07_G15",1879,NA,0.513
"10971","AR07","AR07_G15",1880,NA,0.267
"10972","AR07","AR07_G15",1881,NA,1.239
"10973","AR07","AR07_G15",1882,NA,1.649
"10974","AR07","AR07_G15",1883,NA,1.353
"10975","AR07","AR07_G15",1884,NA,1.151
"10976","AR07","AR07_G15",1885,NA,0.555
"10977","AR07","AR07_G15",1886,NA,0.635
"10978","AR07","AR07_G15",1887,NA,0.99
"10979","AR07","AR07_G15",1888,NA,1.176
"10980","AR07","AR07_G15",1889,NA,0.346
"10981","AR07","AR07_G15",1890,NA,0.813
"10982","AR07","AR07_G15",1891,NA,0.955
"10983","AR07","AR07_G15",1892,NA,1.175
"10984","AR07","AR07_G15",1893,NA,1.363
"10985","AR07","AR07_G15",1894,NA,2.027
"10986","AR07","AR07_G15",1895,NA,2.046
"10987","AR07","AR07_G15",1896,NA,1.32
"10988","AR07","AR07_G15",1897,NA,1.12
"10989","AR07","AR07_G15",1898,NA,1.028
"10990","AR07","AR07_G15",1899,NA,0.939
"10991","AR07","AR07_G15",1900,NA,1.491
"10992","AR07","AR07_G15",1901,NA,1.257
"10993","AR07","AR07_G15",1902,NA,1.148
"10994","AR07","AR07_G15",1903,NA,0.941
"10995","AR07","AR07_G15",1904,NA,1.083
"10996","AR07","AR07_G15",1905,NA,0.996
"10997","AR07","AR07_G15",1906,NA,1.152
"10998","AR07","AR07_G15",1907,2.112,1.124
"10999","AR07","AR07_G15",1908,2.139,1.317
"11000","AR07","AR07_G15",1909,1.638,1.051
"11001","AR07","AR07_G15",1910,2.545,1.285
"11002","AR07","AR07_G15",1911,2.498,1.301
"11003","AR07","AR07_G15",1912,2.058,1.308
"11004","AR07","AR07_G15",1913,2.389,1.381
"11005","AR07","AR07_G15",1914,3.116,1.44
"11006","AR07","AR07_G15",1915,2.257,1.104
"11007","AR07","AR07_G15",1916,0.975,0.604
"11008","AR07","AR07_G15",1917,2.283,1.307
"11009","AR07","AR07_G15",1918,2.647,1.464
"11010","AR07","AR07_G15",1919,2.597,1.172
"11011","AR07","AR07_G15",1920,2.86,1.801
"11012","AR07","AR07_G15",1921,1.913,1.241
"11013","AR07","AR07_G15",1922,1.764,1.239
"11014","AR07","AR07_G15",1923,2.096,1.196
"11015","AR07","AR07_G15",1924,1.682,1.026
"11016","AR07","AR07_G15",1925,1.909,0.837
"11017","AR07","AR07_G15",1926,1.879,0.805
"11018","AR07","AR07_G15",1927,1.558,0.814
"11019","AR07","AR07_G15",1928,1.735,0.746
"11020","AR07","AR07_G15",1929,1.596,0.718
"11021","AR07","AR07_G15",1930,1.498,0.951
"11022","AR07","AR07_G15",1931,1.319,0.845
"11023","AR07","AR07_G15",1932,0.719,0.74
"11024","AR07","AR07_G15",1933,1.452,0.878
"11025","AR07","AR07_G15",1934,2.024,1.1
"11026","AR07","AR07_G15",1935,1.815,1.046
"11027","AR07","AR07_G15",1936,1.408,1.015
"11028","AR07","AR07_G15",1937,1.88,1.417
"11029","AR07","AR07_G15",1938,2.246,1.109
"11030","AR07","AR07_G15",1939,2.269,1.151
"11031","AR07","AR07_G15",1940,1.832,1.35
"11032","AR07","AR07_G15",1941,2.412,1.657
"11033","AR07","AR07_G15",1942,2.011,1.435
"11034","AR07","AR07_G15",1943,2.229,1.118
"11035","AR07","AR07_G15",1944,2.383,1.295
"11036","AR07","AR07_G15",1945,2.257,1.619
"11037","AR07","AR07_G15",1946,2.153,1.087
"11038","AR07","AR07_G15",1947,2.366,1.266
"11039","AR07","AR07_G15",1948,2.181,1.442
"11040","AR07","AR07_G15",1949,2.201,1.139
"11041","AR07","AR07_G15",1950,2.576,1.15
"11042","AR07","AR07_G15",1951,4.099,1.154
"11043","AR07","AR07_G15",1952,3.18,1.144
"11044","AR07","AR07_G15",1953,1.114,0.77
"11045","AR07","AR07_G15",1954,1.48,0.745
"11046","AR07","AR07_G15",1955,2.03,1.085
"11047","AR07","AR07_G15",1956,1.947,0.935
"11048","AR07","AR07_G15",1957,1.775,1.055
"11049","AR07","AR07_G15",1958,1.353,0.747
"11050","AR07","AR07_G15",1959,1.373,0.706
"11051","AR07","AR07_G15",1960,1.691,1.164
"11052","AR07","AR07_G15",1961,1.31,0.688
"11053","AR07","AR07_G15",1962,1.1,0.708
"11054","AR07","AR07_G15",1963,0.931,0.726
"11055","AR07","AR07_G15",1964,0.995,0.608
"11056","AR07","AR07_G15",1965,0.973,1.027
"11057","AR07","AR07_G15",1966,0.91,1.133
"11058","AR07","AR07_G15",1967,1.037,1.061
"11059","AR07","AR07_G15",1968,1.058,0.864
"11060","AR07","AR07_G15",1969,1.1,0.837
"11061","AR07","AR07_G15",1970,1.163,0.844
"11062","AR07","AR07_G15",1971,1.122,0.571
"11063","AR07","AR07_G15",1972,1.347,1.625
"11064","AR07","AR07_G15",1973,2.401,1.368
"11065","AR07","AR07_G15",1974,1.733,1.015
"11066","AR07","AR07_G15",1975,1.656,0.888
"11067","AR07","AR07_G15",1976,1.852,0.677
"11068","AR07","AR07_G15",1977,1.967,0.677
"11069","AR07","AR07_G15",1978,1.353,0.55
"11070","AR07","AR07_G15",1979,1.125,0.55
"11071","AR07","AR07_G15",1980,1.213,0.466
"11072","AR07","AR07_G15",1981,1.059,0.381
"11073","AR07","AR07_G15",1982,0.994,0.381
"11074","AR07","AR07_G15",1983,0.99,0.529
"11075","AR07","AR07_G15",1984,1.367,0.317
"11076","AR07","AR07_G15",1985,1.605,0.529
"11077","AR07","AR07_G15",1986,1.002,0.444
"11078","AR07","AR07_G15",1987,1.261,0.634
"11079","AR07","AR07_G15",1988,1.042,0.549
"11080","AR07","AR07_G15",1989,1.602,0.465
"11081","AR07","AR07_G15",1990,1.835,0.655
"11082","AR07","AR07_G15",1991,0.856,0.317
"11083","AR07","AR07_G15",1992,1.487,0.57
"11084","AR07","AR07_G15",1993,0.664,0.549
"11085","AR07","AR07_G15",1994,1.188,0.673
"11086","AR07","AR07_G15",1995,0.79,0.422
"11087","AR07","AR07_G15",1996,1.255,0.57
"11088","AR07","AR07_G15",1997,0.899,0.359
"11089","AR07","AR07_G15",1998,1.731,0.507
"11090","AR07","AR07_G15",1999,0.873,0.296
"11091","AR07","AR07_G15",2000,1.726,0.571
"11092","AR07","AR07_G15",2001,1.615,0.613
"11093","AR07","AR07_G15",2002,1.422,0.549
"11094","AR07","AR07_G15",2003,1.333,0.591
"11095","AR07","AR07_G15",2004,1.04,0.401
"11096","AR07","AR07_G15",2005,1.257,0.443
"11097","AR07","AR07_G15",2006,1.152,0.429
"11098","AR07","AR07_G15",2007,0.889,0.395
"11099","AR07","AR07_G15",2008,0.734,0.486
"11100","AR07","AR07_G18",1791,0.742,1.139
"11101","AR07","AR07_G18",1792,0.868,1.173
"11102","AR07","AR07_G18",1793,0.993,1.285
"11103","AR07","AR07_G18",1794,0.9,1.317
"11104","AR07","AR07_G18",1795,0.852,1.338
"11105","AR07","AR07_G18",1796,0.773,1.476
"11106","AR07","AR07_G18",1797,0.882,1.502
"11107","AR07","AR07_G18",1798,0.551,0.794
"11108","AR07","AR07_G18",1799,0.899,1.298
"11109","AR07","AR07_G18",1800,1.044,1.591
"11110","AR07","AR07_G18",1801,0.949,1.676
"11111","AR07","AR07_G18",1802,0.808,1.203
"11112","AR07","AR07_G18",1803,0.95,1.517
"11113","AR07","AR07_G18",1804,0.966,1.343
"11114","AR07","AR07_G18",1805,1.125,1.28
"11115","AR07","AR07_G18",1806,0.983,1.388
"11116","AR07","AR07_G18",1807,0.872,1.408
"11117","AR07","AR07_G18",1808,1.173,1.657
"11118","AR07","AR07_G18",1809,0.904,1.199
"11119","AR07","AR07_G18",1810,1.095,1.343
"11120","AR07","AR07_G18",1811,0.855,1.091
"11121","AR07","AR07_G18",1812,1.143,1.186
"11122","AR07","AR07_G18",1813,0.904,1.09
"11123","AR07","AR07_G18",1814,0.634,1.106
"11124","AR07","AR07_G18",1815,0.476,0.855
"11125","AR07","AR07_G18",1816,0.697,1.045
"11126","AR07","AR07_G18",1817,0.586,1.029
"11127","AR07","AR07_G18",1818,0.539,0.84
"11128","AR07","AR07_G18",1819,0.538,0.698
"11129","AR07","AR07_G18",1820,0.539,0.523
"11130","AR07","AR07_G18",1821,0.49,0.682
"11131","AR07","AR07_G18",1822,0.617,0.697
"11132","AR07","AR07_G18",1823,0.507,0.587
"11133","AR07","AR07_G18",1824,0.444,0.49
"11134","AR07","AR07_G18",1825,0.555,0.617
"11135","AR07","AR07_G18",1826,0.603,0.633
"11136","AR07","AR07_G18",1827,0.524,0.776
"11137","AR07","AR07_G18",1828,0.587,0.761
"11138","AR07","AR07_G18",1829,0.476,0.729
"11139","AR07","AR07_G18",1830,0.508,0.745
"11140","AR07","AR07_G18",1831,0.397,0.618
"11141","AR07","AR07_G18",1832,0.508,0.729
"11142","AR07","AR07_G18",1833,0.428,0.444
"11143","AR07","AR07_G18",1834,0.492,0.666
"11144","AR07","AR07_G18",1835,0.365,0.524
"11145","AR07","AR07_G18",1836,0.285,0.507
"11146","AR07","AR07_G18",1837,0.349,0.46
"11147","AR07","AR07_G18",1838,0.396,0.619
"11148","AR07","AR07_G18",1839,0.522,0.651
"11149","AR07","AR07_G18",1840,0.285,0.618
"11150","AR07","AR07_G18",1841,0.364,0.397
"11151","AR07","AR07_G18",1842,0.301,0.429
"11152","AR07","AR07_G18",1843,0.49,0.571
"11153","AR07","AR07_G18",1844,0.443,0.571
"11154","AR07","AR07_G18",1845,0.411,0.603
"11155","AR07","AR07_G18",1846,0.521,0.809
"11156","AR07","AR07_G18",1847,0.552,0.682
"11157","AR07","AR07_G18",1848,0.647,0.777
"11158","AR07","AR07_G18",1849,0.505,0.618
"11159","AR07","AR07_G18",1850,0.365,0.46
"11160","AR07","AR07_G18",1851,0.536,0.697
"11161","AR07","AR07_G18",1852,0.489,0.729
"11162","AR07","AR07_G18",1853,0.362,0.808
"11163","AR07","AR07_G18",1854,0.393,0.84
"11164","AR07","AR07_G18",1855,0.409,0.792
"11165","AR07","AR07_G18",1856,0.408,0.635
"11166","AR07","AR07_G18",1857,0.407,0.586
"11167","AR07","AR07_G18",1858,0.349,0.728
"11168","AR07","AR07_G18",1859,0.361,0.681
"11169","AR07","AR07_G18",1860,0.393,0.758
"11170","AR07","AR07_G18",1861,0.393,0.664
"11171","AR07","AR07_G18",1862,0.394,0.711
"11172","AR07","AR07_G18",1863,0.584,0.882
"11173","AR07","AR07_G18",1864,0.395,0.458
"11174","AR07","AR07_G18",1865,0.46,0.569
"11175","AR07","AR07_G18",1866,0.348,0.317
"11176","AR07","AR07_G18",1867,0.475,0.475
"11177","AR07","AR07_G18",1868,0.395,0.618
"11178","AR07","AR07_G18",1869,0.381,0.555
"11179","AR07","AR07_G18",1870,0.19,0.412
"11180","AR07","AR07_G18",1871,0.253,0.285
"11181","AR07","AR07_G18",1872,0.284,0.412
"11182","AR07","AR07_G18",1873,0.314,0.427
"11183","AR07","AR07_G18",1874,0.523,0.507
"11184","AR07","AR07_G18",1875,0.38,0.396
"11185","AR07","AR07_G18",1876,0.3,0.427
"11186","AR07","AR07_G18",1877,0.41,0.491
"11187","AR07","AR07_G18",1878,0.379,0.506
"11188","AR07","AR07_G18",1879,0.379,0.427
"11189","AR07","AR07_G18",1880,0.19,0.175
"11190","AR07","AR07_G18",1881,0.268,0.38
"11191","AR07","AR07_G18",1882,0.488,0.569
"11192","AR07","AR07_G18",1883,0.442,0.647
"11193","AR07","AR07_G18",1884,0.268,0.474
"11194","AR07","AR07_G18",1885,0.395,0.442
"11195","AR07","AR07_G18",1886,0.331,0.441
"11196","AR07","AR07_G18",1887,0.394,0.363
"11197","AR07","AR07_G18",1888,0.505,0.489
"11198","AR07","AR07_G18",1889,0.458,0.331
"11199","AR07","AR07_G18",1890,0.221,0.316
"11200","AR07","AR07_G18",1891,0.237,0.347
"11201","AR07","AR07_G18",1892,0.443,0.221
"11202","AR07","AR07_G18",1893,0.221,0.254
"11203","AR07","AR07_G18",1894,0.282,0.301
"11204","AR07","AR07_G18",1895,0.268,0.427
"11205","AR07","AR07_G18",1896,0.179,0.269
"11206","AR07","AR07_G18",1897,0.2,0.301
"11207","AR07","AR07_G18",1898,0.221,0.316
"11208","AR07","AR07_G18",1899,0.111,0.206
"11209","AR07","AR07_G18",1900,0.237,0.396
"11210","AR07","AR07_G18",1901,0.285,0.365
"11211","AR07","AR07_G18",1902,0.385,0.428
"11212","AR07","AR07_G18",1903,0.19,0.317
"11213","AR07","AR07_G18",1904,0.28,0.491
"11214","AR07","AR07_G18",1905,0.237,0.507
"11215","AR07","AR07_G18",1906,0.301,0.459
"11216","AR07","AR07_G18",1907,0.269,0.428
"11217","AR07","AR07_G18",1908,0.242,0.412
"11218","AR07","AR07_G18",1909,0.153,0.333
"11219","AR07","AR07_G18",1910,0.231,0.397
"11220","AR07","AR07_G18",1911,0.237,0.349
"11221","AR07","AR07_G18",1912,0.142,0.365
"11222","AR07","AR07_G18",1913,0.19,0.397
"11223","AR07","AR07_G18",1914,0.226,0.46
"11224","AR07","AR07_G18",1915,0.326,0.46
"11225","AR07","AR07_G18",1916,0.121,0.238
"11226","AR07","AR07_G18",1917,0.263,0.365
"11227","AR07","AR07_G18",1918,0.315,0.413
"11228","AR07","AR07_G18",1919,0.243,0.428
"11229","AR07","AR07_G18",1920,0.38,0.508
"11230","AR07","AR07_G18",1921,0.185,0.349
"11231","AR07","AR07_G18",1922,0.38,0.492
"11232","AR07","AR07_G18",1923,0.285,0.365
"11233","AR07","AR07_G18",1924,0.396,0.492
"11234","AR07","AR07_G18",1925,0.238,0.349
"11235","AR07","AR07_G18",1926,0.285,0.286
"11236","AR07","AR07_G18",1927,0.127,0.206
"11237","AR07","AR07_G18",1928,0.174,0.286
"11238","AR07","AR07_G18",1929,0.238,0.238
"11239","AR07","AR07_G18",1930,0.254,0.301
"11240","AR07","AR07_G18",1931,0.238,0.354
"11241","AR07","AR07_G18",1932,0.174,0.185
"11242","AR07","AR07_G18",1933,0.254,0.397
"11243","AR07","AR07_G18",1934,0.343,0.397
"11244","AR07","AR07_G18",1935,0.227,0.222
"11245","AR07","AR07_G18",1936,0.254,0.301
"11246","AR07","AR07_G18",1937,0.19,0.222
"11247","AR07","AR07_G18",1938,0.19,0.19
"11248","AR07","AR07_G18",1939,0.238,0.164
"11249","AR07","AR07_G18",1940,0.206,0.121
"11250","AR07","AR07_G18",1941,0.206,0.159
"11251","AR07","AR07_G18",1942,0.148,0.127
"11252","AR07","AR07_G18",1943,0.169,0.175
"11253","AR07","AR07_G18",1944,0.317,0.254
"11254","AR07","AR07_G18",1945,0.349,0.222
"11255","AR07","AR07_G18",1946,0.238,0.175
"11256","AR07","AR07_G18",1947,0.349,0.206
"11257","AR07","AR07_G18",1948,0.397,0.238
"11258","AR07","AR07_G18",1949,0.508,0.206
"11259","AR07","AR07_G18",1950,0.254,0.159
"11260","AR07","AR07_G18",1951,0.365,0.169
"11261","AR07","AR07_G18",1952,0.312,0.143
"11262","AR07","AR07_G18",1953,0.217,0.058
"11263","AR07","AR07_G18",1954,0.153,0.079
"11264","AR07","AR07_G18",1955,0.238,0.153
"11265","AR07","AR07_G18",1956,0.222,0.095
"11266","AR07","AR07_G18",1957,0.365,0.19
"11267","AR07","AR07_G18",1958,0.333,0.196
"11268","AR07","AR07_G18",1959,0.259,0.074
"11269","AR07","AR07_G18",1960,0.28,0.19
"11270","AR07","AR07_G18",1961,0.222,0.174
"11271","AR07","AR07_G18",1962,0.264,0.143
"11272","AR07","AR07_G18",1963,0.045,0.233
"11273","AR07","AR07_G18",1964,0.246,0.138
"11274","AR07","AR07_G18",1965,0.201,0.169
"11275","AR07","AR07_G18",1966,0.227,0.18
"11276","AR07","AR07_G18",1967,0.238,0.185
"11277","AR07","AR07_G18",1968,0.175,0.227
"11278","AR07","AR07_G18",1969,0.222,0.206
"11279","AR07","AR07_G18",1970,0.217,0.201
"11280","AR07","AR07_G18",1971,0.227,0.116
"11281","AR07","AR07_G18",1972,0.164,0.106
"11282","AR07","AR07_G18",1973,0.164,0.201
"11283","AR07","AR07_G18",1974,0.249,0.042
"11284","AR07","AR07_G18",1975,0.074,0.175
"11285","AR07","AR07_G18",1976,0.175,0.138
"11286","AR07","AR07_G18",1977,0.185,0.222
"11287","AR07","AR07_G18",1978,0.291,0.138
"11288","AR07","AR07_G18",1979,0.238,0.19
"11289","AR07","AR07_G18",1980,0.302,0.201
"11290","AR07","AR07_G18",1981,0.238,0.249
"11291","AR07","AR07_G18",1982,0.286,0.206
"11292","AR07","AR07_G18",1983,0.27,0.222
"11293","AR07","AR07_G18",1984,0.222,0.254
"11294","AR07","AR07_G18",1985,0.206,0.306
"11295","AR07","AR07_G18",1986,0.222,0.217
"11296","AR07","AR07_G18",1987,0.174,0.381
"11297","AR07","AR07_G18",1988,0.206,0.249
"11298","AR07","AR07_G18",1989,0.174,0.09
"11299","AR07","AR07_G18",1990,0.196,0.175
"11300","AR07","AR07_G18",1991,0.122,0.196
"11301","AR07","AR07_G18",1992,0.349,0.328
"11302","AR07","AR07_G18",1993,0.27,0.238
"11303","AR07","AR07_G18",1994,0.302,0.338
"11304","AR07","AR07_G18",1995,0.19,0.206
"11305","AR07","AR07_G18",1996,0.18,0.216
"11306","AR07","AR07_G18",1997,0.085,0.063
"11307","AR07","AR07_G18",1998,0.143,0.127
"11308","AR07","AR07_G18",1999,0.074,0.153
"11309","AR07","AR07_G18",2000,0.201,0.153
"11310","AR07","AR07_G18",2001,0.243,0.158
"11311","AR07","AR07_G18",2002,0.175,0.143
"11312","AR07","AR07_G18",2003,0.196,0.085
"11313","AR07","AR07_G18",2004,0.132,0.127
"11314","AR07","AR07_G18",2005,0.09,0.048
"11315","AR07","AR07_G18",2006,0.074,0.069
"11316","AR07","AR07_G18",2007,0.106,0.042
"11317","AR07","AR07_G18",2008,0.071,0.079
"11318","AR07","AR07_G2",1813,0.812,NA
"11319","AR07","AR07_G2",1814,1.125,NA
