age_CE,BRP26A_raw,BRP26B_raw,BRP27A_raw,BRP27B_raw,BRP28A_raw,BRP28B_raw,BRP29A_raw,BRP29B_raw,BRP33A_raw,BRP33B_raw,BRP34A_raw,BRP34B_raw,BRP37A_raw,BRP37B_raw,BRP38A_raw,BRP38B_raw,BRP41A_raw,BRP41B_raw,BRP42A_raw,BRP42B_raw,BRP44A_raw,BRP44B_raw,BRP44C_raw,BRP45A_raw,BRP45B_raw,BRP26A_raw_outlier_flag,BRP26B_raw_outlier_flag,BRP27A_raw_outlier_flag,BRP27B_raw_outlier_flag,BRP28A_raw_outlier_flag,BRP28B_raw_outlier_flag,BRP29A_raw_outlier_flag,BRP29B_raw_outlier_flag,BRP33A_raw_outlier_flag,BRP33B_raw_outlier_flag,BRP34A_raw_outlier_flag,BRP34B_raw_outlier_flag,BRP37A_raw_outlier_flag,BRP37B_raw_outlier_flag,BRP38A_raw_outlier_flag,BRP38B_raw_outlier_flag,BRP41A_raw_outlier_flag,BRP41B_raw_outlier_flag,BRP42A_raw_outlier_flag,BRP42B_raw_outlier_flag,BRP44A_raw_outlier_flag,BRP44B_raw_outlier_flag,BRP44C_raw_outlier_flag,BRP45A_raw_outlier_flag,BRP45B_raw_outlier_flag
1872,0.945,1.37,2.043,2.164,0.486,0.541,1.498,0.967,1.587,1.114,NA,NA,0.738,0.348,NA,NA,1.975,1.936,NA,NA,0.733,0.917,0.861,0.756,0.476,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1873,0.965,0.896,1.413,1.634,0.32,0.292,0.757,0.582,0.866,0.582,NA,NA,0.726,0.304,NA,NA,1.051,1.086,NA,NA,0.308,0.438,0.466,0.396,0.357,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1874,1.481,1.258,1.28,1.401,0.509,0.463,1.243,0.624,0.892,0.9,NA,NA,0.902,0.418,NA,NA,1.567,1.611,NA,NA,0.645,0.643,0.705,0.618,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1875,2.538,1.269,2.809,1.784,0.462,0.415,1.412,0.911,1.281,1.518,NA,NA,0.848,0.614,NA,NA,1.736,1.703,NA,NA,0.592,0.694,0.707,0.713,0.607,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1876,2.419,1.465,1.749,1.648,0.542,0.585,1.191,0.729,1.723,1.244,NA,NA,1.025,0.383,NA,NA,1.192,1.234,NA,NA,0.804,0.777,0.706,0.784,0.591,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1877,2.9,1.905,2.154,1.925,0.618,0.6,1.792,1.139,2.299,2.185,NA,NA,1.576,0.908,NA,NA,1.618,1.652,1.538,1.669,1.341,1.363,1.451,0.937,0.933,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1878,3.391,2.852,2.408,2.402,1.008,0.453,1.844,1.355,2.261,1.737,NA,NA,1.665,0.904,NA,NA,1.739,1.772,0.536,0.516,1.481,1.46,1.418,1.212,1.131,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1879,2.507,1.604,2.137,1.85,0.407,0.255,1.222,0.666,1.386,1.314,NA,NA,1.121,0.61,NA,NA,0.678,0.657,0.259,0.22,0.502,0.495,0.513,0.667,0.495,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1880,0.905,1.642,1.494,1.385,0.52,0.451,1.324,0.801,1.661,1.432,NA,NA,0.873,0.766,NA,NA,0.736,0.692,1.4,0.946,0.715,0.575,0.581,0.709,0.523,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1881,1.576,1.863,1.495,1.621,0.426,0.482,1.66,1.109,1.512,0.846,NA,NA,0.65,0.681,NA,NA,1.06,0.906,1.215,1.051,0.65,0.762,0.803,1.027,0.656,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1882,1.716,1.485,1.529,1.002,0.54,0.48,1.226,0.807,0.966,0.606,NA,NA,0.699,0.68,NA,NA,1.251,1.402,0.899,1.026,0.578,0.564,0.572,0.816,0.481,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1883,2.783,2.186,2.002,1.65,0.546,0.303,1.129,0.554,1.308,1.101,NA,NA,0.819,0.886,NA,NA,1.839,1.868,0.927,1.137,0.473,0.433,0.475,0.885,0.638,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1884,1.632,1.918,1.376,1.345,0.507,0.34,0.932,0.643,1.341,1.394,NA,NA,0.716,0.747,NA,NA,1.702,1.689,0.91,1.08,0.637,0.421,0.458,0.851,0.724,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1885,1.629,1.852,2.235,0.942,0.611,0.434,1.217,0.775,1.526,1.407,NA,NA,0.829,0.595,NA,NA,0.983,0.993,0.833,1.581,0.669,0.433,0.408,1.03,0.562,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1886,1.34,1.164,0.871,0.998,0.412,0.277,0.711,0.388,1.03,1.457,NA,NA,0.649,0.62,NA,NA,0.982,0.962,0.54,1.066,0.581,0.425,0.269,0.655,0.546,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1887,1.312,1.478,1.469,1.555,0.391,0.301,0.749,0.552,1.644,1.376,NA,NA,1.132,1.013,NA,NA,1.609,1.577,1.22,1.119,0.554,0.47,0.43,0.754,0.741,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1888,0.928,1.688,1.153,1.378,0.559,0.449,0.797,0.744,1.753,1.076,NA,NA,1.12,0.624,NA,NA,1.978,2.009,1.371,1.351,0.651,0.542,0.538,0.718,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1889,1.36,1.454,1.309,0.983,0.649,0.554,0.987,0.757,1.643,1.456,NA,NA,1.296,1.029,NA,NA,1.562,1.457,1.172,1.245,0.816,0.76,0.795,1.009,0.841,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1890,1.304,1.761,1.427,1.742,0.597,0.546,0.972,0.847,1.823,1.525,NA,NA,1.218,0.795,NA,NA,1.174,1.128,1.133,1.152,0.636,0.738,0.821,0.886,0.683,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1891,1.091,1.359,1.386,1.291,0.455,0.395,0.692,0.546,1.817,1.211,NA,NA,0.983,0.624,NA,NA,0.867,0.879,0.896,0.939,0.377,0.428,0.459,0.593,0.386,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1892,2.247,1.292,1.236,1.468,0.333,0.418,0.903,0.597,1.373,1,NA,NA,1.093,0.846,NA,NA,0.546,0.424,0.91,0.942,0.408,0.347,0.301,0.49,0.607,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1893,2.396,1.874,1.502,1.41,0.402,0.302,0.693,0.456,1.358,1.391,NA,NA,1.335,0.631,NA,NA,0.339,0.409,1.107,0.83,0.371,0.514,0.496,0.611,0.621,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1894,2.32,1.14,0.775,0.536,0,0,0.107,0.15,0.924,0.668,NA,NA,0.505,0.261,NA,NA,0.073,0.073,0.252,0.395,0.089,0.091,0.11,0.068,0.124,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1895,2.874,1.034,2.074,1.659,0.653,0.58,0.851,0.668,1.978,1.355,NA,NA,1.068,0.915,NA,NA,0.472,0.492,1.278,1.107,0.527,0.411,0.549,0.691,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1896,1.514,0.984,1.324,1.117,0.459,0.315,0.569,0.37,1.543,1.195,NA,NA,0.887,0.684,NA,NA,0.813,0.776,1.093,0.747,0.483,0.588,0.363,0.425,0.557,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1897,1.775,1.133,1.91,1.891,0.464,0.298,0.581,0.507,2.199,1.327,NA,NA,0.996,0.875,NA,NA,1.08,1.081,1.359,1.157,0.33,0.298,0.314,0.758,0.871,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1898,1.02,1.036,1.601,1.791,0.524,0.46,1.065,0.696,2.015,2.035,NA,NA,1.379,0.65,NA,NA,1.841,1.806,1.848,1.221,0.698,0.778,0.725,1.148,0.834,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1899,1.67,1.803,1.869,1.158,0.397,0.26,0.794,0.409,2.48,2.006,NA,NA,0.919,0.733,NA,NA,1.725,1.72,1.281,0.906,0.464,0.521,0.595,0.856,1.061,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1900,0.888,0.871,0.905,0.707,0.166,0.153,0.156,0.044,0.824,0.986,NA,NA,0.438,0.341,0.108,0.08,0.525,0.552,0.512,0.458,0.123,0.204,0.222,0.265,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1901,1.656,2.006,1.991,1.448,0.469,0.347,1.078,0.7,2.272,1.804,NA,NA,1.233,0.833,0.547,0.4,1.428,1.362,1.627,1.242,0.591,0.444,0.418,0.79,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1902,1.105,0.918,1.499,1.067,0.314,0.249,0.371,0.172,1.511,1.284,NA,NA,0.58,0.376,0.229,0.07,0.809,0.818,0.886,0.845,0.219,0.234,0.198,0.312,0.304,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1903,1.173,1.49,1.411,1.591,0.41,0.328,0.674,0.401,1.788,1.441,NA,NA,0.917,0.545,0.267,0.246,1.135,1.146,0.931,0.775,0.372,0.343,0.435,0.724,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1904,0.721,1.104,0.512,0.602,0,0,0.093,0,0.192,0.06,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.058,0.054,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1905,1.046,1.033,1.751,1.731,0.373,0.279,0.601,0.354,1.576,1.701,NA,NA,1.106,0.436,0.428,0.293,0.831,0.814,0.532,0.511,0.421,0.49,0.431,0.897,0.588,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1906,1.492,1.324,1.107,1.341,0.494,0.439,0.911,0.647,1.936,1.575,NA,NA,1.188,0.921,0.7,0.537,2.045,1.994,1.147,0.983,0.604,0.637,0.544,0.925,0.987,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1907,2.702,2.029,2.302,2.17,0.772,0.638,1.263,0.841,3.119,3.005,NA,NA,2.443,1.298,0.934,0.432,2.487,2.506,1.57,1.434,1.018,0.694,0.685,1.948,1.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1908,1.761,2.196,2.23,2.363,0.724,0.711,1.983,1.064,3.254,2.617,NA,NA,2.349,1.069,1.005,0.596,2.566,2.552,1.993,1.892,1.359,0.82,0.776,1.919,1.484,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1909,2.353,1.882,1.874,1.838,0.441,0.473,1.869,0.685,1.825,2,NA,NA,1.802,0.945,1.056,0.321,1.72,1.65,1.259,1.803,1.164,0.612,0.544,1.705,0.99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1910,1.904,2.162,1.774,1.375,0.346,0.169,1.355,0.419,1.188,1.2,NA,NA,1.929,0.54,0.639,0.155,1.461,1.45,0.973,1.379,0.736,0.278,0.331,0.959,1.041,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1911,2.731,1.533,2.047,1.798,0.516,0.455,1.485,0.558,1.837,1.817,NA,NA,2.353,1.086,0.978,0.5,1.993,2.071,1.674,1.512,1.07,0.638,0.674,1.465,1.122,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1912,2.579,1.634,2.049,1.047,0.467,0.413,1.488,0.445,1.709,2.002,NA,NA,1.846,0.918,1.482,0.48,2.573,2.501,1.495,0.947,1.056,0.717,0.583,1.289,0.932,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1913,1.321,1.202,1.803,0.845,0.295,0.264,0.935,0.211,1.427,1.725,NA,NA,1.202,0.713,0.729,0.417,1.493,1.42,0.576,1.019,0.598,0.49,0.53,0.711,0.523,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1914,1.529,0.943,2.126,1.339,0.454,0.597,1.92,0.673,2.042,2.317,NA,NA,1.671,0.899,0.801,0.622,2.037,1.886,0.649,1.227,0.992,0.632,0.571,1.319,0.845,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1915,0.803,0.846,1.087,0.693,0.419,0.365,1.578,0.427,1.89,2.598,NA,NA,0.989,0.873,0.771,0.511,1.654,1.645,1.19,1.398,1.086,0.565,0.398,1.031,0.581,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1916,2.486,1.558,1.833,1.176,0.471,0.547,1.781,0.756,2.838,2.422,NA,NA,1.876,1.015,1.401,0.493,1.687,1.734,1.323,0.952,1.032,0.7,0.684,1.35,1.311,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1917,1.338,0.887,1.215,1.252,0.375,0.529,1.301,0.412,1.595,1.95,1.499,1.535,1.784,0.793,1.339,0.464,1.554,1.536,1.286,0.981,1.573,0.73,0.733,1.136,0.944,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1918,1.252,0.931,1.627,1.17,0.595,0.501,1.361,0.6,2.362,2.021,1.783,1.859,2.048,0.892,1.26,0.534,1.936,1.987,1.192,0.925,0.971,0.587,0.545,0.849,0.922,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1919,1.094,0.898,1.301,0.906,0.488,0.488,1.331,0.407,1.896,1.495,0.989,0.946,1.845,0.791,0.826,0.478,2.341,2.416,0.878,1.084,1.181,0.754,0.648,1.202,0.679,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1920,0.688,0.652,1.535,1.334,0.391,0.493,1.251,0.304,1.956,1.454,0.966,1.032,1.273,0.682,0.673,0.286,1.462,1.488,0.612,0.648,0.842,0.601,0.646,1.02,0.833,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1921,0.713,0.688,1.478,1.049,0.147,0.223,1.251,0.045,1.281,1.208,0.321,0.333,1.356,0.499,0.432,0.106,0.597,0.597,0.437,0.32,0.654,0.308,0.344,0.874,0.979,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1922,1.074,0.748,0.997,0.857,0.377,0.508,1.485,0.489,1.364,1.662,0.848,0.812,1.479,0.762,0.792,0.396,0.706,0.735,0.673,0.752,0.914,0.598,0.731,0.784,0.662,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1923,1.542,1.343,1.239,1.254,0.366,0.474,0.996,0.201,1.321,0.748,0.807,0.812,1.31,0.657,0.791,0.268,1.155,1.125,0.936,0.702,0.474,0.277,0.192,0.554,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1924,1.366,1.318,1.617,1.055,0.528,0.533,1.473,0.585,1.832,1.355,0.822,0.832,2.244,0.784,0.986,0.502,1.489,1.527,1.092,1.172,0.703,0.566,0.467,1.054,0.881,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1925,1.203,1.102,1.089,0.79,0.237,0.44,0.708,0.07,0.885,1.133,0.239,0.231,1.564,0.71,0.565,0.308,0.855,0.837,0.754,0.609,0.68,0.54,0.487,0.775,0.785,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1926,1.275,1.064,1.715,1.031,0.554,0.567,1.25,0.601,1.269,1.304,0.737,0.753,1.529,0.77,0.835,0.66,1.309,1.263,0.661,0.761,0.77,0.634,0.671,0.958,0.779,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1927,1.206,0.942,2.009,0.818,0.705,0.499,1.499,0.617,1.881,1.234,1.263,1.367,1.499,0.8,0.967,0.775,1.621,1.618,0.678,0.953,0.83,0.688,0.735,1.304,0.779,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1928,1.001,0.737,2.022,1.1,0.637,0.618,1.504,0.439,1.533,1.22,1.367,1.475,1.214,0.945,0.973,0.926,1.122,1.167,0.624,0.739,0.675,0.619,0.52,1.104,0.763,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1929,0.998,1.183,1.146,0.796,0.566,0.485,1.189,0.554,1.556,1.4,1.14,1.134,2.042,1.041,0.825,0.973,1.221,1.334,0.725,0.656,0.675,0.604,0.575,1.119,0.911,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1930,0.837,1.002,1.675,0.982,0.538,0.5,1.693,0.534,1.463,1.515,1.131,1.125,2.022,0.998,0.772,1.14,1.335,1.35,0.616,0.839,0.83,0.815,0.684,1.008,0.807,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1931,0.941,0.809,1.51,1.164,0.586,0.422,1.644,0.463,1.247,1.023,1.272,1.323,1.49,1.013,0.76,1.196,1.687,1.777,0.712,1.035,0.702,0.806,0.865,0.822,0.718,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
